time,x,y,z,speed,throttle,brake,lap,next,branch,recoveries
8.653088,728.078,83.98229,-113.6749,21.86563,0,0.4573708,0,2,,0
8.873087,732.2817,84.50716,-115.0845,18.56523,0,1,0,2,,0
9.093086,735.6351,84.93877,-116.0802,14.72111,0,0.2195616,0,2,,0
9.313086,738.6014,85.43163,-116.5615,13.75869,0.1937454,0,0,2,,0
9.513086,741.2358,86.17275,-116.7156,13.73683,0.2094193,0,0,2,,0
9.733086,744.1999,86.82896,-116.6894,13.58756,0.2973969,0,0,2,,0
9.953087,747.174,87.02065,-116.6265,13.41223,0.5780678,0,0,2,,0
10.17309,750.1165,87.3307,-116.3167,13.7488,0.2123428,0,0,2,,0
10.37309,752.7624,87.96582,-115.8704,13.78271,0.1741615,0,0,2,,0
10.59309,755.6504,88.59831,-115.1778,13.78836,0.1697121,0,0,2,,0
10.81309,758.4943,89.16669,-114.2803,13.79213,0.1665001,0,0,2,,0
11.03309,761.2734,89.75893,-113.2132,13.79464,0.1644615,0,0,2,,0
11.25309,763.9926,90.36626,-112.0086,13.79674,0.162748,0,0,2,Climbing Ridge Cut,0
11.47309,766.6631,90.97166,-110.6984,13.79828,0.16147,0,0,2,Climbing Ridge Cut,0
11.69308,769.2961,91.57564,-109.3134,13.79921,0.1606834,0,0,2,Climbing Ridge Cut,0
11.89309,771.6665,92.12543,-108.0111,13.79961,0.1603302,0,0,2,Climbing Ridge Cut,0
12.11308,774.258,92.73093,-106.55,13.79973,0.160215,0,0,2,Climbing Ridge Cut,0
12.33309,776.8405,93.33709,-105.0736,13.79961,0.1603012,0,0,2,Climbing Ridge Cut,0
12.55309,779.4197,93.94402,-103.5921,13.7994,0.1604637,0,0,2,Climbing Ridge Cut,0
12.77309,781.9991,94.5519,-102.1113,13.79912,0.1606865,0,0,2,Climbing Ridge Cut,0
12.99309,784.5801,95.16089,-100.6337,13.79882,0.1609245,0,0,2,Climbing Ridge Cut,0
13.21309,787.1625,95.77089,-99.15935,13.79854,0.1611443,0,0,2,Climbing Ridge Cut,0
13.43309,789.7453,96.38205,-97.6861,13.79821,0.1614082,0,0,2,Climbing Ridge Cut,0
13.65309,792.3264,96.99446,-96.21074,13.79787,0.1616852,0,0,2,Climbing Ridge Cut,0
13.87309,794.9035,97.60806,-94.72916,13.79749,0.1619804,0,0,2,Climbing Ridge Cut,0
14.09308,797.4733,98.2229,-93.23542,13.79706,0.1623123,0,0,2,Climbing Ridge Cut,0
14.31309,800.0306,98.83919,-91.72144,13.79655,0.1627197,0,0,2,Climbing Ridge Cut,0
14.53308,802.5702,99.45715,-90.17876,13.79598,0.163176,0,0,2,Climbing Ridge Cut,0
14.75308,805.11,100.0834,-88.58586,14.48956,1,0,0,2,Climbing Ridge Cut,0
14.97309,807.9668,100.7979,-86.72659,16.92371,1,0,0,2,Climbing Ridge Cut,0
15.19308,811.2051,101.6198,-84.53053,19.19218,1,0,0,2,Climbing Ridge Cut,0
15.41308,814.78,102.5424,-81.99542,21.30676,1,0,0,2,Climbing Ridge Cut,0
15.63309,818.6542,103.5586,-79.12662,23.27892,1,0,0,2,Climbing Ridge Cut,0
15.85308,822.8014,104.6624,-75.9415,25.11898,1,0,0,2,Climbing Ridge Cut,0
16.07308,827.2096,105.8479,-72.47102,26.83596,1,0,0,2,Climbing Ridge Cut,0
16.29309,831.8807,107.1099,-68.75974,28.43755,1,0,0,2,Climbing Ridge Cut,0
16.51308,836.803,108.4357,-64.8872,29.43388,0.4828171,0,0,2,Climbing Ridge Cut,0
16.73308,841.8613,109.7828,-61.0306,29.60723,0.3189499,0,0,2,Climbing Ridge Cut,0
16.95308,847.0312,111.1327,-57.2981,29.63265,0.2943863,0,0,2,Climbing Ridge Cut,0
17.17308,852.3392,112.4797,-53.75968,29.63234,0.2938431,0,0,2,Climbing Ridge Cut,0
17.39308,857.8161,113.8193,-50.48664,29.62676,0.2981644,0,0,2,Climbing Ridge Cut,0
17.61308,863.4832,115.1453,-47.55061,29.62252,0.3018234,0,0,2,Climbing Ridge Cut,0
17.83308,869.3409,116.4465,-45.00299,29.62349,0.3014816,0,0,2,Climbing Ridge Cut,0
18.05308,875.3694,117.7108,-42.86485,29.63016,0.2965149,0,0,2,Climbing Ridge Cut,0
18.27308,881.536,118.9365,-41.13019,29.64032,0.288533,0,0,2,Climbing Ridge Cut,0
18.49308,887.804,120.1336,-39.77198,29.65129,0.2797546,0,0,2,Climbing Ridge Cut,0
18.71308,894.1423,121.3055,-38.75021,29.66182,0.2712738,0,0,2,Climbing Ridge Cut,0
18.93308,900.5273,122.4524,-38.02087,29.67117,0.2637055,0,0,2,Climbing Ridge Cut,0
19.15308,906.9422,123.5754,-37.54218,29.67918,0.2571976,0,0,2,Climbing Ridge Cut,0
19.37308,913.3749,124.6758,-37.27818,29.68598,0.2516785,0,0,2,Climbing Ridge Cut,0
19.59308,919.8174,125.7547,-37.20015,29.69191,0.2468704,0,0,2,Climbing Ridge Cut,0
19.81308,926.2643,126.8132,-37.28654,29.6971,0.2426743,0,0,2,Climbing Ridge Cut,0
20.03308,932.7117,127.8527,-37.52213,29.70165,0.2389862,0,0,2,Climbing Ridge Cut,0
20.25308,939.1561,128.8739,-37.90028,29.70513,0.2360931,0,0,2,Climbing Ridge Cut,0
20.47308,945.5923,129.8778,-38.43869,29.70696,0.2345184,0,0,2,Climbing Ridge Cut,0
20.69308,952.0118,130.8648,-39.17712,29.70802,0.2336807,0,0,2,Climbing Ridge Cut,0
20.91308,958.4058,131.8194,-40.15329,29.71182,0.2310165,0,0,2,Climbing Ridge Cut,0
21.13308,964.7666,132.709,-41.38739,29.72076,0.2241623,0,0,2,Climbing Ridge Cut,0
21.35308,971.0822,133.5422,-42.87723,29.7313,0.2157227,0,0,2,Climbing Ridge Cut,0
21.57308,977.3439,134.3441,-44.6015,29.74125,0.2076828,0,0,2,Climbing Ridge Cut,0
21.79308,983.5511,135.1233,-46.52714,29.74985,0.2006912,0,0,2,Climbing Ridge Cut,0
22.01308,989.7094,135.8826,-48.61557,29.75708,0.1948151,0,0,2,Climbing Ridge Cut,0
22.23308,995.8284,136.6249,-50.82618,29.76287,0.1900787,0,0,2,Climbing Ridge Cut,0
22.45308,1001.92,137.3548,-53.11605,29.76731,0.1864319,0,0,2,Climbing Ridge Cut,0
22.67308,1007.906,138.0659,-55.39989,28.19116,0,0.5923328,0,2,Climbing Ridge Cut,0
22.89308,1013.096,138.6821,-57.38155,22.9387,0,0.8249636,0,2,Climbing Ridge Cut,0
23.11308,1017.674,139.2472,-59.11667,20.55516,0,1,0,2,,0
23.33308,1021.245,139.7587,-60.03396,13.73206,0,1,0,2,,0
23.55308,1023.744,140.1304,-59.94973,10.32164,0,0,0,2,,0
23.77308,1026.016,140.4971,-59.1667,12.18309,1,0,0,2,,0
23.99308,1028.527,140.9682,-57.61357,14.69145,1,0,0,2,,0
24.21308,1031.105,141.5105,-55.271,17.07417,1,0,0,2,,0
24.43308,1033.627,142.0987,-52.17554,19.35757,1,0,0,2,,0
24.65308,1036.049,142.7234,-48.40395,21.54314,1,0,0,2,,0
24.87308,1038.379,143.3776,-44.03682,23.62169,1,0,0,2,,0
25.09308,1040.643,144.0515,-39.14003,25.58683,1,0,0,2,,0
25.31308,1042.85,144.7346,-33.75961,27.43803,1,0,0,3,,0
25.53308,1044.978,145.418,-27.92367,29.17758,1,0,0,3,,0
25.75308,1046.973,146.0954,-21.64901,30.80935,1,0,0,3,,0
25.97308,1048.741,146.7633,-15.01902,31.57106,0.3659286,0,0,3,,0
26.19308,1050.168,147.4146,-8.229212,31.71287,0.2340958,0,0,3,,0
26.41308,1051.201,148.0595,-1.353943,31.7405,0.2084396,0,0,3,,0
26.63308,1051.817,148.7171,5.571938,31.7447,0.2042465,0,0,3,,0
26.85308,1052.005,149.4068,12.5188,31.7418,0.206163,0,0,3,,0
27.07308,1051.752,150.1491,19.456,31.73148,0.2137527,0,0,3,,0
27.29308,1051.017,150.9712,26.34561,31.7124,0.2284775,0,0,3,,0
27.51308,1049.746,151.9077,33.13611,31.68865,0.2472794,0,0,3,,0
27.73308,1047.91,152.9617,39.77424,31.66991,0.2634995,0,0,3,,0
27.95308,1045.552,154.0466,46.23946,31.66581,0.2671234,0,0,3,,0
28.17308,1042.747,155.1142,52.52645,31.66475,0.2682846,0,0,3,,0
28.39308,1039.54,156.1642,58.62254,31.66835,0.2657288,0,0,3,,0
28.61308,1035.982,157.1958,64.52528,31.67555,0.2601608,0,0,3,,0
28.83308,1032.125,158.2024,70.24465,31.68456,0.2530426,0,0,3,,0
29.05308,1027.989,159.1847,75.84026,32.46284,1,0,0,3,,0
29.27308,1023.474,160.1666,81.50246,33.81863,1,0,0,3,,0
29.49308,1018.596,161.1355,87.24472,35.09858,1,0,0,3,,0
29.71308,1013.394,162.0706,93.07847,36.31581,1,0,0,3,,0
29.93308,1007.938,162.9471,99.04433,37.47195,1,0,0,4,,0
30.15308,1002.351,163.7131,104.9695,35.23457,0,0.9448214,0,4,,0
30.37308,997.1512,164.2559,110.1327,32.46771,0,0.1439333,0,4,,0
30.59308,991.9565,164.6144,114.8313,31.81517,0.1487793,0,0,4,,0
30.81308,986.5817,164.768,119.3339,31.85052,0.1223129,0,0,4,,0
31.03308,981.0727,164.7492,123.6804,31.88143,0.09680329,0,0,4,,0
31.25308,975.4482,164.6223,127.8846,31.90755,0.07589264,0,0,4,,0
31.47308,969.7087,164.3499,131.9344,31.93525,0.053862,0,0,4,,0
31.69308,963.8718,163.9165,135.7819,31.88826,0.1010101,0,0,4,,0
31.91308,957.8989,163.3295,139.4054,31.83956,0.1496903,0,0,4,,0
32.13308,951.8977,162.6014,142.6964,30.55075,0,0.1854544,0,4,,0
32.35308,946.2368,161.7846,145.4503,26.42935,0,1,0,4,,0
32.57308,941.3379,160.9703,147.5282,23.11542,0,1,0,4,,0
32.79308,937.1442,160.2085,149.0732,19.21991,0,0.3461366,0,4,,0
33.01308,933.2974,159.4691,150.2979,18.18091,0,0,0,4,,0
33.23308,929.563,158.7151,151.3222,17.8474,0.01931763,0,0,4,,0
33.45308,925.8039,157.9121,152.1939,17.94382,0.08747254,0,0,4,,0
33.67308,922.0253,157.059,152.9089,17.89982,0.1341476,0,0,4,,0
33.89308,918.2277,156.1539,153.4634,17.84571,0.02889557,0,0,4,,0
34.11308,914.4221,155.1727,153.8539,17.98287,0.05760956,0,0,4,,0
34.33308,910.6318,154.0865,154.0801,17.99149,0.05345459,0,0,4,,0
34.55308,906.8627,152.9173,154.1471,17.8756,0.0110611,0,0,4,,0
34.77308,903.1089,151.6931,154.0619,17.96223,0.0895401,0,0,4,,0
34.99308,899.3802,150.4265,153.8322,17.93261,0.1219421,0,0,4,,0
35.21308,895.6738,149.121,153.4651,17.89649,0,0,0,4,,0
35.43308,891.9958,147.7834,152.9682,17.90296,0,0,0,4,,0
35.65308,888.3472,146.4222,152.3472,17.94209,0.1176788,0,0,4,,0
35.87308,884.7325,145.0443,151.6071,17.85337,0.04568329,0,0,4,,0
36.09308,881.1467,143.6541,150.7493,17.94666,0.114769,0,0,4,,0
36.31308,877.5948,142.2573,149.7755,17.85921,0.04087524,0,0,4,,0
36.53308,874.0764,140.858,148.684,17.95042,0.111618,0,0,4,,0
36.75308,870.5978,139.4631,147.4733,17.86039,0.03972016,0,0,4,,0
36.97308,867.1595,138.0792,146.1381,17.94854,0.1128464,0,0,4,,0
37.19308,863.7695,136.7144,144.6741,17.85501,0.04384003,0,0,4,,0
37.41308,860.4314,135.3747,143.073,17.93954,0.1197861,0,0,4,,0
37.63308,857.1512,134.0666,141.3242,17.95032,0.1072052,0,0,4,,0
37.85308,853.9454,132.8041,139.4145,17.9399,0.1149841,0,0,4,,0
38.07308,850.8381,131.6001,137.3148,17.88334,0.00533905,0,0,4,,0
38.29308,847.8637,130.4671,134.9911,17.94897,0.09784851,0,0,4,,0
38.51308,845.0688,129.4168,132.4256,17.98796,0.05404816,0,0,4,,0
38.73308,842.4789,128.5173,129.6062,17.91681,0.1187241,0,0,4,,0
38.95308,840.1126,127.7485,126.5585,17.83052,0.0388855,0,0,4,,0
39.17308,837.9611,127.0353,123.2783,19.00451,1,0,0,4,,0
39.39308,835.7876,126.3007,119.3723,21.9109,1,0,0,4,,0
39.61308,833.5976,125.5532,114.7805,24.58911,1,0,0,4,,0
39.83308,831.4093,124.8029,109.5628,27.06885,1,0,0,4,,0
40.05308,829.1786,124.0396,103.7948,29.36209,1,0,0,4,,0
40.27308,826.882,123.2479,97.59245,30.40674,0,0.1418796,0,4,,0
40.49308,824.6341,122.4614,91.54845,28.28785,0,1,0,4,,0
40.71308,822.5896,121.7262,86.35782,24.01583,0,0.3832841,0,4,,0
40.93307,820.7788,121.0141,81.91551,20.02294,0,0.5787945,0,4,,0
41.15308,819.2315,120.3186,78.08337,18.54384,0,0.1504431,0,4,,0
41.37308,817.6447,119.5834,74.51214,17.835,0.02485657,0,0,4,,0
41.59307,815.74,118.7648,71.14942,17.96703,0.05418396,0,0,4,,0
41.81308,813.4113,117.8315,68.09603,17.94044,0.08402099,0,0,4,,0
42.03308,810.6653,116.7662,65.46242,17.82444,0.04603119,0,0,4,,0
42.25307,807.5721,115.5584,63.31131,17.97142,0.0676651,0,0,4,,0
42.47308,804.4568,115.1307,61.47189,16.02501,1,0,0,4,,0
42.69307,801.366,114.32,59.66058,16.34172,1,0,0,4,,0
42.91307,798.2836,113.0441,57.88081,16.5006,1,0,0,4,,0
43.13308,795.2109,111.3124,56.12657,16.4091,1,0,0,4,,0
43.35307,792.0532,109.5534,54.30878,16.6136,1,0,0,4,,0
43.57307,788.7592,108.4373,52.52422,16.81161,0.9838089,0,0,4,,0
43.79308,785.4517,106.953,50.77021,17.77694,0.2592224,0,0,4,,0
44.01307,782.1599,105.0178,49.03382,19.02806,0,1,0,4,,0
44.23307,778.8832,102.6282,47.31654,20.36393,0,1,0,4,,0
44.45308,775.6216,99.77885,45.61953,21.41383,0,1,0,4,,0
44.67307,772.3766,96.4645,43.94134,21.75616,0,1,0,4,,0
44.89307,769.149,92.68168,42.27728,21.09593,0,1,0,4,,0
45.11308,765.9196,88.54759,40.50993,21.77691,0,1,0,4,,0
45.33307,762.867,86.76477,38.47773,15.78222,0,1,0,4,,0
45.55307,760.3572,86.19352,37.30394,11.24476,0,0.3637862,0,4,,0
45.77308,758.058,85.90192,37.01651,10.71121,1,0,0,4,,0
45.99307,756.2317,85.66778,37.25754,5.845634,0,1,0,4,,0
46.21307,755.5649,85.56895,37.37856,1.496896,0,0.4249919,0,4,,0
46.43307,754.9839,85.48519,37.47961,4.498574,1,0,0,4,,0
46.65307,753.5666,85.28869,37.72841,8.317659,1,0,0,4,,0
46.87307,751.3625,85.01994,38.03088,11.66937,0.7148315,0,0,4,,0
47.09307,748.9341,84.87856,38.15589,11.37409,1,0,0,4,,0
47.31307,746.0635,84.78748,38.01701,14.40139,0.5977135,0,0,4,,0
47.53307,743.1438,84.62358,37.58624,11.97573,0,0.7319822,0,0,,0
47.75307,740.6387,84.38777,36.90008,13.23369,1,0,0,0,,0
47.97307,737.6068,83.86199,35.9736,14.87957,1,0,0,0,,0
48.19307,734.5357,82.83504,35.04162,15.44137,1,0,0,0,,0
48.41307,731.4856,81.34226,34.12374,16.19349,1,0,0,0,,0
48.63307,728.6559,80.39896,33.01138,12.69758,0,0.7774169,0,0,,0
48.85307,726.5078,80.29397,31.61689,12.1598,1,0,0,0,,0
49.07307,724.3449,80.02187,29.48894,15.19029,1,0,0,0,,0
49.29307,722.3655,79.62402,26.41084,17.95804,1,0,0,0,,0
49.51307,720.9095,79.21809,22.42381,20.52636,1,0,0,0,,0
49.73307,720.1747,78.90636,17.68363,22.94797,1,0,0,0,,0
49.95307,720.1807,78.73525,12.36276,25.24263,1,0,0,0,,0
50.17307,720.8072,78.66279,6.584538,27.4076,1,0,0,0,,0
50.39307,721.8556,78.66642,0.4014266,29.42782,1,0,0,0,,0
50.61307,723.1036,78.74333,-6.175742,31.2065,0.7265625,0,0,0,,0
50.83307,724.3119,78.88145,-13.01426,31.75406,0.2123291,0,0,0,,0
51.05307,725.2706,79.05705,-19.94435,31.83789,0.1312424,0,0,0,,0
51.27307,725.8284,79.24462,-26.92476,31.83274,0.1324036,0,0,0,,0
51.49307,725.8346,79.41971,-33.91397,31.53771,0.4028046,0,0,0,,0
51.71307,725.138,79.55243,-40.80621,31.6412,0.3041718,0,0,0,,0
