time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.002,original,0,0,0.00,0,0,322.06,9.78,544.06,0.000,False,0.000
3.002,tourer,0,0,0.00,0,0,318.01,11.28,535.88,0.000,False,0.000
3.002,moto,0,0,0.00,0,0,322.38,12.47,528.99,0.000,False,0.000
3.002,atv,0,0,0.00,0,0,317.80,13.85,522.23,0.000,False,0.000
5.860,original,0,1,23.87,0,0,322.14,17.67,504.96,7.291,False,7.291
5.860,tourer,0,1,22.80,0,0,317.65,19.01,499.20,13.368,False,13.368
5.860,moto,0,1,30.16,0,0,321.23,23.54,479.82,33.085,False,33.085
5.860,atv,0,1,27.89,0,0,317.26,24.38,476.59,36.481,False,36.481
7.220,original,0,1,29.02,0,0,321.58,26.35,469.71,43.602,False,43.602
7.220,tourer,0,1,28.20,0,0,317.13,27.56,465.26,48.262,False,48.262
7.220,moto,0,1,31.53,0,0,320.93,34.75,438.62,75.756,False,75.756
7.220,atv,0,1,31.45,0,0,317.00,35.33,436.55,77.943,False,77.943
9.220,original,0,1,31.22,0,0,321.23,42.78,410.47,105.051,False,105.051
9.220,tourer,0,1,31.24,0,0,316.89,43.83,406.70,108.965,False,108.965
9.220,moto,0,1,31.54,0,0,321.09,51.55,377.84,138.876,False,138.876
9.220,atv,0,1,31.47,0,0,317.22,52.04,375.89,140.799,False,140.799
11.220,original,0,1,31.25,0,0,321.71,59.03,350.15,167.565,False,167.565
11.220,tourer,0,1,31.27,0,0,317.74,60.04,346.32,171.457,False,171.457
11.220,moto,0,1,31.55,0,0,322.42,67.75,316.88,201.999,False,201.999
11.220,atv,0,1,31.48,0,0,318.62,68.18,315.08,203.712,False,203.712
13.220,original,0,1,31.29,0,0,324.11,74.64,289.66,230.228,False,230.228
13.220,tourer,0,2,31.33,0,0,320.33,75.43,285.74,233.847,False,233.847
13.220,moto,0,2,33.18,0,0,329.27,80.78,255.33,265.687,False,265.687
13.220,atv,0,2,32.94,0,0,325.78,80.88,253.65,266.564,False,266.564
15.220,original,0,2,34.79,0,0,337.72,82.90,227.23,295.344,False,295.344
15.220,tourer,0,2,34.76,0,0,335.31,82.94,223.00,298.328,False,298.328
15.220,moto,0,2,29.69,0,0,358.97,82.02,196.54,334.323,False,334.323
15.220,atv,0,2,22.82,0,0,352.59,82.34,196.83,329.267,False,329.267
17.220,original,0,2,29.84,0,0,375.18,79.06,187.43,353.317,False,353.317
17.220,tourer,0,2,27.48,0,0,372.62,79.35,184.93,351.731,False,351.731
17.220,moto,0,2,34.59,0,0,409.95,77.22,165.42,395.391,False,395.391
17.220,atv,0,2,24.80,0,0,394.33,76.45,181.45,373.416,False,373.416
19.220,original,0,2,31.57,0,0,423.81,79.98,152.16,414.734,False,414.734
19.220,tourer,0,2,31.19,0,0,419.75,78.74,159.76,406.292,False,406.292
19.220,moto,0,2,31.04,0,0,447.25,86.09,113.64,460.151,False,460.151
19.220,atv,0,2,31.14,0,0,429.39,81.16,145.59,423.404,False,423.404
21.220,original,0,3,0.00,0,0,452.53,86.67,101.61,476.013,False,476.013
21.220,tourer,0,3,29.06,0,0,455.59,86.68,109.63,467.780,False,467.780
21.220,moto,0,3,31.94,0,0,468.26,79.49,56.32,522.554,False,522.554
21.220,atv,0,3,31.03,0,0,458.51,85.89,91.15,485.540,False,485.540
23.220,original,0,3,22.60,0,0,462.86,84.14,79.35,498.483,False,498.483
23.220,tourer,0,3,32.17,0,0,474.22,78.70,51.14,528.708,False,528.708
23.220,moto,0,3,31.66,0,0,471.79,83.44,-8.90,589.143,False,589.143
23.220,atv,0,3,22.13,0,0,472.93,77.36,34.47,545.274,False,545.274
25.220,original,0,3,31.72,0,0,474.92,78.02,22.75,556.937,False,556.937
25.220,tourer,0,3,31.47,0,0,476.23,84.51,-13.31,593.494,False,593.494
25.220,moto,0,3,38.76,0,0,482.99,89.23,-74.29,655.669,False,655.669
25.220,atv,0,3,29.28,0,0,470.90,83.89,-11.06,591.427,False,591.427
27.220,original,0,3,32.23,0,0,473.63,88.38,-39.38,619.975,False,619.975
27.220,tourer,0,3,35.43,0,0,487.63,89.38,-76.51,659.714,False,659.714
