time,x,y,z,speed,throttle,brake,lap,next,branch,recoveries
11.04741,805.7224,97.42577,-95.09373,11.6375,0,1,0,0,,0
11.26741,807.5305,98.48841,-93.92595,10.17653,1,0,0,0,,0
11.46741,809.1545,99.03995,-92.80091,9.230948,1,0,0,0,,0
11.68741,810.9248,99.21404,-91.56509,8.227216,1,0,0,0,,0
11.90741,812.3688,99.07562,-91.266,3.273916,1,0,0,0,,0
12.12741,813.5998,98.43205,-91.25314,1.802595,1,0,0,0,,0
12.34741,814.8318,97.28645,-91.16695,-1.095587,1,0,0,0,,0
12.56741,816.1036,95.65331,-91.02897,-4.264636,1,0,0,0,,0
12.78741,817.4289,93.54968,-90.87118,-6.916915,1,0,0,0,,0
13.00741,818.8022,90.98827,-90.72092,-8.831516,1,0,0,0,,0
13.22741,820.4404,88.40745,-90.74873,-2.662812,1,0,0,0,,0
13.44741,822.3293,86.09218,-91.42717,9.087224,0.6052979,0,0,0,,0
13.66741,822.8661,85.88162,-91.99863,1.118881,0,0.3351147,0,0,,0
13.88741,822.9321,85.74289,-91.97255,-0.295532,0,0,0,0,,0
14.10741,822.8436,85.70074,-91.89555,-0.5402288,0,0,0,0,,0
14.32741,822.7754,85.65832,-91.85934,0.03693359,0,0,0,0,,0
14.54741,822.7889,85.65075,-91.83581,0.04503152,0,0,0,0,,0
14.76741,822.8898,85.81112,-91.84878,1.403901,1,0,0,0,,0
14.98741,823.4973,86.03919,-91.78166,4.195908,1,0,0,0,,0
15.20741,824.0841,86.5089,-91.60482,2.574783,1,0,0,0,,0
15.42741,824.7573,86.88703,-91.18398,5.016454,1,0,0,0,,0
15.64741,825.8979,87.45805,-90.44215,7.603879,1,0,0,0,,0
15.86741,827.1448,87.7674,-89.65277,4.66886,0,1,0,0,,0
16.08741,827.4805,87.92295,-89.27844,2.810465,1,0,0,0,,0
16.30741,828.1498,88.08047,-88.58234,5.517763,1,0,0,0,,0
16.52741,829.1896,88.22793,-87.65159,7.465952,1,0,0,0,,0
16.74741,830.2598,88.72617,-86.53017,7.12612,1,0,0,0,,0
16.96741,831.3511,88.73322,-85.40238,6.646108,1,0,0,0,,0
17.18741,831.7678,88.64259,-84.1303,2.397856,0,0.6474924,0,0,,0
17.40741,832.0326,88.68439,-83.42625,-0.7240912,1,0,0,0,,0
17.62741,831.9588,88.62061,-83.40445,-0.1342874,0,0,0,0,,0
17.84741,832.0234,88.4284,-83.44864,0.8320776,1,0,0,0,,0
18.06741,832.3719,88.42534,-83.29563,0.878472,1,0,0,0,,0
18.28741,832.4448,88.39866,-83.01936,0.1105135,1,0,0,0,,0
18.50741,832.3929,88.31087,-82.66261,-0.02456811,0,0,0,0,,0
18.72741,832.2827,88.35195,-82.5695,-0.3354525,0,0,0,0,,0
18.9474,832.2062,88.24008,-82.62431,-0.534851,0,0,0,0,,0
19.1674,832.1591,88.14182,-82.70735,-0.6258914,0,0,0,0,,0
19.38741,832.1268,88.05979,-82.80305,-0.6191366,0,0,0,0,,0
19.6074,832.0996,87.98227,-82.8904,-0.5408215,0,0,0,0,,0
19.8274,832.0757,87.90754,-82.96638,-0.4863979,0,0,0,0,,0
20.04741,832.0374,87.85446,-83.02055,-0.2974765,0,0,0,0,,0
20.2674,832.0068,87.81981,-83.06244,-0.2919697,0,0,0,0,,0
20.4874,831.9779,87.7991,-83.09103,-0.1125011,0,0,0,0,,0
20.70741,831.9507,87.78724,-83.10045,-0.006959577,0,0,0,0,,0
20.9274,831.9161,87.77983,-83.12454,-0.0286036,0,0,0,0,,0
21.1474,831.9132,87.78455,-83.1312,-0.001188653,0,0,0,0,,0
21.3674,831.9132,87.78462,-83.13121,-0.0006404924,0,0,0,0,,0
21.5874,831.913,87.78467,-83.13115,-0.0002260613,0,0,0,0,,0
21.8074,831.913,87.78469,-83.13115,-0.0001765989,0,0,0,0,,0
22.0274,831.913,87.78469,-83.13116,-0.000266554,0,0,0,0,,0
22.2474,831.9131,87.78472,-83.13116,-0.0001980888,0,0,0,0,,0
22.4674,831.9131,87.78472,-83.13117,-0.000391244,0,0,0,0,,0
22.6874,831.9131,87.78474,-83.13118,-0.0007255534,0,0,0,0,,0
22.9074,831.9131,87.78477,-83.1312,-0.0005533344,0,0,0,0,,0
23.1274,783.5248,92.26243,-129.5996,0.5655656,1,0,0,0,,1
23.3474,784.0812,92.21968,-129.6471,4.038179,1,0,0,0,,1
23.5674,785.3453,92.39865,-129.6221,7.220111,1,0,0,0,,1
23.7874,787.1807,92.70081,-129.1683,9.532596,0.4330757,0,0,0,,1
24.0074,789.0076,92.98187,-128.0899,9.765046,0.1938278,0,0,0,,1
24.2274,790.4542,93.19804,-126.4928,10.09771,1,0,0,0,,1
24.4474,791.6406,93.37322,-124.2172,13.0003,1,0,0,0,,1
24.6674,792.6042,93.50582,-121.1673,15.82273,1,0,0,0,,1
24.8874,793.3948,93.54671,-117.4416,18.51114,1,0,0,0,,1
25.1074,794.1799,93.20557,-113.3592,18.85064,0.8538071,0,0,0,,1
25.3274,794.9645,92.39019,-109.3029,19.15216,0,1,0,0,,1
25.5474,795.7472,91.1048,-105.2735,19.62475,0,1,0,0,,1
25.7674,796.913,89.95105,-102.7975,7.882869,0,1,0,0,,1
25.9874,798.3023,89.09153,-102.1661,6.928928,0,1,0,0,,1
26.2074,799.1995,88.18311,-102.2679,0.02090973,0,0,0,0,,1
26.4274,799.2889,87.76826,-102.5255,-0.1445624,0,0,0,0,,1
26.6474,799.3153,87.45332,-102.6263,-0.2464932,0,0,0,0,,1
26.8674,799.4282,87.23063,-102.6261,1.508693,1,0,0,0,,1
27.0874,800.0748,87.26321,-102.2978,4.589487,1,0,0,0,,1
27.3074,801.2065,87.61396,-101.6606,7.201798,1,0,0,0,,1
27.5274,802.5868,88.35516,-100.6373,9.367754,1,0,0,0,,1
27.7474,804.0166,89.04224,-99.44002,7.833066,0,1,0,0,,1
27.9674,804.7235,89.35144,-98.86403,2.521415,1,0,0,0,,1
28.1874,805.2573,89.84927,-98.44773,4.728834,1,0,0,0,,1
28.4074,805.9365,90.60515,-97.73261,5.41207,0,1,0,0,,1
28.6274,806.6445,90.99317,-97.05833,3.652357,0,0.9502997,0,0,,1
28.8474,807.3908,91.03405,-96.62458,2.838602,1,0,0,0,,1
29.0674,808.0032,91.10894,-96.29274,1.569664,1,0,0,0,,1
29.2874,808.6402,90.74812,-95.98608,0.08057441,1,0,0,0,,1
29.5074,808.8427,90.5343,-96.01795,-0.7070692,0,0,0,0,,1
29.7274,808.7878,90.22427,-96.23822,-2.660523,0,0.6165607,0,0,,1
29.9474,808.6143,89.53701,-96.63718,-4.173748,0,1,0,0,,1
30.1674,808.5532,88.54684,-97.20045,-5.712406,0,1,0,0,,1
30.3874,808.4222,87.38976,-98.13816,-7.551036,0,1,0,0,,1
30.6074,808.2648,85.80051,-99.09764,-9.280099,0,1,0,0,,1
30.8274,808.0602,84.2954,-99.82867,-0.3035718,0,0,0,0,,1
31.0474,808.0594,84.29514,-99.83151,0.01990764,0,0,0,0,,1
31.2674,808.0811,84.29832,-99.83619,0.02551135,0,0,0,0,,1
31.4874,808.0936,84.29734,-99.83015,0.02783826,0,0,0,0,,1
31.7074,808.1016,84.29513,-99.82072,0.02853772,0,0,0,0,,1
31.9274,808.1107,84.29193,-99.8078,0.01923594,0,0,0,0,,1
32.1474,808.1214,84.28864,-99.7953,0.02073007,0,0,0,0,,1
32.3674,808.1343,84.28544,-99.78358,0.02199737,0,0,0,0,,1
32.5874,808.1485,84.28195,-99.77145,0.02457032,0,0,0,0,,1
32.8074,808.1641,84.27783,-99.75873,0.02608184,0,0,0,0,,1
33.0274,808.1695,84.27485,-99.74934,0.02826852,0,0,0,0,,1
33.2474,808.1645,84.27572,-99.75202,0.02381451,0,0,0,0,,1
33.4674,808.1667,84.27693,-99.7557,0.01811886,0,0,0,0,,1
33.6874,808.1768,84.27659,-99.75493,0.01686847,0,0,0,0,,1
33.9074,808.1901,84.27524,-99.75163,0.01938961,0,0,0,0,,1
34.1274,808.2053,84.27331,-99.7472,0.02054777,0,0,0,0,,1
34.3474,808.2198,84.2715,-99.74374,0.02058675,0,0,0,0,,1
34.5674,808.2441,84.30113,-99.71997,0.8368064,1,0,0,0,,1
34.7874,808.3631,84.62654,-99.46059,2.293412,0,0.3455595,0,0,,1
35.0074,808.429,84.70487,-99.38694,-0.3939424,0,0,0,0,,1
35.2274,808.4265,84.54429,-99.49829,-1.588171,0,0.3513143,0,0,,1
35.4474,808.3434,84.32896,-99.76859,-0.3283913,0,0,0,0,,1
35.6674,808.3002,84.33519,-99.78346,0.003662869,0,0,0,0,,1
35.8874,808.3778,84.48779,-99.5826,2.272441,1,0,0,0,,1
36.1074,808.5931,84.97974,-99.07741,3.224946,0,0.9732047,0,0,,1
36.3274,808.8409,85.22594,-98.81916,1.83664,1,0,0,0,,1
36.5474,808.9171,85.26961,-98.68313,-0.2855977,0,0,0,0,,1
36.7674,808.9624,85.1895,-98.81423,-0.6842386,0,0,0,0,,1
36.9874,808.9407,85.07759,-99.10437,-1.830336,0,0.4318502,0,0,,1
37.2074,808.8565,84.68539,-99.5858,-3.171494,0,0.45,0,0,,1
37.42739,808.6894,84.29672,-100.0129,-2.035208,0,0.45,0,0,,1
37.6474,808.4138,84.17757,-100.3151,-1.537821,0,0.45,0,0,,1
37.8674,808.2978,84.09025,-100.5097,-1.402272,0,0.45,0,0,,1
38.08739,808.1754,83.95728,-100.7711,-1.717386,0,0.45,0,0,,1
38.3074,808.0179,83.99112,-100.9792,-0.615263,0,0.45,0,0,,1
38.5274,808.0758,83.98341,-101.0638,-0.1270796,0,0.45,0,0,,1
38.74739,808.0541,84.05045,-101.0462,0.06850717,0,0.45,0,0,,1
38.9674,781.3799,91.71231,-123.3229,3.175138,1,0,0,0,,2
39.1874,782.4683,91.83466,-123.3623,6.435393,1,0,0,0,,2
39.40739,784.1942,92.12654,-123.0831,9.251893,0.7349572,0,0,0,,2
39.6274,786.1028,92.42879,-122.2028,9.750755,0.2077354,0,0,0,,2
39.8474,787.7164,92.65846,-120.7765,10.08968,1,0,0,0,,2
40.06739,789.1665,92.83397,-118.6735,12.94183,1,0,0,0,,2
40.2874,790.5369,92.86227,-115.8131,14.69512,1,0,0,0,,2
40.5074,791.8986,92.37828,-112.8314,14.81149,1,0,0,0,,2
40.72739,793.2514,91.41956,-109.8754,15.13397,0,1,0,0,,2
40.9474,794.5961,89.99291,-106.9452,15.60406,0,1,0,0,,2
41.1674,796.1821,88.32941,-104.5245,10.47731,0,1,0,0,,2
41.38739,797.9937,86.91426,-103.8126,5.786993,1,0,0,0,,2
41.6074,800.0035,85.42961,-103.5937,2.124663,1,0,0,0,,2
41.8274,801.6163,85.25443,-103.4705,4.460311,1,0,0,0,,2
42.04739,802.5508,85.51946,-102.6917,4.599665,1,0,0,0,,2
42.2674,803.3887,85.40502,-101.9393,2.178182,0,0.6590227,0,0,,2
42.4874,803.5735,85.2666,-101.7975,-0.1785804,0,0,0,0,,2
42.70739,803.5637,85.09315,-101.8418,-0.6247879,0,0,0,0,,2
42.92739,803.5311,84.90788,-101.9102,-0.7896603,0,0.210217,0,0,,2
43.1474,803.5729,84.86435,-101.9402,-0.1587956,0,0,0,0,,2
43.36739,803.6227,84.82191,-101.9679,-0.1541878,0,0,0,0,,2
43.58739,803.674,84.77658,-101.9916,-0.1433777,0,0,0,0,,2
43.8074,803.7195,84.73451,-102.0091,-0.118344,0,0,0,0,,2
44.02739,803.7681,84.69781,-102.0118,-0.03124411,0,0,0,0,,2
44.24739,803.8142,84.66383,-102.006,-0.01650221,0,0,0,0,,2
44.4674,803.8586,84.63018,-101.9991,-0.01579812,0,0,0,0,,2
44.68739,803.902,84.59726,-101.9923,-0.03006981,0,0,0,0,,2
44.90739,803.939,84.57343,-101.9952,-0.02119596,0,0,0,0,,2
45.1274,803.9745,84.55272,-101.9994,-0.0109858,0,0,0,0,,2
45.34739,804.0108,84.53109,-102.0024,-0.003664342,0,0,0,0,,2
45.56739,804.0466,84.50974,-102.0038,0.04268834,0,0,0,0,,2
45.7874,804.0757,84.49894,-102.0021,0.05696725,0,0,0,0,,2
46.00739,804.1024,84.49104,-102.0039,0.05653834,0,0,0,0,,2
46.22739,804.2443,84.56671,-101.8741,2.182846,1,0,0,0,,2
46.4474,804.6669,84.91318,-101.3666,4.419051,1,0,0,0,,2
46.66739,805.1864,85.46509,-100.8525,2.625206,0,0.449183,0,0,,2
46.88739,805.4113,85.55184,-100.5699,0.2944218,0,0,0,0,,2
47.1074,805.4528,85.44876,-100.6122,-0.5225247,0,0,0,0,,2
47.32739,805.4722,85.31839,-100.7086,-0.6592083,0,0,0,0,,2
47.54739,805.4713,85.18655,-100.7987,-0.6623165,0,0,0,0,,2
47.76739,805.4303,85.10175,-100.9044,-0.5770506,0,0,0,0,,2
47.98739,805.4633,84.94718,-101.047,-0.5373365,0,0,0,0,,2
48.20739,805.4974,84.72091,-101.1875,-0.9848204,0,0.2240791,0,0,,2
48.42739,805.3864,84.67727,-101.6439,-1.840172,0,0.4374608,0,0,,2
48.64739,805.1198,84.46384,-102.2017,-3.017921,0,0.7254072,0,0,,2
48.86739,804.7711,84.50628,-102.4177,-1.352206,1,0,0,0,,2
49.08739,804.4386,84.25527,-102.4638,-0.7469167,1,0,0,0,,2
49.30739,804.4524,83.98956,-102.2401,1.958281,1,0,0,0,,2
49.52739,805.1224,83.9222,-102.0699,4.926276,1,0,0,0,,2
49.74739,806.5658,84.07539,-102.0989,7.586572,1,0,0,0,,2
49.96739,808.4816,84.50356,-101.7797,9.508797,0.4791588,0,0,0,,2
50.18739,810.4758,84.85421,-101.1758,10.06402,1,0,0,0,,2
50.40739,812.1941,85.00983,-100.3745,6.208681,0,1,0,0,,2
50.62739,812.5154,84.96574,-100.1724,0.5590326,0,0,0,0,,2
50.84739,812.5261,84.88238,-100.1191,-0.1458065,0,0,0,0,,2
51.06739,812.4916,84.82831,-100.071,0.0002245179,0,0,0,0,,2
51.28739,812.4604,84.78102,-100.0193,0.03120634,0,0,0,0,,2
51.50739,812.797,84.73549,-99.68169,3.898489,1,0,0,0,,2
51.72739,813.7961,84.65922,-98.86327,7.497816,1,0,0,0,,2
51.94739,815.3765,84.65399,-97.58456,10.74243,1,0,0,0,,2
52.16739,817.1895,85.04887,-95.84824,11.12914,1,0,0,0,,2
52.38739,818.826,85.31708,-94.12414,10.76507,1,0,0,0,,2
52.60739,820.4595,85.83157,-93.39272,7.001235,1,0,0,0,,2
52.82739,821.9966,86.0173,-92.62794,6.153056,1,0,0,0,,2
53.04739,823.1695,86.16845,-91.6204,6.525045,1,0,0,0,,2
53.26739,824.0192,86.20953,-90.54121,4.952056,1,0,0,0,,2
53.48739,824.2472,86.32525,-89.70359,2.693947,0,0.7699952,0,0,,2
53.70739,824.2853,86.04316,-89.52016,-0.07479858,0,0,0,0,,2
53.92739,824.3061,86.10928,-89.50023,-0.3075391,0,0,0,0,,2
54.14739,824.2803,86.07025,-89.58144,-0.3995346,0,0,0,0,,2
54.36739,824.2085,86.00991,-89.6363,0.1331307,1,0,0,0,,2
54.58739,824.2375,86.14944,-89.54555,-0.2197109,0,0,0,0,,2
54.80739,824.2286,86.0843,-89.56257,0.7638641,1,0,0,0,,2
55.02739,824.3887,86.10669,-89.40754,0.004140412,0,0,0,0,,2
55.24739,824.3242,86.13126,-89.46465,-0.3740002,0,0,0,0,,2
55.46739,824.2769,86.13076,-89.52927,-0.3712421,0,0,0,0,,2
55.68739,824.2339,86.05833,-89.60655,-0.4036844,0,0,0,0,,2
55.90739,824.2926,86.19941,-89.49693,0.4827501,0,0,0,0,,2
56.12739,824.3247,86.25014,-89.50487,-0.2169878,0,0,0,0,,2
56.34739,824.3341,86.24305,-89.491,1.266282,1,0,0,0,,2
56.56739,824.4384,86.2007,-89.2868,0.8549964,1,0,0,0,,2
56.78739,824.7107,86.44862,-88.93665,1.586211,1,0,0,0,,2
57.00739,825.033,86.71464,-88.50311,0.3021028,0,0.2317868,0,0,,2
57.22739,825.0139,86.70026,-88.54797,-0.5317754,0,0,0,0,,2
57.44739,825.0376,86.65993,-88.5192,0.4920239,0,0,0,0,,2
57.66739,825.0574,86.61219,-88.51617,0.03291731,0.9157504,0,0,0,,2
57.88739,825.0405,86.63079,-88.50317,-0.2531672,0,0,0,0,,2
58.10739,825.1079,86.59434,-88.44788,1.482847,1,0,0,0,,2
58.32739,825.2695,86.67741,-88.3116,0.3914238,0,0,0,0,,2
58.54739,825.3503,86.57638,-88.31379,0.5483452,1,0,0,0,,2
58.76739,825.6404,86.52529,-88.16517,0.9397889,1,0,0,0,,2
58.98739,826.0002,86.50646,-88.00348,3.025788,1,0,0,0,,2
59.20739,826.6719,86.75542,-87.55895,4.324272,1,0,0,0,,2
59.42739,827.6601,87.49158,-86.97028,6.4192,1,0,0,0,,2
59.64739,828.7272,87.87505,-86.16618,5.66225,1,0,0,0,,2
59.86739,829.7866,87.78093,-85.35835,4.927022,1,0,0,0,,2
60.08739,830.4868,87.85988,-84.64765,1.829463,0,0.5136676,0,0,,2
60.30739,830.5399,87.93221,-84.70645,-1.375982,0,0.345724,0,0,,2
60.52739,830.636,87.78631,-84.96684,-0.7243087,0,0.2144874,0,0,,2
60.74739,830.6484,87.79564,-84.95177,0.2608771,0,0,0,0,,2
60.96739,830.6252,87.69593,-84.87969,0.4604961,0,0,0,0,,2
61.18739,830.5558,87.64935,-84.81355,0.4899983,0,0,0,0,,2
61.40739,830.5089,87.59452,-84.82127,0.06425261,0,0,0,0,,2
61.62739,830.4075,87.56929,-84.82365,0.1640025,0,0,0,0,,2
61.84739,830.3697,87.49995,-84.83106,0.0701974,0,0,0,0,,2
62.04739,830.3317,87.45648,-84.84391,-0.0334387,0,0,0,0,,2
62.26739,830.2787,87.48066,-84.88477,-0.02782468,0,0,0,0,,2
62.48738,830.2268,87.44218,-84.87862,-0.004034207,0,0,0,0,,2
62.68739,830.1877,87.4053,-84.88404,-0.08985966,0,0,0,0,,2
62.90739,830.1268,87.38525,-84.90755,0.06500188,0,0,0,0,,2
63.12738,830.0966,87.34811,-84.92739,-0.01512747,0,0,0,0,,2
63.32739,830.0676,87.43227,-84.90174,-0.0673316,0,0,0,0,,2
63.54739,830.2277,87.61447,-84.88963,0.03415137,0,0,0,0,,2
63.76738,830.2662,87.64048,-84.81492,-0.05513715,0,0,0,0,,2
63.96739,830.2067,87.61526,-84.69245,0.1717635,0,0,0,0,,2
64.18739,830.1741,87.48007,-84.67432,-0.4261871,0,0,0,0,,2
64.40739,830.13,87.3926,-84.74088,-0.434954,0,0,0,0,,2
64.62739,830.0516,87.48273,-84.73773,0.1273002,0,0,0,0,,2
64.82739,830.0602,87.43752,-84.74435,-0.2000534,0,0,0,0,,2
65.04739,830.0513,87.37154,-84.80749,-0.4054264,0,0,0,0,,2
65.26739,766.8647,89.63507,-127.2079,2.188695,1,0,0,0,,3
65.46739,767.6401,89.67095,-127.3123,5.260433,1,0,0,0,,3
65.68739,769.1571,89.89854,-127.2878,8.335174,1,0,0,0,,3
65.90739,771.1269,90.18832,-126.7521,9.703091,0.2566681,0,0,0,,3
66.10739,772.7941,90.41139,-125.7473,9.804283,0.161776,0,0,0,,3
66.32739,774.4193,90.61566,-124.0587,11.92924,1,0,0,0,,3
66.54739,776.0025,90.80106,-121.5574,14.75989,1,0,0,0,,3
66.76739,777.5345,90.94546,-118.3242,17.50098,1,0,0,0,,3
66.96739,779.025,90.93118,-114.8589,19.6597,1,0,0,0,,3
67.18739,780.8247,90.71903,-111.1458,16.92,1,0,0,0,,3
67.40739,783.4811,91.66286,-108.6632,17.75687,1,0,0,0,,3
67.60739,786.2795,92.88126,-106.6301,18.61319,1,0,0,0,,3
67.82739,789.4598,94.27555,-104.3816,18.00606,1,0,0,0,,3
68.04739,792.5787,95.76279,-102.3402,17.16123,1,0,0,0,,3
68.24739,795.3905,96.71934,-100.4655,15.79855,1,0,0,0,,3
68.46739,798.4636,97.34407,-98.40137,13.83296,1,0,0,0,,3
68.68739,801.5905,98.12905,-96.84913,9.065493,1,0,0,0,,3
68.90739,804.6676,98.52018,-95.39821,2.256489,1,0,0,0,,3
69.10739,807.3934,98.47111,-94.11962,-5.05177,1,0,0,0,,3
69.32739,748.011,87.14548,-117.154,-0.08781488,1,0,0,0,,4
69.54739,748.4232,87.06565,-117.2594,3.439285,1,0,0,0,,4
69.74739,749.408,87.20065,-117.486,6.413206,1,0,0,0,,4
69.96739,751.1428,87.51428,-117.7153,9.412122,1,0,0,0,,4
70.18739,753.5079,87.94927,-117.6887,12.1389,1,0,0,0,,4
70.38739,756.1099,88.45744,-117.2635,14.42462,1,0,0,0,,4
70.60739,759.3463,89.13724,-116.2411,16.7831,1,0,0,0,,4
70.82738,762.877,89.92531,-114.6204,19.01718,1,0,0,0,,4
71.02739,766.3049,90.72314,-112.6811,20.94912,1,0,0,0,,4
71.24739,770.3231,91.68399,-110.1364,22.95858,1,0,0,0,,4
71.46739,774.6358,92.72934,-107.2775,24.83916,1,0,0,0,,4
71.68739,779.2783,93.85719,-104.2108,26.59116,1,0,0,0,,4
71.88739,783.799,94.95171,-101.307,28.07877,1,0,0,0,,4
72.10739,789.0835,96.22559,-98.02763,29.333,0.579419,0,0,0,,4
72.32738,794.5264,97.53558,-94.73766,29.59997,0.3274918,0,0,0,,4
72.52739,799.4949,98.7374,-91.74113,29.64121,0.2883301,0,0,0,,4
72.74739,804.9246,100.0677,-88.38227,29.6468,0.2825333,0,0,0,,4
72.96738,810.2775,101.4097,-84.90652,29.6447,0.2840591,0,0,0,,4
73.16739,815.0593,102.6354,-81.62314,29.64309,0.2854614,0,0,0,,4
73.38739,820.2255,103.9829,-77.87814,29.64324,0.2854736,0,0,0,,4
73.60739,825.3086,105.3297,-74.02053,29.64452,0.2844833,0,0,0,,4
73.82738,830.3388,106.6782,-70.0945,29.64553,0.2836151,0,0,0,,4
74.02739,834.8998,107.9061,-66.51066,29.64543,0.2836014,0,0,0,,4
74.24739,839.9454,109.2579,-62.60582,29.64384,0.2847595,0,0,0,,4
74.46738,845.0656,110.6096,-58.79974,29.64054,0.2872772,0,0,0,,4
74.66739,849.8214,111.8366,-55.48034,29.63612,0.290712,0,0,0,,4
74.88739,855.2006,113.181,-52.05,29.62964,0.295784,0,0,0,,4
75.10738,860.7646,114.5149,-48.92589,29.6234,0.3009186,0,0,0,,4
75.30739,865.9937,115.7115,-46.40726,29.62128,0.3029816,0,0,0,,4
75.52739,871.9243,116.9981,-44.02547,29.62482,0.3005997,0,0,0,,4
75.74739,878.015,118.2449,-42.0583,29.63356,0.2938934,0,0,0,,4
75.96738,884.2292,119.457,-40.48886,29.64456,0.2851791,0,0,0,,4
76.16739,889.9554,120.536,-39.37798,29.65472,0.2770188,0,0,0,,4
76.38739,896.3123,121.6992,-38.46296,29.665,0.2687088,0,0,0,,4
76.60738,902.7095,122.8378,-37.82609,29.67399,0.2614197,0,0,0,,4
76.80739,908.5472,123.8522,-37.45411,29.68103,0.2556976,0,0,0,,4
77.02739,914.983,124.947,-37.24094,29.6876,0.2503555,0,0,0,,4
77.24738,921.4272,126.021,-37.20708,29.69329,0.2457581,0,0,0,,4
77.44739,927.2883,126.9797,-37.3151,29.69785,0.2420654,0,0,0,,4
77.66739,933.7354,128.0162,-37.57372,29.70229,0.2384689,0,0,0,,4
77.88738,940.179,129.0345,-37.97536,29.70552,0.235762,0,0,0,,4
78.08739,946.0289,129.9453,-38.48302,29.70709,0.2344162,0,0,0,,4
78.30739,952.447,130.9308,-39.23628,29.70823,0.2335388,0,0,0,,4
78.52739,958.839,131.882,-40.22929,29.71231,0.2306488,0,0,0,,4
78.74738,965.1971,132.7671,-41.48083,29.72145,0.2236069,0,0,0,,4
78.94739,970.9377,133.5233,-42.84029,29.73114,0.2158401,0,0,0,,4
