time,name,profile,lap,nextGate,speed,target,throttle,brake,grounded,recoveries,misses,x,y,z,roadDistance
3.019,YOU reference pilot,original,0,0,0.000,0.000,0.000,0.000,0,0,0,322.058,9.782,544.064,2.291
3.019,EMBER,tourer,0,0,0.000,0.000,0.000,0.000,0,0,0,318.010,11.281,535.877,2.291
3.019,GOLD,moto,0,0,0.000,0.000,0.000,0.000,0,0,0,322.375,12.467,528.988,2.254
3.019,BLUE,atv,0,0,0.000,0.000,0.000,0.000,0,0,0,317.798,13.848,522.232,2.254
3.280,YOU reference pilot,original,0,0,3.641,38.000,1.000,0.000,4,0,0,322.105,9.860,543.566,2.295
3.280,EMBER,tourer,0,0,3.312,38.000,1.000,0.000,4,0,0,318.014,11.363,535.437,2.289
3.280,GOLD,moto,0,0,4.571,38.000,1.000,0.000,4,0,0,322.359,12.583,528.345,2.249
3.280,BLUE,atv,0,0,4.327,38.000,1.000,0.000,4,0,0,317.779,13.959,521.621,2.250
3.540,YOU reference pilot,original,0,0,6.553,21.697,1.000,0.000,4,0,0,322.223,10.120,542.240,2.323
3.540,EMBER,tourer,0,0,6.010,19.715,1.000,0.000,4,0,0,318.029,11.612,534.222,2.286
3.540,GOLD,moto,0,0,8.251,38.000,1.000,0.000,4,0,0,322.220,12.924,526.682,2.151
3.540,BLUE,atv,0,0,7.752,38.000,1.000,0.000,4,0,0,317.742,14.303,520.056,2.238
3.800,YOU reference pilot,original,0,0,9.218,23.340,1.000,0.000,4,0,0,322.377,10.498,540.198,2.370
3.800,EMBER,tourer,0,0,8.508,21.594,1.000,0.000,4,0,0,318.063,11.986,532.343,2.251
3.800,GOLD,moto,0,0,11.612,38.000,1.000,0.000,4,0,0,321.789,13.450,524.151,1.803
3.800,BLUE,atv,0,0,10.869,38.000,1.000,0.000,4,0,0,317.710,14.819,517.654,2.191
4.080,YOU reference pilot,original,0,0,11.804,25.454,1.000,0.000,4,0,0,322.376,11.038,537.273,2.282
4.080,EMBER,tourer,0,0,11.000,23.891,1.000,0.000,4,0,0,318.122,12.517,529.635,2.164
4.080,GOLD,moto,0,0,14.951,38.000,1.000,0.000,4,0,0,320.937,14.178,520.563,1.110
4.080,BLUE,atv,0,0,13.947,38.000,1.000,0.000,4,0,0,317.687,15.536,514.216,2.089
4.340,YOU reference pilot,original,0,0,14.014,31.432,1.000,0.000,4,0,0,321.985,11.657,533.972,1.879
4.340,EMBER,tourer,0,0,13.141,26.121,1.000,0.000,4,0,0,318.180,13.135,526.534,2.046
4.340,GOLD,moto,0,0,17.003,17.430,0.219,0.000,4,0,0,319.909,15.021,516.531,0.503
4.340,BLUE,atv,0,1,16.559,38.000,1.000,0.000,4,0,0,317.666,16.374,510.310,1.970
4.600,YOU reference pilot,original,0,0,15.994,17.293,0.696,0.000,4,0,0,321.227,12.392,530.184,1.217
4.600,EMBER,tourer,0,0,15.123,22.921,1.000,0.000,4,0,0,318.217,13.868,522.912,1.915
4.600,GOLD,moto,0,1,18.170,19.587,0.784,0.000,4,0,0,318.919,15.953,512.198,0.875
4.600,BLUE,atv,0,1,18.950,38.000,1.000,0.000,4,0,0,317.627,17.371,505.774,1.854
4.880,YOU reference pilot,original,0,0,16.294,17.335,0.552,0.000,4,0,0,320.228,13.252,525.874,0.656
4.880,EMBER,tourer,0,0,17.094,25.181,1.000,0.000,4,0,0,318.203,14.784,518.472,1.788
4.880,GOLD,moto,0,1,20.539,22.232,0.933,0.000,4,0,0,317.994,17.101,506.966,1.541
4.880,BLUE,atv,0,1,21.297,38.000,1.000,0.000,4,0,0,317.556,18.616,500.252,1.758
5.140,YOU reference pilot,original,0,0,17.673,19.414,0.934,0.000,4,0,0,319.300,14.116,521.648,0.936
5.140,EMBER,tourer,0,0,18.781,27.742,1.000,0.000,4,0,0,318.125,15.751,513.892,1.705
5.140,GOLD,moto,0,1,22.687,24.383,0.927,0.000,4,0,0,317.346,18.331,501.496,1.994
5.140,BLUE,atv,0,1,23.280,38.000,1.000,0.000,4,0,0,317.472,19.931,494.586,1.709
5.400,YOU reference pilot,original,0,0,19.372,21.305,1.000,0.000,4,0,0,318.451,15.089,516.992,1.510
5.400,EMBER,tourer,0,1,20.338,30.092,1.000,0.000,4,0,0,317.986,16.830,508.907,1.666
5.400,GOLD,moto,0,1,24.606,26.267,0.900,0.000,4,0,0,316.948,19.717,495.496,2.234
5.400,BLUE,atv,0,1,25.087,38.000,1.000,0.000,4,0,0,317.386,21.399,488.452,1.705
5.680,YOU reference pilot,original,0,1,21.064,23.075,1.000,0.000,4,0,0,317.722,16.269,511.483,1.999
5.680,EMBER,tourer,0,1,21.880,32.346,1.000,0.000,4,0,0,317.787,18.115,503.125,1.670
5.680,GOLD,moto,0,1,26.434,28.063,0.876,0.000,4,0,0,316.782,21.379,488.526,2.290
5.680,BLUE,atv,0,1,26.852,38.000,1.000,0.000,4,0,0,317.307,23.151,481.375,1.756
5.940,YOU reference pilot,original,0,1,22.494,24.509,1.000,0.000,4,0,0,317.263,17.483,505.955,2.250
5.940,EMBER,tourer,0,1,23.193,34.261,1.000,0.000,4,0,0,317.588,19.427,497.404,1.708
5.940,GOLD,moto,0,1,27.946,29.558,0.862,0.000,4,0,0,316.805,23.078,481.647,2.243
5.940,BLUE,atv,0,1,28.332,38.000,1.000,0.000,4,0,0,317.247,24.948,474.415,1.790
6.200,YOU reference pilot,original,0,1,23.803,25.788,1.000,0.000,4,0,0,317.009,18.811,500.076,2.320
6.200,EMBER,tourer,0,1,24.398,36.072,1.000,0.000,4,0,0,317.409,20.851,491.373,1.764
6.200,GOLD,moto,0,1,29.310,30.920,0.855,0.000,4,0,0,316.911,24.941,474.427,2.115
6.200,BLUE,atv,0,1,29.673,38.000,1.000,0.000,4,0,0,317.195,26.898,467.116,1.799
6.480,YOU reference pilot,original,0,1,25.086,27.024,1.000,0.000,4,0,0,316.921,20.368,493.398,2.258
6.480,EMBER,tourer,0,1,25.582,37.902,1.000,0.000,4,0,0,317.267,22.513,484.566,1.847
6.480,GOLD,moto,0,1,30.640,32.252,0.851,0.000,4,0,0,317.036,27.114,466.307,1.947
6.480,BLUE,atv,0,1,30.979,38.000,1.000,0.000,4,0,0,317.143,29.130,458.908,1.791
6.740,YOU reference pilot,original,0,1,26.159,28.058,0.988,0.000,4,0,0,316.957,21.931,486.911,2.148
6.740,EMBER,tourer,0,1,26.582,38.000,1.000,0.000,4,0,0,317.186,24.179,477.984,1.909
6.740,GOLD,moto,0,1,31.762,33.374,0.847,0.000,4,0,0,317.113,29.249,458.468,1.816
6.740,BLUE,atv,0,1,32.079,38.000,1.000,0.000,4,0,0,317.091,31.310,450.993,1.779
7.000,YOU reference pilot,original,0,1,27.108,28.998,0.980,0.000,4,0,0,317.045,23.610,480.184,2.047
7.000,EMBER,tourer,0,1,27.492,38.000,1.000,0.000,4,0,0,317.144,25.971,471.178,1.919
7.000,GOLD,moto,0,1,32.787,34.397,0.843,0.000,4,0,0,317.135,31.482,450.368,1.732
7.000,BLUE,atv,0,1,33.082,38.000,1.000,0.000,4,0,0,317.037,33.581,442.821,1.769
7.280,YOU reference pilot,original,0,1,28.018,29.920,0.982,0.000,4,0,0,317.142,25.560,472.709,1.927
7.280,EMBER,tourer,0,1,28.383,38.000,1.000,0.000,4,0,0,317.121,28.007,463.615,1.894
7.280,GOLD,moto,0,1,33.794,35.399,0.837,0.000,4,0,0,317.104,33.983,441.376,1.694
7.280,BLUE,atv,0,1,34.067,38.000,1.000,0.000,4,0,0,316.978,36.115,433.756,1.764
7.540,YOU reference pilot,original,0,1,28.784,30.703,0.988,0.000,4,0,0,317.200,27.476,465.570,1.833
7.540,EMBER,tourer,0,1,29.138,38.000,1.000,0.000,4,0,0,317.104,29.979,456.395,1.857
7.540,GOLD,moto,0,1,34.648,36.249,0.832,0.000,4,0,0,317.044,36.382,432.798,1.696
7.540,BLUE,atv,0,1,34.901,38.000,1.000,0.000,4,0,0,316.931,38.535,425.113,1.765
7.800,YOU reference pilot,original,0,1,29.486,31.422,0.994,0.000,4,0,0,317.211,29.468,458.255,1.771
7.800,EMBER,tourer,0,1,29.832,38.000,1.000,0.000,4,0,0,317.078,32.022,448.998,1.825
7.800,GOLD,moto,0,1,35.379,36.961,0.816,0.000,4,0,0,317.150,38.841,424.022,1.553
7.800,BLUE,atv,0,1,35.668,38.000,1.000,0.000,4,0,0,316.900,41.010,416.270,1.771
8.080,YOU reference pilot,original,0,1,30.181,32.136,1.000,0.000,4,0,0,317.175,31.689,450.195,1.744
8.080,EMBER,tourer,0,1,30.518,38.000,1.000,0.000,4,0,0,317.037,34.289,440.851,1.804
8.080,GOLD,moto,0,1,36.297,38.000,0.883,0.000,4,0,0,318.001,41.533,414.392,0.781
8.080,BLUE,atv,0,1,36.346,38.000,0.844,0.000,4,0,0,316.895,43.719,406.543,1.778
8.340,YOU reference pilot,original,0,1,30.770,32.749,1.000,0.000,4,0,0,317.110,33.813,442.555,1.747
8.340,EMBER,tourer,0,1,31.105,38.000,1.000,0.000,4,0,0,316.991,36.447,433.130,1.798
