time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,4.558,135.763,37.748,-295.559,4,,3000.011,63.400,0.000,0.010
0.758,9.028,138.425,37.877,-296.329,4,,3002.797,60.638,0.000,0.013
1.158,12.932,142.669,38.229,-297.579,4,,3007.264,56.228,0.000,0.016
1.558,16.297,148.260,38.910,-299.281,4,,3013.168,50.401,0.000,0.019
1.958,19.181,154.974,39.972,-301.431,4,,3020.315,43.371,0.000,0.022
2.359,21.661,162.617,41.378,-304.043,4,,3028.520,35.313,0.000,0.025
2.760,23.830,171.041,43.007,-307.156,4,,3037.643,26.346,0.000,0.028
3.160,22.704,179.975,44.625,-310.763,4,,3047.391,16.722,1.000,0.123
3.576,18.271,187.324,45.701,-314.295,4,,3055.586,8.568,0.000,0.073
3.976,18.284,193.556,46.374,-318.076,4,,3062.855,1.546,0.000,0.039
4.391,16.856,199.479,46.696,-322.115,4,,3069.973,0.203,0.133,-0.069
4.797,13.183,204.585,46.627,-325.523,4,,3076.123,0.682,0.000,-0.243
5.239,13.513,209.996,46.296,-328.109,4,,3082.148,1.063,0.149,-0.484
6.503,19.562,228.318,45.883,-321.517,4,Laurel Switchbacks,3093.539,3.419,0.000,-0.184
7.982,19.773,243.266,48.652,-296.594,4,Laurel Switchbacks,3091.726,0.007,0.000,0.178
8.396,19.882,249.021,49.342,-290.667,4,Laurel Switchbacks,3093.078,0.635,0.000,0.167
8.812,22.403,256.242,50.598,-285.614,4,Laurel Switchbacks,3095.240,1.037,0.000,0.119
9.212,24.458,264.549,52.243,-281.557,4,Laurel Switchbacks,3099.079,1.198,0.000,0.060
9.632,26.271,273.910,54.203,-278.112,4,Laurel Switchbacks,3103.612,0.996,0.000,0.005
10.033,27.368,284.470,56.496,-274.686,4,Laurel Switchbacks,3108.726,0.556,0.000,-0.039
10.437,27.473,294.617,58.754,-271.160,4,Laurel Switchbacks,3113.821,0.147,0.000,-0.074
10.845,27.464,304.513,60.980,-266.930,4,Laurel Switchbacks,3118.378,0.145,0.000,-0.115
11.291,25.783,314.584,63.241,-261.056,4,Laurel Switchbacks,3122.217,0.355,0.000,-0.172
11.691,24.626,322.032,64.871,-254.588,4,Laurel Switchbacks,3123.928,0.492,0.000,-0.185
12.259,27.034,330.343,66.552,-242.238,4,Laurel Switchbacks,3122.935,1.313,0.000,-0.127
12.661,27.592,334.254,67.427,-232.027,4,Laurel Switchbacks,3119.970,1.504,0.000,-0.062
13.065,27.723,336.987,68.172,-221.322,4,Laurel Switchbacks,3116.180,1.189,0.000,-0.002
13.466,27.759,339.291,68.859,-210.485,4,Laurel Switchbacks,3112.194,0.666,0.000,0.057
13.866,22.359,341.699,69.500,-200.619,4,Laurel Switchbacks,3108.939,0.254,0.773,0.117
14.266,17.078,344.285,70.065,-193.230,4,Laurel Switchbacks,3934.332,0.137,0.668,0.204
15.039,13.450,350.549,71.180,-184.084,4,Laurel Switchbacks,3942.116,0.384,0.000,0.468
