time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.400,5.123,-12.501,8.529,528.850,4,,340.215,63.905,0.000,0.005
0.807,9.703,-15.529,8.525,528.832,4,,343.243,60.877,0.000,0.005
1.225,13.989,-20.565,8.524,528.814,4,,348.279,55.841,0.000,0.004
1.628,17.797,-27.293,8.525,528.812,4,,355.008,49.113,0.000,0.003
2.070,21.332,-35.953,8.530,528.840,4,,363.668,40.453,0.000,0.002
2.528,24.587,-46.562,8.544,528.902,4,,374.278,29.844,0.000,0.000
2.945,27.094,-56.932,8.563,528.975,4,,384.649,19.473,0.000,-0.001
3.382,17.449,-66.416,8.585,528.597,4,,394.131,10.001,0.390,-0.112
3.803,16.022,-73.120,8.603,527.136,4,,400.830,3.818,0.000,-0.038
4.209,15.628,-79.481,8.622,525.222,4,,407.189,3.396,0.000,-0.180
4.609,18.469,-85.785,8.641,522.660,4,,413.500,1.764,0.000,-0.388
5.009,21.002,-92.030,8.528,517.766,4,,419.749,1.008,0.000,-0.337
5.409,23.390,-96.626,8.194,510.179,4,Granite Creek Cut,424.347,2.663,0.000,-0.198
5.898,26.289,-99.442,8.259,498.582,4,Granite Creek Cut,427.169,2.593,0.000,-0.039
6.302,28.649,-100.553,8.098,487.623,4,Granite Creek Cut,428.282,1.575,0.000,0.059
6.708,-0.045,-100.317,8.656,480.641,0,Granite Creek Cut,428.051,0.001,0.000,0.028
7.152,4.877,-100.589,8.487,479.641,4,Granite Creek Cut,428.322,0.061,0.000,0.030
7.552,9.263,-101.306,8.689,476.854,4,Granite Creek Cut,429.047,0.160,0.000,0.046
7.953,13.101,-102.473,9.083,472.507,4,Granite Creek Cut,430.213,0.222,0.000,0.041
8.353,16.464,-104.136,9.714,466.820,4,Granite Creek Cut,431.884,0.090,0.000,0.026
8.753,19.615,-106.265,10.075,459.880,4,Granite Creek Cut,434.017,0.028,0.000,0.017
9.158,22.503,-108.903,10.365,451.843,4,Granite Creek Cut,436.658,0.059,0.000,0.023
9.568,25.195,-112.249,10.810,442.372,4,Granite Creek Cut,440.007,0.085,0.000,0.033
9.973,27.467,-116.092,11.284,432.544,4,Granite Creek Cut,443.850,0.143,0.000,0.044
10.385,29.483,-120.736,11.796,422.125,4,Granite Creek Cut,448.489,0.240,0.000,0.055
10.800,31.358,-126.674,12.349,410.795,4,Granite Creek Cut,454.407,0.367,0.000,0.065
11.221,33.013,-133.898,12.891,399.353,4,Granite Creek Cut,461.601,0.497,0.000,0.072
11.630,34.484,-142.551,13.392,388.111,4,Granite Creek Cut,470.177,0.614,0.000,0.075
12.033,35.742,-152.176,13.809,377.866,4,Granite Creek Cut,479.692,0.715,0.000,0.067
12.465,36.944,-163.644,14.253,367.780,4,Granite Creek Cut,491.030,0.790,0.000,0.048
13.510,39.550,-197.025,15.431,344.695,4,Granite Creek Cut,523.737,0.356,0.000,0.006
13.910,40.381,-210.614,15.822,336.260,4,Granite Creek Cut,536.959,0.165,0.000,-0.002
14.310,41.137,-224.496,16.159,327.697,4,Granite Creek Cut,550.341,0.040,0.000,-0.008
14.710,41.828,-238.572,16.425,318.894,4,Granite Creek Cut,563.877,0.034,0.000,-0.013
15.110,42.462,-252.751,16.604,309.759,4,Granite Creek Cut,577.407,0.088,0.000,-0.019
15.511,43.048,-266.940,16.680,300.195,4,Granite Creek Cut,590.727,0.146,0.000,-0.021
15.911,43.098,-281.052,16.633,290.144,4,Granite Creek Cut,603.902,0.228,0.000,-0.013
16.311,37.128,-293.737,16.468,280.700,4,Granite Creek Cut,615.426,0.198,0.000,-0.004
16.712,36.143,-305.660,16.294,271.605,4,Granite Creek Cut,626.489,0.110,1.000,-0.001
17.132,28.699,-315.980,17.064,263.674,4,Granite Creek Cut,635.904,0.045,0.000,0.000
17.533,30.424,-325.286,18.596,256.514,4,Granite Creek Cut,644.549,0.009,0.000,0.001
17.933,30.315,-334.989,19.662,249.050,0,Granite Creek Cut,653.513,0.013,0.000,-0.002
18.338,30.264,-344.612,19.152,241.651,0,Granite Creek Cut,1232.305,0.032,0.000,-0.001
18.738,30.608,-354.129,17.086,234.335,0,Granite Creek Cut,1239.163,0.059,0.000,0.002
19.138,30.358,-363.552,13.476,227.093,0,Granite Creek Cut,1245.917,0.109,0.000,0.006
19.542,29.453,-372.675,13.677,220.168,4,Granite Creek Cut,1252.333,0.122,0.000,0.006
19.942,31.358,-382.441,13.915,212.873,4,Granite Creek Cut,1259.088,0.092,0.000,0.004
20.342,33.177,-392.856,13.726,205.198,4,Granite Creek Cut,1266.795,0.052,0.000,0.005
20.742,34.871,-403.876,13.286,197.182,4,Granite Creek Cut,1274.930,0.034,0.000,0.008
21.143,36.383,-415.489,12.952,188.893,4,Granite Creek Cut,1283.268,0.046,0.000,0.013
21.544,37.726,-427.682,12.623,180.441,4,Granite Creek Cut,1291.755,0.081,0.000,0.016
22.004,39.086,-442.422,12.265,170.672,4,Granite Creek Cut,1301.480,0.150,0.000,0.016
22.429,40.233,-457.208,11.895,161.380,4,Granite Creek Cut,1310.695,0.185,0.000,0.013
22.833,41.163,-471.174,11.549,152.998,4,Granite Creek Cut,1318.971,0.171,0.000,0.009
23.233,41.995,-485.565,11.196,144.647,4,Granite Creek Cut,1327.168,0.130,0.000,0.005
23.637,42.739,-500.309,10.841,136.278,4,Granite Creek Cut,1335.360,0.085,0.000,0.001
24.037,43.403,-515.329,10.490,127.828,4,Granite Creek Cut,1343.608,0.042,0.000,-0.005
24.541,44.129,-534.367,10.068,117.024,4,Granite Creek Cut,1354.122,0.017,0.000,-0.016
24.941,44.631,-549.677,9.758,108.031,4,Granite Creek Cut,1362.891,0.091,0.000,-0.017
25.345,45.070,-564.953,9.495,98.617,4,Granite Creek Cut,1372.051,0.190,0.000,-0.020
26.062,45.670,-592.095,9.236,80.409,4,Granite Creek Cut,1389.788,0.193,0.000,-0.078
26.462,40.898,-605.663,9.150,69.517,4,Granite Creek Cut,1400.436,0.441,0.694,-0.117
26.862,34.484,-616.057,9.109,58.839,4,Granite Creek Cut,1410.922,0.662,0.347,-0.144
27.278,29.088,-623.533,9.060,47.877,4,Granite Creek Cut,1421.744,0.779,0.594,-0.170
27.681,27.502,-627.776,9.027,37.584,4,Granite Creek Cut,1431.956,0.894,0.000,-0.151
28.106,28.821,-629.887,8.975,26.015,4,,1443.484,1.460,0.000,-0.098
28.517,30.890,-629.820,8.923,13.455,4,,1456.044,12.040,0.000,-0.014
28.938,32.833,-628.755,8.867,0.089,4,,1469.428,25.328,0.000,0.024
29.339,34.479,-627.759,8.812,-13.360,4,,1482.892,38.780,0.000,0.027
29.824,36.204,-627.095,8.851,-30.332,4,,1499.873,55.762,0.000,0.011
