time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.360,5.794,-12.527,8.381,528.850,4,,340.242,63.878,0.000,0.003
0.761,11.487,-16.065,8.374,528.830,4,,343.779,60.341,0.000,0.003
1.240,17.409,-23.096,8.374,528.812,4,,350.811,53.310,0.000,0.002
1.664,21.885,-31.414,8.376,528.824,4,,359.129,44.992,0.000,0.002
2.067,25.613,-40.967,8.386,528.867,4,,368.682,35.440,0.000,0.001
2.490,29.190,-53.077,8.405,528.946,4,,380.793,23.328,0.000,0.000
2.900,20.904,-63.449,8.428,528.653,4,,391.163,12.963,0.847,-0.080
3.300,17.771,-70.774,8.447,527.120,4,,398.483,5.964,0.000,-0.022
3.722,17.329,-77.953,8.467,525.021,4,,405.660,3.944,0.000,-0.050
4.130,20.593,-85.279,8.489,522.198,4,,412.989,2.449,0.000,-0.217
4.531,23.907,-92.235,8.308,516.613,4,,419.954,0.720,0.000,-0.186
4.947,20.535,-96.974,7.991,508.355,4,Granite Creek Cut,424.695,2.485,1.000,-0.115
5.348,23.180,-99.027,8.144,499.675,4,Granite Creek Cut,426.754,2.415,0.000,-0.035
5.756,26.785,-100.161,7.968,489.698,4,Granite Creek Cut,427.888,1.577,0.000,0.019
6.158,0.000,-100.255,8.448,480.944,4,Granite Creek Cut,429.234,0.000,1.000,0.000
6.590,6.209,-100.562,8.333,479.647,4,Granite Creek Cut,428.294,0.035,0.000,0.019
6.992,11.639,-101.437,8.585,476.118,4,Granite Creek Cut,429.174,0.120,0.000,0.027
7.393,16.314,-102.923,9.131,470.694,4,Granite Creek Cut,430.664,0.137,0.000,0.021
7.793,20.377,-105.049,9.842,463.643,3,Granite Creek Cut,432.799,0.022,0.000,0.012
8.212,24.318,-107.944,10.080,454.648,4,Granite Creek Cut,435.696,0.071,0.000,0.012
8.627,27.601,-111.376,10.541,444.810,4,Granite Creek Cut,439.132,0.060,0.000,0.017
9.034,30.598,-115.803,11.093,433.385,4,Granite Creek Cut,443.559,0.083,0.000,0.025
9.435,33.081,-121.016,11.667,421.740,4,Granite Creek Cut,448.734,0.157,0.000,0.032
9.837,35.247,-127.455,12.258,409.667,4,Granite Creek Cut,455.186,0.270,0.000,0.038
10.241,37.139,-135.349,12.833,397.515,4,Granite Creek Cut,463.035,0.395,0.000,0.043
10.642,38.799,-144.860,13.356,385.657,4,Granite Creek Cut,472.470,0.511,0.000,0.044
11.052,40.349,-156.617,13.827,373.892,4,Granite Creek Cut,484.086,0.643,0.000,0.037
11.481,41.730,-169.977,14.345,362.989,4,Granite Creek Cut,497.261,0.678,0.000,0.024
11.911,43.026,-185.263,14.901,352.296,4,Granite Creek Cut,512.268,0.510,0.000,0.011
12.414,44.320,-203.686,15.484,340.549,4,Granite Creek Cut,530.224,0.247,0.000,0.002
12.864,45.317,-220.467,15.923,330.170,4,Granite Creek Cut,546.461,0.085,0.000,-0.003
13.325,46.238,-238.338,16.278,319.009,4,Granite Creek Cut,563.644,0.005,0.000,-0.007
14.054,47.509,-267.307,16.539,299.884,4,Granite Creek Cut,591.089,0.101,0.000,-0.012
14.454,44.794,-282.649,16.478,288.912,4,Granite Creek Cut,605.308,0.181,0.000,-0.007
14.874,42.820,-297.038,16.268,278.153,4,Granite Creek Cut,618.433,0.142,0.000,-0.002
15.392,36.745,-314.249,16.677,265.013,4,Granite Creek Cut,634.327,0.059,1.000,-0.001
15.792,25.400,-323.941,18.152,257.575,4,Granite Creek Cut,643.239,0.033,1.000,0.000
16.199,24.143,-331.592,19.279,251.690,0,Granite Creek Cut,650.381,0.014,0.000,-0.001
16.606,24.066,-339.229,18.876,245.815,0,Granite Creek Cut,657.551,0.001,0.000,-0.001
17.020,24.268,-347.167,16.774,239.712,0,Granite Creek Cut,1234.099,0.018,0.000,0.001
17.436,24.158,-355.026,12.968,233.669,0,Granite Creek Cut,1239.704,0.045,0.000,0.003
17.864,22.542,-362.094,13.021,228.255,4,Granite Creek Cut,1244.775,0.067,0.000,0.003
18.381,27.021,-372.430,13.490,220.443,4,Granite Creek Cut,1252.061,0.050,0.000,0.002
18.866,30.590,-383.550,13.778,212.132,4,Granite Creek Cut,1259.819,0.023,0.000,0.002
19.269,33.417,-394.393,13.522,204.115,4,Granite Creek Cut,1267.902,0.013,0.000,0.004
19.672,35.840,-405.615,13.077,195.946,4,Granite Creek Cut,1276.146,0.020,0.000,0.005
20.144,38.256,-419.544,12.688,186.069,4,Granite Creek Cut,1286.123,0.039,0.000,0.008
20.546,40.073,-432.503,12.354,177.228,4,Granite Creek Cut,1294.966,0.070,0.000,0.009
20.947,41.663,-446.217,12.022,168.295,4,Granite Creek Cut,1303.866,0.118,0.000,0.009
21.358,43.127,-461.365,11.642,158.904,4,Granite Creek Cut,1313.131,0.139,0.000,0.007
21.758,44.349,-476.420,11.270,149.964,4,Granite Creek Cut,1321.942,0.125,0.000,0.005
22.186,45.473,-492.780,10.871,140.552,4,Granite Creek Cut,1331.181,0.093,0.000,0.002
22.685,46.625,-512.841,10.397,129.224,4,Granite Creek Cut,1342.232,0.052,0.000,-0.002
23.085,47.418,-529.216,10.028,119.955,4,Granite Creek Cut,1351.285,0.017,0.000,-0.007
23.487,48.107,-545.736,9.682,110.344,4,Granite Creek Cut,1360.641,0.030,0.000,-0.010
23.888,48.731,-563.089,9.368,99.731,4,Granite Creek Cut,1370.970,0.146,0.000,-0.011
24.288,49.229,-579.550,9.176,89.096,4,Granite Creek Cut,1381.325,0.074,0.000,-0.024
24.688,49.090,-595.632,9.059,77.627,4,Granite Creek Cut,1392.507,0.136,0.000,-0.051
25.088,42.495,-609.530,8.979,65.594,4,Granite Creek Cut,1404.288,0.314,0.632,-0.073
25.564,34.487,-620.628,8.934,52.094,4,Granite Creek Cut,1417.583,0.403,0.863,-0.093
25.964,30.867,-626.358,8.887,40.639,4,Granite Creek Cut,1428.928,0.447,0.000,-0.084
26.465,32.090,-629.775,8.823,25.534,4,,1443.968,1.349,0.000,-0.066
26.872,34.609,-629.913,8.765,11.504,4,,1457.994,13.990,0.000,-0.016
27.278,36.800,-628.914,8.705,-2.773,4,,1472.287,28.191,0.000,0.008
27.678,38.727,-627.859,8.643,-17.869,4,,1487.400,43.287,0.000,0.013
28.078,39.128,-627.184,8.760,-33.660,4,,1503.199,59.087,1.000,0.008
