time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,4.687,-12.285,8.532,531.844,4,,339.983,64.180,0.000,-0.291
0.764,9.810,-15.395,8.525,531.597,4,,343.098,61.063,0.000,-0.087
1.188,14.302,-20.460,8.524,530.793,4,,348.173,55.972,0.000,0.028
1.594,18.056,-26.895,8.524,529.712,4,,354.612,49.515,0.000,0.063
2.002,21.499,-35.199,8.530,528.774,4,,362.914,41.208,0.000,0.052
2.403,24.378,-44.406,8.541,528.388,4,,372.118,32.007,0.000,0.026
2.803,26.927,-54.702,8.558,528.466,4,,382.415,21.712,0.000,0.004
3.203,19.022,-64.097,8.579,528.446,4,,391.811,12.324,0.741,-0.125
3.605,16.315,-70.851,8.597,527.311,4,,398.561,5.830,0.000,-0.037
4.022,16.152,-77.466,8.616,525.541,4,,405.173,3.486,0.168,-0.055
4.437,17.907,-83.737,8.635,523.430,4,,411.448,2.725,0.000,-0.307
4.842,20.804,-90.633,8.600,519.031,4,,418.351,0.312,0.000,-0.303
8.357,-5.480,-98.737,8.444,512.126,4,Granite Creek Cut,426.461,5.258,0.000,-0.646
8.758,2.423,-98.648,8.442,512.465,4,Granite Creek Cut,426.372,5.278,0.000,-0.892
9.160,7.795,-99.929,8.426,510.639,4,Granite Creek Cut,427.652,5.959,0.000,-0.600
9.562,12.164,-101.265,8.323,506.814,4,Granite Creek Cut,428.989,6.227,0.000,-0.292
9.964,16.079,-101.539,8.210,501.128,4,Granite Creek Cut,429.265,5.179,0.000,-0.053
10.396,19.829,-100.850,8.120,493.566,4,Granite Creek Cut,428.577,2.983,0.000,0.078
10.796,22.896,-100.362,8.120,484.996,4,Granite Creek Cut,428.091,0.893,0.000,0.121
11.204,25.537,-101.242,8.758,474.876,4,Granite Creek Cut,428.979,0.362,0.000,0.095
11.604,27.598,-103.763,9.961,464.594,3,Granite Creek Cut,431.513,0.953,0.000,0.047
12.004,28.642,-107.249,10.250,453.942,4,Granite Creek Cut,435.002,0.954,0.000,0.016
12.404,30.538,-111.649,10.769,442.940,4,Granite Creek Cut,439.407,0.449,0.000,0.015
12.856,32.351,-117.139,11.398,430.226,4,Granite Creek Cut,444.898,0.097,0.000,0.031
13.284,33.908,-123.458,12.048,417.080,4,Granite Creek Cut,451.203,0.111,0.000,0.051
13.687,35.121,-130.263,12.629,405.060,4,Granite Creek Cut,457.985,0.313,0.000,0.064
14.090,36.172,-138.356,13.168,393.314,4,Granite Creek Cut,466.014,0.540,0.000,0.071
14.493,37.099,-147.866,13.641,382.157,4,Granite Creek Cut,475.453,0.707,0.000,0.067
14.905,37.990,-159.316,14.083,371.309,4,Granite Creek Cut,486.760,0.828,0.000,0.051
15.305,38.768,-171.373,14.553,361.802,4,Granite Creek Cut,498.626,0.789,0.000,0.032
15.714,39.486,-184.244,15.015,352.894,4,Granite Creek Cut,511.252,0.589,0.000,0.016
16.144,40.203,-199.018,15.493,343.448,4,Granite Creek Cut,525.670,0.323,0.000,0.004
16.544,40.788,-212.795,15.880,334.921,4,Granite Creek Cut,539.074,0.138,0.000,-0.003
16.990,41.367,-228.173,16.236,325.412,4,Granite Creek Cut,553.917,0.020,0.000,-0.008
17.390,41.844,-242.259,16.481,316.539,4,Granite Creek Cut,567.364,0.039,0.000,-0.013
17.792,42.282,-256.364,16.635,307.353,4,Granite Creek Cut,580.799,0.087,0.000,-0.018
18.196,42.687,-270.399,16.681,297.759,4,Granite Creek Cut,594.023,0.146,0.000,-0.017
18.636,40.949,-285.579,16.588,286.790,4,Granite Creek Cut,608.017,0.213,0.000,-0.009
19.037,37.884,-297.833,16.397,277.580,4,Granite Creek Cut,619.162,0.161,0.000,-0.003
19.451,32.952,-310.076,16.425,268.219,4,Granite Creek Cut,630.496,0.082,1.000,0.000
19.853,30.071,-319.541,17.572,260.943,4,Granite Creek Cut,639.149,0.035,0.000,0.000
20.253,31.108,-329.225,19.247,253.493,0,Granite Creek Cut,648.180,0.006,0.000,0.001
20.653,30.679,-339.023,19.800,245.959,0,Granite Creek Cut,657.340,0.012,0.000,0.001
21.054,30.724,-348.730,18.783,238.495,0,Granite Creek Cut,1235.202,0.034,0.000,0.003
21.454,30.980,-358.345,16.213,231.101,0,Granite Creek Cut,1242.110,0.073,0.000,0.006
21.893,27.872,-368.575,13.291,223.241,4,Granite Creek Cut,1249.447,0.143,0.000,0.012
22.306,28.358,-378.050,14.100,215.999,0,Granite Creek Cut,1256.156,0.221,0.000,0.009
22.713,29.828,-387.298,13.750,209.071,4,Granite Creek Cut,1262.856,0.241,0.000,0.006
