time,station,active,visible,sightings,calls
5.72,33.0,7,1,1,0
6.72,41.4,7,1,1,1
7.72,62.9,7,0,1,1
8.72,94.1,7,1,2,1
9.74,132.5,7,1,2,1
10.74,170.0,6,0,2,1
11.74,211.7,6,0,2,1
12.74,258.2,6,1,3,1
13.74,301.5,6,0,3,1
14.74,333.4,6,0,3,1
15.74,365.2,6,0,3,1
16.74,400.5,6,0,3,1
17.74,427.0,5,0,3,1
18.74,454.7,5,0,3,1
19.74,485.3,5,0,3,1
20.74,518.4,5,0,3,1
21.74,549.3,5,0,3,1
22.74,581.0,5,0,3,1
23.74,612.8,5,0,3,1
24.74,644.6,5,0,3,1
25.74,681.0,5,1,4,1
26.74,712.8,5,1,4,2
27.74,740.6,5,0,4,2
28.74,742.6,5,0,4,2
29.74,742.7,5,0,4,2
30.74,742.7,4,0,4,2
31.74,742.8,4,0,4,2
32.74,742.8,4,0,4,2
33.74,742.7,4,0,4,2
34.74,744.0,4,0,4,2
35.74,757.6,4,0,4,2
36.74,782.6,4,0,4,2
37.74,817.5,4,0,4,2
38.74,854.7,4,0,4,2
39.74,886.5,4,0,4,2
40.74,918.3,4,0,4,2
41.76,953.0,4,0,4,2
42.76,982.8,4,0,4,2
43.76,1010.4,4,0,4,2
44.76,1042.0,4,0,4,2
45.76,1077.0,4,0,4,2
46.76,1107.0,4,1,5,2
47.76,1116.8,4,1,5,2
48.76,1138.1,4,0,5,3
49.76,1169.0,4,0,5,3
50.76,1205.9,4,0,5,3
51.76,1247.5,4,0,6,3
52.76,1281.2,4,1,6,3
53.76,1313.0,4,0,6,3
54.76,1344.7,4,0,6,3
55.76,1366.9,4,0,6,3
56.76,1412.1,4,0,6,3
57.76,1438.7,3,0,6,3
58.76,1464.8,3,0,6,3
59.76,1496.3,3,0,6,3
60.76,1528.2,3,0,6,3
61.76,1560.0,3,0,6,3
62.76,1591.8,3,0,6,3
63.76,1627.9,3,0,6,3
64.76,1658.1,3,0,6,3
65.76,1686.1,3,1,7,3
66.76,1719.8,3,0,7,4
67.76,1751.2,3,0,7,4
68.76,1773.4,3,0,7,4
69.76,1800.4,3,0,7,4
70.76,1832.3,3,0,7,4
71.78,1864.3,3,0,7,4
72.78,1897.1,3,0,7,4
73.78,1927.3,3,0,7,4
74.78,1958.1,3,0,7,4
75.78,1984.1,3,0,7,4
76.78,1998.4,3,0,7,4
77.78,2013.9,3,0,7,4
78.78,2035.5,3,0,7,4
79.78,2064.5,3,0,7,4
80.78,2094.8,3,0,7,4
81.78,12.0,3,0,7,4
82.78,54.3,3,0,7,4
83.78,100.8,3,0,7,4
84.78,144.3,2,0,7,4
85.78,182.4,2,0,7,4
86.78,225.7,2,0,7,4
87.78,273.1,2,0,7,4
88.78,311.4,2,0,7,4
89.78,343.2,2,0,7,4
90.78,374.5,2,0,7,4
91.78,407.7,2,0,7,4
92.78,435.6,2,0,7,4
93.78,464.0,2,0,7,4
94.78,498.9,2,0,7,4
95.78,526.2,2,0,7,4
96.78,554.6,2,0,7,4
97.78,586.2,2,0,7,4
98.78,618.1,2,0,7,4
99.78,649.9,2,0,7,4
100.78,686.3,2,0,7,4
101.78,717.8,2,0,7,4
102.78,746.0,2,0,7,4
103.80,759.8,2,0,7,4
104.80,774.5,2,0,7,4
105.80,801.4,2,0,7,4
106.80,837.3,2,0,7,4
107.80,869.9,2,0,7,4
108.80,901.7,2,0,7,4
109.80,933.3,2,0,7,4
110.80,967.9,2,0,7,4
111.80,995.7,2,0,7,4
112.80,1025.1,2,0,7,4
113.80,1057.0,2,0,7,4
114.80,1091.7,2,1,7,4
115.80,1111.3,2,1,7,4
116.80,1125.4,2,1,7,4
117.80,1151.7,2,0,7,5
118.80,1185.7,2,0,7,5
119.80,1224.8,2,0,7,5
120.80,1264.2,2,0,7,5
121.80,1296.0,2,0,7,5
122.80,1327.8,2,0,7,5
123.80,1359.5,2,0,7,5
124.80,1396.0,2,0,7,5
125.80,1425.0,2,0,7,5
126.82,1450.5,2,0,7,5
127.82,1480.6,2,0,7,5
128.82,1512.4,2,0,7,5
129.82,1544.2,2,0,7,5
130.82,1576.1,2,0,7,5
131.82,1604.9,2,0,7,5
132.82,1643.6,2,0,7,5
133.82,1671.9,2,0,7,5
134.82,1702.3,2,1,7,5
135.82,1737.6,2,0,7,6
136.82,1762.2,2,0,7,6
137.82,1785.5,2,0,7,6
138.82,1816.3,2,0,7,6
139.82,1848.1,2,0,7,6
140.82,1881.2,2,0,7,6
141.82,1912.8,2,0,7,6
142.82,1943.8,2,0,7,6
143.82,1974.4,2,0,7,6
144.82,1992.2,2,0,7,6
145.82,2007.0,2,0,7,6
146.82,2025.1,2,0,7,6
147.82,2051.7,2,0,7,6
148.82,2080.9,2,0,7,6
149.82,2114.5,2,0,7,6
150.82,35.1,2,0,7,6
151.84,80.0,2,0,7,6
152.84,126.7,2,0,7,6
153.84,165.2,2,0,7,6
154.84,206.2,2,0,7,6
