time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.429,6.713,-496.638,7.486,-549.925,4,,2540.380,63.463,0.000,-0.011
0.837,12.322,-500.522,7.451,-549.768,4,,2544.268,59.584,0.000,-0.013
1.247,17.479,-506.853,7.396,-549.599,4,,2550.601,53.260,0.000,-0.013
1.651,21.779,-514.766,7.322,-549.544,4,,2558.513,45.354,0.000,-0.012
2.055,25.556,-524.285,7.230,-549.686,4,,2568.032,35.838,0.000,-0.009
2.455,28.875,-535.212,7.121,-550.061,4,,2578.964,24.906,0.000,-0.005
2.856,31.793,-547.373,6.995,-550.635,4,,2591.138,12.731,0.000,0.002
3.261,31.777,-561.179,6.850,-551.287,4,Existing Southwest Cut,2604.960,0.086,1.000,0.181
3.661,24.009,-571.811,6.737,-550.170,4,Existing Southwest Cut,2615.584,1.031,0.000,0.157
4.078,23.826,-580.350,6.648,-546.013,4,Existing Southwest Cut,2624.320,1.698,0.000,0.117
4.502,23.890,-588.160,6.607,-539.020,4,Existing Southwest Cut,2633.215,1.729,0.000,0.073
4.909,3.305,-588.614,6.677,-535.936,4,Existing Southwest Cut,2634.264,0.000,0.000,0.045
5.342,9.862,-590.570,6.662,-533.666,4,Existing Southwest Cut,2637.226,0.042,0.000,0.049
6.091,18.958,-597.072,6.655,-524.935,4,Existing Southwest Cut,2677.290,0.269,0.000,0.045
6.711,23.792,-603.859,6.663,-513.116,4,Existing Southwest Cut,2690.059,0.422,0.000,0.036
7.360,23.937,-609.928,6.581,-499.073,4,Existing Southwest Cut,2704.873,0.400,0.000,0.028
7.892,23.927,-613.953,6.683,-486.797,4,Existing Southwest Cut,2717.445,0.297,0.000,0.026
8.306,23.928,-616.462,6.733,-477.067,4,Existing Southwest Cut,2727.313,0.233,0.000,0.027
8.714,23.926,-618.330,6.787,-467.681,4,Existing Southwest Cut,2736.777,0.196,0.000,0.031
9.136,23.927,-619.695,6.843,-457.726,4,Existing Southwest Cut,2746.776,0.201,0.000,0.027
9.536,26.049,-620.460,6.899,-447.907,4,,2756.613,1.530,0.000,0.018
9.950,29.397,-620.810,6.964,-436.220,4,,2768.304,13.181,0.000,0.005
10.413,32.582,-620.938,7.043,-421.915,4,,2782.607,27.477,0.000,-0.002
10.868,35.326,-621.076,7.128,-406.254,4,,2798.267,43.136,0.000,-0.003
11.271,37.401,-621.293,7.205,-391.681,4,,2812.842,57.710,0.000,-0.001
