time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.360,4.963,-495.951,7.643,-546.963,4,,2539.831,64.284,0.000,-0.296
0.783,10.076,-499.182,7.612,-547.075,4,,2543.031,61.052,0.000,-0.101
1.183,14.361,-504.093,7.570,-547.673,4,,2547.885,56.112,0.000,0.005
1.703,19.189,-512.807,7.491,-548.946,4,,2556.551,47.339,0.000,0.043
2.439,24.815,-529.161,7.332,-550.338,4,,2572.925,30.940,0.000,0.013
2.879,27.597,-540.725,7.214,-550.765,4,,2584.502,19.368,0.000,-0.001
3.279,29.813,-552.233,7.094,-551.106,4,,2596.014,7.855,0.000,0.001
6.700,-4.907,-568.104,6.926,-554.356,4,Existing Southwest Cut,2611.958,3.852,0.000,0.545
7.107,2.630,-567.941,6.927,-554.484,4,Existing Southwest Cut,2611.798,3.939,0.000,0.739
7.533,8.003,-570.242,6.903,-554.216,4,Existing Southwest Cut,2614.079,4.298,0.000,0.498
7.958,12.765,-574.561,6.859,-552.528,4,Existing Southwest Cut,2618.355,4.302,0.000,0.270
8.367,16.562,-579.286,6.810,-548.975,4,Existing Southwest Cut,2623.134,3.518,0.000,0.128
8.796,20.335,-584.784,6.744,-542.934,4,Existing Southwest Cut,2629.176,2.142,0.000,0.051
9.206,23.233,-590.011,6.838,-535.892,4,Existing Southwest Cut,2635.966,1.032,0.000,0.034
9.634,23.875,-595.743,6.803,-527.178,4,Existing Southwest Cut,2675.058,0.379,0.000,0.038
10.034,23.910,-600.582,6.807,-518.933,4,Existing Southwest Cut,2683.625,0.221,0.000,0.043
10.436,23.910,-604.959,6.813,-510.430,4,Existing Southwest Cut,2692.925,0.247,0.000,0.045
10.908,23.916,-609.362,6.744,-500.348,4,Existing Southwest Cut,2703.546,0.328,0.000,0.044
11.308,23.905,-612.596,6.787,-491.351,4,Existing Southwest Cut,2712.809,0.353,0.000,0.042
11.711,23.902,-615.297,6.858,-482.179,4,Existing Southwest Cut,2722.142,0.342,0.000,0.042
12.111,23.901,-617.468,6.907,-472.869,4,Existing Southwest Cut,2731.556,0.312,0.000,0.044
12.512,23.900,-619.089,6.961,-463.447,4,Existing Southwest Cut,2741.038,0.288,0.000,0.042
12.937,24.174,-620.216,7.020,-452.983,4,,2751.533,0.341,0.000,0.036
13.420,27.199,-620.743,7.089,-440.618,4,,2763.907,8.788,0.000,0.010
13.994,30.308,-620.887,7.182,-423.884,4,,2780.639,25.508,0.000,-0.004
14.465,32.398,-620.994,7.261,-409.429,4,,2795.092,39.960,0.000,-0.005
14.866,33.985,-621.188,7.331,-396.132,4,,2808.391,53.258,0.000,-0.002
