time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.359,6.156,-496.320,7.492,-549.939,4,,2540.063,63.780,0.000,-0.011
0.759,12.238,-500.082,7.455,-549.784,4,,2543.828,60.023,0.000,-0.013
1.160,17.599,-506.123,7.402,-549.611,4,,2549.871,53.989,0.000,-0.013
1.560,22.324,-514.174,7.328,-549.539,4,,2557.921,45.946,0.000,-0.012
2.006,26.877,-525.065,7.223,-549.699,4,,2568.812,35.058,0.000,-0.008
2.406,30.503,-536.585,7.107,-550.111,4,,2580.337,23.532,0.000,-0.004
2.809,33.701,-549.456,6.973,-550.729,4,,2593.223,10.647,0.000,0.003
3.231,36.782,-564.992,6.809,-551.431,4,Existing Southwest Cut,2608.777,0.369,0.000,0.018
3.631,34.298,-579.580,6.656,-551.593,4,Existing Southwest Cut,2623.375,5.882,0.232,0.035
4.041,24.663,-591.311,6.619,-550.883,4,Existing Southwest Cut,2635.139,12.417,1.000,0.011
4.442,15.532,-599.228,6.588,-550.011,4,Existing Southwest Cut,2643.073,17.325,0.990,0.055
4.843,13.942,-604.499,6.587,-549.076,4,Existing Southwest Cut,2648.496,20.611,0.000,0.197
5.364,12.468,-610.606,6.590,-546.442,4,Existing Southwest Cut,2655.851,23.692,0.000,0.290
5.792,17.869,-615.029,6.458,-541.370,4,,2663.031,24.306,0.000,0.214
6.192,22.214,-617.631,6.378,-533.763,4,,2670.845,22.404,0.000,0.098
6.592,26.226,-618.412,6.501,-524.065,4,,2680.603,18.354,0.000,0.020
7.004,29.870,-618.259,6.539,-512.796,4,,2691.745,13.327,0.000,-0.012
7.453,33.530,-618.145,6.616,-498.158,4,,2706.313,7.800,0.000,-0.013
7.901,36.566,-618.561,6.702,-482.697,4,,2721.775,3.630,0.000,-0.003
8.301,38.986,-619.233,6.787,-467.568,4,,2736.923,1.066,0.000,0.003
8.817,41.707,-620.107,6.906,-446.559,4,,2757.950,2.819,0.000,0.004
9.298,43.852,-620.704,7.021,-426.000,4,,2778.518,23.387,0.000,0.002
9.699,45.407,-621.071,7.118,-408.130,4,,2796.392,41.261,0.000,0.000
10.100,46.779,-621.397,7.215,-389.677,4,,2814.848,59.717,0.000,0.000
