time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.398,7.608,541.321,50.617,-195.049,4,,836.465,59.572,0.000,0.006
1.040,18.688,544.044,46.651,-202.237,4,,845.125,51.908,0.000,0.010
1.440,24.445,546.689,42.863,-209.614,4,,853.846,44.090,0.000,0.013
1.847,23.262,549.806,38.686,-219.048,4,,864.657,34.171,1.000,0.012
2.257,19.813,551.970,36.358,-226.214,4,,872.510,26.693,0.000,0.010
2.657,24.870,554.299,33.924,-234.563,4,,881.538,18.031,0.000,0.014
3.093,23.179,556.996,31.506,-245.364,4,,892.953,6.903,1.000,0.021
3.595,23.250,559.269,29.940,-256.508,4,Creek Leap,904.456,0.329,0.513,-0.010
4.007,25.463,561.266,29.027,-266.151,4,Creek Leap,914.301,0.942,0.000,0.031
4.407,29.051,563.074,28.234,-276.923,4,Creek Leap,925.087,0.185,0.000,0.028
4.807,30.783,564.310,27.288,-289.017,4,Creek Leap,936.963,0.311,0.192,0.060
5.214,27.119,564.239,26.354,-300.575,4,Creek Leap,948.109,0.091,0.526,0.101
5.615,25.147,562.183,25.797,-310.745,4,Creek Leap,958.256,0.092,0.000,0.126
6.016,27.302,557.641,25.391,-320.058,4,Creek Leap,968.260,0.641,0.000,0.108
6.493,30.780,548.439,25.102,-330.554,4,Creek Leap,980.720,1.648,0.000,0.062
6.929,33.380,537.183,25.022,-339.182,4,Creek Leap,991.651,1.403,0.000,0.031
7.329,29.868,526.976,25.590,-345.508,4,Creek Leap,999.571,0.870,0.000,0.020
7.729,32.493,515.984,25.993,-351.470,4,Creek Leap,1006.682,0.390,0.000,0.024
8.130,33.723,503.939,25.975,-357.212,4,Creek Leap,1012.913,0.167,0.000,0.037
8.530,31.314,491.469,25.813,-362.034,4,Creek Leap,1017.884,0.162,1.000,0.062
8.930,19.863,481.859,27.149,-364.835,4,Creek Leap,1020.804,0.357,1.000,0.069
9.405,20.431,473.212,29.137,-366.045,4,Creek Leap,1022.465,0.398,0.000,0.053
9.973,21.337,461.343,31.518,-366.368,0,Creek Leap,1374.139,0.499,0.000,0.023
10.379,21.010,452.804,31.443,-366.519,0,Creek Leap,1378.242,1.114,0.000,0.011
10.804,21.097,443.522,29.557,-366.682,0,Creek Leap,1382.806,2.125,0.000,0.009
11.204,20.797,435.177,26.218,-366.829,0,Creek Leap,1386.878,3.196,0.000,0.011
11.647,19.169,426.767,24.419,-365.966,4,Creek Leap,1391.088,3.302,0.000,-0.003
12.222,24.891,414.382,24.415,-362.395,4,Creek Leap,1396.665,0.965,0.000,-0.066
12.623,28.120,403.880,24.594,-360.675,4,Creek Leap,1401.707,0.209,0.000,-0.077
13.248,21.833,387.552,25.929,-361.156,4,Creek Leap,1408.032,0.744,0.000,-0.066
14.303,29.157,362.183,31.038,-369.781,4,Creek Leap,1419.294,0.657,0.000,-0.026
14.703,31.118,351.723,33.751,-375.207,4,Creek Leap,1427.490,0.557,0.000,-0.011
15.172,27.182,341.431,37.627,-381.035,4,Creek Leap,1438.354,0.454,0.000,0.004
15.572,28.566,332.095,41.021,-386.359,3,Creek Leap,1449.471,0.342,0.464,0.038
15.972,27.189,322.551,43.377,-391.583,0,Creek Leap,1459.882,0.103,1.000,0.135
16.373,26.407,313.070,44.149,-396.757,0,Creek Leap,1467.263,2.295,1.000,0.323
16.774,26.039,303.677,43.346,-401.873,0,Creek Leap,1473.774,7.754,1.000,0.446
17.174,25.798,294.380,40.988,-406.940,0,Creek Leap,1479.892,15.610,1.000,0.485
17.574,21.012,285.344,37.933,-411.448,4,Creek Leap,1485.722,24.019,1.000,0.501
17.975,-0.180,281.699,37.587,-412.005,4,Creek Leap,1488.376,26.549,0.000,0.709
18.375,-0.038,281.717,37.629,-411.971,4,Creek Leap,1488.366,26.512,0.000,0.695
18.775,0.004,281.714,37.628,-411.948,4,Creek Leap,1488.378,26.495,0.000,0.688
19.175,0.004,281.710,37.625,-411.927,4,Creek Leap,1488.393,26.480,0.000,0.682
19.802,0.004,281.701,37.621,-411.892,4,Creek Leap,1488.417,26.457,0.000,0.670
20.248,0.004,281.694,37.617,-411.868,4,Creek Leap,1488.434,26.442,0.000,0.662
20.648,0.005,281.688,37.614,-411.845,4,Creek Leap,1488.450,26.428,0.000,0.654
21.364,0.004,281.675,37.608,-411.805,4,Creek Leap,1488.480,26.403,0.000,0.639
21.764,0.004,281.667,37.605,-411.782,4,Creek Leap,1488.498,26.390,0.000,0.629
22.164,0.004,281.658,37.601,-411.760,4,Creek Leap,1488.506,26.377,0.000,0.620
22.584,0.004,281.648,37.597,-411.736,4,Creek Leap,1488.506,26.363,0.000,0.610
22.985,1.018,298.964,39.328,-391.663,4,Creek Leap,1482.042,0.001,0.000,0.077
23.444,9.102,297.036,38.666,-390.287,4,Creek Leap,1484.390,0.012,0.000,0.096
23.850,15.179,293.307,37.600,-387.224,4,Creek Leap,1489.059,0.250,0.000,0.057
24.251,20.409,288.262,36.313,-382.272,4,,1495.908,0.867,0.000,-0.150
24.651,18.037,282.175,35.416,-376.554,4,,1504.094,4.096,1.000,-0.122
25.051,17.448,276.666,35.405,-373.364,4,,1510.482,10.462,0.000,-0.027
25.453,21.661,269.480,35.812,-370.176,4,,1518.267,18.299,0.000,0.038
25.879,25.031,260.642,36.946,-365.883,4,,1527.994,28.123,0.000,0.048
26.279,25.417,252.074,38.435,-360.700,4,,1538.035,38.115,0.000,0.031
26.679,27.042,243.807,40.121,-354.657,4,,1548.396,48.273,0.000,0.058
