time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.00,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.00,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.00,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.08,Traffic 1,2.677,True,0,536.73,53.97,-190.41
4.08,Traffic 2,2.707,True,0,-1.10,33.81,-489.97
4.08,Traffic 3,2.832,True,0,-624.50,8.71,-39.56
4.08,Traffic 4,2.146,True,0,-27.93,8.53,530.88
5.34,Traffic 1,2.639,True,0,542.94,44.91,-206.78
5.34,Traffic 2,2.726,True,0,-1.27,32.10,-470.12
5.34,Traffic 3,3.319,True,0,-624.35,8.79,-19.46
5.34,Traffic 4,2.137,True,0,-52.02,8.55,530.99
7.54,Traffic 1,2.621,True,0,552.31,33.62,-237.31
7.54,Traffic 2,2.571,True,0,0.17,32.48,-438.24
7.54,Traffic 3,3.262,True,0,-625.06,8.93,16.31
7.54,Traffic 4,2.162,True,0,-112.81,8.77,531.16
9.54,Traffic 1,2.543,True,0,558.02,29.17,-267.02
9.54,Traffic 2,2.682,True,0,2.94,36.93,-407.34
9.54,Traffic 3,3.265,True,0,-625.66,9.07,48.98
9.54,Traffic 4,2.145,True,0,-170.09,9.17,531.19
11.54,Traffic 1,2.453,True,0,557.50,26.66,-297.83
11.54,Traffic 2,2.613,True,0,7.55,40.63,-376.42
11.54,Traffic 3,3.118,True,0,-626.42,9.21,81.65
11.54,Traffic 4,2.142,True,0,-227.37,9.53,531.54
13.54,Traffic 1,2.545,True,0,550.61,25.33,-327.96
13.54,Traffic 2,2.633,True,0,15.27,39.06,-345.56
13.54,Traffic 3,2.621,True,0,-627.51,9.34,114.32
13.54,Traffic 4,2.136,True,0,-284.67,9.65,532.44
15.54,Traffic 1,2.738,True,0,543.63,25.49,-358.13
15.54,Traffic 2,2.568,True,0,26.24,35.76,-315.91
15.54,Traffic 3,2.685,True,0,-627.98,9.47,147.00
15.54,Traffic 4,2.139,True,0,-342.00,9.43,534.15
17.54,Traffic 1,2.803,True,0,540.75,27.80,-388.77
17.54,Traffic 2,2.216,True,0,45.86,40.13,-292.55
17.54,Traffic 3,2.677,True,0,-628.47,9.57,179.67
17.54,Traffic 4,2.147,True,0,-399.32,9.07,536.27
19.54,Traffic 1,2.688,True,0,539.60,31.49,-419.21
19.54,Traffic 2,2.213,True,0,75.41,44.39,-285.54
19.54,Traffic 3,2.673,True,0,-628.84,9.66,212.35
19.54,Traffic 4,2.155,True,0,-456.65,8.71,538.36
21.54,Traffic 1,2.602,True,0,536.66,33.69,-449.81
21.54,Traffic 2,2.484,True,0,106.52,39.77,-290.36
21.54,Traffic 3,2.687,True,0,-629.28,9.72,245.02
21.54,Traffic 4,2.149,True,0,-513.93,8.79,540.82
23.54,Traffic 1,2.584,True,0,529.52,30.96,-479.85
23.54,Traffic 2,2.636,True,0,137.08,37.77,-298.62
23.54,Traffic 3,2.682,True,0,-629.86,9.76,277.69
23.54,Traffic 4,2.222,True,0,-567.84,8.74,543.54
25.54,Traffic 1,2.565,True,0,518.75,25.70,-508.43
25.54,Traffic 2,2.630,True,0,165.09,42.04,-307.75
25.54,Traffic 3,2.677,True,0,-630.38,9.77,310.37
25.54,Traffic 4,2.244,True,0,-595.80,8.74,539.61
27.54,Traffic 1,2.503,True,0,502.22,23.25,-533.47
27.54,Traffic 2,2.608,True,0,193.66,46.43,-320.01
27.54,Traffic 3,2.670,True,0,-630.61,9.76,343.04
27.54,Traffic 4,3.334,True,0,-609.57,8.54,523.98
29.54,Traffic 1,2.203,True,0,485.59,23.55,-542.73
29.54,Traffic 2,2.518,True,0,220.99,44.87,-336.20
29.54,Traffic 3,2.659,True,0,-630.17,9.72,375.71
29.54,Traffic 4,2.245,True,0,-614.71,8.75,490.82
31.54,Traffic 1,1.241,True,0,468.21,26.82,-523.30
31.54,Traffic 2,2.639,True,0,246.27,39.94,-354.95
31.54,Traffic 3,2.638,True,0,-628.35,9.63,408.33
31.54,Traffic 4,2.740,True,0,-624.95,9.19,458.86
33.54,Traffic 1,2.912,True,0,454.99,30.34,-495.89
33.54,Traffic 2,2.695,True,0,271.87,35.76,-373.36
33.54,Traffic 3,2.588,True,0,-623.80,9.39,440.67
33.54,Traffic 4,2.787,True,0,-631.58,9.53,426.00
35.54,Traffic 1,2.668,True,0,437.92,34.10,-470.68
35.54,Traffic 2,2.720,True,0,299.10,39.06,-388.62
35.54,Traffic 3,2.577,True,0,-615.77,8.98,472.33
35.54,Traffic 4,2.764,True,0,-634.74,9.68,392.63
37.54,Traffic 1,2.689,True,0,420.82,37.62,-445.43
37.54,Traffic 2,2.803,True,0,328.80,41.92,-397.36
37.54,Traffic 3,2.542,True,0,-606.06,8.62,503.52
37.54,Traffic 4,2.716,True,0,-635.74,9.75,359.11
39.54,Traffic 1,2.774,True,0,402.18,37.97,-420.77
39.54,Traffic 2,2.984,True,0,358.92,32.80,-395.53
39.54,Traffic 3,3.286,True,0,-602.57,8.60,526.87
39.54,Traffic 4,2.698,True,0,-635.76,9.77,325.58
41.54,Traffic 1,2.695,True,0,381.68,31.49,-398.49
41.54,Traffic 2,1.589,True,0,385.57,33.48,-407.49
41.54,Traffic 3,0.765,True,0,-578.65,8.74,540.81
41.54,Traffic 4,2.688,True,0,-635.32,9.77,292.07
43.54,Traffic 1,3.378,True,0,354.57,34.07,-389.38
43.54,Traffic 2,2.709,True,0,404.26,38.71,-431.94
43.54,Traffic 3,2.256,True,0,-525.37,8.74,537.49
43.54,Traffic 4,2.682,True,0,-634.72,9.74,258.55
45.54,Traffic 1,2.745,True,0,325.85,42.45,-391.75
45.54,Traffic 2,2.610,True,0,423.00,36.47,-457.61
45.54,Traffic 3,2.228,True,0,-469.55,8.66,534.57
45.54,Traffic 4,2.676,True,0,-634.18,9.68,225.02
47.54,Traffic 1,2.266,True,0,297.06,37.98,-382.25
47.54,Traffic 2,2.663,True,0,440.49,32.48,-483.93
47.54,Traffic 3,2.129,True,0,-413.71,8.97,532.74
47.54,Traffic 4,2.677,True,0,-633.81,9.61,191.51
49.54,Traffic 1,2.636,True,0,270.78,36.13,-366.44
49.54,Traffic 2,2.585,True,0,457.42,28.75,-510.64
49.54,Traffic 3,2.154,True,0,-357.89,9.34,530.62
49.54,Traffic 4,2.684,True,0,-633.36,9.50,157.98
51.54,Traffic 1,2.609,True,0,246.29,40.56,-348.60
51.54,Traffic 2,2.542,True,0,471.65,25.30,-536.02
51.54,Traffic 3,2.160,True,0,-302.05,9.61,528.79
51.54,Traffic 4,2.681,True,0,-632.82,9.38,124.47
53.54,Traffic 1,2.706,True,0,221.94,45.16,-330.72
53.54,Traffic 2,2.142,True,0,486.17,23.46,-547.00
53.54,Traffic 3,2.169,True,0,-246.17,9.60,527.65
53.54,Traffic 4,2.681,True,0,-632.24,9.25,90.95
55.54,Traffic 1,2.828,True,0,195.44,46.39,-315.02
55.54,Traffic 2,4.043,True,0,509.49,23.38,-534.89
55.54,Traffic 3,2.159,True,0,-190.24,9.31,527.17
55.54,Traffic 4,0.810,True,0,-629.51,9.11,57.76
57.54,Traffic 1,2.774,True,0,167.19,42.11,-302.94
57.54,Traffic 2,2.778,True,0,524.93,26.24,-507.48
57.54,Traffic 3,2.155,True,0,-134.30,8.91,527.04
57.54,Traffic 4,7.046,True,0,-621.41,8.95,25.56
59.54,Traffic 1,2.736,True,0,138.06,37.76,-293.44
59.54,Traffic 2,2.806,True,0,535.38,31.40,-478.41
59.54,Traffic 3,2.151,True,0,-78.36,8.62,527.04
59.54,Traffic 4,6.180,True,0,-621.66,8.82,-7.96
61.54,Traffic 1,2.698,True,0,108.36,39.66,-285.63
61.54,Traffic 2,2.740,True,0,542.26,33.67,-447.62
61.54,Traffic 3,2.148,True,0,-22.45,8.52,526.78
61.54,Traffic 4,6.256,True,0,-621.00,8.69,-41.48
63.54,Traffic 1,2.739,True,0,78.49,44.06,-280.90
63.54,Traffic 2,2.811,True,0,545.10,31.09,-416.02
63.54,Traffic 3,2.184,True,0,32.61,8.68,528.59
63.54,Traffic 4,6.253,True,0,-620.46,8.56,-74.99
65.54,Traffic 1,2.964,True,0,48.37,41.78,-285.60
65.54,Traffic 2,2.677,True,0,546.31,27.29,-384.42
65.54,Traffic 3,2.002,True,0,81.70,9.69,540.72
65.54,Traffic 4,6.257,True,0,-619.96,8.44,-108.51
67.54,Traffic 1,3.145,True,0,25.96,35.56,-305.29
67.54,Traffic 2,2.548,True,0,549.77,25.34,-352.90
67.54,Traffic 3,2.152,True,0,137.15,9.76,544.59
67.54,Traffic 4,6.256,True,0,-619.49,8.33,-142.02
69.54,Traffic 1,2.914,True,0,13.46,37.80,-333.27
69.54,Traffic 2,2.586,True,0,557.28,25.50,-321.98
69.54,Traffic 3,2.282,True,0,192.77,9.40,550.29
69.54,Traffic 4,6.251,True,0,-619.02,8.21,-175.55
71.54,Traffic 1,2.745,True,0,5.34,40.57,-362.83
71.54,Traffic 2,2.762,True,0,563.41,27.24,-290.87
