time,station,travel,lateral,x,y,z,speed,up,water
187.96,7.74,2.74,0.65,476.35,87.17,-29.18,7.82,0.989,0.000
187.98,7.90,2.90,0.65,476.43,87.19,-29.31,8.03,0.989,0.000
188.00,8.06,3.06,0.66,476.52,87.21,-29.45,8.25,0.990,0.000
188.02,8.23,3.23,0.66,476.61,87.24,-29.60,8.46,0.990,0.000
188.04,8.41,3.41,0.66,476.70,87.26,-29.74,8.67,0.990,0.000
188.06,8.58,3.58,0.66,476.79,87.28,-29.89,8.88,0.990,0.000
188.08,8.77,3.77,0.66,476.88,87.30,-30.05,9.09,0.990,0.000
188.10,8.95,3.95,0.66,476.98,87.33,-30.21,9.30,0.990,0.000
188.12,9.14,4.14,0.66,477.07,87.35,-30.37,9.50,0.990,0.000
188.14,9.33,4.33,0.66,477.17,87.37,-30.53,9.71,0.990,0.000
188.16,9.53,4.53,0.66,477.28,87.40,-30.70,9.91,0.990,0.000
188.18,9.73,4.73,0.66,477.38,87.42,-30.87,10.12,0.990,0.000
188.20,9.94,4.94,0.66,477.49,87.45,-31.05,10.30,0.991,0.000
188.22,10.15,5.15,0.66,477.59,87.47,-31.23,10.47,0.991,0.000
188.24,10.36,5.36,0.66,477.70,87.50,-31.41,10.62,0.991,0.000
188.26,10.58,5.58,0.66,477.81,87.52,-31.59,10.75,0.991,0.000
188.28,10.79,5.79,0.66,477.93,87.55,-31.78,10.86,0.991,0.000
188.30,11.01,6.01,0.66,478.04,87.57,-31.96,10.96,0.991,0.000
188.32,11.23,6.23,0.66,478.15,87.60,-32.15,11.05,0.991,0.000
188.34,11.45,6.45,0.66,478.27,87.62,-32.34,11.13,0.991,0.000
188.36,787.06,6.45,0.66,478.38,87.65,-32.53,11.20,0.992,0.000
188.38,786.84,6.23,0.66,478.50,87.67,-32.72,11.26,0.992,0.000
188.40,786.61,6.00,0.67,478.61,87.70,-32.92,11.32,0.992,0.000
188.42,786.38,5.77,0.67,478.73,87.72,-33.11,11.37,0.992,0.000
188.44,786.15,5.54,0.67,478.84,87.74,-33.31,11.41,0.992,0.000
188.46,785.92,5.31,0.67,478.96,87.77,-33.50,11.44,0.992,0.000
188.48,785.69,5.08,0.67,479.08,87.79,-33.70,11.47,0.992,0.000
188.50,785.46,4.85,0.66,479.19,87.82,-33.90,11.49,0.992,0.000
188.52,785.24,4.63,0.67,479.30,87.84,-34.10,11.50,0.992,0.000
188.54,785.01,4.40,0.67,479.41,87.87,-34.30,11.51,0.993,0.000
188.56,784.78,4.17,0.67,479.52,87.89,-34.50,11.52,0.993,0.000
188.58,784.55,3.94,0.67,479.63,87.91,-34.71,11.51,0.993,0.000
188.60,784.31,3.70,0.67,479.73,87.94,-34.92,11.51,0.993,0.000
188.62,784.08,3.47,0.67,479.83,87.96,-35.13,11.50,0.993,0.000
188.64,783.85,3.24,0.67,479.92,87.98,-35.34,11.49,0.993,0.000
188.66,783.62,3.01,0.67,480.01,88.01,-35.55,11.48,0.993,0.000
188.68,783.39,2.78,0.67,480.09,88.03,-35.77,11.47,0.994,0.000
188.70,783.18,2.57,0.68,480.17,88.05,-35.99,11.45,0.994,0.000
188.72,782.95,2.34,0.70,480.24,88.07,-36.21,11.44,0.994,0.000
188.74,782.73,2.12,0.72,480.31,88.10,-36.43,11.43,0.994,0.000
188.76,782.51,1.90,0.75,480.37,88.12,-36.65,11.41,0.994,0.000
188.78,782.29,1.68,0.78,480.42,88.14,-36.87,11.40,0.994,0.000
188.80,782.07,1.46,0.82,480.47,88.16,-37.10,11.39,0.994,0.000
188.82,781.85,1.24,0.87,480.51,88.18,-37.33,11.37,0.995,0.000
188.84,781.64,1.03,0.93,480.55,88.20,-37.55,11.36,0.995,0.000
188.86,781.43,0.82,1.00,480.57,88.22,-37.78,11.35,0.995,0.000
188.88,781.22,0.61,1.08,480.59,88.24,-38.01,11.34,0.995,0.000
188.90,781.03,0.42,1.16,480.61,88.26,-38.24,11.34,0.995,0.000
188.92,780.83,0.22,1.26,480.62,88.28,-38.47,11.33,0.995,0.000
188.94,780.63,0.02,1.36,480.62,88.30,-38.70,11.32,0.995,0.000
188.96,780.44,-0.17,1.47,480.61,88.32,-38.93,11.32,0.996,0.000
188.98,780.25,-0.36,1.59,480.59,88.34,-39.16,11.31,0.996,0.000
189.00,780.07,-0.54,1.72,480.57,88.36,-39.39,11.31,0.996,0.000
189.02,779.89,-0.72,1.85,480.54,88.38,-39.62,11.30,0.996,0.000
189.04,779.71,-0.90,1.99,480.51,88.40,-39.84,11.30,0.996,0.000
189.06,779.54,-1.07,2.14,480.47,88.41,-40.07,11.30,0.996,0.000
189.08,779.38,-1.23,2.29,480.42,88.43,-40.29,11.30,0.997,0.000
189.10,779.22,-1.39,2.45,480.36,88.44,-40.52,11.30,0.997,0.000
189.12,779.06,-1.55,2.61,480.30,88.46,-40.74,11.30,0.997,0.000
189.14,778.91,-1.70,2.78,480.23,88.48,-40.96,11.30,0.997,0.000
189.16,778.77,-1.84,2.95,480.15,88.49,-41.17,11.30,0.997,0.000
189.18,778.67,-1.94,3.13,480.06,88.50,-41.39,11.30,0.997,0.000
189.20,778.54,-2.07,3.32,479.97,88.52,-41.60,11.31,0.997,0.000
189.22,778.41,-2.20,3.51,479.88,88.53,-41.81,11.31,0.998,0.000
189.24,778.29,-2.32,3.70,479.77,88.54,-42.01,11.31,0.998,0.000
189.26,778.18,-2.43,3.90,479.66,88.55,-42.21,11.31,0.998,0.000
189.28,778.07,-2.54,4.10,479.54,88.56,-42.41,11.32,0.998,0.000
189.30,777.97,-2.64,4.30,479.42,88.57,-42.61,11.32,0.998,0.000
189.32,777.88,-2.73,4.51,479.29,88.58,-42.80,11.33,0.998,0.000
189.34,777.79,-2.82,4.72,479.16,88.59,-42.99,11.33,0.998,0.000
189.36,777.71,-2.90,4.93,479.02,88.59,-43.17,11.33,0.998,0.000
189.38,777.64,-2.97,5.15,478.87,88.60,-43.35,11.34,0.998,0.000
189.40,777.57,-3.04,5.37,478.72,88.61,-43.52,11.34,0.999,0.000
189.42,777.51,-3.10,5.59,478.56,88.61,-43.69,11.35,0.999,0.000
189.44,777.46,-3.15,5.81,478.40,88.62,-43.85,11.35,0.999,0.000
189.46,777.41,-3.20,6.04,478.23,88.62,-44.01,11.36,0.999,0.000
189.48,777.37,-3.24,6.26,478.06,88.62,-44.17,11.36,0.999,0.000
189.50,777.34,-3.27,6.49,477.88,88.63,-44.31,11.37,0.999,0.000
189.52,777.32,-3.29,6.72,477.70,88.63,-44.46,11.37,0.999,0.000
189.54,777.30,-3.31,6.95,477.51,88.63,-44.59,11.38,0.999,0.000
189.56,777.29,-3.32,7.18,477.32,88.63,-44.72,11.38,0.999,0.000
189.58,777.29,-3.32,7.41,477.12,88.63,-44.85,11.38,0.999,0.000
189.60,777.29,-3.32,7.64,476.92,88.63,-44.97,11.39,0.999,0.000
189.62,777.31,-3.30,7.87,476.72,88.64,-45.08,11.39,0.999,0.000
189.64,777.33,-3.29,8.10,476.52,88.64,-45.19,11.40,0.999,0.000
189.66,777.35,-3.26,8.33,476.31,88.64,-45.29,11.40,0.999,0.000
189.68,777.39,-3.22,8.55,476.09,88.64,-45.38,11.40,0.999,0.000
189.70,777.43,-3.18,8.78,475.88,88.64,-45.47,11.41,0.999,0.000
189.72,777.47,-3.14,9.01,475.66,88.63,-45.55,11.41,0.999,0.000
189.74,777.53,-3.08,9.23,475.44,88.63,-45.62,11.41,0.999,0.000
189.76,777.59,-3.02,9.45,475.22,88.63,-45.69,11.41,0.999,0.000
189.78,777.66,-2.95,9.67,474.99,88.63,-45.74,11.42,0.999,0.000
189.80,777.74,-2.87,9.89,474.77,88.63,-45.80,11.42,0.999,0.000
189.82,777.82,-2.79,10.11,474.54,88.63,-45.84,11.42,0.999,0.000
189.84,777.91,-2.70,10.32,474.31,88.63,-45.88,11.43,0.999,0.000
189.86,778.00,-2.61,10.53,474.08,88.63,-45.91,11.43,0.999,0.000
189.88,778.11,-2.50,10.74,473.85,88.63,-45.93,11.43,0.999,0.000
189.90,778.22,-2.39,10.95,473.62,88.62,-45.95,11.43,0.999,0.000
189.92,778.33,-2.28,11.15,473.39,88.62,-45.96,11.43,0.999,0.000
189.94,778.45,-2.16,11.34,473.15,88.62,-45.96,11.44,0.999,0.000
189.96,778.58,-2.03,11.54,472.92,88.62,-45.95,11.44,0.999,0.000
189.98,778.72,-1.89,11.73,472.69,88.61,-45.94,11.44,0.999,0.000
190.00,778.74,-1.87,11.91,472.46,88.61,-45.92,11.44,0.999,0.000
190.02,778.89,-1.72,12.09,472.23,88.61,-45.89,11.44,0.999,0.000
190.04,779.04,-1.57,12.27,472.00,88.60,-45.86,11.45,0.999,0.000
190.06,779.19,-1.42,12.45,471.77,88.60,-45.82,11.45,0.999,0.000
190.08,779.35,-1.26,12.61,471.54,88.60,-45.77,11.45,0.999,0.000
190.10,779.52,-1.09,12.78,471.31,88.59,-45.71,11.45,0.999,0.000
190.12,779.69,-0.92,12.93,471.09,88.59,-45.65,11.45,0.999,0.000
190.14,779.87,-0.75,13.09,470.87,88.58,-45.58,11.45,0.999,0.000
190.16,780.05,-0.56,13.23,470.65,88.58,-45.50,11.46,0.999,0.000
190.18,780.23,-0.38,13.37,470.43,88.57,-45.42,11.46,0.999,0.000
190.20,780.42,-0.19,13.51,470.22,88.57,-45.33,11.46,0.999,0.000
190.22,780.61,0.00,13.64,470.01,88.56,-45.23,11.46,0.999,0.000
190.24,780.81,0.20,13.76,469.80,88.56,-45.13,11.46,0.999,0.000
190.26,781.01,0.40,13.88,469.59,88.55,-45.02,11.46,0.999,0.000
190.28,781.11,0.50,13.99,469.39,88.54,-44.90,11.46,0.999,0.000
190.30,781.32,0.71,14.10,469.19,88.54,-44.78,11.47,0.999,0.000
190.32,781.53,0.92,14.20,469.00,88.53,-44.65,11.47,0.999,0.000
190.34,781.74,1.13,14.29,468.81,88.52,-44.51,11.47,0.999,0.000
190.36,781.96,1.35,14.38,468.62,88.51,-44.37,11.47,0.999,0.000
190.38,782.18,1.57,14.46,468.44,88.50,-44.22,11.47,0.999,0.000
190.40,782.40,1.79,14.53,468.26,88.50,-44.07,11.48,0.999,0.000
190.42,782.62,2.01,14.59,468.09,88.49,-43.91,11.48,0.999,0.000
190.44,782.85,2.24,14.65,467.92,88.47,-43.75,11.48,0.999,0.000
190.46,783.08,2.47,14.71,467.76,88.46,-43.58,11.48,0.999,0.000
190.48,783.27,2.66,14.75,467.60,88.45,-43.41,11.48,0.999,0.000
190.50,783.44,2.83,14.79,467.45,88.44,-43.23,11.49,0.999,0.000
190.52,783.67,3.06,14.82,467.31,88.43,-43.05,11.49,0.999,0.000
190.54,783.90,3.29,14.85,467.17,88.41,-42.86,11.49,0.999,0.000
190.56,784.14,3.53,14.86,467.03,88.40,-42.67,11.49,0.999,0.000
190.58,784.37,3.76,14.87,466.90,88.39,-42.47,11.50,0.998,0.000
190.60,784.61,4.00,14.88,466.78,88.37,-42.27,11.50,0.998,0.000
190.62,784.84,4.23,14.87,466.67,88.35,-42.07,11.50,0.998,0.000
190.64,785.07,4.46,14.86,466.56,88.34,-41.86,11.50,0.998,0.000
190.66,785.31,4.70,14.84,466.45,88.32,-41.65,11.50,0.998,0.000
190.68,785.47,4.86,14.81,466.36,88.30,-41.44,11.50,0.998,0.000
190.70,785.70,5.09,14.78,466.27,88.29,-41.23,11.51,0.998,0.000
190.72,785.93,5.32,14.74,466.19,88.27,-41.01,11.51,0.998,0.000
190.74,786.16,5.55,14.70,466.11,88.25,-40.79,11.51,0.998,0.000
190.76,786.39,5.78,14.64,466.04,88.23,-40.56,11.51,0.997,0.000
190.78,786.62,6.01,14.58,465.98,88.21,-40.34,11.51,0.997,0.000
190.80,786.84,6.23,14.51,465.92,88.19,-40.11,11.51,0.997,0.000
190.82,787.07,6.45,14.44,465.87,88.17,-39.88,11.51,0.997,0.000
190.84,787.28,6.67,14.36,465.83,88.15,-39.65,11.51,0.997,0.000
190.86,787.50,6.89,14.27,465.80,88.13,-39.42,11.51,0.997,0.000
190.88,787.67,7.06,14.17,465.77,88.12,-39.19,11.51,0.997,0.000
190.90,787.88,7.27,14.07,465.76,88.10,-38.95,11.51,0.997,0.000
190.92,788.09,7.48,13.96,465.74,88.08,-38.72,11.51,0.997,0.000
190.94,788.30,7.69,13.85,465.74,88.06,-38.49,11.51,0.996,0.000
190.96,788.50,7.89,13.73,465.74,88.04,-38.25,11.51,0.996,0.000
190.98,788.69,8.08,13.60,465.75,88.02,-38.02,11.52,0.996,0.000
191.00,788.89,8.28,13.47,465.77,88.00,-37.78,11.53,0.996,0.000
191.02,789.08,8.47,13.33,465.79,87.98,-37.55,11.54,0.996,0.000
191.04,789.26,8.65,13.19,465.82,87.96,-37.32,11.56,0.996,0.000
191.06,789.44,8.83,13.04,465.86,87.94,-37.09,11.58,0.996,0.000
191.08,789.61,9.00,12.89,465.90,87.93,-36.86,11.60,0.996,0.000
191.10,789.78,9.17,12.73,465.95,87.91,-36.63,11.62,0.996,0.000
191.12,789.95,9.34,12.56,466.01,87.89,-36.40,11.65,0.996,0.000
191.14,790.12,9.51,12.40,466.07,87.87,-36.17,11.68,0.995,0.000
191.16,790.28,9.67,12.23,466.13,87.85,-35.95,11.70,0.995,0.000
191.18,790.44,9.83,12.06,466.20,87.84,-35.72,11.73,0.995,0.000
191.20,790.60,9.99,11.88,466.28,87.82,-35.50,11.76,0.995,0.000
191.22,790.75,10.14,11.70,466.35,87.80,-35.27,11.78,0.995,0.000
191.24,790.90,10.29,11.52,466.44,87.78,-35.05,11.81,0.995,0.000
191.26,791.05,10.44,11.33,466.52,87.76,-34.83,11.83,0.995,0.000
191.28,791.20,10.59,11.15,466.61,87.74,-34.61,11.85,0.995,0.000
191.30,791.35,10.74,10.96,466.70,87.72,-34.39,11.87,0.995,0.000
191.32,791.50,10.89,10.77,466.79,87.70,-34.17,11.88,0.995,0.000
191.34,791.64,11.03,10.58,466.88,87.68,-33.95,11.90,0.995,0.000
191.36,791.78,11.17,10.39,466.98,87.66,-33.73,11.91,0.995,0.000
191.38,791.92,11.31,10.19,467.08,87.64,-33.52,11.82,0.995,0.000
191.40,792.05,11.44,10.00,467.18,87.62,-33.30,11.84,0.994,0.000
191.42,792.19,11.58,9.80,467.28,87.60,-33.09,11.86,0.994,0.000
191.44,792.32,11.71,9.60,467.39,87.58,-32.87,11.88,0.994,0.000
191.46,792.45,11.84,9.40,467.50,87.56,-32.66,11.90,0.994,0.000
191.48,792.58,11.97,9.20,467.61,87.53,-32.45,11.91,0.994,0.000
191.50,792.70,12.09,9.00,467.72,87.51,-32.24,11.82,0.994,0.000
191.52,792.83,12.22,8.80,467.83,87.49,-32.03,11.84,0.994,0.000
191.54,792.95,12.34,8.59,467.95,87.47,-31.83,11.86,0.994,0.000
191.56,793.07,12.46,8.39,468.06,87.44,-31.62,11.88,0.994,0.000
191.58,793.18,12.57,8.18,468.18,87.42,-31.41,11.89,0.993,0.000
191.60,793.33,12.72,7.97,468.31,87.39,-31.21,11.90,0.993,0.000
191.62,793.44,12.83,7.76,468.43,87.37,-31.01,11.81,0.993,0.000
191.64,793.55,12.94,7.55,468.56,87.34,-30.81,11.83,0.993,0.000
191.66,793.65,13.04,7.34,468.69,87.32,-30.61,11.84,0.993,0.000
191.68,793.76,13.15,7.13,468.82,87.29,-30.41,11.86,0.993,0.000
191.70,793.86,13.25,6.91,468.95,87.27,-30.22,11.87,0.993,0.000
191.72,793.96,13.35,6.69,469.09,87.24,-30.03,11.88,0.993,0.000
191.74,794.05,13.44,6.47,469.23,87.22,-29.83,11.88,0.992,0.000
191.76,794.14,13.53,6.25,469.38,87.19,-29.64,11.89,0.992,0.000
191.78,794.23,13.62,6.03,469.53,87.17,-29.46,11.89,0.992,0.000
191.80,794.31,13.70,5.81,469.68,87.14,-29.27,11.89,0.992,0.000
191.82,794.39,13.78,5.59,469.83,87.12,-29.09,11.89,0.992,0.000
191.84,794.47,13.86,5.36,469.99,87.10,-28.91,11.88,0.992,0.000
191.86,794.54,13.93,5.13,470.15,87.07,-28.73,11.88,0.992,0.000
191.88,794.61,14.00,4.91,470.31,87.05,-28.56,11.87,0.991,0.000
191.90,794.67,14.06,4.68,470.48,87.02,-28.39,11.86,0.991,0.000
191.92,794.73,14.12,4.45,470.65,87.00,-28.22,11.85,0.991,0.000
191.94,794.79,14.18,4.22,470.82,86.98,-28.06,11.84,0.991,0.000
191.96,794.83,14.22,3.99,471.00,86.95,-27.90,11.82,0.991,0.000
191.98,794.90,14.29,3.75,471.18,86.93,-27.74,11.81,0.991,0.000
192.00,794.94,14.33,3.52,471.36,86.91,-27.59,11.79,0.991,0.000
192.02,794.97,14.36,3.29,471.55,86.89,-27.45,11.77,0.991,0.000
192.04,794.99,14.38,3.06,471.74,86.87,-27.31,11.75,0.990,0.000
192.06,795.01,14.40,2.83,471.93,86.85,-27.17,11.73,0.990,0.000
192.08,795.02,14.41,2.60,472.13,86.83,-27.04,11.71,0.990,0.000
192.10,795.03,14.42,2.37,472.33,86.82,-26.91,11.69,0.990,0.000
192.12,795.02,14.41,2.14,472.54,86.80,-26.79,11.67,0.990,0.000
192.14,795.02,14.41,1.92,472.74,86.78,-26.68,11.65,0.990,0.000
192.16,795.00,14.39,1.70,472.95,86.77,-26.57,11.64,0.990,0.000
192.18,794.98,14.37,1.48,473.17,86.75,-26.47,11.62,0.990,0.000
192.20,794.95,14.34,1.28,473.38,86.74,-26.37,11.60,0.989,0.000
192.22,794.92,14.31,1.08,473.60,86.73,-26.28,11.58,0.989,0.000
192.24,794.88,14.27,0.91,473.82,86.72,-26.20,11.56,0.989,0.000
192.26,794.83,14.22,0.77,474.04,86.71,-26.12,11.55,0.989,0.000
192.28,3.96,14.22,0.68,474.27,86.70,-26.05,11.53,0.989,0.000
192.30,4.03,14.28,0.66,474.49,86.69,-25.99,11.52,0.989,0.000
192.32,4.09,14.34,0.71,474.72,86.68,-25.94,11.50,0.989,0.000
192.34,4.17,14.42,0.82,474.95,86.67,-25.89,11.49,0.989,0.000
192.36,4.25,14.50,0.97,475.18,86.67,-25.85,11.48,0.989,0.000
192.38,4.33,14.59,1.14,475.41,86.66,-25.81,11.46,0.989,0.000
192.40,4.43,14.68,1.33,475.64,86.66,-25.78,11.45,0.988,0.000
192.42,4.53,14.78,1.51,475.87,86.66,-25.76,11.44,0.988,0.000
192.44,4.64,14.89,1.70,476.11,86.66,-25.75,11.43,0.988,0.000
192.46,4.75,15.00,1.89,476.34,86.66,-25.74,11.41,0.988,0.000
192.48,4.87,15.12,2.08,476.57,86.66,-25.74,11.40,0.988,0.000
192.50,4.99,15.25,2.27,476.80,86.66,-25.75,11.39,0.988,0.000
192.52,5.12,15.38,2.45,477.04,86.67,-25.77,11.38,0.988,0.000
192.54,5.26,15.51,2.63,477.27,86.67,-25.79,11.37,0.988,0.000
192.56,5.40,15.66,2.81,477.50,86.68,-25.82,11.36,0.988,0.000
192.58,5.54,15.79,2.98,477.73,86.68,-25.85,11.35,0.988,0.000
192.60,5.69,15.94,3.15,477.95,86.69,-25.90,11.34,0.988,0.000
192.62,5.85,16.10,3.32,478.18,86.70,-25.95,11.33,0.988,0.000
192.64,6.01,16.26,3.48,478.40,86.71,-26.00,11.32,0.988,0.000
192.66,6.18,16.43,3.63,478.62,86.72,-26.07,11.32,0.988,0.000
192.68,6.35,16.60,3.78,478.84,86.73,-26.14,11.31,0.988,0.000
192.70,6.53,16.78,3.93,479.06,86.74,-26.22,11.30,0.988,0.000
192.72,6.71,16.96,4.07,479.27,86.76,-26.30,11.29,0.988,0.000
192.74,6.90,17.15,4.20,479.49,86.77,-26.39,11.29,0.988,0.000
192.76,7.09,17.34,4.33,479.69,86.78,-26.49,11.28,0.988,0.000
192.78,7.27,17.53,4.45,479.90,86.80,-26.59,11.27,0.988,0.000
192.80,7.47,17.72,4.57,480.10,86.82,-26.71,11.27,0.988,0.000
192.82,7.67,17.92,4.68,480.30,86.83,-26.82,11.26,0.988,0.000
192.84,7.88,18.13,4.79,480.49,86.85,-26.94,11.25,0.988,0.000
192.86,8.08,18.34,4.88,480.68,86.86,-27.07,11.25,0.988,0.000
192.88,8.30,18.55,4.97,480.87,86.88,-27.21,11.25,0.988,0.000
192.90,8.51,18.76,5.06,481.05,86.90,-27.35,11.24,0.988,0.000
192.92,8.72,18.98,5.14,481.23,86.92,-27.49,11.24,0.988,0.000
192.94,8.94,19.20,5.21,481.40,86.93,-27.64,11.23,0.988,0.000
192.96,9.16,19.42,5.27,481.57,86.95,-27.80,11.23,0.988,0.000
192.98,9.39,19.64,5.33,481.73,86.97,-27.96,11.22,0.988,0.000
193.00,9.61,19.86,5.38,481.88,86.99,-28.13,11.22,0.988,0.000
193.02,9.83,20.09,5.42,482.03,87.01,-28.30,11.22,0.988,0.000
193.04,10.06,20.31,5.45,482.18,87.03,-28.48,11.21,0.988,0.000
193.06,10.29,20.54,5.48,482.32,87.05,-28.66,11.21,0.988,0.000
193.08,10.52,20.77,5.50,482.45,87.07,-28.84,11.21,0.987,0.000
193.10,10.74,21.00,5.52,482.58,87.09,-29.03,11.21,0.987,0.000
193.12,10.97,21.22,5.52,482.70,87.11,-29.22,11.20,0.987,0.000
193.14,11.21,21.46,5.52,482.82,87.13,-29.42,11.20,0.987,0.000
193.16,11.44,21.69,5.52,482.93,87.15,-29.62,11.20,0.987,0.000
193.18,11.67,21.92,5.50,483.03,87.17,-29.82,11.20,0.987,0.000
193.20,11.89,22.15,5.48,483.13,87.20,-30.03,11.20,0.987,0.000
193.22,12.12,22.37,5.45,483.22,87.22,-30.24,11.21,0.987,0.000
193.24,12.35,22.60,5.41,483.30,87.25,-30.45,11.21,0.988,0.000
193.26,12.57,22.82,5.37,483.38,87.27,-30.66,11.23,0.988,0.000
193.28,12.79,23.05,5.32,483.45,87.30,-30.88,11.24,0.988,0.000
193.30,13.02,23.27,5.27,483.51,87.32,-31.09,11.26,0.988,0.000
193.32,13.24,23.49,5.21,483.57,87.35,-31.31,11.29,0.988,0.000
193.34,13.47,23.72,5.14,483.63,87.38,-31.53,11.31,0.988,0.000
193.36,13.69,23.94,5.07,483.67,87.40,-31.76,11.33,0.988,0.000
193.38,13.90,24.16,4.99,483.72,87.43,-31.98,11.36,0.988,0.000
193.40,14.12,24.37,4.91,483.76,87.46,-32.20,11.39,0.988,0.000
193.42,14.33,24.58,4.82,483.79,87.49,-32.43,11.42,0.989,0.000
193.44,14.54,24.80,4.73,483.82,87.52,-32.66,11.44,0.989,0.000
193.46,14.75,25.01,4.64,483.85,87.55,-32.88,11.47,0.989,0.000
193.48,14.96,25.22,4.55,483.88,87.57,-33.11,11.49,0.989,0.000
193.50,15.17,25.43,4.45,483.90,87.60,-33.34,11.52,0.989,0.000
193.52,15.38,25.63,4.35,483.92,87.63,-33.57,11.54,0.989,0.000
193.54,15.61,25.86,4.25,483.94,87.66,-33.80,11.56,0.990,0.000
193.56,15.81,26.07,4.14,483.95,87.69,-34.03,11.58,0.990,0.000
193.58,16.02,26.27,4.04,483.97,87.72,-34.26,11.60,0.990,0.000
193.60,16.23,26.48,3.93,483.98,87.75,-34.49,11.61,0.990,0.000
193.62,16.43,26.69,3.83,484.00,87.77,-34.72,11.63,0.990,0.000
193.64,16.64,26.89,3.72,484.01,87.80,-34.95,11.64,0.991,0.000
193.66,16.85,27.10,3.61,484.02,87.83,-35.18,11.65,0.991,0.000
193.68,17.05,27.30,3.51,484.04,87.86,-35.41,11.66,0.991,0.000
193.70,17.26,27.51,3.40,484.05,87.88,-35.65,11.67,0.991,0.000
193.72,17.47,27.72,3.30,484.07,87.91,-35.88,11.68,0.991,0.000
193.74,17.68,27.93,3.19,484.08,87.93,-36.11,11.68,0.992,0.000
193.76,17.90,28.15,3.09,484.10,87.96,-36.34,11.69,0.992,0.000
193.78,18.11,28.36,2.98,484.12,87.98,-36.57,11.69,0.992,0.000
193.80,18.32,28.57,2.88,484.14,88.01,-36.81,11.70,0.992,0.000
193.82,18.53,28.78,2.78,484.16,88.03,-37.04,11.70,0.992,0.000
193.84,18.74,28.99,2.68,484.18,88.05,-37.27,11.70,0.992,0.000
193.86,18.95,29.20,2.59,484.21,88.08,-37.50,11.70,0.993,0.000
193.88,19.16,29.42,2.49,484.24,88.10,-37.74,11.71,0.993,0.000
193.90,19.38,29.63,2.40,484.27,88.12,-37.97,11.71,0.993,0.000
193.92,19.59,29.85,2.31,484.30,88.14,-38.20,11.71,0.993,0.000
193.94,19.81,30.06,2.22,484.33,88.16,-38.43,11.71,0.993,0.000
193.96,20.04,30.29,2.14,484.37,88.18,-38.66,11.71,0.994,0.000
193.98,20.25,30.51,2.05,484.41,88.20,-38.89,11.72,0.994,0.000
194.00,20.47,30.73,1.97,484.45,88.22,-39.13,11.72,0.994,0.000
194.02,20.69,30.94,1.89,484.50,88.24,-39.36,11.72,0.994,0.000
194.04,20.91,31.17,1.81,484.54,88.26,-39.59,11.72,0.994,0.000
194.06,21.13,31.39,1.74,484.59,88.27,-39.82,11.73,0.994,0.000
