time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.008,moto,0,0,0.00,0,0,589.21,81.49,-102.23
4.060,moto,0,0,16.49,0,0,595.81,80.71,-108.59
5.100,moto,0,0,20.65,0,0,607.86,78.72,-127.19
6.120,moto,0,1,13.94,0,0,607.89,76.91,-143.53
7.280,moto,0,1,17.33,0,0,602.96,69.04,-160.37
8.360,moto,0,1,23.98,0,0,593.23,56.74,-178.72
9.380,moto,0,1,23.81,0,0,578.30,46.47,-194.91
10.380,moto,0,2,23.81,0,0,558.55,42.26,-206.66
11.400,moto,0,2,23.58,0,0,535.21,44.01,-211.07
12.520,moto,0,2,21.69,0,0,510.21,47.93,-209.38
13.580,moto,0,2,22.13,0,0,487.49,43.61,-206.71
14.820,moto,0,2,33.41,0,0,453.63,43.06,-198.74
16.100,moto,0,2,38.64,0,0,406.29,45.11,-195.71
17.700,moto,0,2,34.80,0,0,346.19,39.96,-191.21
18.720,moto,0,2,38.84,0,0,309.87,42.42,-197.54
19.780,moto,0,2,39.27,0,0,268.79,46.89,-197.51
20.880,moto,0,2,39.26,0,0,226.76,46.22,-187.01
21.880,moto,0,2,28.68,0,0,192.86,43.97,-172.01
23.140,moto,0,4,31.23,0,0,168.84,40.97,-149.56
24.280,moto,0,4,31.84,0,0,155.30,39.67,-115.96
25.380,moto,0,4,31.86,0,0,138.03,37.95,-85.55
26.760,moto,0,4,31.91,0,0,114.21,36.01,-48.68
27.800,moto,0,4,31.88,0,0,96.05,34.73,-21.00
29.180,moto,0,4,31.89,0,0,70.68,33.45,14.87
31.080,moto,0,4,31.93,0,0,34.43,32.12,63.40
32.860,moto,0,4,31.93,0,0,4.75,31.03,111.80
33.940,moto,0,4,31.91,0,0,-8.60,30.43,143.54
34.940,moto,0,4,31.86,0,0,-11.90,29.20,175.03
35.960,moto,0,4,31.77,0,0,-1.61,30.61,205.12
37.000,moto,0,4,24.53,0,0,14.69,32.73,229.54
38.080,moto,0,4,30.33,0,0,39.47,35.05,242.98
39.160,moto,0,4,31.68,0,0,70.23,39.89,256.61
40.680,moto,0,4,30.50,0,0,112.17,41.89,277.34
41.960,moto,0,4,31.71,0,0,149.65,45.60,286.20
43.200,moto,0,4,29.74,0,0,187.36,51.88,292.62
45.200,moto,0,4,22.74,0,0,234.76,54.98,298.76
46.600,moto,0,4,31.71,0,0,271.92,59.36,284.98
47.700,moto,0,4,29.51,0,0,299.90,73.08,272.70
48.900,moto,0,4,25.27,0,0,328.66,80.76,258.66
49.920,moto,0,4,27.00,0,0,349.20,83.80,240.60
51.060,moto,0,4,27.70,0,0,371.69,76.35,219.95
52.320,moto,0,4,31.65,0,0,405.09,74.76,211.01
54.320,moto,0,4,39.32,0,0,467.85,78.12,177.48
55.560,moto,0,0,39.35,0,0,509.45,79.98,152.04
56.720,moto,0,0,38.56,0,0,545.35,81.26,124.16
58.600,moto,0,0,39.27,0,0,565.84,82.39,56.83
59.860,moto,0,0,39.24,0,0,566.08,82.56,7.37
60.880,moto,0,0,39.20,0,0,565.37,82.50,-32.63
61.880,moto,0,0,32.93,0,0,568.48,82.92,-70.63
62.900,moto,0,0,30.82,0,0,581.53,81.79,-97.11
63.940,moto,0,0,25.41,0,0,603.09,79.65,-119.77
