time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,6.254,591.749,80.901,-108.866,4,,75.611,53.607,0.000,-0.273
0.758,12.510,594.392,80.619,-111.639,4,,79.549,50.483,0.000,-0.055
1.159,18.074,599.072,80.140,-115.672,4,,85.985,46.095,0.000,0.099
1.559,22.821,604.780,79.374,-121.590,4,,94.494,40.373,0.000,0.188
1.961,19.935,608.689,78.470,-129.123,4,,103.027,33.616,0.000,0.179
2.361,14.272,609.586,77.754,-135.773,4,,109.572,27.491,0.229,0.136
2.762,15.056,608.786,77.100,-141.824,4,,115.506,21.548,0.317,0.085
3.162,15.781,607.143,76.237,-147.436,0,,121.171,15.746,0.000,0.043
3.565,16.608,605.183,73.938,-153.260,0,,127.492,9.658,0.000,0.011
3.967,17.304,603.150,69.867,-159.299,0,,134.944,3.556,0.000,-0.009
4.408,21.807,599.846,64.612,-165.968,4,,143.986,0.044,0.000,-0.024
4.831,22.697,595.997,59.911,-173.232,4,,153.457,2.067,0.283,0.044
5.264,28.301,591.023,55.065,-181.389,4,,164.163,0.877,0.000,0.064
5.664,31.841,583.947,49.870,-189.950,4,,176.298,0.460,0.000,0.066
6.103,31.742,574.180,44.172,-198.225,4,,189.994,0.682,0.000,0.078
9.532,-5.894,557.664,39.649,-208.076,4,Granite Saddle,209.245,1.883,0.000,0.383
9.932,3.294,557.902,39.705,-208.018,4,Granite Saddle,209.044,1.904,0.000,0.537
10.353,9.985,555.613,39.560,-209.806,4,Granite Saddle,212.183,2.963,0.000,0.345
10.780,15.578,550.533,39.715,-211.676,4,Granite Saddle,217.444,3.714,0.000,0.180
11.180,19.921,543.500,40.801,-212.072,4,Granite Saddle,223.025,3.392,0.000,0.074
11.581,23.545,535.091,42.877,-211.043,4,Granite Saddle,228.907,2.326,0.000,0.018
11.981,26.544,525.669,45.872,-209.210,4,Granite Saddle,236.250,1.147,0.000,-0.006
12.381,29.054,515.282,49.376,-207.151,4,Granite Saddle,246.455,0.311,0.000,-0.009
12.816,15.252,505.773,52.996,-205.413,2,Granite Saddle,260.751,0.080,1.000,0.004
13.302,12.072,501.969,57.971,-204.583,0,Granite Saddle,268.314,0.348,0.000,0.090
13.704,9.170,498.990,60.971,-203.897,0,Granite Saddle,271.876,0.592,0.000,0.220
14.291,6.957,494.516,62.468,-202.914,0,Granite Saddle,279.748,0.921,0.000,0.194
14.730,7.512,491.287,61.283,-202.228,0,Granite Saddle,282.574,1.149,0.000,0.162
15.131,8.916,488.416,58.569,-201.617,0,Granite Saddle,284.604,1.367,0.000,0.159
15.537,9.665,485.613,54.345,-201.012,0,Granite Saddle,285.689,1.603,0.000,0.181
16.437,18.158,474.885,53.699,-202.631,4,Granite Saddle,297.667,1.210,0.000,0.080
16.838,22.887,466.631,53.366,-202.235,4,Granite Saddle,306.204,1.484,0.000,0.025
17.240,27.095,456.664,52.960,-200.968,4,Granite Saddle,316.488,0.999,0.000,-0.005
17.641,30.812,445.148,52.472,-199.390,4,Granite Saddle,328.754,0.348,0.000,-0.013
18.041,31.830,432.622,52.505,-197.941,4,Granite Saddle,344.272,0.109,0.000,-0.015
18.441,31.796,419.992,53.434,-196.749,1,Granite Saddle,363.854,0.360,0.000,-0.016
18.842,29.612,407.520,53.528,-195.212,0,Granite Saddle,439.928,1.071,0.000,0.189
19.259,4.267,403.302,47.870,-196.037,4,Granite Saddle,447.808,0.000,0.000,-0.004
19.661,10.687,400.229,47.745,-195.866,4,Granite Saddle,452.398,0.003,0.000,-0.005
20.076,16.567,394.430,47.618,-195.570,4,Granite Saddle,459.096,0.012,0.000,-0.007
20.478,21.419,386.774,47.608,-195.250,4,Granite Saddle,466.853,0.025,0.000,-0.009
20.880,25.626,377.312,47.772,-194.999,4,Granite Saddle,475.033,0.034,0.000,-0.014
21.280,29.279,366.284,48.075,-194.994,4,Granite Saddle,483.541,0.068,0.000,-0.016
21.680,31.670,353.967,48.329,-195.413,4,Granite Saddle,495.630,0.178,0.000,-0.012
22.080,31.899,341.256,48.259,-196.255,4,Granite Saddle,504.064,0.242,0.000,-0.005
22.567,31.913,325.395,47.195,-197.603,4,Granite Saddle,519.076,0.214,0.000,0.007
22.981,31.940,312.704,46.760,-198.612,4,Granite Saddle,530.769,0.121,0.000,0.018
23.406,31.912,299.350,46.609,-199.188,4,Granite Saddle,542.302,0.022,0.000,0.029
23.807,31.888,285.963,46.804,-198.896,4,Granite Saddle,553.728,0.170,0.000,0.031
24.208,31.868,273.282,47.145,-197.660,4,Granite Saddle,564.816,0.361,0.000,0.026
24.609,31.876,260.707,47.367,-195.565,4,Granite Saddle,576.172,0.421,0.000,0.019
25.031,31.912,247.627,47.242,-192.651,4,Granite Saddle,588.385,0.376,0.000,0.011
25.431,31.844,235.297,46.593,-189.441,4,Granite Saddle,600.288,0.297,0.000,0.018
25.833,31.869,223.111,46.045,-185.763,4,Granite Saddle,612.487,0.048,0.000,0.041
26.234,31.887,211.254,45.330,-181.155,4,Granite Saddle,625.096,0.032,0.000,0.033
26.643,31.935,199.834,44.516,-175.553,4,,637.884,1.064,0.000,-0.041
27.048,31.812,187.779,43.558,-169.856,4,,651.223,14.226,0.000,-0.038
27.448,31.736,175.883,42.072,-165.526,4,,663.932,26.877,0.000,-0.027
27.861,31.819,163.711,40.529,-162.141,4,,676.648,39.464,0.000,-0.016
28.262,31.790,151.331,39.701,-159.339,4,,689.370,52.088,0.000,-0.008
