time,speed,travel,x,y,z,grounded,lift,torque,contact
0.000,11.887,0.238,-623.809,8.342,-149.717,4,7.800,0.076,""
0.020,11.894,0.475,-623.813,8.341,-149.479,4,8.253,0.013,""
0.040,11.900,0.713,-623.817,8.339,-149.241,4,8.680,0.022,""
0.060,11.799,0.949,-623.820,8.337,-149.006,4,9.073,0.039,""
0.080,11.815,1.185,-623.824,8.334,-148.769,4,9.422,0.046,""
0.100,11.829,1.422,-623.828,8.332,-148.533,4,9.721,0.046,""
0.120,11.842,1.659,-623.832,8.330,-148.296,4,9.971,0.043,""
0.140,11.853,1.896,-623.836,8.328,-148.059,4,10.172,0.039,""
0.160,11.863,2.133,-623.840,8.326,-147.822,4,10.328,0.034,""
0.180,11.872,2.370,-623.844,8.324,-147.585,4,10.443,0.029,""
0.200,11.880,2.608,-623.848,8.323,-147.347,4,10.519,0.024,""
0.220,11.887,2.845,-623.852,8.321,-147.110,4,10.563,0.020,""
0.240,11.894,3.083,-623.856,8.321,-146.872,4,10.577,0.017,""
0.260,11.899,3.321,-623.859,8.320,-146.634,4,10.567,0.014,""
0.280,11.904,3.559,-623.863,8.320,-146.396,4,10.538,0.011,""
0.300,11.802,3.795,-623.867,8.320,-146.160,4,10.493,0.009,""
0.320,11.817,4.032,-623.871,8.320,-145.924,4,10.437,0.007,""
0.340,11.831,4.268,-623.875,8.321,-145.687,4,10.373,0.006,""
0.360,11.843,4.505,-623.879,8.322,-145.450,4,10.303,0.005,""
0.380,11.854,4.742,-623.883,8.323,-145.213,4,10.231,0.004,""
0.400,11.864,4.979,-623.887,8.324,-144.976,4,10.160,0.003,""
0.420,11.873,5.217,-623.891,8.325,-144.738,4,10.090,0.002,""
0.440,11.880,5.454,-623.895,8.326,-144.501,4,10.024,0.002,""
0.460,11.887,5.692,-623.899,8.327,-144.263,4,9.963,0.002,""
0.480,11.894,5.930,-623.902,8.329,-144.025,4,9.908,0.001,""
0.500,11.899,6.168,-623.906,8.330,-143.787,4,9.858,0.001,""
0.520,11.904,6.406,-623.910,8.331,-143.549,4,9.816,0.001,""
0.540,11.802,6.642,-623.914,8.333,-143.313,4,9.780,0.001,""
0.560,11.817,6.879,-623.918,8.334,-143.077,4,9.750,0.000,""
0.580,11.831,7.115,-623.922,8.335,-142.840,4,9.727,0.000,""
0.600,11.843,7.352,-623.926,8.337,-142.604,4,9.709,0.000,""
0.620,11.854,7.589,-623.930,8.338,-142.367,4,9.697,0.000,""
0.640,11.864,7.826,-623.934,8.339,-142.129,4,9.690,0.000,""
0.660,11.873,8.064,-623.938,8.340,-141.892,4,9.687,0.000,""
0.680,11.880,8.301,-623.942,8.341,-141.654,4,9.687,0.000,""
0.700,11.887,8.539,-623.945,8.342,-141.417,4,9.691,0.000,""
0.720,11.894,8.777,-623.949,8.343,-141.179,4,9.697,0.000,""
0.740,11.899,9.015,-623.953,8.344,-140.941,4,9.706,0.000,""
0.760,11.904,9.253,-623.957,8.345,-140.703,4,9.715,0.000,""
0.780,11.802,9.489,-623.961,8.346,-140.467,4,9.726,0.000,""
0.800,11.817,9.725,-623.965,8.347,-140.230,4,9.737,0.000,""
0.820,11.831,9.962,-623.969,8.348,-139.994,4,9.748,0.000,""
0.840,11.843,10.199,-623.973,8.348,-139.757,4,9.759,0.000,""
0.860,11.854,10.436,-623.977,8.349,-139.520,4,9.769,0.000,""
0.880,11.864,10.673,-623.981,8.350,-139.283,4,9.779,0.000,""
0.900,11.872,10.911,-623.984,8.351,-139.045,4,9.788,0.000,""
0.920,11.880,11.148,-623.988,8.351,-138.808,4,9.796,0.000,""
0.940,11.887,11.386,-623.992,8.352,-138.570,4,9.804,0.000,""
0.960,11.894,11.624,-623.996,8.353,-138.332,4,9.810,0.000,""
0.980,11.899,11.862,-624.000,8.354,-138.094,4,9.815,0.000,""
1.000,11.904,12.100,-624.004,8.354,-137.856,4,9.819,0.000,""
1.020,11.802,12.336,-624.008,8.355,-137.620,4,9.823,0.000,""
1.040,11.817,12.572,-624.012,8.356,-137.384,4,9.825,0.000,""
