time,speed,travel,x,y,z,grounded,lift,torque,contact
0.005,23.774,0.475,-625.512,8.192,-149.507,4,7.800,0.066,"Ground_80_320:(-0.01, 1.00, 0.00)"
0.025,23.790,0.951,-625.520,8.191,-149.032,4,8.304,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.045,23.803,1.427,-625.528,8.189,-148.556,4,8.772,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.065,23.815,1.903,-625.536,8.187,-148.079,4,9.201,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.085,23.826,2.380,-625.544,8.185,-147.603,4,9.583,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.105,23.835,2.857,-625.552,8.183,-147.126,4,9.913,0.025,"Ground_80_240:(0.00, 1.00, 0.00)"
0.125,23.843,3.333,-625.560,8.181,-146.650,4,10.189,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.145,23.851,3.810,-625.568,8.179,-146.173,4,10.411,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.165,23.857,4.287,-625.575,8.178,-145.696,4,10.580,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.185,23.863,4.765,-625.583,8.177,-145.219,4,10.700,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.205,23.868,5.242,-625.591,8.176,-144.741,4,10.775,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.225,23.872,5.719,-625.599,8.176,-144.264,4,10.809,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.245,23.876,6.197,-625.607,8.176,-143.787,4,10.809,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.265,23.880,6.674,-625.615,8.176,-143.309,4,10.779,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.285,23.883,7.152,-625.623,8.177,-142.832,4,10.726,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.305,23.886,7.630,-625.631,8.178,-142.354,4,10.654,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.325,23.888,8.107,-625.638,8.180,-141.876,4,10.568,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.345,23.890,8.585,-625.646,8.182,-141.399,4,10.473,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.365,23.892,9.063,-625.654,8.184,-140.921,4,10.374,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.385,23.893,9.541,-625.662,8.186,-140.443,4,10.273,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.405,23.895,10.019,-625.670,8.188,-139.965,4,10.174,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.425,23.896,10.497,-625.678,8.191,-139.487,4,10.080,0.013,"Ground_80_240:(0.00, 1.00, 0.00)"
0.445,23.897,10.975,-625.686,8.193,-139.010,4,9.991,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.465,23.898,11.452,-625.694,8.196,-138.532,4,9.911,0.009,"Ground_80_240:(0.00, 1.00, 0.00)"
0.485,23.899,11.930,-625.701,8.198,-138.054,4,9.840,0.007,"Ground_80_240:(0.00, 1.00, 0.00)"
0.505,23.900,12.408,-625.709,8.201,-137.576,4,9.778,0.006,"Ground_80_240:(0.00, 1.00, 0.00)"
0.525,23.901,12.886,-625.717,8.204,-137.098,4,9.726,0.004,"Ground_80_240:(0.00, 1.00, 0.00)"
0.545,23.686,13.360,-625.725,8.206,-136.624,4,9.684,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.565,23.711,13.834,-625.733,8.208,-136.150,4,9.651,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.585,23.732,14.309,-625.741,8.211,-135.676,4,9.627,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.605,23.752,14.784,-625.748,8.213,-135.201,4,9.612,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.625,23.769,15.259,-625.756,8.215,-134.725,4,9.603,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.645,23.784,15.735,-625.764,8.217,-134.250,4,9.602,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.665,23.797,16.211,-625.772,8.219,-133.774,4,9.605,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.685,23.809,16.687,-625.780,8.221,-133.298,4,9.614,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.705,23.820,17.164,-625.788,8.223,-132.821,4,9.626,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.725,23.830,17.640,-625.796,8.225,-132.345,4,9.641,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.745,23.838,18.117,-625.804,8.227,-131.868,4,9.658,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.765,23.846,18.594,-625.811,8.228,-131.391,4,9.676,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.785,23.852,19.071,-625.819,8.230,-130.914,4,9.695,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.805,23.858,19.548,-625.827,8.232,-130.437,4,9.714,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.825,23.864,20.025,-625.835,8.233,-129.960,4,9.733,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.845,23.868,20.503,-625.843,8.235,-129.483,4,9.750,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.865,23.872,20.980,-625.851,8.236,-129.005,4,9.767,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
