time,speed,travel,x,y,z,grounded,lift,torque,contact
0.017,23.774,0.475,-625.512,8.342,-149.507,4,7.800,0.076,""
0.037,23.781,0.951,-625.520,8.341,-149.032,4,8.332,0.013,""
0.057,23.788,1.427,-625.528,8.339,-148.556,4,8.831,0.022,""
0.077,23.794,1.902,-625.536,8.337,-148.081,4,9.283,0.039,""
0.097,23.799,2.378,-625.544,8.335,-147.605,4,9.674,0.046,""
0.117,23.804,2.854,-625.552,8.333,-147.129,4,10.002,0.046,""
0.137,23.808,3.330,-625.560,8.331,-146.653,4,10.264,0.043,""
0.157,23.812,3.806,-625.568,8.330,-146.177,4,10.465,0.039,""
0.177,23.816,4.283,-625.575,8.328,-145.701,4,10.610,0.034,""
0.197,23.819,4.759,-625.583,8.328,-145.224,4,10.703,0.029,""
0.217,23.822,5.235,-625.591,8.327,-144.748,4,10.752,0.024,""
0.237,23.825,5.712,-625.599,8.327,-144.272,4,10.764,0.020,""
0.257,23.828,6.188,-625.607,8.327,-143.795,4,10.744,0.017,""
0.277,23.830,6.665,-625.615,8.328,-143.319,4,10.700,0.014,""
0.297,23.833,7.142,-625.623,8.329,-142.842,4,10.636,0.011,""
0.317,23.835,7.618,-625.631,8.330,-142.365,4,10.559,0.009,""
0.337,23.837,8.095,-625.638,8.332,-141.889,4,10.472,0.007,""
0.357,23.838,8.572,-625.646,8.333,-141.412,4,10.381,0.006,""
0.377,23.840,9.049,-625.654,8.335,-140.935,4,10.288,0.005,""
0.397,23.841,9.525,-625.662,8.338,-140.459,4,10.196,0.004,""
0.417,23.843,10.002,-625.670,8.340,-139.982,4,10.109,0.003,""
0.437,23.844,10.479,-625.678,8.342,-139.505,4,10.026,0.002,""
0.457,23.845,10.956,-625.686,8.344,-139.028,4,9.951,0.002,""
0.477,23.846,11.433,-625.694,8.347,-138.551,4,9.884,0.002,""
0.497,23.847,11.910,-625.701,8.349,-138.074,4,9.825,0.001,""
0.517,23.848,12.387,-625.709,8.352,-137.598,4,9.775,0.001,""
0.537,23.849,12.864,-625.717,8.354,-137.121,4,9.734,0.001,""
0.557,23.850,13.341,-625.725,8.356,-136.644,4,9.701,0.001,""
0.577,23.851,13.818,-625.733,8.359,-136.167,4,9.676,0.001,""
0.597,23.851,14.295,-625.741,8.361,-135.690,4,9.659,0.000,""
0.617,23.852,14.772,-625.749,8.363,-135.213,4,9.648,0.000,""
0.637,23.853,15.249,-625.757,8.365,-134.736,4,9.643,0.000,""
0.657,23.853,15.726,-625.764,8.367,-134.259,4,9.643,0.000,""
0.677,23.854,16.203,-625.772,8.369,-133.782,4,9.648,0.000,""
0.697,23.854,16.680,-625.780,8.371,-133.305,4,9.656,0.000,""
0.717,23.855,17.157,-625.788,8.373,-132.828,4,9.666,0.000,""
0.737,23.855,17.634,-625.796,8.374,-132.351,4,9.679,0.000,""
0.757,23.855,18.111,-625.804,8.376,-131.874,4,9.693,0.000,""
0.777,23.856,18.588,-625.812,8.378,-131.397,4,9.708,0.000,""
0.797,23.856,19.066,-625.820,8.379,-130.920,4,9.723,0.000,""
0.817,23.856,19.543,-625.827,8.381,-130.443,4,9.738,0.000,""
0.837,23.857,20.020,-625.835,8.383,-129.966,4,9.752,0.000,""
0.857,23.857,20.497,-625.843,8.384,-129.488,4,9.766,0.000,""
0.877,23.857,20.974,-625.851,8.386,-129.011,4,9.779,0.000,""
0.897,23.857,21.451,-625.859,8.387,-128.534,4,9.790,0.000,""
0.917,23.857,21.928,-625.867,8.389,-128.057,4,9.800,0.000,""
0.937,23.858,22.406,-625.875,8.390,-127.580,4,9.809,0.000,""
0.957,23.858,22.883,-625.882,8.392,-127.103,4,9.816,0.000,""
0.977,23.858,23.360,-625.890,8.394,-126.626,4,9.822,0.000,""
0.997,23.858,23.837,-625.898,8.395,-126.149,4,9.827,0.000,""
1.017,23.858,24.314,-625.906,8.397,-125.672,4,9.831,0.000,""
1.037,23.858,24.791,-625.914,8.398,-125.195,4,9.833,0.000,""
1.057,23.859,25.269,-625.922,8.400,-124.718,4,9.835,0.000,""
1.077,23.859,25.746,-625.930,8.401,-124.240,4,9.836,0.000,""
1.097,23.859,26.223,-625.938,8.403,-123.763,4,9.836,0.000,""
1.117,23.859,26.700,-625.945,8.405,-123.286,4,9.835,0.000,""
1.137,23.859,27.177,-625.953,8.406,-122.809,4,9.834,0.000,""
1.157,23.859,27.654,-625.961,8.408,-122.332,4,9.832,0.000,""
1.177,23.859,28.132,-625.969,8.410,-121.855,4,9.830,0.000,""
1.197,23.859,28.609,-625.977,8.411,-121.378,4,9.828,0.000,""
1.217,23.859,29.086,-625.985,8.413,-120.901,4,10.411,0.000,""
1.237,23.859,29.563,-625.993,8.415,-120.424,4,10.366,0.095,""
1.257,23.859,30.040,-626.001,8.418,-119.947,4,10.346,0.148,""
1.277,23.859,30.517,-626.008,8.420,-119.470,4,10.326,0.174,""
1.297,23.859,30.994,-626.016,8.423,-118.993,4,10.293,0.184,""
1.317,23.858,31.471,-626.024,8.426,-118.516,4,10.246,0.184,""
1.337,23.858,31.948,-626.032,8.429,-118.039,4,10.184,0.180,""
1.357,23.857,32.425,-626.040,8.432,-117.562,4,10.695,0.174,""
1.377,23.857,32.902,-626.048,8.436,-117.085,4,10.438,0.071,""
1.397,23.856,33.379,-626.056,8.440,-116.608,4,10.165,0.011,""
1.417,23.856,33.857,-626.064,8.444,-116.131,4,9.906,0.022,""
1.437,23.856,34.334,-626.071,8.447,-115.654,4,9.681,0.038,""
1.457,23.856,34.811,-626.079,8.451,-115.176,4,9.496,0.044,""
1.477,23.856,35.288,-626.087,8.454,-114.699,4,9.354,0.045,""
1.497,23.856,35.765,-626.095,8.458,-114.222,4,9.254,0.042,""
1.517,23.856,36.243,-626.103,8.461,-113.745,4,9.192,0.038,""
1.537,23.856,36.720,-626.111,8.463,-113.268,4,9.163,0.033,""
1.557,23.856,37.197,-626.119,8.466,-112.791,4,9.163,0.028,""
1.577,23.856,37.674,-626.127,8.468,-112.314,4,9.185,0.023,""
1.597,23.856,38.151,-626.134,8.470,-111.837,4,9.225,0.019,""
1.617,23.857,38.628,-626.142,8.472,-111.360,4,9.278,0.016,""
1.637,23.857,39.106,-626.150,8.474,-110.882,4,9.349,0.034,""
1.657,23.857,39.583,-626.158,8.475,-110.405,4,9.461,0.071,""
1.677,23.857,40.060,-626.166,8.476,-109.928,4,9.633,0.098,""
1.697,23.857,40.537,-626.174,8.478,-109.451,4,9.860,0.110,""
1.717,23.857,41.014,-626.182,8.479,-108.974,4,10.137,0.106,""
1.737,23.857,41.491,-626.190,8.481,-108.498,4,10.460,0.084,""
1.757,23.857,41.967,-626.197,8.483,-108.021,4,10.822,0.002,""
1.777,23.857,42.444,-626.205,8.486,-107.544,4,11.243,0.029,""
1.797,23.856,42.921,-626.213,8.490,-107.068,4,11.736,0.055,""
