time,speed,travel,x,y,z,grounded,lift,torque,contact
0.018,23.774,0.475,-627.012,8.192,-149.532,4,7.800,0.066,"Ground_80_320:(0.00, 1.00, 0.00)"
0.038,23.790,0.951,-627.020,8.191,-149.056,4,8.304,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.058,23.803,1.427,-627.028,8.189,-148.580,4,8.772,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.078,23.815,1.903,-627.036,8.187,-148.104,4,9.201,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.098,23.826,2.380,-627.044,8.185,-147.628,4,9.583,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.118,23.835,2.857,-627.052,8.183,-147.151,4,9.913,0.025,"Ground_80_240:(0.00, 1.00, 0.00)"
0.138,23.843,3.333,-627.059,8.181,-146.674,4,10.189,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.158,23.851,3.810,-627.067,8.179,-146.198,4,10.411,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.178,23.857,4.287,-627.075,8.178,-145.721,4,10.580,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.198,23.863,4.765,-627.083,8.176,-145.243,4,10.700,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.218,23.868,5.242,-627.091,8.176,-144.766,4,10.775,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.238,23.872,5.719,-627.099,8.176,-144.289,4,10.809,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.258,23.876,6.197,-627.107,8.176,-143.811,4,10.809,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.278,23.880,6.674,-627.115,8.176,-143.334,4,10.780,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.298,23.883,7.152,-627.122,8.177,-142.856,4,10.726,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.318,23.886,7.630,-627.130,8.178,-142.379,4,10.654,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.338,23.888,8.107,-627.138,8.180,-141.901,4,10.568,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.358,23.890,8.585,-627.146,8.182,-141.423,4,10.473,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.378,23.892,9.063,-627.154,8.184,-140.946,4,10.374,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.398,23.893,9.541,-627.162,8.186,-140.468,4,10.273,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.418,23.895,10.019,-627.170,8.188,-139.990,4,10.174,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.438,23.896,10.497,-627.178,8.191,-139.512,4,10.080,0.013,"Ground_80_240:(0.00, 1.00, 0.00)"
0.458,23.897,10.975,-627.185,8.193,-139.034,4,9.991,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.478,23.898,11.452,-627.193,8.196,-138.556,4,9.911,0.009,"Ground_80_240:(0.00, 1.00, 0.00)"
0.498,23.899,11.930,-627.201,8.198,-138.079,4,9.840,0.007,"Ground_80_240:(0.00, 1.00, 0.00)"
0.518,23.900,12.408,-627.209,8.201,-137.601,4,9.778,0.006,"Ground_80_240:(0.00, 1.00, 0.00)"
0.538,23.901,12.886,-627.217,8.203,-137.123,4,9.726,0.004,"Ground_80_240:(0.00, 1.00, 0.00)"
0.558,23.686,13.360,-627.225,8.206,-136.649,4,9.684,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.578,23.711,13.834,-627.233,8.208,-136.175,4,9.651,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.598,23.732,14.309,-627.240,8.211,-135.700,4,9.627,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.618,23.752,14.784,-627.248,8.213,-135.225,4,9.612,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.638,23.769,15.259,-627.256,8.215,-134.750,4,9.603,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.658,23.784,15.735,-627.264,8.217,-134.274,4,9.602,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.678,23.797,16.211,-627.272,8.219,-133.799,4,9.605,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.698,23.809,16.687,-627.280,8.221,-133.322,4,9.614,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
