time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.01,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.01,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.01,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.10,Traffic 1,2.676,True,0,536.81,53.85,-190.62
4.10,Traffic 2,2.708,True,0,-1.10,33.78,-489.73
4.10,Traffic 3,2.839,True,0,-624.50,8.71,-39.33
4.10,Traffic 4,2.146,True,0,-28.15,8.53,530.88
5.10,Traffic 1,2.645,True,0,541.75,46.63,-203.49
5.10,Traffic 2,2.736,True,0,-1.24,32.38,-474.10
5.10,Traffic 3,3.274,True,0,-624.33,8.77,-23.55
5.10,Traffic 4,2.136,True,0,-46.21,8.54,530.96
7.10,Traffic 1,2.600,True,0,550.58,35.33,-230.94
7.10,Traffic 2,2.543,True,0,-0.31,31.96,-444.26
7.10,Traffic 3,3.275,True,0,-624.91,8.90,9.12
7.10,Traffic 4,2.168,True,0,-100.21,8.70,531.17
8.74,Traffic 1,2.613,True,0,556.32,30.39,-255.03
8.74,Traffic 2,2.682,True,0,1.77,34.97,-419.56
8.74,Traffic 3,3.261,True,0,-625.43,9.02,36.04
8.74,Traffic 4,2.146,True,0,-147.41,9.00,531.15
10.10,Traffic 1,2.492,True,0,558.60,28.50,-275.75
10.10,Traffic 2,2.664,True,0,3.95,38.28,-398.61
10.10,Traffic 3,3.266,True,0,-625.83,9.11,58.24
10.10,Traffic 4,2.145,True,0,-186.32,9.28,531.25
11.28,Traffic 1,2.483,True,0,557.97,26.94,-294.08
11.28,Traffic 2,2.629,True,0,6.80,40.41,-380.22
11.28,Traffic 3,3.212,True,0,-626.25,9.19,77.66
11.28,Traffic 4,2.143,True,0,-220.36,9.49,531.48
12.36,Traffic 1,2.412,True,0,555.11,25.91,-310.42
12.36,Traffic 2,2.578,True,0,10.47,40.56,-363.52
12.36,Traffic 3,2.757,True,0,-627.03,9.27,95.20
12.36,Traffic 4,2.140,True,0,-251.14,9.62,531.83
13.68,Traffic 1,2.564,True,0,550.04,25.29,-330.07
13.68,Traffic 2,2.634,True,0,15.90,38.82,-343.41
13.68,Traffic 3,2.625,True,0,-627.55,9.35,116.63
13.68,Traffic 4,2.134,True,0,-288.73,9.64,532.54
14.82,Traffic 1,2.688,True,0,545.74,25.27,-347.32
