time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.012,moto,0,0,0.00,0,0,564.07,82.55,-6.94
3.012,moto,0,0,0.00,0,0,568.74,82.57,0.91
3.012,moto,0,0,0.00,0,0,564.53,82.57,8.03
3.012,atv,0,0,0.00,0,0,569.05,82.57,14.95
4.100,moto,0,0,16.76,0,0,564.37,82.57,2.97
4.100,moto,0,0,16.76,0,0,568.99,82.57,10.83
4.100,moto,0,0,16.77,0,0,564.69,82.57,17.95
4.100,atv,0,0,15.78,0,0,568.44,82.54,24.28
5.100,moto,0,1,27.69,0,0,564.52,82.56,25.59
5.100,moto,0,1,27.70,0,0,568.75,82.54,33.45
5.100,moto,0,1,27.72,0,0,563.95,82.50,40.57
5.100,atv,0,1,25.99,0,0,566.22,82.45,45.42
7.100,moto,0,1,38.18,0,0,559.24,82.06,95.73
7.100,moto,0,1,37.00,0,0,561.91,81.95,102.86
7.100,moto,0,1,37.41,0,0,554.61,81.78,109.12
7.100,atv,0,1,36.01,0,0,557.38,81.77,109.93
8.740,moto,0,1,43.29,0,0,520.90,80.35,146.48
8.740,moto,0,1,43.30,0,0,519.44,80.27,150.26
8.740,moto,0,1,44.93,0,0,507.07,79.84,155.87
8.740,atv,0,1,42.57,0,0,511.98,80.01,154.77
10.100,moto,0,2,48.46,0,0,467.44,78.08,178.98
10.100,moto,0,2,46.90,0,0,466.53,77.98,181.61
10.100,moto,0,2,44.76,0,0,451.81,77.12,188.25
10.100,atv,0,2,46.53,0,0,459.71,77.57,185.72
11.280,moto,0,2,27.75,0,0,428.57,75.62,201.43
11.280,moto,0,2,27.76,0,0,428.77,75.59,202.06
11.280,moto,0,2,31.74,0,0,416.36,75.02,208.17
11.280,atv,0,2,31.92,0,0,422.88,75.29,204.87
12.360,moto,0,2,1.03,0,0,415.91,75.04,207.99
12.360,moto,0,2,1.03,0,0,416.12,75.04,208.63
12.360,moto,0,2,31.84,0,0,385.96,74.51,224.15
12.360,atv,0,2,30.83,0,0,392.38,74.17,220.66
13.680,moto,0,2,0.05,0,0,415.75,75.04,208.06
13.680,moto,0,2,0.04,0,0,415.98,75.03,208.73
13.680,moto,0,2,27.83,0,0,351.89,84.95,241.39
13.680,atv,0,2,22.09,0,0,365.96,81.15,234.68
14.820,moto,0,2,0.05,0,0,415.69,75.03,208.07
14.820,moto,0,2,0.04,0,0,415.94,75.03,208.77
14.820,moto,0,2,27.04,0,0,323.14,82.84,255.62
14.820,atv,0,2,20.43,0,0,344.44,80.98,245.89
15.920,moto,0,2,0.05,0,0,415.65,75.03,208.08
15.920,moto,0,2,0.04,0,0,415.91,75.03,208.80
15.920,moto,0,2,27.64,0,0,294.45,76.25,267.52
15.920,atv,0,2,11.55,0,0,331.63,83.20,252.81
16.940,moto,0,2,2.21,0,0,415.47,75.03,208.17
16.940,moto,0,2,0.04,0,0,415.87,75.02,208.84
16.940,moto,0,2,15.82,0,0,266.99,65.67,277.46
16.940,atv,0,2,9.02,0,0,321.52,79.98,258.18
18.760,moto,0,2,26.64,0,0,390.33,74.28,221.91
18.760,moto,0,2,12.39,0,0,411.86,74.86,210.91
18.760,moto,0,2,31.72,0,0,221.81,53.62,298.37
18.760,atv,0,2,22.89,0,0,293.20,72.64,275.44
19.820,moto,0,2,29.11,0,0,364.15,81.72,235.53
19.820,moto,0,2,25.42,0,0,393.52,74.22,220.16
19.820,moto,0,2,31.89,0,0,188.66,50.02,293.23
19.820,atv,0,2,24.06,0,0,272.69,59.25,285.79
21.760,moto,0,2,29.24,0,0,316.79,79.49,261.08
21.760,moto,0,2,24.78,0,0,348.34,84.76,244.46
21.760,moto,0,2,31.81,0,0,128.69,46.93,279.93
