time,speed,travel,x,y,z,grounded,lift,torque,contact
0.019,11.887,0.238,-631.222,8.809,14.708,4,7.800,0.092,""
0.039,11.898,0.476,-631.218,8.808,14.470,4,8.094,0.057,"Ground_80_320:(0.00, 1.00, 0.00)"
0.059,11.907,0.714,-631.215,8.806,14.232,4,8.382,0.028,"Ground_80_320:(0.00, 1.00, 0.00)"
0.079,11.807,0.950,-631.211,8.803,13.995,4,8.656,0.005,"Ground_80_320:(0.00, 1.00, 0.00)"
0.099,11.829,1.187,-631.207,8.800,13.759,4,8.908,0.013,"Ground_80_320:(0.00, 1.00, 0.00)"
0.119,11.847,1.424,-631.203,8.797,13.522,4,9.146,0.026,"Ground_80_320:(0.00, 1.00, 0.00)"
0.139,11.863,1.661,-631.199,8.794,13.284,4,9.361,0.036,"Ground_80_320:(0.00, 1.00, 0.00)"
0.159,11.877,1.899,-631.195,8.790,13.047,4,9.554,0.042,"Ground_80_320:(0.00, 1.00, 0.00)"
0.179,11.889,2.137,-631.191,8.787,12.809,4,9.723,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.199,11.900,2.375,-631.187,8.784,12.571,4,9.869,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.219,11.909,2.613,-631.183,8.780,12.333,4,9.991,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.239,11.810,2.849,-631.179,8.777,12.097,4,10.092,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.259,11.831,3.086,-631.176,8.774,11.860,4,10.170,0.044,"Ground_80_320:(0.00, 1.00, 0.00)"
0.279,11.850,3.323,-631.172,8.771,11.623,4,10.230,0.041,"Ground_80_320:(0.00, 1.00, 0.00)"
0.299,11.866,3.560,-631.168,8.768,11.386,4,10.271,0.038,"Ground_80_320:(0.00, 1.00, 0.00)"
0.319,11.880,3.798,-631.164,8.766,11.148,4,10.296,0.034,"Ground_80_320:(0.00, 1.00, 0.00)"
0.339,11.892,4.036,-631.160,8.763,10.910,4,10.306,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.359,11.902,4.274,-631.156,8.761,10.672,4,10.304,0.027,"Ground_80_320:(0.00, 1.00, 0.00)"
0.379,11.804,4.510,-631.152,8.759,10.436,4,10.291,0.024,"Ground_80_320:(0.00, 1.00, 0.00)"
0.399,11.827,4.747,-631.148,8.758,10.200,4,10.269,0.021,"Ground_80_320:(0.00, 1.00, 0.00)"
0.419,11.846,4.983,-631.144,8.756,9.963,4,10.240,0.017,"Ground_80_320:(0.00, 1.00, 0.00)"
0.439,11.863,5.221,-631.140,8.754,9.725,4,10.206,0.015,"Ground_80_320:(0.00, 1.00, 0.00)"
0.459,11.877,5.458,-631.136,8.753,9.488,4,10.168,0.012,"Ground_80_320:(0.00, 1.00, 0.00)"
0.479,11.890,5.696,-631.133,8.752,9.250,4,10.128,0.010,"Ground_80_320:(0.00, 1.00, 0.00)"
0.499,11.901,5.934,-631.129,8.751,9.012,4,10.087,0.008,"Ground_80_320:(0.00, 1.00, 0.00)"
0.519,11.803,6.170,-631.125,8.750,8.776,4,10.046,0.006,"Ground_80_320:(0.00, 1.00, 0.00)"
0.539,11.825,6.407,-631.121,8.749,8.540,4,10.006,0.005,"Ground_80_320:(0.00, 1.00, 0.00)"
0.559,11.845,6.644,-631.117,8.748,8.303,4,9.967,0.003,"Ground_80_320:(0.00, 1.00, 0.00)"
0.579,11.862,6.881,-631.113,8.748,8.066,4,9.931,0.002,"Ground_80_320:(0.00, 1.00, 0.00)"
0.599,11.876,7.118,-631.109,8.747,7.828,4,9.898,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.619,11.889,7.356,-631.105,8.746,7.590,4,9.868,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.639,11.900,7.594,-631.101,8.745,7.352,4,9.842,0.000,"Ground_80_320:(0.00, 1.00, 0.00)"
0.659,11.802,7.830,-631.097,8.745,7.116,4,9.819,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.679,11.825,8.067,-631.093,8.744,6.880,4,9.799,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.699,11.845,8.304,-631.090,8.743,6.643,4,9.783,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.719,11.861,8.541,-631.086,8.743,6.406,4,9.771,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.739,11.876,8.778,-631.082,8.742,6.168,4,9.761,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.759,11.889,9.016,-631.078,8.741,5.931,4,9.754,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.779,11.900,9.254,-631.074,8.740,5.693,4,9.750,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.799,11.909,9.492,-631.070,8.739,5.455,4,9.748,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.819,11.810,9.728,-631.066,8.739,5.218,4,9.747,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.839,11.832,9.965,-631.062,8.738,4.982,4,9.749,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.859,11.850,10.202,-631.058,8.737,4.745,4,9.752,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.879,11.867,10.439,-631.054,8.736,4.507,4,9.755,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.899,11.881,10.677,-631.050,8.735,4.270,4,9.760,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
