time,speed,travel,x,y,z,grounded,lift,torque,contact
0.010,35.662,0.713,-629.715,8.809,14.257,4,7.800,0.080,""
0.030,35.673,1.427,-629.703,8.808,13.544,4,7.937,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.050,35.683,2.140,-629.691,8.806,12.830,4,8.089,0.019,"Ground_80_320:(0.00, 1.00, 0.00)"
0.070,35.693,2.854,-629.679,8.803,12.116,4,8.247,0.002,"Ground_80_320:(0.00, 1.00, 0.00)"
0.090,35.701,3.569,-629.668,8.799,11.402,4,8.409,0.019,"Ground_80_320:(0.00, 1.00, 0.00)"
0.110,35.710,4.283,-629.656,8.795,10.688,4,8.575,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.130,35.717,4.997,-629.644,8.791,9.974,4,8.745,0.039,"Ground_80_320:(0.00, 1.00, 0.00)"
0.150,35.725,5.712,-629.632,8.786,9.259,4,8.915,0.045,"Ground_80_320:(0.00, 1.00, 0.00)"
0.170,35.731,6.426,-629.620,8.781,8.545,4,9.084,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.190,35.738,7.141,-629.609,8.776,7.830,4,9.249,0.049,"Ground_80_320:(0.00, 1.00, 0.00)"
0.210,35.743,7.856,-629.597,8.771,7.115,4,9.407,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.230,35.749,8.571,-629.585,8.765,6.400,4,9.556,0.047,"Ground_80_320:(0.00, 1.00, 0.00)"
0.250,35.754,9.286,-629.573,8.760,5.685,4,9.694,0.045,"Ground_80_320:(0.00, 1.00, 0.00)"
0.270,35.758,10.002,-629.562,8.754,4.970,4,9.820,0.042,"Ground_80_320:(0.00, 1.00, 0.00)"
0.290,35.763,10.717,-629.550,8.749,4.255,4,9.931,0.038,"Ground_80_320:(0.00, 1.00, 0.00)"
0.310,35.767,11.432,-629.538,8.744,3.540,4,10.028,0.035,"Ground_80_320:(0.00, 1.00, 0.00)"
0.330,35.771,12.148,-629.526,8.738,2.824,4,10.110,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.350,35.774,12.863,-629.514,8.733,2.109,4,10.176,0.028,"Ground_80_320:(0.00, 1.00, 0.00)"
0.370,35.777,13.579,-629.503,8.728,1.393,4,10.228,0.024,"Ground_80_320:(0.00, 1.00, 0.00)"
0.390,35.780,14.294,-629.491,8.724,0.678,4,10.265,0.021,"Ground_80_320:(0.00, 1.00, 0.00)"
0.410,35.783,15.010,-629.479,8.719,-0.038,4,10.289,0.018,"Ground_80_320:(0.00, 1.00, 0.00)"
0.430,35.786,15.726,-629.467,8.715,-0.753,4,10.300,0.015,"Ground_80_320:(0.00, 1.00, 0.00)"
0.450,35.788,16.441,-629.455,8.710,-1.469,4,10.300,0.013,"Ground_80_320:(0.00, 1.00, 0.00)"
0.470,35.791,17.157,-629.444,8.707,-2.185,4,10.290,0.010,"Ground_80_320:(0.00, 1.00, 0.00)"
0.490,35.793,17.873,-629.432,8.703,-2.900,4,10.272,0.008,"Ground_80_320:(0.00, 1.00, 0.00)"
0.510,35.795,18.589,-629.420,8.699,-3.616,4,10.247,0.007,"Ground_80_320:(0.00, 1.00, 0.00)"
0.530,35.796,19.305,-629.408,8.696,-4.332,4,10.217,0.005,"Ground_80_320:(0.00, 1.00, 0.00)"
0.550,35.798,20.021,-629.396,8.692,-5.048,4,10.182,0.004,"Ground_80_320:(0.00, 1.00, 0.00)"
0.570,35.800,20.737,-629.385,8.689,-5.764,4,10.145,0.003,"Ground_80_320:(0.00, 1.00, 0.00)"
0.590,35.801,21.453,-629.373,8.686,-6.480,4,10.106,0.002,"Ground_80_320:(0.00, 1.00, 0.00)"
0.610,35.802,22.169,-629.361,8.683,-7.196,4,10.066,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.630,35.803,22.885,-629.349,8.680,-7.912,4,10.027,0.000,"Ground_80_320:(0.00, 1.00, 0.00)"
0.650,35.805,23.601,-629.337,8.678,-8.628,4,9.989,0.000,"Ground_80_320:(0.00, 1.00, 0.00)"
0.670,35.806,24.317,-629.326,8.675,-9.344,4,9.953,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.690,35.807,25.033,-629.314,8.672,-10.060,4,10.504,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
