time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.000,35.662,0.713,-625.516,8.342,-149.270,4,7.800,0.042,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.0000 impulse=15853.250;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0092 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0115 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0063 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=-0.0013 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=-0.0009 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0033 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0114 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0154 impulse=0.000;",0.000,0.000,0.000,35.662,0.000,1.000,-39.287,-0.588,-0.041,35.657,0.000,0.008
0.020,35.661,1.426,-625.528,8.341,-148.557,4,8.392,0.006,"",0.169,0.000,0.000,35.661,0.000,1.000,-38.574,-0.588,-0.070,35.656,0.000,0.013
0.040,35.660,2.139,-625.540,8.339,-147.844,4,8.946,0.017,"",0.170,0.000,-0.001,35.660,0.000,1.000,-37.861,-0.588,-0.087,35.655,-0.020,0.016
0.060,35.659,2.852,-625.552,8.337,-147.131,4,9.448,0.032,"",0.170,0.000,0.002,35.659,0.000,1.000,-37.148,-0.588,-0.094,35.654,0.040,0.017
0.080,35.658,3.565,-625.563,8.335,-146.418,4,9.885,0.039,"",0.171,0.000,-0.003,35.658,0.000,1.000,-36.435,-0.588,-0.092,35.653,-0.059,0.017
0.100,35.657,4.279,-625.575,8.334,-145.705,4,10.248,0.042,"",0.171,0.000,0.004,35.657,0.000,1.000,-35.721,-0.588,-0.084,35.652,0.079,0.016
0.120,35.656,4.992,-625.587,8.332,-144.992,4,10.536,0.042,"",0.172,0.000,-0.004,35.656,0.000,1.000,-35.008,-0.588,-0.069,35.651,-0.099,0.014
0.140,35.654,5.705,-625.599,8.331,-144.279,4,10.751,0.040,"",0.172,0.000,0.005,35.655,0.000,1.000,-34.295,-0.589,-0.050,35.650,0.115,0.013
0.160,35.653,6.418,-625.611,8.331,-143.566,4,10.898,0.037,"",0.173,0.000,-0.006,35.654,0.000,1.000,-33.582,-0.588,-0.028,35.649,-0.130,0.011
0.180,35.652,7.130,-625.622,8.331,-142.853,4,10.984,0.033,"",0.173,0.000,0.006,35.652,0.000,1.000,-32.870,-0.589,-0.005,35.648,0.143,0.010
0.200,35.651,7.843,-625.634,8.331,-142.140,4,11.017,0.029,"",0.174,0.000,-0.007,35.651,0.000,1.000,-32.157,-0.588,0.020,35.646,-0.153,0.008
0.220,35.650,8.556,-625.646,8.332,-141.427,4,11.004,0.025,"",0.174,0.000,0.007,35.650,0.000,1.000,-31.444,-0.589,0.043,35.645,0.163,0.007
0.240,35.649,9.269,-625.658,8.333,-140.715,4,10.955,0.021,"",0.175,0.000,-0.008,35.649,0.000,1.000,-30.731,-0.588,0.066,35.644,-0.170,0.006
0.260,35.648,9.982,-625.669,8.335,-140.002,4,10.877,0.017,"",0.175,0.000,0.008,35.648,0.000,1.000,-30.018,-0.589,0.088,35.643,0.177,0.005
0.280,35.647,10.695,-625.681,8.337,-139.289,4,10.778,0.014,"",0.176,0.000,-0.008,35.647,0.000,1.000,-29.305,-0.588,0.107,35.642,-0.182,0.005
0.300,35.646,11.408,-625.693,8.340,-138.576,4,10.665,0.012,"",0.176,0.000,0.008,35.646,0.000,1.000,-28.592,-0.589,0.124,35.641,0.186,0.004
0.320,35.645,12.121,-625.705,8.342,-137.863,4,10.543,0.009,"",0.177,0.000,-0.008,35.645,0.000,1.000,-27.879,-0.588,0.139,35.640,-0.189,0.004
0.340,35.644,12.834,-625.717,8.345,-137.151,4,10.418,0.007,"",0.177,0.000,0.009,35.644,0.000,1.000,-27.166,-0.588,0.151,35.639,0.192,0.004
0.360,35.643,13.547,-625.728,8.349,-136.438,4,10.295,0.006,"",0.178,0.000,-0.009,35.643,0.000,1.000,-26.453,-0.588,0.161,35.638,-0.194,0.004
0.380,35.643,14.260,-625.740,8.352,-135.725,4,10.177,0.004,"",0.178,0.000,0.009,35.643,0.000,1.000,-25.740,-0.588,0.168,35.637,0.195,0.004
0.400,35.642,14.972,-625.752,8.355,-135.012,4,10.066,0.003,"",0.179,0.000,-0.009,35.642,0.000,1.000,-25.028,-0.588,0.173,35.637,-0.197,0.003
0.420,35.641,15.685,-625.764,8.359,-134.300,4,9.965,0.003,"",0.179,0.000,0.009,35.641,0.000,1.000,-24.315,-0.588,0.176,35.636,0.197,0.004
0.440,35.640,16.398,-625.776,8.363,-133.587,4,9.875,0.002,"",0.180,0.000,-0.009,35.640,0.000,1.000,-23.602,-0.588,0.177,35.635,-0.197,0.003
0.460,35.640,17.111,-625.787,8.366,-132.874,4,9.797,0.001,"",0.180,0.000,0.009,35.640,0.000,1.000,-22.889,-0.588,0.177,35.634,0.198,0.004
0.480,35.639,17.824,-625.799,8.370,-132.162,4,9.731,0.001,"",0.180,0.000,-0.009,35.639,0.000,1.000,-22.176,-0.588,0.176,35.634,-0.199,0.003
0.500,35.638,18.536,-625.811,8.373,-131.449,4,9.678,0.001,"",0.181,0.000,0.009,35.638,0.000,1.000,-21.464,-0.588,0.173,35.633,0.198,0.004
0.520,35.638,19.249,-625.823,8.376,-130.736,4,9.636,0.000,"",0.181,0.000,-0.009,35.638,0.000,1.000,-20.751,-0.588,0.169,35.632,-0.199,0.003
0.540,35.637,19.962,-625.834,8.380,-130.024,4,9.605,0.000,"",0.181,0.000,0.009,35.637,0.000,1.000,-20.038,-0.588,0.165,35.632,0.198,0.004
0.560,35.636,20.674,-625.846,8.383,-129.311,4,9.584,0.000,"",0.182,0.000,-0.009,35.636,0.000,1.000,-19.326,-0.588,0.161,35.631,-0.199,0.003
0.580,35.636,21.387,-625.858,8.386,-128.598,4,9.573,0.000,"",0.182,0.000,0.009,35.636,0.000,1.000,-18.613,-0.588,0.156,35.631,0.199,0.004
0.600,35.635,22.100,-625.870,8.389,-127.886,4,9.569,0.000,"",0.182,0.000,-0.009,35.635,0.000,1.000,-17.900,-0.587,0.151,35.630,-0.199,0.003
0.620,35.635,22.813,-625.881,8.392,-127.173,4,9.572,0.000,"",0.182,0.000,0.009,35.635,0.000,1.000,-17.187,-0.588,0.146,35.630,0.199,0.004
0.640,35.634,23.525,-625.893,8.395,-126.461,4,9.581,0.000,"",0.183,0.000,-0.009,35.634,0.000,1.000,-16.475,-0.587,0.142,35.629,-0.199,0.003
0.660,35.634,24.238,-625.905,8.398,-125.748,4,9.595,0.000,"",0.183,0.000,0.009,35.634,0.000,1.000,-15.762,-0.587,0.137,35.629,0.199,0.004
