time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.017,1064.525,145.989,196.000,23.776,-23.776,-0.057,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.3289449;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.3289449;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971062;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971063;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003168;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003168;"
0.037,1064.050,145.988,196.000,23.790,-23.791,-0.028,0.000,0.112,0.000,0.000,4,11.192,0.873,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2876101;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1127056;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2876101;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1127056;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1127056;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1349696;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05289647;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2278016;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2278016;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05289648;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.079597;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08171561;"
0.057,1063.580,145.995,196.000,23.727,-23.725,0.333,0.000,0.105,0.000,0.000,4,14.136,0.358,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2451722;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07814724;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2451722;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07814724;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07814726;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.134732;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01832917;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.18537;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.18537;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01832918;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02416289;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02416289;"
0.077,1063.112,146.008,196.000,23.695,-23.688,0.640,0.001,0.137,0.000,0.000,4,16.115,3.326,0.999,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1972795;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06346343;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1971247;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06361819;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06354013;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.137179;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003823392;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1373257;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1374824;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003666732;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02090389;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0226787;"
0.097,1062.643,146.025,196.000,23.696,-23.685,0.867,0.000,0.153,0.000,0.000,4,19.029,5.160,0.998,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1500209;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06054714;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1498829;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0606851;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06061572;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06062245;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000887934;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09007735;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09021394;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007513458;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00180915;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001946837;"
0.117,1062.173,146.047,196.000,23.702,-23.684,1.110,0.000,0.152,0.000,0.000,4,21.907,4.891,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1095627;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05998413;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1095135;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06003326;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06000847;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06401217;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002197856;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04969195;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0497405;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001712386;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005404145;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006051183;"
0.137,1061.702,146.077,196.000,23.682,-23.636,1.520,0.000,0.149,0.000,0.000,4,23.661,4.094,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0779219;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06025653;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07795925;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06021918;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06023666;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06537703;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004290696;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01816523;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01812669;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004676078;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006074697;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006249964;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05042067;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05042067;"
0.157,1061.231,146.114,196.000,23.676,-23.605,1.843,0.000,0.159,0.000,0.000,4,22.041,1.860,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06341638;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0600155;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06354038;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05989149;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05995354;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06166169;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=9.990117E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003738789;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003615788;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002229021;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004294217;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0005099475;"
0.177,1060.759,146.155,196.000,23.687,-23.599,2.044,0.000,0.162,0.000,0.000,4,19.846,0.544,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06053187;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06109978;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06058642;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06104523;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06055915;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06058595;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001239867;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007812216;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007256228;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001295466;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007999539;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008541644;"
0.197,1060.288,146.199,196.000,23.696,-23.594,2.214,0.000,0.157,0.000,0.000,4,18.293,0.444,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06213858;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06571765;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06212119;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06573503;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06212866;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06213334;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005929375;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002305987;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002323284;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005912078;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002465278;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002491564;"
