time,name,profile,lap,nextGate,speed,target,throttle,brake,grounded,recoveries,misses,x,y,z,roadDistance
3.002,YOU reference pilot,original,0,0,0.000,0.000,0.000,0.000,0,0,0,322.058,9.782,544.064,2.291
3.002,EMBER,tourer,0,0,0.000,0.000,0.000,0.000,0,0,0,318.010,11.281,535.877,2.291
3.002,GOLD,moto,0,0,0.000,0.000,0.000,0.000,0,0,0,322.375,12.467,528.988,2.254
3.002,BLUE,atv,0,0,0.000,0.000,0.000,0.000,0,0,0,317.798,13.848,522.232,2.254
3.260,YOU reference pilot,original,0,0,3.405,26.000,1.000,0.000,4,0,0,322.099,9.847,543.636,2.294
3.260,EMBER,tourer,0,0,3.095,26.000,1.000,0.000,4,0,0,318.014,11.352,535.502,2.289
3.260,GOLD,moto,0,0,4.270,26.000,1.000,0.000,4,0,0,322.362,12.568,528.433,2.251
3.260,BLUE,atv,0,0,4.045,26.000,1.000,0.000,4,0,0,317.781,13.944,521.704,2.250
3.500,YOU reference pilot,original,0,0,6.122,18.034,1.000,0.000,4,0,0,322.202,10.071,542.492,2.316
3.500,EMBER,tourer,0,0,5.609,16.435,1.000,0.000,4,0,0,318.025,11.565,534.454,2.289
3.500,GOLD,moto,0,0,7.709,26.000,1.000,0.000,4,0,0,322.257,12.857,526.998,2.178
3.500,BLUE,atv,0,0,7.248,26.000,1.000,0.000,4,0,0,317.748,14.236,520.354,2.241
3.760,YOU reference pilot,original,0,0,8.826,19.986,1.000,0.000,4,0,0,322.354,10.433,540.557,2.364
3.760,EMBER,tourer,0,0,8.136,18.381,1.000,0.000,4,0,0,318.056,11.921,532.674,2.260
3.760,GOLD,moto,0,0,11.112,26.000,1.000,0.000,4,0,0,321.879,13.360,524.592,1.877
3.760,BLUE,atv,0,0,10.406,26.000,1.000,0.000,4,0,0,317.714,14.731,518.075,2.201
4.000,YOU reference pilot,original,0,0,11.091,21.717,1.000,0.000,4,0,0,322.414,10.869,538.180,2.339
4.000,EMBER,tourer,0,0,10.309,20.400,1.000,0.000,4,0,0,318.103,12.351,530.478,2.193
4.000,GOLD,moto,0,0,14.027,26.000,1.000,0.000,4,0,0,321.217,13.951,521.675,1.333
4.000,BLUE,atv,0,0,13.096,26.000,1.000,0.000,4,0,0,317.693,15.312,515.283,2.122
4.260,YOU reference pilot,original,0,0,13.351,24.636,1.000,0.000,4,0,0,322.149,11.455,535.042,2.037
4.260,EMBER,tourer,0,0,12.499,22.665,1.000,0.000,4,0,0,318.163,12.932,527.546,2.085
4.260,GOLD,moto,0,0,16.416,17.177,0.412,0.000,4,0,0,320.239,14.744,517.844,0.628
4.260,BLUE,atv,0,1,15.780,26.000,1.000,0.000,4,0,0,317.673,16.099,511.581,2.007
4.500,YOU reference pilot,original,0,0,15.300,17.249,1.000,0.000,4,0,0,321.555,12.096,531.695,1.489
4.500,EMBER,tourer,0,0,14.379,21.359,1.000,0.000,4,0,0,318.207,13.573,524.364,1.966
4.500,GOLD,moto,0,0,17.154,18.338,0.653,0.000,4,0,0,319.316,15.557,514.029,0.631
4.500,BLUE,atv,0,1,18.056,26.000,1.000,0.000,4,0,0,317.644,16.969,507.589,1.897
4.760,YOU reference pilot,original,0,0,15.729,16.353,0.323,0.000,4,0,0,320.676,12.866,527.795,0.831
4.760,EMBER,tourer,0,0,16.270,22.160,1.000,0.000,4,0,0,318.217,14.376,520.440,1.839
4.760,GOLD,moto,0,1,19.245,20.886,0.908,0.000,4,0,0,318.402,16.546,509.485,1.243
4.760,BLUE,atv,0,1,20.319,26.000,1.000,0.000,4,0,0,317.590,18.060,502.695,1.795
5.000,YOU reference pilot,original,0,0,16.619,18.115,0.803,0.000,4,0,0,319.822,13.613,524.097,0.685
5.000,EMBER,tourer,0,0,17.889,24.475,1.000,0.000,4,0,0,318.175,15.217,516.411,1.745
5.000,GOLD,moto,0,1,21.313,23.010,0.933,0.000,4,0,0,317.697,17.593,504.762,1.754
5.000,BLUE,atv,0,1,22.235,26.000,1.000,0.000,4,0,0,317.518,19.204,497.698,1.731
5.260,YOU reference pilot,original,0,0,18.250,20.075,0.979,0.000,4,0,0,318.923,14.513,519.736,1.183
5.260,EMBER,tourer,0,1,19.515,26.000,1.000,0.000,4,0,0,318.068,16.235,511.640,1.681
5.260,GOLD,moto,0,1,23.370,25.045,0.913,0.000,4,0,0,317.154,18.880,499.099,2.117
5.260,BLUE,atv,0,1,24.135,26.000,1.000,0.000,4,0,0,317.431,20.589,491.810,1.700
5.500,YOU reference pilot,original,0,0,19.794,21.701,1.000,0.000,4,0,0,318.193,15.446,515.310,1.690
5.500,EMBER,tourer,0,1,20.905,26.000,1.000,0.000,4,0,0,317.919,17.274,506.889,1.662
5.500,GOLD,moto,0,1,24.816,26.000,0.632,0.000,4,0,0,316.874,20.200,493.445,2.267
5.500,BLUE,atv,0,1,25.031,26.000,0.504,0.000,4,0,0,317.357,21.987,486.049,1.717
5.760,YOU reference pilot,original,0,1,21.332,23.256,1.000,0.000,4,0,0,317.581,16.570,510.102,2.085
5.760,EMBER,tourer,0,1,22.296,26.000,1.000,0.000,4,0,0,317.726,18.507,501.399,1.678
5.760,GOLD,moto,0,1,25.321,26.000,0.348,0.000,4,0,0,316.781,21.730,487.091,2.281
5.760,BLUE,atv,0,1,25.291,26.000,0.359,0.000,4,0,0,317.291,23.580,479.696,1.767
6.000,YOU reference pilot,original,0,1,22.635,24.530,1.000,0.000,4,0,0,317.204,17.708,504.949,2.275
6.000,EMBER,tourer,0,1,23.480,26.000,1.000,0.000,4,0,0,317.544,19.746,496.039,1.719
6.000,GOLD,moto,0,1,25.424,26.000,0.290,0.000,4,0,0,316.821,23.200,481.179,2.227
6.000,BLUE,atv,0,1,25.347,26.000,0.328,0.000,4,0,0,317.243,25.113,473.816,1.792
6.260,YOU reference pilot,original,0,1,23.890,25.674,0.935,0.000,4,0,0,316.985,19.050,499.040,2.317
6.260,EMBER,tourer,0,1,24.527,26.000,0.764,0.000,4,0,0,317.374,21.194,489.949,1.780
6.260,GOLD,moto,0,1,25.440,26.000,0.280,0.000,4,0,0,316.925,24.857,474.780,2.105
6.260,BLUE,atv,0,1,25.354,26.000,0.323,0.000,4,0,0,317.200,26.815,467.450,1.799
6.500,YOU reference pilot,original,0,1,24.677,26.000,0.684,0.000,4,0,0,316.924,20.379,493.349,2.255
6.500,EMBER,tourer,0,1,24.926,26.000,0.547,0.000,4,0,0,317.261,22.610,484.177,1.852
6.500,GOLD,moto,0,1,25.434,26.000,0.283,0.000,4,0,0,317.024,26.429,468.883,1.977
6.500,BLUE,atv,0,1,25.349,26.000,0.325,0.000,4,0,0,317.163,28.407,461.578,1.793
6.760,YOU reference pilot,original,0,1,25.016,26.000,0.500,0.000,4,0,0,316.959,21.896,487.061,2.147
6.760,EMBER,tourer,0,1,25.080,26.000,0.463,0.000,4,0,0,317.186,24.210,477.875,1.909
6.760,GOLD,moto,0,1,25.425,26.000,0.287,0.000,4,0,0,317.104,28.155,462.503,1.857
6.760,BLUE,atv,0,1,25.342,26.000,0.329,0.000,4,0,0,317.123,30.147,455.224,1.784
7.000,YOU reference pilot,original,0,1,25.124,26.000,0.441,0.000,4,0,0,317.036,23.349,481.222,2.059
7.000,EMBER,tourer,0,1,25.123,26.000,0.439,0.000,4,0,0,317.151,25.742,472.049,1.918
7.000,GOLD,moto,0,1,25.418,26.000,0.291,0.000,4,0,0,317.140,29.763,456.619,1.778
7.000,BLUE,atv,0,1,25.336,26.000,0.332,0.000,4,0,0,317.084,31.767,449.363,1.775
7.260,YOU reference pilot,original,0,1,25.155,26.000,0.423,0.000,4,0,0,317.124,24.987,474.897,1.956
7.260,EMBER,tourer,0,1,25.132,26.000,0.434,0.000,4,0,0,317.132,27.435,465.741,1.899
7.260,GOLD,moto,0,1,25.412,26.000,0.294,0.000,4,0,0,317.140,31.520,450.250,1.728
7.260,BLUE,atv,0,1,25.331,26.000,0.334,0.000,4,0,0,317.040,33.531,443.018,1.769
7.500,YOU reference pilot,original,0,1,25.155,26.000,0.423,0.000,4,0,0,317.184,26.539,469.065,1.871
7.500,EMBER,tourer,0,1,25.128,26.000,0.436,0.000,4,0,0,317.120,29.016,459.922,1.869
7.500,GOLD,moto,0,1,25.407,26.000,0.296,0.000,4,0,0,317.111,33.152,444.375,1.710
7.500,BLUE,atv,0,1,25.328,26.000,0.336,0.000,4,0,0,317.000,35.165,437.163,1.766
7.760,YOU reference pilot,original,0,1,25.146,26.000,0.427,0.000,4,0,0,317.212,28.244,462.754,1.803
7.760,EMBER,tourer,0,1,25.121,26.000,0.439,0.000,4,0,0,317.102,30.745,453.624,1.839
7.760,GOLD,moto,0,1,25.404,26.000,0.298,0.000,4,0,0,317.063,34.927,438.013,1.712
