time,station,active,visible,sightings,calls
3.66,2006.5,5,1,1,0
4.66,2016.6,5,1,1,0
5.72,2040.7,5,1,1,0
6.72,2073.2,5,1,2,0
7.72,9.2,5,1,2,1
8.74,43.9,7,0,2,1
9.74,74.2,7,0,2,1
10.74,101.7,6,0,2,1
11.74,115.8,6,0,2,1
12.76,131.3,4,0,2,1
13.76,152.2,4,0,2,1
14.76,175.9,4,0,2,1
15.76,198.7,4,0,2,1
16.78,221.9,4,0,2,1
17.78,242.4,4,0,2,1
18.78,270.3,4,0,2,1
19.80,287.4,4,0,2,1
20.80,311.8,4,0,2,1
21.80,362.8,4,0,2,1
22.80,469.6,4,0,2,1
23.82,501.9,4,1,2,1
24.82,533.0,4,1,3,1
25.82,561.9,4,0,3,1
26.82,599.9,4,0,3,1
27.82,640.6,4,0,3,1
28.82,666.5,4,0,3,1
29.84,685.9,4,0,3,1
30.84,703.8,4,0,3,1
31.84,728.0,4,0,3,1
32.84,753.1,4,0,3,1
33.84,774.2,4,0,3,1
34.86,791.1,4,0,3,1
35.86,810.8,4,0,3,1
36.86,1222.5,4,0,3,1
37.86,1235.7,4,0,3,1
38.88,1246.7,4,0,3,1
39.88,1258.7,4,1,4,1
40.88,1276.4,4,0,4,1
41.88,1302.3,4,0,4,1
42.88,1329.2,4,0,4,1
43.90,1354.4,4,0,4,1
44.90,1385.4,4,0,4,1
45.90,1420.0,4,0,4,1
46.90,1450.0,4,1,5,1
47.92,1480.4,4,1,5,2
48.92,1512.0,4,0,5,2
49.92,1541.8,4,0,5,2
50.92,1561.3,4,0,5,2
51.94,1582.7,4,0,5,2
52.94,1613.4,3,0,5,2
53.96,1644.0,3,0,5,2
54.96,1671.3,3,0,5,2
55.96,1700.4,3,0,5,2
56.96,1726.5,3,0,5,2
57.96,1752.8,3,0,5,2
58.98,1782.8,3,0,5,2
59.98,1818.7,3,0,5,2
60.98,1860.2,3,0,5,2
61.98,1905.5,3,0,6,2
62.98,1948.4,3,1,6,3
64.00,1987.8,3,0,6,3
65.00,2032.0,3,0,6,3
66.00,2079.6,3,0,6,3
67.00,22.9,3,0,6,3
68.00,53.3,3,0,6,3
69.00,84.5,3,0,6,3
70.02,107.8,3,0,6,3
71.02,122.5,3,0,6,3
72.02,140.5,3,0,6,3
73.02,163.5,3,0,6,3
74.04,187.1,3,0,6,3
75.04,209.8,3,0,6,3
76.04,230.7,3,0,6,3
77.04,257.2,3,0,6,3
78.06,281.1,3,0,6,3
79.06,304.9,3,0,6,3
80.06,349.6,3,0,6,3
81.06,465.1,3,0,6,3
82.06,500.8,3,0,6,3
83.08,531.9,3,1,6,3
84.08,567.6,3,0,6,3
85.08,608.0,3,0,6,3
86.08,647.9,3,0,6,3
87.08,672.5,3,0,6,3
88.08,690.4,3,0,6,3
89.08,709.2,3,0,6,3
90.08,734.3,3,0,6,3
91.08,760.6,3,0,6,3
92.10,778.6,3,0,6,3
93.10,795.8,3,0,6,3
94.10,816.6,3,0,6,3
95.10,1226.4,3,0,6,3
96.10,1238.6,3,0,6,3
97.10,1249.5,3,0,6,3
98.10,1262.3,3,1,6,3
99.12,1282.3,3,0,6,3
100.12,1309.3,3,0,6,3
101.12,1335.1,3,0,6,3
102.12,1361.7,3,0,6,3
103.14,1393.3,3,0,6,3
104.14,1427.7,3,0,6,3
105.14,1457.2,3,0,6,3
106.14,1488.2,3,0,6,3
107.14,1519.4,3,0,6,3
108.14,1548.5,3,0,6,3
109.16,1565.1,3,0,6,3
110.16,1588.4,3,0,6,3
111.16,1619.4,3,0,6,3
112.16,1649.7,3,0,6,3
113.16,1676.8,3,0,6,3
114.18,1707.0,3,0,6,3
115.18,1734.3,3,0,6,3
116.18,1762.1,3,0,6,3
117.20,1794.3,3,0,6,3
118.20,1832.4,3,0,6,3
119.20,1875.2,3,0,6,3
120.20,1921.5,3,0,6,3
121.20,1961.4,2,0,6,3
122.22,2002.5,2,0,6,3
123.22,2047.9,2,0,6,3
124.22,2096.4,2,0,6,3
125.22,34.7,2,0,6,3
126.22,63.5,2,0,6,3
127.24,94.0,2,0,6,3
128.24,112.9,2,0,6,3
129.24,128.2,2,0,6,3
130.24,148.2,2,0,6,3
131.26,171.7,2,0,6,3
132.26,194.8,2,0,6,3
133.26,217.2,2,0,6,3
134.26,223.5,2,0,6,3
135.26,237.4,2,0,6,3
136.28,260.2,2,0,6,3
137.28,281.1,2,0,6,3
138.28,310.8,2,0,6,3
139.28,364.3,2,0,6,3
140.30,473.0,2,0,6,3
141.30,505.3,2,0,6,3
142.30,540.0,2,0,6,3
143.30,577.5,2,0,6,3
144.30,618.8,2,0,6,3
145.30,655.3,2,0,6,3
146.32,678.0,2,0,6,3
147.32,695.3,2,0,6,3
148.32,715.1,2,0,6,3
149.32,741.2,2,0,6,3
150.34,767.3,2,0,6,3
151.34,783.2,2,0,6,3
152.34,801.5,2,0,6,3
153.34,1183.1,2,0,6,3
