time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.017,23.775,0.476,-638.518,8.781,14.350,4,7.640,1.319,"",0.000,0.000,0.000,23.775,0.000,1.000,124.524,0.392,-0.042,-23.771,0.000,0.094
0.037,23.782,0.951,-638.511,8.779,13.874,4,7.847,0.810,"",0.113,0.000,0.000,23.782,0.000,1.000,124.049,0.392,-0.082,-23.778,0.000,0.163
0.057,23.788,1.427,-638.505,8.777,13.398,4,8.057,0.399,"",0.109,0.000,0.001,23.788,0.000,1.000,123.573,0.392,-0.117,-23.785,0.034,0.211
0.077,23.795,1.903,-638.499,8.774,12.922,4,8.268,0.084,"",0.106,0.000,-0.003,23.795,0.000,1.000,123.097,0.392,-0.148,-23.791,-0.069,0.241
0.097,23.800,2.380,-638.493,8.770,12.446,4,8.490,0.196,"",0.103,0.000,0.004,23.801,0.000,1.000,122.621,0.391,-0.174,-23.797,0.095,0.257
0.117,23.806,2.856,-638.487,8.766,11.970,4,8.714,0.386,"",0.100,0.000,0.005,23.806,0.000,1.000,122.144,0.389,-0.196,-23.802,0.119,0.262
0.137,23.811,3.332,-638.481,8.762,11.493,4,8.940,0.520,"",0.097,0.000,-0.007,23.812,0.000,1.000,121.668,0.386,-0.213,-23.808,-0.140,0.257
0.157,23.816,3.808,-638.475,8.757,11.017,4,9.160,0.612,"",0.094,0.000,-0.008,23.817,0.000,0.999,121.192,0.384,-0.226,-23.812,-0.159,0.246
0.177,23.821,4.285,-638.469,8.753,10.540,4,9.372,0.665,"",0.092,0.000,0.007,23.821,0.000,0.999,120.715,0.381,-0.235,-23.817,0.176,0.231
0.197,23.825,4.762,-638.463,8.748,10.064,4,9.566,0.686,"",0.090,0.000,0.007,23.825,0.000,0.999,120.239,0.377,-0.239,-23.821,0.189,0.212
0.217,23.829,5.238,-638.457,8.743,9.587,4,9.744,0.684,"",0.088,0.000,0.007,23.829,0.000,0.999,119.762,0.373,-0.241,-23.825,0.200,0.191
0.237,23.833,5.715,-638.450,8.738,9.111,4,9.898,0.661,"",0.086,0.000,-0.011,23.833,0.000,0.999,119.285,0.368,-0.239,-23.829,-0.209,0.169
0.257,23.836,6.192,-638.444,8.733,8.634,4,10.032,0.628,"",0.084,0.000,-0.012,23.837,0.000,0.999,118.808,0.364,-0.234,-23.833,-0.218,0.148
0.277,23.839,6.668,-638.438,8.729,8.157,4,10.141,0.582,"",0.082,0.000,0.008,23.840,0.000,0.998,118.332,0.359,-0.227,-23.836,0.223,0.127
0.297,23.842,7.145,-638.432,8.724,7.680,4,10.229,0.533,"",0.080,0.000,0.008,23.843,0.000,0.998,117.855,0.355,-0.219,-23.839,0.227,0.107
0.317,23.845,7.622,-638.425,8.720,7.204,4,10.293,0.478,"",0.079,0.000,0.008,23.845,0.000,0.998,117.378,0.351,-0.209,-23.842,0.230,0.088
0.337,23.848,8.099,-638.419,8.716,6.727,4,10.336,0.425,"",0.077,0.000,-0.013,23.848,0.000,0.998,116.901,0.346,-0.198,-23.845,-0.234,0.072
