time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,42.596,0.852,-625.519,8.192,-149.131,4,7.800,0.066,"Ground_80_400:(-0.02, 1.00, 0.00)"
0.040,42.601,1.704,-625.533,8.191,-148.279,4,8.408,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.060,42.605,2.556,-625.547,8.189,-147.427,4,8.965,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.080,42.610,3.408,-625.561,8.187,-146.575,4,9.471,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.100,42.614,4.260,-625.575,8.185,-145.723,4,9.914,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.120,42.617,5.113,-625.589,8.184,-144.871,4,10.290,0.025,"Ground_80_240:(0.00, 1.00, 0.00)"
0.140,42.621,5.965,-625.603,8.183,-144.019,4,10.596,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.160,42.624,6.817,-625.617,8.182,-143.166,4,10.832,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.180,42.627,7.670,-625.631,8.181,-142.314,4,11.002,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.200,42.630,8.522,-625.645,8.181,-141.461,4,11.109,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.220,42.632,9.375,-625.659,8.182,-140.609,4,11.161,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.240,42.635,10.228,-625.673,8.183,-139.756,4,11.163,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.260,42.637,11.080,-625.687,8.185,-138.904,4,11.124,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.280,42.639,11.933,-625.701,8.187,-138.051,4,11.051,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.300,42.641,12.786,-625.715,8.190,-137.199,4,10.951,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.320,42.643,13.639,-625.729,8.193,-136.346,4,10.831,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.340,42.644,14.491,-625.744,8.196,-135.493,4,10.699,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.360,42.646,15.344,-625.758,8.200,-134.640,4,10.559,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.380,42.648,16.197,-625.772,8.204,-133.788,4,10.417,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.400,42.649,17.050,-625.786,8.208,-132.935,4,10.278,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.420,42.650,17.903,-625.800,8.212,-132.082,4,10.145,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.440,42.651,18.756,-625.814,8.217,-131.229,4,10.021,0.013,"Ground_80_240:(0.00, 1.00, 0.00)"
0.460,42.653,19.609,-625.828,8.221,-130.376,4,9.908,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.480,42.654,20.462,-625.842,8.226,-129.523,4,9.808,0.009,"Ground_80_240:(0.00, 1.00, 0.00)"
0.500,42.655,21.315,-625.856,8.230,-128.670,4,9.722,0.007,"Ground_80_240:(0.00, 1.00, 0.00)"
0.520,42.656,22.168,-625.870,8.234,-127.817,4,9.650,0.006,"Ground_80_240:(0.00, 1.00, 0.00)"
0.540,42.656,23.022,-625.885,8.239,-126.964,4,9.592,0.005,"Ground_80_240:(0.00, 1.00, 0.00)"
0.560,42.657,23.875,-625.899,8.243,-126.111,4,9.548,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.580,42.658,24.728,-625.913,8.247,-125.258,4,9.517,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.600,42.659,25.581,-625.927,8.251,-124.405,4,9.497,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.620,42.659,26.434,-625.941,8.254,-123.552,4,9.488,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.640,42.660,27.287,-625.955,8.258,-122.699,4,9.489,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.660,42.661,28.141,-625.969,8.261,-121.846,4,9.497,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.680,42.661,28.994,-625.983,8.265,-120.993,4,9.512,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.700,42.662,29.847,-625.997,8.268,-120.140,4,9.532,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.720,42.662,30.700,-626.011,8.272,-119.287,4,10.142,0.001,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.740,42.663,31.553,-626.026,8.275,-118.434,4,10.126,0.061,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.760,42.663,32.407,-626.040,8.279,-117.580,4,10.738,0.110,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.780,42.664,33.260,-626.054,8.283,-116.727,4,10.612,0.087,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.800,42.664,34.113,-626.068,8.288,-115.874,4,10.460,0.068,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.820,42.664,34.966,-626.082,8.292,-115.021,4,10.294,0.051,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.840,42.664,35.820,-626.096,8.297,-114.168,4,10.125,0.037,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.860,42.664,36.673,-626.110,8.302,-113.315,4,9.961,0.025,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.880,42.665,37.526,-626.124,8.307,-112.462,4,9.810,0.015,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.900,42.665,38.379,-626.138,8.312,-111.608,4,9.674,0.007,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.920,42.665,39.233,-626.152,8.316,-110.755,4,9.559,0.001,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.940,42.665,40.086,-626.166,8.321,-109.902,4,9.468,0.022,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.960,42.665,40.939,-626.181,8.325,-109.049,4,9.503,0.060,"Ground_80_320:(0.00, 1.00, 0.00)"
0.980,42.666,41.793,-626.195,8.330,-108.196,4,9.752,0.136,"Ground_80_320:(0.00, 1.00, 0.00)"
1.000,42.666,42.646,-626.209,8.334,-107.343,4,10.303,0.193,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.02)"
1.020,42.666,43.499,-626.223,8.340,-106.490,4,11.224,0.208,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.03)"
1.040,42.666,44.352,-626.237,8.346,-105.637,4,12.457,0.229,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.03)"
1.060,42.665,45.205,-626.251,8.354,-104.784,4,13.928,0.221,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.04)"
1.080,42.609,46.053,-626.265,8.369,-103.935,4,15.591,0.154,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.05)"
1.100,42.540,46.898,-626.279,8.393,-103.091,4,18.234,2.793,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.05)"
1.120,42.415,47.741,-626.294,8.437,-102.248,4,23.305,5.770,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.06)"
1.140,42.354,48.583,-626.308,8.492,-101.406,4,21.176,2.640,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.07)"
1.160,42.336,49.425,-626.322,8.553,-100.564,4,19.655,1.451,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.07)"
1.180,42.307,50.266,-626.336,8.621,-99.723,4,19.466,0.928,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.08)"
1.200,42.307,51.107,-626.350,8.693,-98.883,4,18.638,0.649,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.09)"
1.220,42.289,51.946,-626.364,8.772,-98.043,4,19.213,0.808,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.09)"
1.240,42.279,52.785,-626.378,8.856,-97.205,4,18.943,0.836,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.10)"
1.260,42.270,53.624,-626.392,8.944,-96.366,4,19.009,0.898,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.10)"
1.280,42.247,54.461,-626.406,9.039,-95.529,4,19.222,0.939,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.11)"
1.300,42.240,55.297,-626.420,9.139,-94.693,4,18.817,0.641,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.12)"
1.320,42.230,56.133,-626.432,9.243,-93.857,4,19.106,0.764,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.12)"
1.340,42.206,56.967,-626.442,9.354,-93.023,4,19.387,1.028,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.13)"
1.360,42.197,57.801,-626.451,9.469,-92.190,4,18.983,0.818,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.14)"
1.380,42.188,58.633,-626.459,9.589,-91.357,4,19.117,0.759,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.14)"
1.400,42.156,59.464,-626.468,9.716,-90.526,4,19.393,1.019,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.15)"
1.420,42.144,60.295,-626.480,9.847,-89.696,4,18.837,0.614,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.16)"
1.440,42.139,61.124,-626.495,9.983,-88.866,4,18.954,0.653,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.16)"
1.460,42.112,61.952,-626.511,10.125,-88.039,4,19.329,0.803,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.17)"
1.480,42.099,62.779,-626.526,10.272,-87.212,4,18.778,0.666,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.17)"
1.500,42.082,63.605,-626.540,10.423,-86.386,4,18.947,0.640,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.18)"
1.520,42.054,64.428,-626.549,10.580,-85.563,4,19.295,0.908,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.19)"
1.540,42.048,65.251,-626.554,10.742,-84.740,4,18.974,0.796,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.19)"
1.560,42.038,66.073,-626.555,10.908,-83.918,4,19.263,0.742,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.20)"
1.580,42.016,66.893,-626.554,11.081,-83.098,4,19.323,0.877,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.21)"
1.600,42.004,67.712,-626.552,11.257,-82.279,4,18.932,0.774,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.21)"
1.620,41.978,68.529,-626.554,11.438,-81.461,4,19.198,0.801,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.22)"
1.640,41.927,69.345,-626.561,11.626,-80.646,4,19.290,0.916,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.22)"
1.660,41.895,70.159,-626.575,11.817,-79.831,4,18.706,0.649,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.23)"
1.680,41.887,70.972,-626.598,12.012,-79.019,4,18.760,0.700,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.23)"
1.700,41.876,71.783,-626.627,12.213,-78.208,4,19.214,0.796,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.24)"
1.720,41.876,72.593,-626.663,12.418,-77.399,4,19.127,0.689,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.24)"
1.740,41.855,73.400,-626.701,12.628,-76.592,4,19.370,0.768,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.25)"
1.760,41.843,74.206,-626.739,12.843,-75.786,4,18.788,0.623,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.26)"
1.780,41.822,75.012,-626.776,13.062,-74.982,4,18.899,0.682,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.26)"
1.800,41.779,75.815,-626.806,13.287,-74.179,4,19.167,0.791,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.27)"
1.820,41.751,76.617,-626.830,13.514,-73.377,4,18.923,0.736,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.27)"
1.840,41.730,77.417,-626.844,13.748,-72.578,4,19.307,0.691,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.28)"
1.860,41.731,78.215,-626.850,13.985,-71.779,4,18.991,0.664,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.28)"
1.880,41.729,79.011,-626.850,14.227,-70.983,4,19.278,0.652,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.29)"
1.900,41.733,79.809,-626.847,14.469,-70.185,4,19.281,0.808,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.01)"
1.920,41.727,80.608,-626.844,14.713,-69.386,4,10.724,3.955,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.01)"
1.940,41.705,81.407,-626.844,14.956,-68.586,2,8.556,0.806,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.01)"
1.960,41.673,82.208,-626.850,15.196,-67.785,2,0.000,5.200,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.05)"
1.980,41.542,83.009,-626.856,15.431,-66.984,0,0.000,0.363,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.09)"
2.000,41.392,83.810,-626.861,15.663,-66.184,0,0.000,0.346,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, 0.11)"
2.020,41.221,84.610,-626.867,15.890,-65.383,0,0.000,0.330,""
2.040,41.031,85.411,-626.873,16.114,-64.583,0,0.000,0.314,""
2.060,40.822,86.210,-626.879,16.333,-63.783,0,0.000,0.298,""
2.080,40.595,87.010,-626.885,16.548,-62.984,0,0.000,0.282,""
2.100,40.349,87.809,-626.891,16.760,-62.184,0,0.000,0.266,""
2.120,40.085,88.608,-626.897,16.967,-61.385,0,0.000,0.251,""
2.140,39.804,89.407,-626.903,17.170,-60.587,0,0.000,0.235,""
2.160,39.507,90.205,-626.909,17.370,-59.788,0,0.000,0.219,""
2.180,39.192,91.003,-626.916,17.565,-58.990,0,0.000,0.204,""
2.200,38.862,91.801,-626.922,17.756,-58.193,0,0.000,0.189,""
2.220,38.515,92.598,-626.928,17.944,-57.395,0,0.000,0.174,""
2.240,38.154,93.396,-626.934,18.127,-56.598,0,0.000,0.159,""
2.260,37.777,94.192,-626.941,18.306,-55.801,0,0.000,0.145,""
2.280,37.387,94.989,-626.947,18.481,-55.005,0,0.000,0.132,""
2.300,36.982,95.785,-626.953,18.653,-54.208,0,0.000,0.119,""
2.320,36.563,96.581,-626.960,18.820,-53.412,0,0.000,0.106,""
2.340,36.131,97.377,-626.966,18.983,-52.617,0,0.000,0.095,""
2.360,35.687,98.172,-626.973,19.142,-51.822,0,0.000,0.085,""
2.380,35.230,98.967,-626.979,19.298,-51.027,0,0.000,0.077,""
2.400,34.761,99.761,-626.986,19.449,-50.232,0,0.000,0.070,""
2.420,34.281,100.556,-626.992,19.596,-49.438,0,0.000,0.067,""
2.440,33.789,101.350,-626.999,19.739,-48.644,0,0.000,0.066,""
2.460,33.287,102.143,-627.006,19.878,-47.850,0,0.000,0.069,""
2.480,32.775,102.937,-627.012,20.014,-47.057,0,0.000,0.073,""
2.500,32.253,103.730,-627.019,20.145,-46.264,0,0.000,0.080,""
2.520,31.721,104.522,-627.026,20.272,-45.471,0,0.000,0.088,""
2.540,31.180,105.315,-627.032,20.395,-44.679,0,0.000,0.097,""
2.560,30.630,106.107,-627.039,20.515,-43.887,0,0.000,0.107,""
2.580,30.073,106.898,-627.046,20.630,-43.095,0,0.000,0.116,""
2.600,29.507,107.689,-627.053,20.741,-42.304,0,0.000,0.126,""
2.620,28.934,108.480,-627.060,20.849,-41.513,0,0.000,0.137,""
2.640,28.353,109.271,-627.067,20.952,-40.723,0,0.000,0.147,""
2.660,27.766,110.061,-627.074,21.051,-39.932,0,0.000,0.157,""
2.680,27.173,110.851,-627.081,21.147,-39.143,0,0.000,0.166,""
2.700,26.573,111.641,-627.088,21.238,-38.353,0,0.000,0.176,""
2.720,25.968,112.430,-627.095,21.326,-37.564,0,0.000,0.186,""
2.740,25.358,113.218,-627.101,21.409,-36.775,0,0.000,0.195,""
2.760,24.742,114.007,-627.109,21.489,-35.987,0,0.000,0.204,""
2.780,24.122,114.795,-627.116,21.564,-35.199,0,0.000,0.213,""
2.800,23.498,115.583,-627.122,21.636,-34.411,0,0.000,0.221,""
2.820,22.870,116.370,-627.130,21.703,-33.623,0,0.000,0.229,""
2.840,22.238,117.157,-627.137,21.767,-32.836,0,0.000,0.237,""
2.860,21.602,117.944,-627.144,21.827,-32.050,0,0.000,0.245,""
2.880,20.964,118.730,-627.151,21.882,-31.263,0,0.000,0.252,""
2.900,20.323,119.516,-627.158,21.934,-30.477,0,0.000,0.259,""
2.920,19.679,120.302,-627.165,21.982,-29.692,0,0.000,0.265,""
