time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.670,True,0,517.71,78.23,-145.29
3.01,Traffic 2,2.680,True,0,-0.83,31.62,-452.90
3.01,Traffic 3,2.680,True,0,-623.82,8.51,-92.34
3.01,Traffic 4,2.150,True,0,-65.67,8.58,531.09
4.08,Traffic 1,2.689,True,0,521.17,74.70,-153.27
4.08,Traffic 2,2.659,True,0,-0.27,31.90,-445.35
4.08,Traffic 3,3.919,True,0,-622.73,8.89,-85.93
4.08,Traffic 4,2.151,True,0,-73.37,8.60,531.12
5.26,Traffic 1,2.682,True,0,527.67,66.72,-168.40
5.26,Traffic 2,2.675,True,0,1.03,33.67,-428.35
5.26,Traffic 3,4.354,True,0,-622.51,8.70,-67.71
5.26,Traffic 4,2.161,True,0,-95.36,8.68,531.16
6.60,Traffic 1,2.668,True,0,534.73,56.88,-185.40
6.60,Traffic 2,2.669,True,0,2.90,36.88,-407.63
6.60,Traffic 3,3.796,True,0,-623.41,8.69,-45.83
6.60,Traffic 4,2.149,True,0,-131.45,8.89,531.14
8.60,Traffic 1,2.640,True,0,544.50,42.68,-211.28
8.60,Traffic 2,2.615,True,0,7.50,40.61,-376.71
8.60,Traffic 3,3.190,True,0,-624.60,8.81,-13.18
8.60,Traffic 4,2.145,True,0,-188.69,9.30,531.26
10.60,Traffic 1,2.625,True,0,552.87,33.11,-239.49
10.60,Traffic 2,2.633,True,0,15.19,39.09,-345.85
10.60,Traffic 3,3.276,True,0,-625.10,8.95,19.50
10.60,Traffic 4,2.141,True,0,-245.98,9.60,531.76
12.50,Traffic 1,2.537,True,0,558.09,29.11,-267.83
12.50,Traffic 2,2.575,True,0,25.44,35.88,-317.55
12.50,Traffic 3,3.264,True,0,-625.69,9.08,50.59
12.50,Traffic 4,2.131,True,0,-300.52,9.61,532.84
14.46,Traffic 1,2.452,True,0,557.48,26.65,-297.97
14.46,Traffic 2,2.253,True,0,43.92,39.39,-293.84
14.46,Traffic 3,3.094,True,0,-626.46,9.21,82.56
14.46,Traffic 4,2.142,True,0,-356.61,9.35,534.67
16.46,Traffic 1,2.546,True,0,550.57,25.32,-328.10
16.46,Traffic 2,2.211,True,0,72.88,44.60,-285.53
16.46,Traffic 3,2.622,True,0,-627.52,9.35,115.22
16.46,Traffic 4,2.149,True,0,-413.94,8.97,536.82
18.46,Traffic 1,2.738,True,0,543.61,25.50,-358.28
18.46,Traffic 2,2.458,True,0,104.09,40.13,-289.79
18.46,Traffic 3,2.685,True,0,-628.00,9.47,147.90
18.46,Traffic 4,2.171,True,0,-471.27,8.65,538.82
20.46,Traffic 1,2.803,True,0,540.75,27.82,-388.91
20.46,Traffic 2,2.630,True,0,134.67,37.65,-297.91
20.46,Traffic 3,2.677,True,0,-628.48,9.58,180.57
20.46,Traffic 4,2.138,True,0,-528.51,8.73,541.80
22.46,Traffic 1,2.688,True,0,539.59,31.51,-419.35
22.46,Traffic 2,2.633,True,0,162.81,41.60,-306.92
22.46,Traffic 3,2.673,True,0,-628.85,9.66,213.25
22.46,Traffic 4,2.228,True,0,-577.46,8.74,543.16
24.46,Traffic 1,2.600,True,0,536.64,33.69,-449.95
24.46,Traffic 2,2.610,True,0,191.43,46.25,-318.91
24.46,Traffic 3,2.687,True,0,-629.29,9.72,245.93
24.46,Traffic 4,2.108,True,0,-600.17,8.74,537.48
26.46,Traffic 1,2.585,True,0,529.48,30.94,-479.99
26.46,Traffic 2,2.522,True,0,218.93,45.19,-334.78
26.46,Traffic 3,2.682,True,0,-629.87,9.76,278.60
26.46,Traffic 4,4.211,True,0,-610.96,8.58,515.66
28.38,Traffic 1,2.569,True,0,519.23,25.88,-507.42
28.38,Traffic 2,2.625,True,0,243.26,40.57,-352.66
28.38,Traffic 3,2.677,True,0,-630.38,9.77,309.92
28.38,Traffic 4,2.162,True,0,-616.80,8.84,484.15
30.38,Traffic 1,2.495,True,0,502.87,23.28,-532.76
30.38,Traffic 2,2.683,True,0,268.69,36.06,-371.27
30.38,Traffic 3,2.670,True,0,-630.62,9.76,342.60
30.38,Traffic 4,2.803,True,0,-626.69,9.27,452.09
32.34,Traffic 1,2.338,True,0,486.62,23.45,-542.74
32.34,Traffic 2,2.729,True,0,295.20,38.03,-386.73
32.34,Traffic 3,2.659,True,0,-630.21,9.72,374.53
32.34,Traffic 4,2.776,True,0,-632.40,9.57,419.82
34.22,Traffic 1,0.883,True,0,469.49,26.40,-526.56
34.22,Traffic 2,2.733,True,0,322.48,42.69,-396.52
34.22,Traffic 3,2.643,True,0,-628.62,9.64,405.28
34.22,Traffic 4,2.758,True,0,-634.95,9.69,388.33
36.22,Traffic 1,2.896,True,0,456.83,29.95,-498.88
36.22,Traffic 2,3.167,True,0,353.19,34.69,-395.90
36.22,Traffic 3,2.592,True,0,-624.37,9.42,437.66
