time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.002,atv,0,0,0.00,0,0,590.67,81.29,-100.58,0.000,False,0.000
3.002,moto,0,0,0.00,0,0,593.56,80.78,-109.18,0.000,False,0.000
3.002,moto,0,0,0.00,0,0,601.58,80.27,-111.20,0.000,False,0.000
3.002,moto,0,0,0.00,0,0,602.23,79.68,-119.39,0.000,False,0.000
4.000,atv,0,0,14.99,0,0,596.57,80.78,-106.01,0.000,False,2078.924
4.000,moto,0,0,15.97,0,0,599.43,80.14,-115.33,0.000,False,2087.718
4.000,moto,0,0,15.95,0,0,606.17,79.57,-118.34,0.000,False,2094.103
4.000,moto,0,0,16.13,0,0,606.63,78.76,-126.74,0.000,False,2102.014
5.000,atv,0,0,23.49,0,0,608.30,79.15,-122.58,0.000,False,2098.488
5.000,moto,0,1,13.68,0,0,608.54,78.19,-131.64,4.016,False,4.016
5.000,moto,0,1,14.24,0,0,609.24,77.80,-135.47,7.780,False,7.780
5.000,moto,0,1,14.64,0,0,608.47,77.04,-142.29,14.513,False,14.513
6.020,atv,0,1,13.24,0,0,608.94,77.38,-139.26,11.504,False,11.504
6.020,moto,0,1,13.97,0,0,607.51,76.75,-144.76,17.099,False,17.099
6.020,moto,0,1,16.11,0,0,605.74,75.30,-150.20,22.687,False,22.687
6.020,moto,0,1,16.97,0,0,604.28,71.68,-157.04,30.313,False,30.313
7.160,atv,0,1,16.52,0,0,603.98,72.68,-155.15,28.389,False,28.389
7.160,moto,0,1,18.28,0,0,602.58,68.06,-161.44,36.122,False,36.122
7.160,moto,0,1,23.08,0,0,599.34,63.64,-167.43,44.124,False,44.124
7.160,moto,0,1,23.85,0,0,595.08,58.69,-175.37,54.359,False,54.359
9.160,atv,0,1,23.90,0,0,586.54,51.49,-187.60,70.892,False,70.892
9.160,moto,0,1,23.95,0,0,578.64,46.65,-194.66,82.223,False,82.223
9.160,moto,0,1,23.68,0,0,571.91,43.29,-199.40,90.838,False,90.838
9.160,moto,0,2,23.87,0,0,562.88,42.48,-204.74,97.475,False,107.118
11.160,atv,0,2,23.64,0,0,548.87,42.55,-210.15,97.413,False,124.216
11.160,moto,0,2,22.24,0,0,538.29,41.89,-215.24,97.404,False,136.220
11.160,moto,0,2,23.45,0,0,527.51,46.12,-210.25,97.339,False,148.664
11.160,moto,0,2,22.46,0,0,517.27,47.21,-209.41,97.475,False,160.541
13.160,atv,0,2,22.37,0,0,503.29,46.31,-208.33,97.413,False,176.815
13.160,moto,0,2,13.66,0,0,499.01,50.15,-210.31,97.404,False,181.480
13.160,moto,0,2,25.05,0,0,483.30,43.80,-203.53,97.339,False,200.682
13.160,moto,0,2,29.59,0,0,471.00,43.53,-200.36,97.475,False,215.220
15.160,atv,0,2,31.27,0,0,455.75,43.12,-199.20,97.413,False,233.023
15.160,moto,0,2,19.36,0,0,470.47,43.52,-198.66,97.404,False,216.236
15.160,moto,0,2,39.56,0,0,417.26,44.03,-197.04,97.339,False,277.791
15.160,moto,0,2,39.63,0,0,398.52,45.33,-195.40,97.475,False,299.709
17.160,atv,0,2,27.39,0,0,396.20,45.14,-194.17,97.413,False,302.751
