time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,35.662,0.713,-625.516,8.192,-149.270,4,7.800,0.066,"Ground_80_320:(0.00, 1.00, 0.00)",0.000,0.000,0.000,35.662,0.000,1.000,-39.287
0.040,35.673,1.427,-625.528,8.191,-148.556,4,8.369,0.038,"Ground_80_240:(0.00, 1.00, 0.00)",0.169,0.000,0.000,35.673,0.000,1.000,-38.573
0.060,35.683,2.140,-625.540,8.189,-147.843,4,8.894,0.016,"Ground_80_240:(0.00, 1.00, 0.00)",0.164,0.000,0.000,35.683,0.000,1.000,-37.860
0.080,35.692,2.854,-625.552,8.187,-147.129,4,9.371,0.002,"Ground_80_240:(0.00, 1.00, 0.00)",0.159,0.000,-0.001,35.692,0.000,1.000,-37.146
0.100,35.701,3.568,-625.563,8.185,-146.415,4,9.792,0.015,"Ground_80_240:(0.00, 1.00, 0.00)",0.154,0.000,0.002,35.701,0.000,1.000,-36.432
0.120,35.709,4.282,-625.575,8.183,-145.701,4,10.151,0.025,"Ground_80_240:(0.00, 1.00, 0.00)",0.150,0.000,0.002,35.709,0.000,1.000,-35.718
0.140,35.716,4.996,-625.587,8.182,-144.987,4,10.446,0.032,"Ground_80_240:(0.00, 1.00, 0.00)",0.146,0.000,-0.003,35.716,0.000,1.000,-35.004
0.160,35.722,5.711,-625.599,8.181,-144.273,4,10.677,0.037,"Ground_80_240:(0.00, 1.00, 0.00)",0.142,0.000,-0.004,35.723,0.000,1.000,-34.289
0.180,35.728,6.425,-625.611,8.180,-143.558,4,10.846,0.039,"Ground_80_240:(0.00, 1.00, 0.00)",0.139,0.000,0.004,35.729,0.000,1.000,-33.575
0.200,35.734,7.140,-625.622,8.180,-142.844,4,10.958,0.040,"Ground_80_240:(0.00, 1.00, 0.00)",0.136,0.000,0.005,35.734,0.000,1.000,-32.860
0.220,35.739,7.855,-625.634,8.180,-142.129,4,11.018,0.040,"Ground_80_240:(0.00, 1.00, 0.00)",0.133,0.000,-0.005,35.739,0.000,1.000,-32.145
0.240,35.744,8.569,-625.646,8.180,-141.414,4,11.033,0.039,"Ground_80_240:(0.00, 1.00, 0.00)",0.130,0.000,-0.006,35.744,0.000,1.000,-31.431
0.260,35.748,9.284,-625.658,8.182,-140.700,4,11.008,0.037,"Ground_80_240:(0.00, 1.00, 0.00)",0.128,0.000,0.006,35.748,0.000,1.000,-30.716
0.280,35.752,9.999,-625.669,8.183,-139.985,4,10.951,0.035,"Ground_80_240:(0.00, 1.00, 0.00)",0.126,0.000,0.007,35.752,0.000,1.000,-30.001
0.300,35.756,10.714,-625.681,8.185,-139.270,4,10.868,0.032,"Ground_80_240:(0.00, 1.00, 0.00)",0.124,0.000,-0.007,35.756,0.000,1.000,-29.286
0.320,35.759,11.429,-625.693,8.188,-138.555,4,10.766,0.029,"Ground_80_240:(0.00, 1.00, 0.00)",0.122,0.000,-0.008,35.759,0.000,1.000,-28.571
0.340,35.762,12.145,-625.705,8.190,-137.840,4,10.651,0.026,"Ground_80_240:(0.00, 1.00, 0.00)",0.121,0.000,0.008,35.762,0.000,1.000,-27.855
0.360,35.765,12.860,-625.717,8.193,-137.124,4,10.527,0.023,"Ground_80_240:(0.00, 1.00, 0.00)",0.119,0.000,0.008,35.765,0.000,1.000,-27.140
0.380,35.767,13.575,-625.728,8.197,-136.409,4,10.401,0.020,"Ground_80_240:(0.00, 1.00, 0.00)",0.118,0.000,-0.008,35.767,0.000,1.000,-26.425
0.400,35.770,14.291,-625.740,8.200,-135.694,4,10.276,0.018,"Ground_80_240:(0.00, 1.00, 0.00)",0.116,0.000,-0.009,35.770,0.000,1.000,-25.709
0.420,35.772,15.006,-625.752,8.204,-134.979,4,10.156,0.015,"Ground_80_240:(0.00, 1.00, 0.00)",0.115,0.000,0.009,35.772,0.000,1.000,-24.994
0.440,35.774,15.722,-625.764,8.207,-134.263,4,10.042,0.013,"Ground_80_240:(0.00, 1.00, 0.00)",0.114,0.000,0.009,35.774,0.000,1.000,-24.278
0.460,35.776,16.437,-625.776,8.211,-133.548,4,9.939,0.011,"Ground_80_240:(0.00, 1.00, 0.00)",0.113,0.000,-0.009,35.776,0.000,1.000,-23.563
0.480,35.777,17.153,-625.787,8.215,-132.832,4,9.846,0.009,"Ground_80_240:(0.00, 1.00, 0.00)",0.112,0.000,-0.009,35.777,0.000,1.000,-22.847
0.500,35.779,17.868,-625.799,8.218,-132.117,4,9.765,0.007,"Ground_80_240:(0.00, 1.00, 0.00)",0.111,0.000,0.009,35.779,0.000,1.000,-22.132
0.520,35.780,18.584,-625.811,8.222,-131.401,4,9.697,0.006,"Ground_80_240:(0.00, 1.00, 0.00)",0.111,0.000,0.009,35.780,0.000,1.000,-21.416
0.540,35.782,19.299,-625.823,8.226,-130.686,4,9.642,0.005,"Ground_80_240:(0.00, 1.00, 0.00)",0.110,0.000,-0.009,35.782,0.000,1.000,-20.701
0.560,35.783,20.015,-625.835,8.229,-129.970,4,9.598,0.003,"Ground_80_240:(0.00, 1.00, 0.00)",0.109,0.000,-0.009,35.783,0.000,1.000,-19.985
0.580,35.784,20.731,-625.846,8.233,-129.255,4,9.566,0.003,"Ground_80_240:(0.00, 1.00, 0.00)",0.109,0.000,0.009,35.784,0.000,1.000,-19.269
0.600,35.785,21.446,-625.858,8.236,-128.539,4,9.545,0.002,"Ground_80_240:(0.00, 1.00, 0.00)",0.108,0.000,0.009,35.785,0.000,1.000,-18.554
