time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,35.662,0.713,-630.216,8.192,-149.347,4,7.801,0.068,"Ground_80_320:(0.00, 1.00, 0.00)",0.000,0.000,0.000,35.662,0.000,1.000,-39.287
0.040,35.673,1.427,-630.227,8.191,-148.634,4,8.369,0.041,"Ground_80_240:(0.00, 1.00, 0.00)",0.169,0.000,0.000,35.673,0.000,1.000,-38.573
0.060,35.683,2.140,-630.239,8.189,-147.920,4,8.895,0.020,"Ground_80_240:(0.00, 1.00, 0.00)",0.164,0.000,0.000,35.683,0.000,1.000,-37.860
0.080,35.692,2.854,-630.251,8.187,-147.207,4,9.372,0.009,"Ground_80_240:(0.00, 1.00, 0.00)",0.159,0.000,-0.001,35.692,0.000,1.000,-37.146
0.100,35.701,3.568,-630.263,8.185,-146.493,4,9.792,0.017,"Ground_80_240:(0.00, 1.00, 0.00)",0.154,0.000,0.002,35.701,0.000,1.000,-36.432
0.120,35.709,4.282,-630.275,8.183,-145.779,4,10.152,0.025,"Ground_80_240:(0.00, 1.00, 0.00)",0.150,0.000,0.002,35.709,0.000,1.000,-35.718
0.140,35.716,4.996,-630.286,8.182,-145.065,4,10.446,0.033,"Ground_80_240:(0.00, 1.00, 0.00)",0.146,0.000,-0.003,35.716,0.000,1.000,-35.004
0.160,35.722,5.711,-630.298,8.180,-144.350,4,10.677,0.036,"Ground_80_240:(0.00, 1.00, 0.00)",0.142,0.000,-0.004,35.723,0.000,1.000,-34.289
0.180,35.728,6.425,-630.310,8.180,-143.636,4,10.848,0.040,"Ground_80_240:(0.00, 1.00, 0.00)",0.139,0.000,0.004,35.729,0.000,1.000,-33.575
0.200,35.734,7.140,-630.322,8.179,-142.921,4,10.959,0.041,"Ground_80_240:(0.00, 1.00, 0.00)",0.136,0.000,0.005,35.734,0.000,1.000,-32.860
0.220,35.739,7.855,-630.334,8.179,-142.207,4,11.019,0.040,"Ground_80_240:(0.00, 1.00, 0.00)",0.133,0.000,-0.005,35.739,0.000,1.000,-32.145
0.240,35.744,8.569,-630.345,8.180,-141.492,4,11.035,0.039,"Ground_80_240:(0.00, 1.00, 0.00)",0.130,0.000,-0.006,35.744,0.000,1.000,-31.431
0.260,35.748,9.284,-630.357,8.181,-140.777,4,11.009,0.038,"Ground_80_240:(0.00, 1.00, 0.00)",0.128,0.000,0.006,35.748,0.000,1.000,-30.716
0.280,35.752,9.999,-630.369,8.183,-140.062,4,10.952,0.034,"Ground_80_240:(0.00, 1.00, 0.00)",0.126,0.000,0.007,35.752,0.000,1.000,-30.001
0.300,35.756,10.714,-630.381,8.185,-139.347,4,10.870,0.033,"Ground_80_240:(0.00, 1.00, 0.00)",0.124,0.000,-0.007,35.756,0.000,1.000,-29.286
0.320,35.759,11.429,-630.393,8.187,-138.632,4,10.767,0.030,"Ground_80_240:(0.00, 1.00, 0.00)",0.122,0.000,-0.008,35.759,0.000,1.000,-28.571
0.340,35.762,12.145,-630.404,8.190,-137.917,4,10.653,0.026,"Ground_80_240:(0.00, 1.00, 0.00)",0.121,0.000,0.008,35.762,0.000,1.000,-27.855
0.360,35.765,12.860,-630.416,8.193,-137.202,4,10.529,0.024,"Ground_80_240:(0.00, 1.00, 0.00)",0.119,0.000,0.008,35.765,0.000,1.000,-27.140
0.380,35.767,13.575,-630.428,8.196,-136.487,4,10.402,0.022,"Ground_80_240:(0.00, 1.00, 0.00)",0.118,0.000,-0.008,35.767,0.000,1.000,-26.425
0.400,35.770,14.291,-630.440,8.200,-135.771,4,10.278,0.019,"Ground_80_240:(0.00, 1.00, 0.00)",0.116,0.000,-0.008,35.770,0.000,1.000,-25.709
0.420,35.772,15.006,-630.451,8.203,-135.056,4,10.157,0.017,"Ground_80_240:(0.00, 1.00, 0.00)",0.115,0.000,0.009,35.772,0.000,1.000,-24.994
0.440,35.774,15.722,-630.463,8.207,-134.341,4,10.043,0.014,"Ground_80_240:(0.00, 1.00, 0.00)",0.114,0.000,0.009,35.774,0.000,1.000,-24.278
0.460,35.776,16.437,-630.475,8.211,-133.625,4,9.941,0.012,"Ground_80_240:(0.00, 1.00, 0.00)",0.113,0.000,-0.009,35.776,0.000,1.000,-23.563
0.480,35.777,17.153,-630.487,8.215,-132.910,4,9.847,0.011,"Ground_80_240:(0.00, 1.00, 0.00)",0.112,0.000,-0.009,35.777,0.000,1.000,-22.847
0.500,35.779,17.868,-630.499,8.218,-132.194,4,9.766,0.008,"Ground_80_240:(0.00, 1.00, 0.00)",0.111,0.000,0.009,35.779,0.000,1.000,-22.132
0.520,35.780,18.584,-630.510,8.222,-131.479,4,9.698,0.007,"Ground_80_240:(0.00, 1.00, 0.00)",0.111,0.000,0.009,35.780,0.000,1.000,-21.416
0.540,35.782,19.299,-630.522,8.226,-130.763,4,9.642,0.006,"Ground_80_240:(0.00, 1.00, 0.00)",0.110,0.000,-0.009,35.782,0.000,1.000,-20.701
0.560,35.783,20.015,-630.534,8.229,-130.048,4,9.598,0.005,"Ground_80_240:(0.00, 1.00, 0.00)",0.109,0.000,-0.009,35.783,0.000,1.000,-19.985
0.580,35.784,20.731,-630.546,8.233,-129.332,4,9.566,0.005,"Ground_80_240:(0.00, 1.00, 0.00)",0.109,0.000,0.009,35.784,0.000,1.000,-19.269
0.600,35.785,21.446,-630.558,8.236,-128.617,4,9.544,0.004,"Ground_80_240:(0.00, 1.00, 0.00)",0.108,0.000,0.009,35.785,0.000,1.000,-18.554
0.620,35.786,22.162,-630.569,8.239,-127.901,4,9.533,0.003,"Ground_80_240:(0.00, 1.00, 0.00)",0.107,0.000,-0.009,35.786,0.000,1.000,-17.838
0.640,35.787,22.878,-630.581,8.242,-127.185,4,9.530,0.002,"Ground_80_240:(0.00, 1.00, 0.00)",0.107,0.000,-0.009,35.787,0.000,1.000,-17.122
0.660,35.788,23.594,-630.593,8.245,-126.470,4,9.534,0.002,"Ground_80_240:(0.00, 1.00, 0.00)",0.106,0.000,0.009,35.788,0.000,1.000,-16.406
0.680,35.789,24.309,-630.605,8.248,-125.754,4,9.545,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.106,0.000,0.009,35.789,0.000,1.000,-15.691
0.700,35.789,25.025,-630.617,8.251,-125.038,4,9.561,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.106,0.000,-0.009,35.789,0.000,1.000,-14.975
0.720,35.790,25.741,-630.628,8.254,-124.323,4,9.580,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.105,0.000,-0.009,35.790,0.000,1.000,-14.259
