time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,11.887,0.238,-625.508,8.342,-149.745,4,7.800,0.042,"",0.000,0.000,0.000,11.887,0.000,1.000,-39.762
0.040,11.895,0.475,-625.512,8.341,-149.507,4,8.247,0.006,"",0.056,0.000,0.000,11.895,0.000,1.000,-39.525
0.060,11.901,0.713,-625.516,8.339,-149.269,4,8.669,0.017,"",0.053,0.000,0.001,11.902,0.000,1.000,-39.287
0.080,11.800,0.949,-625.520,8.337,-149.033,4,9.058,0.032,"",0.049,0.000,-0.002,11.801,0.000,1.000,-39.051
0.100,11.817,1.186,-625.524,8.334,-148.797,4,9.408,0.039,"",0.100,0.000,0.003,11.818,0.000,1.000,-38.814
0.120,11.832,1.422,-625.528,8.332,-148.561,4,9.709,0.042,"",0.091,0.000,-0.004,11.833,0.000,1.000,-38.578
0.140,11.846,1.659,-625.532,8.330,-148.324,4,9.963,0.042,"",0.084,0.000,0.004,11.846,0.000,1.000,-38.341
0.160,11.857,1.896,-625.536,8.327,-148.087,4,10.170,0.040,"",0.077,0.000,-0.005,11.858,0.000,1.000,-38.104
0.180,11.868,2.133,-625.540,8.326,-147.850,4,10.331,0.037,"",0.071,0.000,0.006,11.869,0.000,1.000,-37.867
0.200,11.877,2.371,-625.544,8.324,-147.612,4,10.450,0.033,"",0.066,0.000,-0.006,11.878,0.000,1.000,-37.629
0.220,11.885,2.608,-625.548,8.322,-147.375,4,10.530,0.029,"",0.061,0.000,0.007,11.886,0.000,1.000,-37.392
0.240,11.893,2.846,-625.551,8.321,-147.137,4,10.576,0.025,"",0.057,0.000,-0.007,11.893,0.000,1.000,-37.154
0.260,11.899,3.084,-625.555,8.320,-146.899,4,10.592,0.021,"",0.054,0.000,0.008,11.899,0.000,1.000,-36.916
0.280,11.905,3.322,-625.559,8.320,-146.661,4,10.583,0.017,"",0.050,0.000,-0.008,11.905,0.000,1.000,-36.678
0.300,11.803,3.558,-625.563,8.320,-146.425,4,10.553,0.014,"",0.048,0.000,0.008,11.803,0.000,1.000,-36.442
0.320,11.819,3.795,-625.567,8.320,-146.189,4,10.507,0.012,"",0.099,0.000,-0.008,11.819,0.000,1.000,-36.205
0.340,11.834,4.031,-625.571,8.320,-145.952,4,10.449,0.009,"",0.090,0.000,0.008,11.834,0.000,1.000,-35.969
0.360,11.846,4.268,-625.575,8.321,-145.715,4,10.382,0.007,"",0.083,0.000,-0.009,11.846,0.000,1.000,-35.732
0.380,11.858,4.505,-625.579,8.321,-145.478,4,10.311,0.006,"",0.077,0.000,0.009,11.858,0.000,1.000,-35.495
0.400,11.868,4.743,-625.583,8.322,-145.241,4,10.237,0.004,"",0.071,0.000,-0.009,11.868,0.000,1.000,-35.257
0.420,11.877,4.980,-625.587,8.323,-145.003,4,10.163,0.003,"",0.066,0.000,0.009,11.877,0.000,1.000,-35.020
0.440,11.885,5.218,-625.591,8.325,-144.765,4,10.091,0.002,"",0.061,0.000,-0.009,11.885,0.000,1.000,-34.782
0.460,11.892,5.456,-625.594,8.326,-144.528,4,10.023,0.002,"",0.057,0.000,0.009,11.892,0.000,1.000,-34.544
0.480,11.899,5.694,-625.598,8.327,-144.290,4,9.961,0.001,"",0.054,0.000,-0.009,11.899,0.000,1.000,-34.306
