time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.00,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.00,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.00,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.00,Traffic 1,2.681,True,0,536.30,54.59,-189.35
4.00,Traffic 2,2.702,True,0,-1.09,33.92,-491.10
4.00,Traffic 3,2.797,True,0,-624.52,8.70,-40.63
4.00,Traffic 4,2.147,True,0,-26.86,8.52,530.88
5.00,Traffic 1,2.648,True,0,541.29,47.29,-202.26
5.00,Traffic 2,2.739,True,0,-1.23,32.49,-475.60
5.00,Traffic 3,3.249,True,0,-624.32,8.76,-25.09
5.00,Traffic 4,2.136,True,0,-44.15,8.54,530.95
6.00,Traffic 1,2.628,True,0,545.94,40.72,-215.57
6.00,Traffic 2,2.679,True,0,-1.16,31.62,-459.73
6.00,Traffic 3,3.338,True,0,-624.52,8.83,-8.74
6.00,Traffic 4,2.146,True,0,-69.15,8.59,531.10
7.00,Traffic 1,2.596,True,0,550.20,35.73,-229.61
7.00,Traffic 2,2.543,True,0,-0.40,31.87,-445.47
7.00,Traffic 3,3.279,True,0,-624.88,8.90,7.60
7.00,Traffic 4,2.168,True,0,-97.55,8.68,531.17
8.00,Traffic 1,2.632,True,0,554.03,32.11,-244.18
8.00,Traffic 2,2.626,True,0,0.77,33.31,-431.03
8.00,Traffic 3,3.257,True,0,-625.21,8.97,23.96
8.00,Traffic 4,2.153,True,0,-126.21,8.85,531.14
9.00,Traffic 1,2.595,True,0,556.98,29.93,-258.92
9.00,Traffic 2,2.687,True,0,2.14,35.61,-415.51
9.00,Traffic 3,3.262,True,0,-625.50,9.04,40.33
9.00,Traffic 4,2.145,True,0,-154.92,9.06,531.16
10.00,Traffic 1,2.500,True,0,558.54,28.61,-274.27
10.00,Traffic 2,2.667,True,0,3.76,38.06,-400.09
10.00,Traffic 3,3.266,True,0,-625.81,9.10,56.67
10.00,Traffic 4,2.145,True,0,-183.56,9.26,531.24
11.00,Traffic 1,2.510,True,0,558.37,27.30,-289.80
11.00,Traffic 2,2.637,True,0,6.02,40.04,-384.54
11.00,Traffic 3,3.262,True,0,-626.11,9.17,73.11
11.00,Traffic 4,2.144,True,0,-212.39,9.45,531.41
12.00,Traffic 1,2.411,True,0,556.25,26.19,-305.10
12.00,Traffic 2,2.573,True,0,9.17,40.73,-368.97
12.00,Traffic 3,2.894,True,0,-626.79,9.24,89.45
12.00,Traffic 4,2.141,True,0,-241.06,9.58,531.70
13.02,Traffic 1,2.472,True,0,552.69,25.52,-320.16
13.02,Traffic 2,2.615,True,0,13.04,39.86,-353.52
13.02,Traffic 3,2.631,True,0,-627.35,9.31,105.80
13.02,Traffic 4,2.139,True,0,-269.73,9.65,532.14
14.02,Traffic 1,2.608,True,0,548.70,25.23,-335.12
14.02,Traffic 2,2.632,True,0,17.48,38.22,-338.31
14.02,Traffic 3,2.641,True,0,-627.62,9.37,122.14
14.02,Traffic 4,2.131,True,0,-298.40,9.62,532.78
15.12,Traffic 1,2.709,True,0,544.79,25.34,-351.81
15.12,Traffic 2,2.591,True,0,23.49,36.28,-321.86
15.12,Traffic 3,2.682,True,0,-627.88,9.44,140.23
15.12,Traffic 4,2.135,True,0,-330.12,9.50,533.75
16.12,Traffic 1,2.797,True,0,542.34,25.84,-367.22
16.12,Traffic 2,2.459,True,0,30.92,35.59,-307.76
16.12,Traffic 3,2.683,True,0,-628.14,9.50,156.67
16.12,Traffic 4,2.142,True,0,-358.98,9.34,534.76
17.12,Traffic 1,2.827,True,0,541.06,27.12,-382.56
17.12,Traffic 2,2.289,True,0,41.03,38.27,-296.10
17.12,Traffic 3,2.678,True,0,-628.38,9.55,173.03
17.12,Traffic 4,2.146,True,0,-387.67,9.15,535.83
18.12,Traffic 1,2.759,True,0,540.41,28.89,-397.86
18.12,Traffic 2,2.117,True,0,53.78,42.78,-288.70
18.12,Traffic 3,2.677,True,0,-628.59,9.60,189.42
18.12,Traffic 4,2.149,True,0,-416.44,8.96,536.92
19.14,Traffic 1,2.702,True,0,539.87,30.77,-413.11
19.14,Traffic 2,2.180,True,0,69.02,44.74,-285.68
19.14,Traffic 3,2.676,True,0,-628.77,9.64,205.81
19.14,Traffic 4,2.153,True,0,-445.17,8.78,537.97
20.14,Traffic 1,2.673,True,0,539.06,32.48,-428.49
20.14,Traffic 2,2.232,True,0,85.01,43.19,-286.25
20.14,Traffic 3,2.677,True,0,-628.95,9.68,222.28
20.14,Traffic 4,2.180,True,0,-474.09,8.64,538.92
21.14,Traffic 1,2.643,True,0,537.56,33.57,-443.85
21.14,Traffic 2,2.413,True,0,100.56,40.69,-289.00
21.14,Traffic 3,2.686,True,0,-629.18,9.71,238.67
21.14,Traffic 4,2.103,True,0,-502.83,8.61,540.14
22.14,Traffic 1,2.531,True,0,534.88,33.38,-459.14
22.14,Traffic 2,2.565,True,0,115.89,38.53,-292.72
22.14,Traffic 3,2.686,True,0,-629.45,9.73,255.02
22.14,Traffic 4,2.145,True,0,-531.43,8.74,541.99
23.14,Traffic 1,2.567,True,0,531.18,31.82,-474.13
23.14,Traffic 2,2.619,True,0,131.17,37.59,-296.91
23.14,Traffic 3,2.683,True,0,-629.74,9.75,271.36
23.14,Traffic 4,2.209,True,0,-558.85,8.74,543.45
24.14,Traffic 1,2.595,True,0,526.65,29.40,-488.81
24.14,Traffic 2,2.650,True,0,145.81,38.68,-301.25
24.14,Traffic 3,2.680,True,0,-630.03,9.76,287.73
24.14,Traffic 4,2.229,True,0,-579.45,8.74,543.00
25.14,Traffic 1,2.577,True,0,521.19,26.67,-503.09
25.14,Traffic 2,2.640,True,0,159.53,40.97,-305.76
25.14,Traffic 3,2.678,True,0,-630.30,9.77,304.09
25.14,Traffic 4,2.270,True,0,-592.21,8.74,540.79
26.14,Traffic 1,2.524,True,0,514.78,24.60,-515.94
26.14,Traffic 2,2.619,True,0,173.96,43.73,-311.17
26.14,Traffic 3,2.675,True,0,-630.50,9.77,320.44
26.14,Traffic 4,2.047,True,0,-601.14,8.74,536.86
27.14,Traffic 1,2.516,True,0,506.67,23.66,-528.17
27.14,Traffic 2,2.610,True,0,188.22,45.92,-317.38
27.14,Traffic 3,2.671,True,0,-630.61,9.77,336.77
27.14,Traffic 4,2.438,True,0,-607.64,8.70,529.21
28.14,Traffic 1,2.611,True,0,498.00,23.34,-537.52
28.14,Traffic 2,2.620,True,0,202.36,46.70,-324.56
28.14,Traffic 3,2.667,True,0,-630.57,9.76,353.12
28.14,Traffic 4,4.226,True,0,-611.13,8.58,513.71
29.14,Traffic 1,2.588,True,0,489.88,23.20,-542.17
29.14,Traffic 2,2.533,True,0,215.98,45.60,-332.80
29.14,Traffic 3,2.661,True,0,-630.34,9.73,369.47
29.14,Traffic 4,2.646,True,0,-613.14,8.68,497.05
30.14,Traffic 1,1.132,True,0,480.31,24.18,-541.17
30.14,Traffic 2,2.542,True,0,228.91,43.48,-341.87
30.14,Traffic 3,2.654,True,0,-629.81,9.70,385.81
30.14,Traffic 4,2.207,True,0,-617.88,8.88,480.96
31.16,Traffic 1,0.668,True,0,471.03,25.93,-530.11
31.16,Traffic 2,2.617,True,0,241.52,40.93,-351.34
31.16,Traffic 3,2.645,True,0,-628.86,9.65,402.15
31.16,Traffic 4,2.632,True,0,-623.18,9.11,465.00
32.16,Traffic 1,2.114,True,0,465.33,27.77,-515.86
32.16,Traffic 2,2.663,True,0,254.17,38.35,-360.89
32.16,Traffic 3,2.619,True,0,-627.28,9.57,418.55
32.16,Traffic 4,2.815,True,0,-627.49,9.31,448.63
33.16,Traffic 1,2.866,True,0,458.72,29.53,-502.13
33.16,Traffic 2,2.681,True,0,266.97,36.25,-370.11
33.16,Traffic 3,2.593,True,0,-624.90,9.45,434.71
33.16,Traffic 4,2.799,True,0,-630.65,9.48,432.16
34.16,Traffic 1,2.959,True,0,450.50,31.24,-489.10
34.16,Traffic 2,2.791,True,0,280.47,35.64,-378.68
34.16,Traffic 3,2.582,True,0,-621.61,9.28,450.87
34.16,Traffic 4,2.772,True,0,-632.92,9.59,415.38
35.18,Traffic 1,2.740,True,0,441.89,33.18,-476.55
35.18,Traffic 2,2.732,True,0,294.16,37.78,-386.22
35.18,Traffic 3,2.578,True,0,-617.46,9.07,466.67
35.18,Traffic 4,2.767,True,0,-634.37,9.66,398.68
36.18,Traffic 1,2.642,True,0,433.39,35.14,-463.93
36.18,Traffic 2,2.755,True,0,308.02,41.40,-392.36
36.18,Traffic 3,2.582,True,0,-612.61,8.84,482.28
36.18,Traffic 4,2.748,True,0,-635.22,9.71,381.91
37.18,Traffic 1,2.671,True,0,424.79,36.93,-451.16
37.18,Traffic 2,2.717,True,0,323.28,42.63,-396.66
37.18,Traffic 3,2.573,True,0,-607.56,8.66,497.99
37.18,Traffic 4,2.722,True,0,-635.65,9.74,364.99
38.18,Traffic 1,2.703,True,0,415.94,38.27,-438.61
38.18,Traffic 2,3.175,True,0,338.90,39.44,-397.42
