time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
3.618,Reference,6.42,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
3.618,EMBER,14.55,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
3.618,GOLD,21.51,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
3.618,BLUE,28.52,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
4.280,Reference,9.25,8.019,19.433,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
4.280,EMBER,17.20,7.378,17.745,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
4.280,GOLD,25.16,10.110,26.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
4.280,BLUE,31.98,9.462,26.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
6.540,Reference,48.01,24.242,26.000,0.921,0.000,0,0.000,0.000,1.000,4,0.000,0
6.540,EMBER,53.97,23.193,26.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
6.540,GOLD,72.22,25.451,26.000,0.274,0.000,0,0.000,0.000,1.000,4,0.000,0
6.540,BLUE,76.70,25.340,26.000,0.332,0.000,0,0.000,0.000,1.000,4,0.000,0
10.540,Reference,148.48,25.112,26.000,0.444,0.000,0,0.000,0.000,1.000,4,0.000,0
10.540,EMBER,153.90,25.104,26.000,0.448,0.000,0,0.000,0.000,1.000,4,0.000,0
10.540,GOLD,173.92,25.413,26.000,0.294,0.000,0,0.000,0.000,1.000,4,0.000,0
10.540,BLUE,177.99,25.343,26.000,0.329,0.000,0,0.000,0.000,1.000,4,0.000,0
14.540,Reference,249.12,25.156,26.000,0.422,0.000,0,0.000,0.000,1.000,4,0.000,0
14.540,EMBER,254.32,25.159,26.000,0.421,0.000,0,0.000,0.000,1.000,4,0.000,0
14.540,GOLD,275.83,25.480,26.000,0.261,0.000,0,0.000,0.000,1.000,4,0.000,0
14.540,BLUE,279.24,25.428,26.000,0.287,0.000,0,0.000,0.000,1.000,4,0.000,0
18.540,Reference,354.80,20.871,19.759,0.000,0.318,0,0.000,0.000,1.000,4,0.000,0
18.540,EMBER,356.96,19.559,19.783,0.117,0.000,0,0.000,0.000,1.000,4,0.000,0
18.540,GOLD,384.27,25.883,26.000,0.074,0.000,0,0.000,0.000,1.000,4,0.000,0
18.540,BLUE,382.07,25.590,26.000,0.233,0.000,0,0.000,0.000,1.000,4,0.000,0
22.540,Reference,451.49,25.597,26.000,0.195,0.000,0,0.000,0.000,1.000,4,0.000,0
22.540,EMBER,450.97,25.541,26.000,0.226,0.000,0,0.000,0.000,1.000,4,0.000,0
22.540,GOLD,490.86,29.061,30.586,0.822,0.000,0,0.000,0.000,1.000,4,0.000,0
22.540,BLUE,473.53,18.125,18.336,0.099,0.000,0,0.000,0.000,1.000,4,0.000,0
26.540,Reference,554.98,25.901,26.000,0.066,0.000,0,0.000,0.000,1.000,4,0.000,0
26.540,EMBER,540.74,23.729,26.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
26.540,GOLD,599.96,26.472,26.000,0.000,0.146,0,0.000,0.000,1.000,4,0.000,0
26.540,BLUE,569.05,27.139,38.828,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
30.540,Reference,661.04,27.726,32.398,1.000,0.000,0,0.000,0.000,1.000,3,0.000,0
30.540,EMBER,631.52,25.322,26.000,0.339,0.000,0,0.000,0.000,1.000,4,0.000,0
30.540,GOLD,717.45,35.562,32.131,0.000,0.993,0,0.000,0.000,1.000,4,0.000,0
30.540,BLUE,665.22,30.008,39.456,1.000,0.000,0,0.000,0.000,1.000,3,0.000,0
34.540,Reference,778.02,25.765,26.000,0.034,0.000,0,0.000,0.000,1.000,4,0.000,0
34.540,EMBER,746.74,25.811,26.000,0.112,0.000,0,0.000,0.000,1.000,4,0.000,0
34.540,GOLD,824.14,25.898,26.000,0.103,0.000,0,0.000,0.000,1.000,4,0.000,0
34.540,BLUE,784.31,25.771,26.000,0.034,0.000,0,0.000,0.000,1.000,4,0.000,0
38.540,Reference,867.29,4.398,6.241,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
38.540,EMBER,849.76,25.911,26.000,0.089,0.000,0,0.000,0.000,1.000,4,0.000,0
38.540,GOLD,926.19,29.066,36.066,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
38.540,BLUE,883.03,25.279,26.000,0.421,0.000,0,0.000,0.000,1.000,4,0.000,0
42.540,Reference,936.94,29.432,36.242,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
42.540,EMBER,954.25,32.373,43.638,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
42.540,GOLD,1084.56,33.592,31.844,0.000,0.515,0,0.000,0.000,1.000,4,0.000,0
42.540,BLUE,1002.60,40.730,47.133,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
46.540,Reference,1080.73,34.133,30.909,0.000,0.926,0,0.000,0.000,1.000,4,0.000,0
46.540,EMBER,1098.82,30.791,31.077,0.142,0.000,0,0.000,0.000,1.000,3,0.000,0
46.540,GOLD,1188.16,20.563,19.465,0.000,0.317,0,0.000,0.000,1.000,4,0.000,0
46.540,BLUE,1136.69,25.864,26.000,0.086,0.000,0,0.000,0.000,1.000,4,0.000,0
50.540,Reference,1184.13,21.485,21.675,0.105,0.000,0,0.000,0.000,1.000,4,0.000,0
50.540,EMBER,1194.57,16.041,14.971,0.000,0.305,0,0.000,0.000,1.000,4,0.000,0
50.540,GOLD,1268.71,32.429,49.875,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
50.540,BLUE,1213.75,11.931,13.143,0.684,0.000,0,0.000,0.000,1.000,4,0.000,0
54.540,Reference,1238.76,21.469,32.315,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
54.540,EMBER,1260.03,25.808,41.409,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
54.540,GOLD,1388.52,25.284,25.540,0.161,0.000,0,0.000,0.000,1.000,4,0.000,0
54.540,BLUE,1319.60,36.677,36.148,0.000,0.164,0,0.000,0.000,1.000,4,0.000,0
58.540,Reference,1352.27,23.938,25.549,0.861,0.000,0,0.000,0.000,1.000,4,0.000,0
58.540,EMBER,1372.52,25.200,26.000,0.436,0.000,0,0.000,0.000,1.000,3,0.000,0
58.540,GOLD,1469.92,20.922,24.370,1.000,0.000,0,0.000,0.000,1.000,2,0.000,0
58.540,BLUE,1412.74,11.453,19.745,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
62.540,Reference,1440.94,19.801,20.305,0.238,0.000,0,0.000,0.000,1.000,4,0.000,0
62.540,EMBER,1452.29,16.414,18.041,0.867,0.000,0,0.000,0.000,1.000,3,0.000,0
62.540,GOLD,1575.14,26.282,34.061,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
62.540,BLUE,1490.59,25.773,26.000,0.144,0.000,0,0.000,0.000,1.000,4,0.000,0
66.540,Reference,1530.17,25.803,26.000,0.088,0.000,0,0.000,0.000,1.000,4,0.000,0
66.540,EMBER,1547.90,25.438,26.000,0.279,0.000,0,0.000,0.000,1.000,4,0.000,0
66.540,GOLD,1684.66,31.879,32.131,0.126,0.000,0,0.000,0.000,1.000,4,0.000,0
66.540,BLUE,1581.88,27.932,30.374,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
70.540,Reference,1636.11,25.789,26.000,0.125,0.000,0,0.000,0.000,1.000,4,0.000,0
70.540,EMBER,1652.71,25.791,26.000,0.124,0.000,0,0.000,0.000,1.000,4,0.000,0
