time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,-167.990,31.541,-582.543,39.998,53.200,4,0.000,0.000,0
0.102,-171.985,31.523,-582.577,39.918,53.200,0,0.000,0.000,0
0.204,-176.000,31.447,-582.612,40.317,53.200,4,0.000,0.000,0
0.305,-180.055,31.394,-582.647,40.704,53.200,4,0.000,0.000,0
0.415,-184.972,31.368,-582.689,41.154,53.200,4,3.908,3.908,0
0.517,-189.110,31.346,-582.724,41.521,51.215,4,8.186,8.186,0
0.620,-193.285,31.298,-582.760,41.880,50.614,4,12.912,12.912,0
0.720,-197.495,31.210,-582.796,42.235,48.785,4,17.607,17.607,0
0.821,-201.740,31.081,-582.833,42.586,46.228,4,21.876,21.876,0
0.921,-206.018,30.911,-582.869,42.933,46.228,4,25.983,25.983,0
1.023,-210.319,30.704,-582.906,43.058,43.520,4,30.047,30.047,0
1.124,-214.572,30.462,-582.943,42.078,40.633,4,34.193,34.193,0
1.226,-218.701,30.189,-582.978,40.715,37.523,4,38.248,38.248,0
1.327,-222.637,29.889,-583.012,38.832,37.523,4,42.093,42.093,0
1.428,-226.421,29.563,-583.045,37.014,34.132,4,45.712,45.712,0
1.531,-230.696,29.146,-583.081,35.140,30.364,3,49.758,49.758,0
1.631,-234.036,28.774,-583.101,32.604,30.364,4,52.859,52.859,0
1.732,-237.190,28.385,-583.097,31.319,29.000,4,55.694,55.694,0
1.833,-240.209,27.982,-583.051,29.993,29.000,4,58.343,58.343,0
1.934,-243.104,27.573,-582.954,28.723,29.000,4,60.969,60.969,0
2.038,-245.955,27.154,-582.797,28.886,29.000,4,63.350,63.350,0
2.141,-248.797,26.721,-582.579,28.778,29.000,4,65.873,65.873,0
2.245,-251.639,26.276,-582.302,28.931,29.000,4,68.384,68.384,0
2.349,-254.464,25.818,-581.979,28.857,29.000,4,70.875,70.875,0
2.449,-257.284,25.348,-581.616,28.781,29.000,4,73.134,73.134,0
2.552,-260.662,24.767,-581.141,28.740,29.000,4,76.087,76.087,0
2.656,-263.475,24.271,-580.719,28.930,29.000,4,78.502,78.502,0
2.760,-266.277,23.765,-580.282,28.875,29.000,4,80.892,80.892,0
2.860,-269.078,23.251,-579.832,28.806,29.000,4,83.259,83.259,0
2.962,-271.876,22.730,-579.375,28.744,29.000,4,85.598,85.598,0
3.065,-274.677,22.202,-578.912,28.943,29.000,4,87.911,87.911,0
3.165,-277.471,21.671,-578.448,28.892,29.000,4,90.194,90.194,0
3.267,-280.263,21.136,-577.982,28.845,29.000,4,92.449,92.449,0
3.370,-283.055,20.599,-577.515,28.797,29.000,4,94.676,94.676,0
3.471,-286.405,19.951,-576.954,28.796,29.000,4,97.386,97.386,0
3.573,-289.197,19.410,-576.486,28.747,29.000,4,99.942,99.942,0
3.673,-291.990,18.870,-576.018,28.692,29.000,4,102.095,102.095,0
3.774,-294.784,18.330,-575.550,28.920,29.000,4,104.217,104.217,0
3.877,-297.573,17.793,-575.083,28.884,29.000,4,106.314,106.314,0
3.978,-300.364,17.258,-574.615,28.843,29.000,4,108.317,108.317,0
4.080,-303.157,16.728,-574.148,28.798,29.000,4,108.317,108.317,0
4.182,-305.951,16.202,-573.680,28.746,29.000,4,108.317,108.317,0
4.283,-308.746,15.681,-573.211,28.689,29.000,4,0.000,0.000,0
4.384,-311.544,15.167,-572.742,28.914,29.000,4,0.000,0.000,0
4.487,-314.341,14.660,-572.274,28.856,29.000,4,0.000,0.000,0
4.588,-317.140,14.162,-571.805,28.798,29.000,4,0.000,0.000,0
4.690,-319.944,13.672,-571.336,28.713,29.000,4,0.000,0.000,0
4.798,-323.306,13.099,-570.772,28.690,29.000,4,0.000,0.000,0
4.898,-326.112,12.634,-570.303,28.907,29.000,4,0.000,0.000,0
5.002,-328.916,12.181,-569.833,28.839,29.000,4,0.000,0.000,0
5.103,-331.726,11.742,-569.363,28.752,29.000,4,0.000,0.000,0
5.206,-334.541,11.317,-568.892,28.934,29.000,4,0.000,0.000,0
5.307,-337.366,10.906,-568.419,29.294,53.200,4,0.000,0.000,0
5.410,-340.873,10.419,-567.832,30.350,53.200,4,0.000,0.000,0
5.510,-343.889,10.021,-567.327,31.194,53.200,4,0.000,0.000,0
5.612,-346.989,9.634,-566.809,32.006,53.200,4,0.000,0.000,0
5.715,-350.169,9.262,-566.277,32.785,53.200,4,0.000,0.000,0
5.820,-353.427,8.911,-565.732,33.533,53.200,4,0.000,0.000,0
5.920,-356.760,8.583,-565.175,34.250,53.200,4,0.000,0.000,0
6.023,-360.164,8.285,-564.606,34.936,53.200,4,0.000,0.000,0
6.123,-363.636,8.019,-564.026,35.592,53.200,4,0.000,0.000,0
6.225,-367.174,7.785,-563.435,36.217,53.200,4,0.000,0.000,0
6.326,-370.775,7.578,-562.833,36.814,53.200,4,0.000,0.000,0
6.430,-374.433,7.394,-562.222,37.384,53.200,4,0.000,0.000,0
6.533,-378.897,7.198,-561.477,38.033,53.200,4,0.000,0.000,0
6.635,-382.675,7.056,-560.846,38.547,53.200,4,0.000,0.000,0
6.737,-386.503,6.934,-560.206,39.039,53.200,4,0.000,0.000,0
6.839,-390.379,6.831,-559.559,39.508,53.200,4,0.000,0.000,0
6.942,-394.300,6.749,-558.904,39.957,53.200,4,0.000,0.000,0
7.044,-398.265,6.685,-558.242,40.386,53.200,4,0.000,0.000,0
7.145,-402.271,6.640,-557.572,40.796,53.200,4,0.000,0.000,0
7.247,-406.317,6.612,-556.897,41.188,53.200,4,0.000,0.000,0
7.351,-411.222,6.599,-556.077,41.636,53.200,4,0.000,0.000,0
7.451,-415.349,6.605,-555.388,41.991,53.200,4,0.000,0.000,0
7.553,-419.510,6.624,-554.693,42.332,53.200,4,0.000,0.000,0
7.654,-423.704,6.656,-553.992,42.658,53.200,4,0.000,0.000,0
7.756,-427.929,6.699,-553.286,42.970,53.200,4,0.000,0.000,0
7.857,-432.184,6.752,-552.576,43.270,53.200,4,0.000,0.000,0
7.958,-436.468,6.814,-551.860,43.557,53.200,4,0.000,0.000,0
8.059,-440.779,6.883,-551.139,43.833,53.200,4,0.000,0.000,0
8.161,-445.117,6.957,-550.415,44.098,53.200,4,0.000,0.000,0
8.263,-449.482,7.036,-549.690,44.353,53.200,4,0.000,0.000,0
8.366,-453.874,7.117,-548.983,44.597,53.200,4,0.000,0.000,0
8.466,-458.297,7.199,-548.312,44.828,53.200,4,0.000,0.000,0
