time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,4.960,-495.924,7.643,-546.770,4,,2539.813,64.324,0.000,-0.485
0.799,10.258,-499.329,7.611,-546.370,4,,2543.205,60.959,0.000,-0.225
1.394,16.410,-507.400,7.540,-547.124,4,,2551.168,52.854,0.000,-0.003
1.823,20.116,-515.010,7.470,-548.446,4,,2558.746,45.168,0.000,0.045
2.404,24.470,-527.913,7.344,-550.114,4,,2571.670,32.195,0.000,0.033
2.855,27.408,-539.865,7.223,-550.868,4,,2583.648,20.225,0.000,0.010
3.262,29.645,-551.300,7.104,-551.255,4,,2595.089,8.784,0.000,0.003
6.713,-5.404,-568.540,6.921,-554.392,4,Existing Southwest Cut,2612.394,3.991,0.000,0.538
7.114,2.350,-568.228,6.924,-554.551,4,Existing Southwest Cut,2612.087,4.070,0.000,0.766
7.514,7.529,-570.270,6.903,-554.343,4,Existing Southwest Cut,2614.109,4.427,0.000,0.534
7.964,12.341,-574.442,6.860,-552.815,4,Existing Southwest Cut,2618.237,4.510,0.000,0.293
8.494,17.441,-580.772,6.794,-547.754,4,Existing Southwest Cut,2624.686,3.356,0.000,0.102
9.278,23.384,-590.654,6.845,-534.991,4,Existing Southwest Cut,2637.091,0.947,0.000,0.030
9.750,23.891,-596.810,6.800,-525.388,4,Existing Southwest Cut,2676.952,0.291,0.000,0.037
10.151,23.910,-601.552,6.809,-517.085,4,Existing Southwest Cut,2685.710,0.186,0.000,0.043
10.551,23.911,-605.831,6.810,-508.531,4,Existing Southwest Cut,2694.965,0.242,0.000,0.045
10.951,23.917,-609.594,6.741,-499.736,4,Existing Southwest Cut,2704.172,0.324,0.000,0.044
11.484,23.902,-613.655,6.822,-487.990,4,Existing Southwest Cut,2716.239,0.355,0.000,0.042
11.995,23.902,-616.811,6.889,-475.970,4,Existing Southwest Cut,2728.428,0.327,0.000,0.043
12.420,23.901,-618.693,6.946,-466.110,4,Existing Southwest Cut,2738.362,0.296,0.000,0.045
12.820,23.901,-619.902,6.999,-456.627,4,Existing Southwest Cut,2747.882,0.301,0.000,0.045
13.223,25.866,-620.567,7.055,-446.770,4,,2757.753,2.661,0.000,0.021
13.623,28.225,-620.820,7.116,-435.922,4,,2768.603,13.479,0.000,0.004
14.030,30.405,-620.895,7.184,-423.578,4,,2780.944,25.814,0.000,-0.004
14.433,32.228,-620.980,7.252,-411.026,4,,2793.495,38.363,0.000,-0.005
14.835,33.835,-621.159,7.323,-397.792,4,,2806.730,51.598,0.000,-0.003
