time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,4.490,272.166,35.905,-370.433,4,,1515.895,63.462,0.000,0.030
0.758,8.859,269.888,36.113,-368.950,4,,1518.637,60.748,0.000,0.032
1.159,12.692,266.284,36.549,-366.539,4,,1523.006,56.416,0.000,0.028
1.560,16.035,261.572,37.265,-363.257,4,,1528.809,50.676,0.000,0.021
1.978,19.081,255.637,38.335,-358.946,4,,1536.229,43.341,0.000,0.011
2.385,21.610,249.181,39.626,-354.107,4,,1544.405,35.273,0.000,0.002
2.790,23.942,241.644,41.202,-348.378,4,,1554.005,25.806,0.000,-0.007
3.272,26.292,232.110,43.148,-341.197,4,,1566.093,13.873,0.000,-0.018
3.694,28.150,222.930,44.811,-334.537,4,,1577.538,2.533,0.000,-0.032
4.094,22.345,214.987,45.936,-328.915,4,Fox Gully,1587.300,1.605,0.000,-0.006
4.497,22.022,208.036,46.573,-323.764,4,Fox Gully,1595.890,2.101,0.000,-0.155
4.900,24.539,200.034,46.722,-318.900,4,Fox Gully,1605.130,0.254,0.000,-0.155
5.300,27.046,190.414,46.094,-315.099,4,Fox Gully,1615.372,1.308,0.000,-0.094
5.700,29.409,179.429,44.719,-312.521,4,Fox Gully,1626.522,1.377,0.000,-0.051
6.103,29.918,167.780,42.767,-310.887,4,Fox Gully,1638.203,0.852,0.000,-0.053
6.546,28.864,154.343,40.318,-310.027,4,Fox Gully,1651.580,0.344,0.959,-0.114
6.947,24.381,143.884,38.811,-310.504,4,Fox Gully,1661.800,0.189,0.266,-0.180
7.382,22.100,134.583,38.738,-312.566,4,Fox Gully,1670.345,0.235,0.256,-0.242
7.783,22.600,126.739,39.511,-316.455,4,Fox Gully,1677.148,0.687,0.000,-0.247
8.183,24.549,119.735,40.505,-322.739,2,Fox Gully,1682.444,1.469,0.000,-0.193
8.695,23.541,111.622,39.828,-332.807,0,Fox Gully,1688.064,3.329,0.000,-0.102
9.095,23.880,105.834,37.685,-340.768,4,Fox Gully,1691.635,5.307,0.000,-0.050
9.495,26.920,102.945,35.916,-350.454,4,Fox Gully,1692.056,4.248,0.000,0.054
9.895,29.487,101.055,34.162,-361.518,4,Fox Gully,1690.686,1.649,0.000,0.138
10.295,29.774,97.776,32.419,-372.831,4,Fox Gully,1690.833,0.315,0.000,0.144
10.701,29.857,92.549,30.910,-383.448,4,Fox Gully,1852.141,1.224,0.000,0.093
11.101,29.688,85.785,29.653,-393.201,4,Fox Gully,1866.802,1.409,0.000,0.036
11.503,29.901,78.242,28.458,-402.366,4,Fox Gully,1882.697,0.933,0.000,0.001
11.903,29.809,70.467,27.333,-411.344,4,Fox Gully,1895.532,0.366,0.000,-0.010
12.304,29.930,62.718,26.291,-420.367,4,Fox Gully,1906.493,0.010,0.000,-0.006
13.544,27.794,39.172,26.753,-448.325,4,Fox Gully,1936.316,0.028,0.473,0.009
14.016,28.685,30.593,29.186,-458.210,4,Fox Gully,1947.461,0.071,0.000,0.009
14.462,28.989,22.311,32.216,-467.511,0,Fox Gully,1958.423,0.057,0.000,0.014
15.005,28.004,12.086,33.983,-478.909,0,Fox Gully,1970.252,0.267,0.979,0.034
15.591,25.136,1.264,33.662,-490.677,4,Fox Gully,1981.804,0.826,0.000,0.056
15.991,27.286,-6.243,34.664,-497.973,4,Fox Gully,1989.146,0.812,0.000,0.026
16.437,29.294,-15.536,35.335,-506.331,2,Fox Gully,1998.036,0.431,0.000,-0.005
16.840,29.187,-24.301,34.786,-514.073,0,Fox Gully,2007.107,0.012,0.000,-0.040
17.256,29.310,-33.413,32.532,-522.120,0,Fox Gully,2020.679,0.583,0.000,-0.097
17.656,29.480,-42.065,29.351,-529.767,4,Fox Gully,2033.405,1.395,0.000,-0.165
18.079,29.895,-50.807,28.521,-538.654,4,Fox Gully,2070.997,2.073,0.000,-0.122
18.485,29.668,-57.769,29.275,-548.154,4,Fox Gully,2092.657,2.063,0.000,-0.065
18.894,29.187,-64.011,30.189,-558.884,4,Fox Gully,2101.979,1.533,0.000,0.042
19.294,23.342,-69.110,30.360,-567.967,4,Fox Gully,2108.271,0.947,0.330,0.142
19.695,19.813,-73.990,30.376,-574.894,4,Fox Gully,2113.718,0.571,0.445,0.252
20.111,19.276,-79.951,30.484,-580.339,4,Fox Gully,2119.934,0.089,0.291,0.320
20.511,20.830,-87.131,30.559,-583.715,4,Fox Gully,2127.204,0.986,0.000,0.290
20.941,23.339,-96.361,30.643,-584.821,4,Fox Gully,2136.456,2.068,0.000,0.177
21.383,25.896,-107.106,30.676,-583.208,4,,2147.169,2.214,0.000,-0.160
21.838,28.396,-119.237,30.638,-579.978,4,,2159.170,9.235,0.000,-0.181
22.254,30.269,-131.542,30.792,-579.246,4,,2171.450,21.561,0.000,-0.060
22.654,32.068,-143.976,31.069,-580.352,4,,2183.939,33.948,0.000,0.021
23.084,33.777,-157.736,31.361,-581.932,4,,2197.747,47.722,0.000,0.049
23.604,35.637,-175.780,31.570,-583.014,4,,2215.792,65.791,0.000,0.036
