time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.407,8.425,541.396,50.484,-195.268,4,,836.731,59.340,0.000,0.003
0.813,15.953,542.956,48.177,-199.395,4,,841.715,54.940,0.000,0.007
1.214,22.516,545.363,44.712,-205.936,4,,849.513,47.989,0.000,0.011
1.614,28.194,548.397,40.481,-214.725,4,,859.752,38.711,0.000,0.013
2.065,31.901,552.448,35.901,-227.427,4,,873.890,25.401,0.000,0.019
2.481,31.957,555.767,32.738,-239.285,4,,886.626,13.105,0.000,0.026
2.890,30.365,558.675,30.462,-252.049,4,,899.929,0.317,1.000,0.033
3.339,27.727,560.468,29.211,-263.703,4,Creek Leap,911.783,1.181,0.000,0.032
3.739,31.524,561.344,28.326,-275.539,4,Creek Leap,923.668,1.920,0.000,0.037
4.215,35.403,561.012,27.054,-291.606,4,Creek Leap,939.751,3.190,0.000,0.042
4.735,38.969,558.164,25.688,-310.730,4,Creek Leap,959.095,3.825,0.000,0.025
5.135,41.288,554.347,25.145,-326.340,4,Creek Leap,975.162,2.539,0.000,0.001
5.591,43.516,549.280,24.998,-345.209,4,Creek Leap,994.727,13.503,0.000,-0.028
6.094,45.366,544.852,25.554,-367.003,4,Creek Leap,1017.000,28.633,0.000,-0.035
6.494,46.406,542.857,27.112,-385.174,4,Creek Leap,1035.333,42.984,0.000,-0.026
7.008,47.427,542.057,30.124,-409.401,4,Creek Leap,1059.753,63.774,0.000,0.010
7.409,41.060,541.609,32.253,-427.039,4,,1077.514,79.360,0.334,0.025
7.871,33.889,540.216,33.499,-443.888,4,,1094.440,94.113,0.290,0.027
8.313,34.400,537.828,33.409,-458.497,2,,1109.174,106.687,0.000,0.024
8.729,33.363,534.545,32.083,-472.575,4,,1123.638,118.703,0.392,0.021
9.129,31.690,530.937,30.188,-484.820,4,,1136.505,129.135,0.000,0.021
9.529,31.954,526.749,27.991,-496.653,4,,1149.223,139.218,0.000,0.028
9.929,31.926,521.825,25.751,-508.179,4,,1161.953,149.054,0.000,0.037
10.330,34.259,515.761,24.110,-519.651,4,,1175.043,158.831,0.000,0.056
10.799,28.121,507.442,23.220,-531.828,4,,1189.789,169.251,1.000,0.081
11.244,19.850,499.815,22.915,-539.321,4,,1200.466,175.546,0.443,0.128
11.644,16.682,493.802,22.921,-542.909,4,,1207.522,178.414,0.000,0.202
12.098,16.512,486.666,23.213,-544.488,4,,1215.221,179.348,0.000,0.265
12.498,19.955,479.644,23.911,-542.930,4,,1222.387,177.354,0.000,0.227
12.995,24.240,471.197,25.173,-535.958,4,,1232.836,170.088,0.000,0.115
14.534,35.301,450.934,30.575,-494.490,4,,1278.992,128.948,0.000,-0.028
14.972,37.644,442.466,32.446,-480.951,4,,1295.077,116.003,0.000,-0.009
15.372,39.486,433.795,34.502,-468.329,4,,1310.524,104.233,0.000,-0.001
15.805,39.194,423.744,36.649,-454.052,4,,1328.097,91.155,0.577,-0.004
16.208,31.266,415.620,37.990,-442.714,4,,1342.089,80.810,0.336,-0.008
16.635,25.737,408.688,38.589,-433.403,4,,1353.684,72.201,0.404,-0.006
17.109,25.892,401.245,38.091,-423.784,2,,1365.792,62.918,0.000,-0.009
17.635,31.242,391.941,35.442,-412.400,4,,1380.660,50.140,0.000,-0.040
18.158,29.534,380.881,31.494,-401.329,4,,1396.851,35.803,0.000,-0.100
18.585,26.459,371.095,30.378,-394.693,4,,1408.827,25.653,0.000,-0.171
18.986,27.563,361.497,31.907,-390.588,4,,1418.951,17.615,0.000,-0.170
19.432,28.292,349.554,35.409,-389.565,4,,1430.964,10.964,0.282,-0.063
19.890,22.211,338.795,39.116,-391.370,4,,1442.480,7.272,0.511,0.031
20.301,18.678,331.311,41.295,-392.756,4,,1450.528,4.947,0.000,0.079
20.701,18.515,324.049,42.500,-393.231,2,,1458.007,2.211,0.000,0.094
21.101,19.438,316.470,42.586,-392.533,0,,1465.469,1.123,0.000,0.081
21.502,22.731,308.493,41.295,-390.715,3,,1473.616,3.965,0.000,0.063
21.902,27.573,299.385,38.892,-386.970,4,,1483.640,4.068,0.000,0.038
22.324,31.595,288.062,36.146,-380.874,4,,1496.776,0.114,0.000,0.026
22.753,34.521,276.070,35.360,-373.918,4,,1510.708,10.731,0.000,0.046
23.233,32.923,262.127,36.790,-365.240,4,,1527.149,27.116,0.277,0.036
23.645,31.723,251.567,38.795,-357.254,4,,1540.525,40.278,0.000,0.006
24.050,31.685,241.926,40.910,-349.299,4,,1553.189,52.694,0.000,-0.010
