time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.421,5.739,-496.419,7.638,-549.935,4,,2540.160,63.681,0.000,-0.015
0.930,11.660,-500.863,7.599,-549.754,4,,2544.608,59.243,0.000,-0.019
1.357,15.959,-506.724,7.547,-549.595,4,,2550.470,53.389,0.000,-0.019
1.935,21.029,-517.545,7.446,-549.552,4,,2561.290,42.577,0.000,-0.016
2.429,24.714,-529.038,7.333,-549.817,4,,2572.784,31.084,0.000,-0.010
2.841,27.391,-540.009,7.221,-550.275,4,,2583.764,20.104,0.000,-0.003
3.242,29.631,-551.430,7.102,-550.852,4,,2595.200,8.669,0.000,0.007
3.644,31.604,-563.692,6.973,-551.429,4,Existing Southwest Cut,2607.476,0.198,0.000,0.024
4.045,31.911,-576.598,6.837,-551.723,4,Existing Southwest Cut,2620.389,4.499,0.269,0.060
4.453,25.684,-588.128,6.745,-551.299,4,Existing Southwest Cut,2631.928,10.655,1.000,0.030
4.853,17.988,-596.475,6.769,-550.445,4,Existing Southwest Cut,2640.287,15.653,0.392,0.024
5.253,11.389,-601.908,6.731,-549.705,4,Existing Southwest Cut,2645.806,19.083,0.155,0.125
5.653,11.942,-606.538,6.741,-548.706,4,Existing Southwest Cut,2650.548,21.927,0.154,0.368
6.053,10.887,-610.506,6.740,-546.895,4,Existing Southwest Cut,2655.023,23.889,0.000,0.435
6.457,14.600,-614.171,6.673,-543.293,4,,2661.041,24.696,0.000,0.366
6.858,18.145,-617.028,6.512,-537.008,4,,2667.563,23.586,0.000,0.197
7.258,21.237,-618.091,6.621,-529.176,4,,2675.467,20.501,0.000,0.057
7.684,24.266,-618.020,6.658,-519.580,4,,2685.008,15.980,0.000,-0.017
8.219,27.635,-617.711,6.727,-505.510,4,,2698.951,9.989,0.000,-0.029
8.834,30.757,-618.215,6.823,-487.942,4,,2716.520,4.709,0.000,-0.004
9.342,33.030,-619.128,6.916,-471.344,4,,2733.146,1.642,0.000,0.008
9.807,34.749,-619.880,7.004,-455.746,4,,2748.761,0.204,0.000,0.009
10.208,36.054,-620.363,7.084,-441.576,4,,2762.940,7.809,0.000,0.005
10.747,37.574,-620.815,7.194,-421.675,4,,2782.846,27.714,0.000,0.001
11.147,38.544,-621.087,7.277,-406.440,4,,2798.083,42.951,0.000,0.000
11.550,39.400,-621.359,7.359,-390.842,4,,2813.684,58.551,0.000,-0.001
