time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,5.668,273.582,35.760,-367.796,4,,1516.156,63.128,0.000,-0.169
0.838,12.074,269.732,36.134,-365.790,4,,1520.544,58.811,0.000,-0.011
1.244,16.624,264.504,36.778,-363.360,4,,1526.311,53.121,0.000,0.042
1.662,20.691,257.559,37.862,-359.769,4,,1534.145,45.377,0.000,0.046
2.134,24.604,248.453,39.575,-353.972,4,,1545.052,34.608,0.000,0.023
2.694,28.423,236.661,42.031,-345.173,4,,1559.970,19.896,0.000,-0.004
3.111,30.880,226.860,43.971,-337.676,4,,1572.457,7.556,0.000,-0.017
6.536,-5.307,216.345,45.500,-331.029,4,Fox Gully,1584.979,1.890,0.000,0.524
6.936,2.957,216.508,45.468,-331.171,4,Fox Gully,1584.762,1.849,0.000,0.687
7.338,8.549,214.135,45.684,-331.014,4,Fox Gully,1586.846,3.608,0.000,0.457
7.863,13.900,209.025,46.188,-328.420,4,Fox Gully,1592.618,5.429,0.000,0.083
8.269,18.345,204.146,46.531,-324.116,4,Fox Gully,1599.075,4.098,0.000,-0.100
8.754,23.267,195.602,46.411,-318.047,2,Fox Gully,1609.444,0.375,0.000,-0.105
9.154,26.927,186.312,45.516,-314.208,4,Fox Gully,1619.493,1.234,0.000,-0.066
9.554,29.743,175.246,43.909,-311.659,4,Fox Gully,1630.807,1.385,0.000,-0.039
9.969,29.948,163.560,41.842,-310.269,4,Fox Gully,1642.526,0.881,0.000,-0.040
10.369,29.426,151.852,39.734,-309.969,4,Fox Gully,1654.114,0.339,0.000,-0.071
10.787,22.157,140.935,38.535,-311.116,4,Fox Gully,1664.510,0.000,1.000,-0.106
11.191,22.330,132.764,38.678,-313.671,4,Fox Gully,1671.863,0.096,1.000,-0.136
11.591,17.176,126.661,39.484,-317.153,4,Fox Gully,1677.034,0.198,0.000,-0.124
12.017,21.337,120.498,40.329,-322.988,2,Fox Gully,1681.636,0.710,0.000,-0.102
12.419,21.891,115.025,39.988,-329.984,0,Fox Gully,1685.187,1.604,0.000,-0.070
12.819,24.839,110.616,38.331,-338.060,4,Fox Gully,1687.391,2.009,0.000,-0.029
13.219,28.872,107.103,36.396,-348.081,4,Fox Gully,1688.238,1.311,0.000,0.012
13.619,29.955,103.286,34.489,-359.162,4,Fox Gully,1688.927,0.554,0.000,0.034
14.019,29.906,98.793,32.680,-370.061,4,Fox Gully,1690.577,0.049,0.000,0.045
14.448,29.787,92.983,31.023,-381.031,4,Fox Gully,1848.780,0.268,0.000,0.038
14.848,29.853,86.452,29.716,-390.929,4,Fox Gully,1862.907,0.596,0.000,0.023
15.248,29.895,79.288,28.524,-400.397,4,Fox Gully,1880.053,0.561,0.000,0.010
15.648,29.895,71.809,27.379,-409.630,4,Fox Gully,1893.028,0.350,0.000,0.003
16.661,29.103,52.365,24.916,-432.853,4,Fox Gully,1920.474,0.015,1.000,0.002
17.061,24.484,45.969,25.512,-440.394,4,Fox Gully,1928.290,0.011,0.000,0.003
17.461,25.484,39.252,26.577,-448.225,4,Fox Gully,1936.221,0.023,1.000,0.003
17.966,23.736,31.960,28.609,-456.590,4,Fox Gully,1945.416,0.027,0.000,0.003
18.366,26.492,25.459,30.946,-463.927,2,Fox Gully,1954.418,0.018,0.000,0.006
18.769,25.885,18.561,32.946,-471.637,0,Fox Gully,1962.811,0.032,0.000,0.011
19.169,25.478,11.711,33.368,-479.293,0,Fox Gully,1970.579,0.261,0.000,0.021
19.570,22.247,5.225,33.074,-486.434,4,Fox Gully,1977.591,0.614,0.000,0.034
19.970,25.559,-1.515,34.089,-493.206,4,Fox Gully,1984.337,0.683,0.000,0.016
20.383,28.738,-9.903,34.742,-500.973,4,Fox Gully,1992.238,0.441,0.000,0.003
20.834,29.454,-19.974,35.189,-510.019,0,Fox Gully,2002.255,0.044,0.000,-0.009
21.243,29.412,-28.712,33.995,-517.873,0,Fox Gully,2013.052,0.333,0.000,-0.031
21.643,29.416,-37.375,31.248,-525.653,0,Fox Gully,2025.801,0.886,0.000,-0.066
22.051,25.181,-45.679,28.810,-533.306,4,Fox Gully,2041.531,1.640,1.000,-0.095
22.455,23.859,-52.297,28.349,-541.042,4,Fox Gully,2079.666,1.771,1.000,-0.056
22.903,21.329,-57.298,29.249,-548.501,4,Fox Gully,2091.739,1.479,0.000,-0.027
23.303,24.859,-61.877,29.858,-556.560,4,Fox Gully,2099.094,0.948,0.000,0.013
23.748,25.964,-67.621,30.229,-566.558,4,Fox Gully,2106.579,0.491,0.000,0.073
24.148,22.448,-73.229,30.196,-574.214,4,Fox Gully,2112.891,0.456,0.000,0.132
24.623,21.932,-81.269,30.353,-580.805,4,Fox Gully,2121.266,0.234,0.000,0.174
25.258,26.236,-95.952,30.493,-584.430,4,Fox Gully,2136.035,1.643,0.000,0.107
25.661,29.133,-106.982,30.533,-583.168,4,,2147.044,2.155,0.000,-0.086
26.064,31.849,-118.938,30.488,-580.517,4,,2158.893,8.909,0.000,-0.082
26.465,34.186,-132.144,30.635,-579.867,4,,2172.076,22.130,0.000,-0.031
26.880,36.434,-146.968,30.985,-580.831,4,,2186.945,36.938,0.000,0.007
27.341,38.575,-164.200,31.325,-582.164,4,,2204.212,54.189,0.000,0.020
