time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.366,4.944,-116.117,30.648,-577.987,4,,2155.959,64.036,0.000,-0.282
0.769,9.795,-119.111,30.653,-578.349,4,,2158.970,61.023,0.000,-0.089
2.180,22.667,-142.648,31.045,-582.363,4,,2182.673,37.342,0.000,0.046
2.766,26.437,-156.941,31.343,-582.934,4,,2196.971,23.051,0.000,0.014
3.168,28.690,-167.998,31.507,-582.888,4,,2208.018,11.996,0.000,0.004
3.590,28.450,-180.406,31.561,-582.678,4,,2220.414,0.077,1.000,-0.069
7.021,0.705,-187.393,31.471,-585.443,4,Pine Ridge,2227.347,0.403,0.000,-0.030
7.421,6.134,-188.838,31.450,-585.396,4,Pine Ridge,2228.792,0.057,0.000,0.028
7.821,10.924,-192.315,31.392,-585.242,4,Pine Ridge,2232.250,0.326,0.000,0.097
8.230,15.143,-197.566,31.267,-584.749,4,Pine Ridge,2237.494,0.189,0.000,0.109
8.633,19.052,-204.670,31.020,-583.376,4,Pine Ridge,2244.610,0.477,0.000,0.054
9.038,22.391,-212.683,30.619,-581.108,4,Pine Ridge,2252.715,0.902,0.000,0.012
9.441,25.409,-221.803,29.986,-578.155,4,Pine Ridge,2262.035,0.500,0.000,0.009
9.842,28.152,-231.945,29.015,-574.702,4,Pine Ridge,2272.540,0.062,0.000,0.031
10.294,31.041,-244.603,27.222,-569.870,4,Pine Ridge,2285.926,0.052,0.000,0.056
10.765,33.218,-257.809,25.093,-563.603,4,Pine Ridge,2300.214,0.400,0.000,0.062
11.167,35.076,-269.478,23.704,-556.609,4,Pine Ridge,2312.985,0.649,0.000,0.053
11.619,36.746,-282.791,23.404,-546.841,4,Pine Ridge,2327.606,0.687,0.000,0.039
12.044,37.744,-294.634,24.772,-536.704,4,Pine Ridge,2340.518,0.571,0.000,0.026
12.505,38.111,-307.298,26.383,-524.706,0,Pine Ridge,2354.418,0.440,0.000,0.013
12.975,37.667,-320.379,26.023,-512.037,0,Pine Ridge,2369.039,0.650,0.000,0.007
13.382,31.754,-329.909,26.625,-502.103,4,Pine Ridge,2379.475,0.525,0.000,0.005
13.831,31.577,-339.199,28.802,-491.980,4,Pine Ridge,2389.399,0.226,0.000,-0.003
14.250,30.911,-347.974,31.086,-482.408,0,Pine Ridge,2398.540,0.020,0.000,-0.022
14.773,30.416,-359.154,31.616,-470.205,0,Pine Ridge,2410.993,0.167,0.000,-0.031
15.212,30.635,-368.149,29.938,-460.371,0,Pine Ridge,2421.219,0.286,0.000,-0.029
15.616,30.892,-376.241,26.787,-451.516,0,Pine Ridge,2430.312,0.380,0.000,-0.026
16.023,30.738,-384.260,22.099,-442.740,0,Pine Ridge,2439.192,0.469,0.000,-0.026
16.472,29.104,-393.013,21.197,-433.155,4,Pine Ridge,2448.627,0.577,0.000,-0.010
16.872,31.243,-401.405,20.646,-424.455,4,Pine Ridge,2457.563,0.365,0.000,0.002
17.855,35.472,-424.226,19.394,-400.875,4,Pine Ridge,2481.364,0.065,0.000,-0.002
18.255,36.855,-434.259,18.837,-390.442,4,Pine Ridge,2491.566,0.047,0.000,-0.009
18.655,38.071,-444.743,18.260,-379.727,4,Pine Ridge,2501.856,0.017,0.000,-0.015
19.055,39.083,-455.743,17.666,-368.887,4,Pine Ridge,2832.465,0.087,0.000,-0.020
19.455,39.525,-467.233,17.061,-358.146,4,Pine Ridge,2843.325,0.182,0.000,-0.020
19.915,39.705,-480.931,16.360,-346.134,4,Pine Ridge,2855.452,0.223,0.000,-0.018
20.316,39.761,-493.191,15.749,-336.036,4,Pine Ridge,2865.649,0.217,0.000,-0.017
20.724,39.785,-505.724,15.138,-326.254,4,Pine Ridge,2875.575,0.199,0.000,-0.015
21.158,39.796,-519.774,14.464,-315.829,4,Pine Ridge,2886.476,0.183,0.000,-0.010
21.558,39.802,-532.730,13.852,-306.599,4,Pine Ridge,2896.101,0.163,0.000,-0.003
22.028,39.805,-547.737,13.148,-296.132,4,Pine Ridge,2906.959,0.118,0.000,0.010
22.563,39.803,-565.233,12.322,-283.675,4,Pine Ridge,2919.818,0.017,0.000,0.010
23.065,39.806,-581.176,11.552,-271.784,4,Pine Ridge,2932.031,0.229,0.000,-0.007
23.499,39.858,-595.156,9.977,-261.310,0,Pine Ridge,2942.766,0.039,0.000,0.008
24.015,31.251,-610.173,7.885,-250.052,4,Pine Ridge,2954.274,0.221,1.000,0.072
24.468,22.922,-618.952,7.879,-242.412,4,Pine Ridge,2962.057,0.246,0.389,0.135
24.895,20.166,-624.803,8.034,-235.289,4,Pine Ridge,2969.272,0.307,0.000,0.217
25.295,20.596,-628.261,8.037,-227.988,4,Pine Ridge,2976.624,0.179,0.000,0.247
25.740,23.019,-629.504,8.074,-218.532,4,Pine Ridge,2986.097,1.391,0.000,0.169
26.162,25.504,-627.909,8.111,-208.437,4,Pine Ridge,2996.166,2.269,0.000,0.222
26.587,27.953,-624.318,8.146,-197.761,4,,3006.789,6.814,0.000,-0.111
26.990,29.901,-621.733,8.186,-186.453,4,,3018.059,18.365,0.000,-0.096
27.391,31.668,-620.804,8.228,-174.154,4,,3030.344,30.667,0.000,-0.045
27.800,33.399,-621.169,8.276,-160.472,4,,3044.031,44.236,0.000,-0.001
28.262,35.078,-622.098,8.330,-144.723,4,,3059.791,59.895,0.000,0.016
