time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,-167.990,31.541,-582.543,39.998,40.000,4,0.000,0.000,0
0.100,-171.921,31.552,-582.577,39.267,40.000,4,0.000,0.000,0
0.200,-175.820,31.549,-582.610,38.300,18.404,4,0.000,0.000,0
0.317,-180.208,31.550,-582.648,35.328,18.404,4,0.000,0.000,0
0.434,-184.242,31.542,-582.683,32.368,18.545,4,3.399,3.399,0
0.534,-187.333,31.517,-582.709,29.910,18.404,4,6.481,6.481,0
0.651,-190.717,31.465,-582.738,26.974,21.397,4,10.339,10.339,0
0.767,-193.270,31.408,-582.760,24.572,28.260,4,13.535,13.535,0
0.884,-196.243,31.327,-582.785,24.725,30.309,4,16.722,16.722,0
1.001,-199.268,31.234,-582.810,25.542,40.000,4,19.826,19.826,0
1.101,-201.862,31.145,-582.820,26.201,40.000,4,22.311,22.311,0
1.201,-204.520,31.043,-582.796,26.834,40.000,4,24.893,24.893,0
1.318,-207.790,30.900,-582.684,27.558,40.000,4,27.980,27.980,0
1.418,-210.574,30.761,-582.493,28.134,40.000,4,30.708,30.708,0
1.534,-213.976,30.568,-582.122,28.805,40.000,4,34.091,34.091,0
1.651,-217.435,30.344,-581.587,29.461,40.000,4,37.594,37.594,0
1.751,-220.355,30.133,-581.016,30.001,40.000,4,40.561,40.561,0
1.851,-223.305,29.898,-580.339,30.536,40.000,4,43.569,43.569,0
1.951,-226.284,29.638,-579.563,31.067,40.000,4,46.613,46.613,0
2.052,-229.290,29.349,-578.697,31.592,40.000,4,49.693,49.693,0
2.152,-232.323,29.026,-577.745,32.112,40.000,4,52.809,52.809,0
2.252,-235.379,28.664,-576.712,32.626,40.000,4,55.961,55.961,0
2.352,-238.457,28.261,-575.601,33.134,40.000,4,59.151,59.151,0
2.452,-241.555,27.820,-574.409,33.634,40.000,4,62.381,62.381,0
2.553,-244.668,27.344,-573.137,34.124,40.000,4,65.649,65.649,0
2.653,-247.795,26.841,-571.781,34.604,40.000,4,69.003,69.003,0
2.753,-250.930,26.315,-570.336,35.072,40.000,4,72.354,72.354,0
2.853,-254.070,25.774,-568.801,35.527,40.000,4,75.746,75.746,0
2.953,-257.213,25.241,-567.174,35.963,40.000,4,79.227,79.227,0
3.053,-260.358,24.749,-565.454,36.377,40.000,4,82.705,82.705,0
