time,speed,grounded,timer,visible
2.418,21.376,4,2.060,False
2.427,21.377,4,2.060,False
2.435,21.475,4,2.080,False
2.443,21.475,4,2.080,False
2.452,21.475,4,2.080,False
2.460,21.572,4,2.100,False
2.468,21.572,4,2.100,False
2.477,21.668,4,2.120,False
2.485,21.669,4,2.120,False
2.493,21.763,4,2.140,False
2.502,21.764,4,2.140,False
2.510,21.764,4,2.140,False
2.518,21.858,4,2.160,False
2.527,21.858,4,2.160,False
2.535,21.951,4,2.180,False
2.543,21.951,4,2.180,False
2.552,21.952,4,2.180,False
2.560,22.043,4,2.200,False
2.568,22.044,4,2.200,False
2.577,22.135,4,2.220,False
2.585,22.135,4,2.220,False
2.593,22.225,4,2.240,False
2.602,22.225,4,2.240,False
2.610,22.225,4,2.240,False
2.618,22.314,4,2.260,False
2.627,22.315,4,2.260,False
2.635,22.402,4,2.280,False
2.643,22.403,4,2.280,False
2.652,22.403,4,2.280,False
2.660,22.490,4,2.300,False
2.668,22.490,4,2.300,False
2.677,22.576,4,2.320,False
2.685,22.576,4,2.320,False
2.693,22.661,4,2.340,False
2.702,22.661,4,2.340,False
2.710,22.662,4,2.340,False
2.718,22.745,4,2.360,False
2.727,22.746,4,2.360,False
2.735,22.828,4,2.380,False
2.743,22.829,4,2.380,False
2.752,22.829,4,2.380,False
2.760,22.910,4,2.400,False
2.768,22.911,4,2.400,False
2.777,22.991,4,2.420,False
2.785,22.992,4,2.420,False
2.793,23.071,4,2.440,False
2.802,23.071,4,2.440,False
2.810,23.072,4,2.440,False
2.818,23.150,4,2.460,False
2.827,23.150,4,2.460,False
2.835,23.227,4,2.480,False
2.843,23.228,4,2.480,False
2.852,23.228,4,2.480,False
2.860,23.304,4,2.500,False
2.870,23.305,4,2.500,False
2.879,23.379,4,2.520,False
2.887,23.380,4,2.520,False
2.895,23.453,4,2.540,False
2.904,23.454,4,2.540,False
2.913,23.526,4,2.560,False
2.921,23.527,4,2.560,False
2.929,23.528,4,2.560,False
2.938,23.598,4,2.580,False
2.946,23.599,4,2.580,False
2.955,23.669,4,2.600,False
2.963,23.670,4,2.600,False
2.971,23.671,4,2.600,False
2.980,23.739,4,2.620,False
2.988,23.740,4,2.620,False
2.996,23.807,4,2.640,False
3.005,23.808,4,2.640,False
3.013,23.875,4,2.660,False
3.022,23.875,4,2.660,False
3.030,23.876,4,2.660,False
3.038,23.942,4,2.680,False
3.047,23.942,4,2.680,False
3.055,24.007,4,2.700,False
3.063,24.007,4,2.700,False
3.072,24.008,4,2.700,False
3.080,24.071,4,2.720,False
3.088,24.072,4,2.720,False
3.097,24.134,4,2.740,False
3.105,24.135,4,2.740,False
3.113,24.196,4,2.760,False
3.122,24.197,4,2.760,False
3.130,24.198,4,2.760,False
3.139,24.258,4,2.780,False
3.148,24.259,4,2.780,False
3.156,24.318,4,2.800,False
3.164,24.319,4,2.800,False
3.173,24.377,4,2.820,False
3.181,24.378,4,2.820,False
3.189,24.379,4,2.820,False
3.198,24.436,4,2.840,False
3.206,24.437,4,2.840,False
3.214,24.494,4,2.860,False
3.223,24.494,4,2.860,False
3.231,24.495,4,2.860,False
3.239,24.551,4,2.880,False
3.248,24.551,4,2.880,False
3.256,24.606,4,2.900,False
3.264,24.607,4,2.900,False
3.273,24.660,4,2.920,False
3.281,24.661,4,2.920,False
3.289,24.662,4,2.920,False
3.298,24.715,4,2.940,False
3.306,24.715,4,2.940,False
3.315,24.767,4,2.960,False
3.323,24.768,4,2.960,False
3.331,24.768,4,2.960,False
3.340,24.820,4,2.980,False
3.348,24.820,4,2.980,False
3.357,24.871,4,3.000,False
3.365,24.871,4,3.000,False
3.374,24.921,4,3.020,True
