time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,555.788,32.795,-240.588,33.315,34.000,4,0.000,0.000,0
0.133,556.765,32.061,-244.508,33.811,34.000,4,0.000,0.000,0
0.266,557.888,31.154,-249.023,33.436,33.149,4,0.000,0.000,0
0.400,558.977,30.335,-253.387,32.747,28.835,4,0.719,0.719,0
0.533,559.888,29.876,-257.054,30.856,29.618,4,4.545,4.545,0
0.666,560.899,29.526,-261.129,29.498,25.901,4,8.764,8.764,0
0.799,561.869,29.241,-265.045,28.142,27.558,4,12.830,12.830,0
0.901,562.530,29.049,-267.719,27.683,29.075,4,15.597,15.597,0
1.001,563.190,28.853,-270.434,28.234,33.678,4,18.363,18.363,0
1.134,563.965,28.612,-273.771,28.935,34.000,4,21.715,21.715,0
1.267,564.810,28.321,-277.791,29.763,32.800,4,25.677,25.677,0
1.400,565.553,28.014,-281.945,30.511,30.273,4,29.945,29.945,0
1.534,566.074,27.734,-285.486,29.224,27.825,4,33.611,33.611,0
1.667,566.515,27.396,-289.406,27.511,25.374,4,37.591,37.591,0
1.800,566.777,27.075,-293.097,25.785,27.283,4,41.264,41.264,0
1.933,566.857,26.835,-296.142,24.978,23.318,4,44.206,44.206,0
2.066,566.777,26.602,-299.515,23.567,22.986,4,47.527,47.527,0
2.200,566.508,26.408,-302.678,22.066,21.719,4,50.532,50.532,0
2.333,566.123,26.261,-305.243,21.364,21.363,4,53.021,53.021,0
2.466,565.478,26.105,-308.142,21.325,21.175,4,55.789,55.789,0
2.599,564.619,25.965,-310.941,21.016,21.363,4,58.506,58.506,0
2.732,563.688,25.856,-313.309,21.306,21.175,4,60.885,60.885,0
2.866,562.387,25.741,-315.991,21.247,22.195,4,63.703,63.703,0
2.999,560.828,25.636,-318.612,22.160,29.336,4,66.564,66.564,0
3.132,559.266,25.551,-320.837,22.963,34.000,4,69.091,69.091,0
3.265,557.193,25.460,-323.394,23.896,34.000,4,72.070,72.070,0
3.398,554.868,25.380,-325.902,24.806,34.000,4,75.384,75.384,0
3.532,552.694,25.325,-328.014,25.564,34.000,4,78.321,78.321,0
3.665,549.970,25.274,-330.442,26.434,34.000,4,81.882,81.882,0
3.798,547.069,25.238,-332.846,27.277,34.000,4,85.568,85.568,0
3.931,544.457,25.216,-334.899,27.974,34.000,4,88.817,88.817,0
4.064,541.280,25.189,-337.296,28.762,34.000,4,92.726,92.726,0
4.198,537.982,25.190,-339.700,29.512,34.000,4,96.742,96.742,0
4.331,535.066,25.289,-341.770,30.110,34.000,4,100.255,100.255,0
4.464,531.557,25.514,-344.187,30.761,34.000,4,104.453,104.453,0
4.597,527.934,25.739,-346.597,31.381,34.000,4,108.741,108.741,0
4.730,524.736,25.894,-348.648,31.889,34.000,4,112.503,112.503,0
4.864,520.894,26.035,-351.010,32.462,34.000,4,116.947,116.947,0
4.967,518.074,26.111,-352.667,32.818,34.000,4,120.152,120.152,0
5.101,514.035,26.176,-354.924,33.151,34.000,4,124.709,124.709,0
5.234,510.497,26.184,-356.780,33.330,34.000,4,128.633,128.633,0
5.367,506.289,26.133,-358.837,33.474,34.000,4,133.241,133.241,0
5.500,502.003,26.027,-360.762,33.573,34.000,4,137.857,137.857,0
5.633,498.272,25.920,-362.293,33.621,34.000,4,141.802,141.802,0
5.767,493.877,25.883,-363.920,33.400,34.000,4,146.399,146.399,0
5.900,489.586,26.184,-365.335,32.332,34.000,4,150.835,150.835,0
6.033,485.937,26.667,-366.389,31.669,34.000,4,154.530,154.530,0
6.134,482.896,27.162,-367.149,31.583,31.584,4,157.594,157.594,0
6.267,478.775,27.948,-367.979,30.418,34.000,4,161.654,161.654,0
6.400,474.632,28.878,-368.524,30.747,34.000,4,165.608,165.608,0
6.534,471.053,29.800,-368.743,30.977,34.000,4,169.129,169.129,0
6.667,466.813,30.889,-368.732,30.981,34.000,0,173.196,173.196,0
6.800,462.561,31.798,-368.660,30.382,34.000,0,177.361,177.361,0
6.933,458.926,32.421,-368.598,29.771,34.000,0,180.960,180.960,0
7.066,454.699,32.966,-368.526,29.134,34.000,0,185.120,185.120,0
7.200,450.488,33.316,-368.454,28.539,34.000,0,189.270,189.270,0
7.333,446.892,33.462,-368.392,27.995,34.000,0,192.811,192.811,0
7.466,442.713,33.454,-368.321,27.522,34.000,0,196.939,196.939,0
7.599,438.550,33.255,-368.250,27.096,34.000,0,201.059,201.059,0
7.732,434.995,32.932,-368.191,26.660,34.000,0,204.583,204.583,0
7.866,430.862,32.379,-368.122,26.214,34.000,0,208.698,208.698,0
7.999,426.743,31.636,-368.054,25.695,34.000,0,212.816,212.816,0
8.132,423.224,30.848,-367.997,25.058,34.000,0,216.338,216.338,0
8.265,419.131,29.753,-367.931,24.314,34.000,0,220.468,220.468,0
8.398,415.049,28.468,-367.865,23.449,34.000,0,224.617,224.617,0
8.532,411.560,27.217,-367.809,22.486,34.000,0,228.209,228.209,0
8.665,407.498,25.582,-367.744,21.454,34.000,0,232.407,232.407,0
8.798,403.623,24.499,-367.595,19.624,34.000,4,236.533,236.533,0
8.931,400.681,24.742,-367.147,21.156,32.242,4,239.707,239.707,0
9.064,397.456,24.993,-366.192,23.036,34.000,4,243.153,243.153,0
9.198,394.401,25.266,-364.787,24.402,33.985,4,246.246,246.246,0
9.331,391.766,25.567,-363.442,25.025,34.000,4,248.884,248.884,0
9.501,387.539,26.135,-361.797,25.497,33.985,4,252.869,252.869,0
9.634,384.561,26.578,-361.094,25.552,34.000,4,255.634,255.634,0
9.767,380.998,27.153,-360.704,25.629,34.000,4,258.895,258.895,0
9.900,377.411,27.786,-360.791,25.726,34.000,4,262.285,262.285,0
10.033,374.366,28.362,-361.246,25.840,34.000,4,265.142,265.142,0
10.167,370.892,29.049,-362.218,26.192,34.000,4,268.646,268.646,0
10.300,367.525,29.740,-363.622,26.668,34.000,4,272.125,272.125,0
10.433,364.695,30.342,-365.068,27.116,34.000,4,275.218,275.218,0
10.566,361.429,31.079,-366.943,27.658,34.000,4,278.843,278.843,0
10.699,358.162,31.867,-368.947,28.188,33.719,4,282.563,282.563,0
10.833,355.351,32.607,-370.722,28.611,31.042,4,285.833,285.833,0
10.966,352.050,33.575,-372.832,29.023,28.626,4,289.683,289.683,0
11.099,348.828,34.595,-374.903,27.307,26.551,4,293.508,293.508,0
11.232,346.304,35.513,-376.532,25.497,24.255,4,296.534,296.534,0
11.365,343.593,36.617,-378.284,23.429,22.112,4,299.786,299.786,0
11.499,341.124,37.642,-379.882,21.155,19.295,4,302.762,302.762,0
11.632,339.205,38.425,-381.125,19.613,19.193,4,305.072,305.072,0
11.765,337.098,39.258,-382.491,18.778,19.797,4,307.594,307.594,0
11.898,334.994,40.050,-383.856,18.357,18.944,4,310.111,310.111,0
12.031,333.268,40.659,-384.975,17.384,17.687,4,312.185,312.185,0
12.165,331.279,41.300,-386.265,17.449,18.654,4,314.552,314.552,0
12.298,329.275,41.871,-387.562,17.404,17.215,2,316.933,316.933,0
12.431,327.566,42.254,-388.660,16.755,17.687,2,318.969,318.969,0
12.564,325.543,42.549,-389.944,17.466,19.025,2,321.343,321.343,0
12.697,323.403,42.706,-391.266,17.747,19.572,3,323.835,323.835,0
