time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,555.788,32.795,-240.588,33.315,34.000,4,0.000,0.000,0
0.133,556.919,31.947,-245.120,33.554,34.000,4,0.000,0.000,0
0.266,557.880,31.185,-248.977,33.166,33.654,4,0.000,0.000,0
0.400,558.962,30.289,-253.324,32.928,29.378,4,0.657,0.657,0
0.533,559.878,29.792,-257.012,31.583,30.229,4,4.489,4.489,0
0.666,560.923,29.480,-261.225,31.088,26.435,4,8.830,8.830,0
0.799,561.950,29.218,-265.370,30.010,31.441,4,13.127,13.127,0
0.932,562.820,28.971,-268.887,30.047,29.674,4,16.750,16.750,0
1.066,563.788,28.677,-272.863,29.362,34.000,4,20.792,20.792,0
1.199,564.719,28.381,-276.923,30.173,34.000,4,24.803,24.803,0
1.332,565.457,28.120,-280.506,30.825,31.929,4,28.438,28.438,0
1.465,566.200,27.795,-284.746,30.276,29.726,4,32.864,32.864,0
1.598,566.757,27.451,-288.822,28.827,26.956,4,37.005,37.005,0
1.732,567.070,27.159,-292.122,26.870,24.945,4,40.289,40.289,0
1.865,567.240,26.865,-295.708,25.003,24.406,4,43.779,43.779,0
1.998,567.203,26.626,-299.088,23.535,23.396,4,47.095,47.095,0
2.131,567.008,26.455,-301.832,22.656,23.218,4,49.638,49.638,0
2.237,566.659,26.302,-304.474,21.905,23.457,4,52.170,52.170,0
2.370,566.150,26.162,-307.047,21.750,22.713,4,54.644,54.644,0
2.470,565.593,26.051,-309.165,21.810,22.167,4,56.668,56.668,0
2.604,564.609,25.910,-312.071,22.152,21.803,4,59.553,59.553,0
2.737,563.392,25.786,-314.873,22.086,24.865,4,62.232,62.232,0
2.870,562.138,25.691,-317.226,22.450,25.490,4,64.691,64.691,0
3.003,560.406,25.587,-319.944,23.409,28.548,4,67.690,67.690,0
3.137,558.385,25.491,-322.620,24.335,33.472,4,70.815,70.815,0
3.237,556.776,25.427,-324.499,24.978,34.000,4,73.088,73.088,0
3.370,554.677,25.360,-326.714,25.728,34.000,4,76.057,76.057,0
3.504,552.019,25.298,-329.247,26.591,34.000,4,79.595,79.595,0
3.637,549.162,25.252,-331.737,27.426,34.000,4,83.288,83.288,0
3.770,546.576,25.226,-333.848,28.114,34.000,4,86.540,86.540,0
3.904,543.416,25.205,-336.298,28.888,34.000,4,90.455,90.455,0
4.037,540.121,25.185,-338.743,29.631,34.000,4,94.480,94.480,0
4.170,537.204,25.205,-340.839,30.232,34.000,4,97.999,97.999,0
4.304,533.697,25.365,-343.284,30.879,34.000,4,102.201,102.201,0
4.437,530.076,25.616,-345.721,31.478,34.000,4,106.493,106.493,0
4.570,526.883,25.807,-347.795,31.965,34.000,4,110.260,110.260,0
4.704,523.052,25.976,-350.189,32.512,34.000,4,114.704,114.704,0
4.837,519.108,26.097,-352.537,32.943,34.000,4,119.218,119.218,0
