time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,-548.098,7.188,-550.800,23.999,26.000,4,0.000,0.000,0
0.133,-551.439,7.140,-550.963,24.239,26.000,4,0.000,0.000,0
0.266,-554.901,7.080,-551.131,25.094,21.538,4,0.000,0.000,0
0.400,-557.774,7.036,-551.270,22.837,21.538,4,0.000,0.000,0
0.533,-560.844,6.998,-551.390,21.331,20.289,4,0.334,0.334,0
0.667,-563.724,6.970,-551.421,19.980,22.255,4,3.226,3.226,0
0.800,-566.162,6.946,-551.326,20.578,21.538,4,5.614,5.614,0
0.933,-569.095,6.917,-550.996,21.374,23.951,4,8.476,8.476,0
1.033,-571.234,6.894,-550.570,21.970,24.786,4,10.556,10.556,0
1.167,-574.249,6.862,-549.656,22.745,25.706,4,13.532,13.532,0
1.300,-576.805,6.835,-548.552,23.332,26.000,4,16.186,16.186,0
1.433,-579.698,6.805,-546.887,24.052,26.000,4,19.342,19.342,0
1.566,-582.457,6.773,-544.836,24.779,26.000,4,22.607,22.607,0
1.699,-584.685,6.745,-542.812,25.165,26.000,4,25.514,25.514,0
1.833,-587.103,6.741,-540.213,25.429,26.000,4,28.931,28.931,0
1.966,-589.331,6.794,-537.414,25.582,26.000,4,32.399,32.399,0
2.099,-591.106,6.838,-534.897,25.666,26.000,4,35.417,35.417,0
2.232,-593.049,6.843,-531.862,25.747,26.000,4,38.966,38.966,0
2.365,-594.886,6.820,-528.754,25.803,26.000,4,42.524,42.524,0
2.499,-596.401,6.805,-526.051,25.831,26.000,4,45.599,45.599,0
2.632,-598.123,6.800,-522.869,25.852,26.000,4,49.202,49.202,0
2.765,-599.816,6.803,-519.669,25.863,26.000,4,52.817,52.817,0
2.898,-601.255,6.808,-516.919,25.867,26.000,4,55.922,55.922,0
3.031,-602.929,6.813,-513.707,25.869,26.000,4,59.547,59.547,0
3.165,-604.600,6.815,-510.493,25.871,26.000,4,63.172,63.172,0
3.298,-606.032,6.810,-507.738,25.873,26.000,4,66.274,66.274,0
3.431,-607.701,6.787,-504.521,25.878,26.000,4,69.885,69.885,0
3.564,-609.357,6.749,-501.299,25.883,26.000,4,73.485,73.485,0
3.697,-610.755,6.729,-498.527,25.880,26.000,4,76.560,76.560,0
3.831,-612.355,6.743,-495.279,25.871,26.000,4,80.138,80.138,0
3.964,-613.909,6.784,-492.009,25.860,26.000,4,83.707,83.707,0
4.097,-615.195,6.816,-489.185,25.851,26.000,4,86.753,86.753,0
4.230,-616.629,6.841,-485.862,25.845,26.000,4,90.305,90.305,0
4.367,-617.980,6.857,-482.505,25.839,26.000,4,93.823,93.823,0
4.500,-619.063,6.870,-479.600,25.831,26.000,4,96.846,96.846,0
4.633,-620.229,6.888,-476.176,25.826,26.000,4,100.378,100.378,0
4.766,-621.277,6.908,-472.715,25.806,26.000,4,103.907,103.907,0
4.899,-622.034,6.926,-469.713,25.729,26.000,4,106.917,106.917,0
5.033,-622.674,6.946,-466.166,25.673,26.000,4,110.437,110.437,0
5.166,-623.031,6.967,-462.584,25.676,26.000,4,113.947,113.947,0
5.299,-623.132,6.984,-459.500,25.671,26.000,4,116.935,116.935,0
5.432,-623.001,7.004,-455.904,25.610,26.000,4,120.382,120.382,0
5.565,-622.509,7.024,-452.353,25.371,26.000,4,123.829,123.829,0
