time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,522.427,82.441,-129.497,0.270,3,1.000,1,0.681,1.000,0.000,0.000
0.040,522.418,82.442,-129.503,0.538,3,1.000,1,0.683,1.000,0.000,0.000
0.060,522.405,82.444,-129.511,0.805,3,1.000,1,0.685,1.000,0.000,-0.001
0.080,522.387,82.445,-129.522,1.069,3,1.000,1,0.687,1.000,0.000,-0.001
0.100,522.364,82.447,-129.536,1.333,3,0.999,1,0.690,1.000,0.000,-0.002
0.120,522.337,82.448,-129.552,1.594,3,0.999,1,0.693,1.000,0.000,-0.003
0.140,522.304,82.450,-129.570,1.854,3,0.999,1,0.697,1.000,0.000,-0.003
0.160,522.267,82.451,-129.590,2.112,3,0.998,1,0.700,1.000,0.000,-0.004
0.180,522.225,82.451,-129.613,2.369,3,0.998,1,0.703,1.000,0.000,-0.005
0.200,522.178,82.452,-129.637,2.624,3,0.997,1,0.706,1.000,0.000,-0.005
0.220,522.127,82.452,-129.664,2.878,3,0.996,1,0.709,1.000,0.000,-0.006
0.240,522.071,82.452,-129.692,3.131,3,0.996,1,0.712,1.000,0.000,-0.006
0.260,522.010,82.451,-129.723,3.382,3,0.995,1,0.714,1.000,0.000,-0.007
0.280,521.944,82.450,-129.755,3.632,3,0.994,1,0.698,1.000,0.000,-0.007
0.300,521.874,82.448,-129.790,3.882,3,0.994,1,0.677,1.000,0.000,-0.007
0.320,521.799,82.446,-129.826,4.130,3,0.993,1,0.660,1.000,0.000,-0.007
0.340,521.720,82.444,-129.864,4.376,4,0.993,1,0.658,1.000,0.000,-0.007
0.360,521.637,82.442,-129.904,4.622,4,0.992,1,0.657,1.000,0.000,-0.007
0.380,521.549,82.440,-129.946,4.866,4,0.992,1,0.655,1.000,0.000,-0.006
0.400,521.457,82.439,-129.990,5.109,4,0.991,1,0.654,1.000,0.000,-0.006
0.420,521.360,82.437,-130.036,5.350,4,0.991,1,0.653,1.000,0.000,-0.005
0.440,521.259,82.435,-130.084,5.590,4,0.991,1,0.654,1.000,0.000,-0.005
0.460,521.154,82.433,-130.133,5.825,4,0.990,1,0.654,0.987,0.000,-0.004
0.480,521.045,82.432,-130.184,6.020,4,0.990,1,0.654,0.822,0.000,-0.003
0.500,520.933,82.430,-130.237,6.181,4,0.990,1,0.654,0.686,0.000,-0.002
0.520,520.819,82.428,-130.290,6.314,4,0.990,1,0.654,0.574,0.000,-0.001
0.540,520.703,82.427,-130.345,6.425,4,0.989,1,0.656,0.480,0.000,-0.001
0.560,520.585,82.427,-130.401,6.516,4,0.989,1,0.657,0.403,0.000,0.000
