time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,522.425,82.291,-129.497,0.339,3,1.000,1,0.531,1.000,0.000,0.000
0.040,522.413,82.291,-129.503,0.676,3,1.000,1,0.532,1.000,0.000,0.000
0.060,522.396,82.292,-129.512,1.010,3,1.000,1,0.534,1.000,0.000,0.000
0.080,522.372,82.293,-129.524,1.342,3,1.000,1,0.536,1.000,0.000,-0.001
0.100,522.343,82.295,-129.539,1.672,3,1.000,1,0.539,1.000,0.000,-0.001
0.120,522.307,82.296,-129.557,2.000,3,1.000,1,0.542,1.000,0.000,-0.001
0.140,522.266,82.297,-129.577,2.325,3,0.999,1,0.545,1.000,0.000,-0.002
0.160,522.218,82.297,-129.601,2.648,4,0.999,1,0.549,1.000,0.000,-0.002
0.180,522.165,82.298,-129.627,2.969,4,0.999,1,0.552,1.000,0.000,-0.003
0.200,522.106,82.298,-129.656,3.277,4,0.998,1,0.555,1.000,0.000,-0.003
0.220,522.042,82.298,-129.688,3.593,4,0.998,1,0.559,1.000,0.000,-0.004
0.240,521.971,82.298,-129.722,3.908,4,0.997,1,0.553,1.000,0.000,-0.005
0.260,521.905,82.307,-129.765,4.130,4,0.994,1,0.544,1.000,0.000,-0.005
0.280,521.826,82.310,-129.807,4.440,4,0.992,1,0.525,1.000,0.000,-0.013
0.300,521.742,82.311,-129.850,4.747,4,0.990,1,0.524,1.000,0.000,-0.016
0.320,521.652,82.312,-129.895,5.051,4,0.988,1,0.525,1.000,0.000,-0.018
0.340,521.555,82.311,-129.942,5.354,4,0.986,1,0.526,1.000,0.000,-0.019
0.360,521.453,82.310,-129.991,5.655,4,0.985,1,0.525,1.000,0.000,-0.020
0.380,521.346,82.309,-130.041,5.936,4,0.984,1,0.525,0.942,0.000,-0.020
0.400,521.234,82.308,-130.093,6.155,4,0.983,1,0.526,0.745,0.000,-0.019
0.420,521.119,82.306,-130.147,6.327,4,0.982,1,0.527,0.591,0.000,-0.019
0.440,521.002,82.305,-130.201,6.463,4,0.982,1,0.527,0.471,0.000,-0.018
0.460,520.882,82.303,-130.257,6.569,4,0.981,1,0.528,0.376,0.000,-0.017
0.480,520.762,82.302,-130.313,6.653,4,0.980,1,0.529,0.302,0.000,-0.016
0.500,520.640,82.302,-130.370,6.719,4,0.979,1,0.530,0.243,0.000,-0.015
0.520,520.517,82.301,-130.428,6.772,4,0.978,1,0.531,0.197,0.000,-0.014
0.540,520.394,82.300,-130.487,6.813,4,0.977,1,0.532,0.160,0.000,-0.013
0.560,520.269,82.300,-130.545,6.846,4,0.976,1,0.531,0.131,0.000,-0.011
0.580,520.145,82.299,-130.604,6.873,4,0.975,1,0.531,0.108,0.000,-0.010
0.600,520.020,82.298,-130.664,6.894,4,0.974,1,0.530,0.089,0.000,-0.009
0.620,519.894,82.297,-130.723,6.911,4,0.972,1,0.531,0.074,0.000,-0.008
0.640,519.769,82.296,-130.783,6.925,4,0.971,1,0.533,0.062,0.000,-0.006
0.660,519.643,82.295,-130.843,6.936,4,0.970,1,0.534,0.053,0.000,-0.005
0.680,519.518,82.294,-130.902,6.883,4,0.970,2,0.535,0.045,0.000,0.003
0.700,519.393,82.292,-130.962,6.903,4,0.969,2,0.536,0.082,0.000,0.005
0.720,519.268,82.291,-131.021,6.920,4,0.968,2,0.536,0.068,0.000,0.007
0.740,519.142,82.289,-131.081,6.933,4,0.967,2,0.537,0.056,0.000,0.008
0.760,519.018,82.287,-131.140,6.881,4,0.967,2,0.536,0.047,0.000,0.010
0.780,518.893,82.285,-131.199,6.903,4,0.966,2,0.535,0.083,0.000,0.011
0.800,518.767,82.283,-131.259,6.920,4,0.966,3,0.534,0.068,0.000,0.025
0.820,518.642,82.281,-131.318,6.934,4,0.965,3,0.533,0.056,0.000,0.026
0.840,518.517,82.279,-131.377,6.882,4,0.965,3,0.531,0.046,0.000,0.027
0.860,518.392,82.276,-131.436,6.904,4,0.965,3,0.530,0.082,0.000,0.028
0.880,518.267,82.274,-131.496,6.921,4,0.964,3,0.528,0.067,0.000,0.029
0.900,518.141,82.272,-131.555,6.935,4,0.964,3,0.526,0.055,0.000,0.030
0.920,518.017,82.270,-131.613,6.883,4,0.964,3,0.525,0.046,0.000,0.031
0.940,517.891,82.267,-131.672,6.904,4,0.964,4,0.524,0.082,0.000,0.041
0.960,517.766,82.265,-131.731,6.921,4,0.964,4,0.523,0.067,0.000,0.041
0.980,517.640,82.263,-131.790,6.935,4,0.964,4,0.522,0.055,0.000,0.042
1.000,517.515,82.261,-131.848,6.883,4,0.964,4,0.520,0.046,0.000,0.042
1.020,517.390,82.259,-131.906,6.904,4,0.964,4,0.519,0.082,0.000,0.042
1.040,517.265,82.257,-131.964,6.921,4,0.964,4,0.517,0.067,0.000,0.042
1.060,517.139,82.256,-132.023,6.934,4,0.964,4,0.516,0.056,0.000,0.042
1.080,517.014,82.254,-132.080,6.882,4,0.964,4,0.517,0.046,0.000,0.042
1.100,516.888,82.253,-132.138,6.903,4,0.964,4,0.517,0.083,0.000,0.043
1.120,516.762,82.252,-132.196,6.919,4,0.964,5,0.517,0.068,0.000,0.041
1.140,516.636,82.251,-132.254,6.932,4,0.964,5,0.518,0.057,0.000,0.041
1.160,516.511,82.250,-132.311,6.880,4,0.964,5,0.519,0.047,0.000,0.040
1.180,516.385,82.249,-132.368,6.901,4,0.964,5,0.519,0.084,0.000,0.040
1.200,516.259,82.249,-132.425,6.917,4,0.964,5,0.519,0.069,0.000,0.040
1.220,516.133,82.248,-132.482,6.930,4,0.964,5,0.518,0.058,0.000,0.040
1.240,516.007,82.248,-132.539,6.878,4,0.964,5,0.517,0.049,0.000,0.040
1.260,515.881,82.247,-132.595,6.899,4,0.964,5,0.518,0.085,0.000,0.040
1.280,515.755,82.248,-132.652,6.916,4,0.964,5,0.520,0.071,0.000,0.040
1.300,515.629,82.249,-132.709,6.928,4,0.964,5,0.522,0.059,0.000,0.040
1.320,515.503,82.251,-132.765,6.938,4,0.964,6,0.525,0.050,0.000,0.025
1.340,515.377,82.253,-132.821,6.884,4,0.964,6,0.528,0.043,0.000,0.024
1.360,515.252,82.256,-132.878,6.902,4,0.964,6,0.532,0.082,0.000,0.024
1.380,515.126,82.259,-132.934,6.917,4,0.964,6,0.470,0.068,0.000,0.024
1.400,515.000,82.263,-132.990,6.928,4,0.964,6,0.474,0.058,0.000,0.024
1.420,514.873,82.266,-133.046,6.936,4,0.964,6,0.477,0.051,0.000,0.024
1.440,514.748,82.270,-133.101,6.879,4,0.964,6,0.481,0.045,0.000,0.025
1.460,514.622,82.273,-133.157,6.897,4,0.964,6,0.485,0.084,0.000,0.025
1.480,514.496,82.277,-133.212,6.910,4,0.964,6,0.489,0.072,0.000,0.026
1.500,514.369,82.280,-133.268,6.921,4,0.964,6,0.492,0.063,0.000,0.027
1.520,514.242,82.284,-133.323,6.928,4,0.964,6,0.497,0.056,0.000,0.027
1.540,514.115,82.289,-133.379,6.934,4,0.964,7,0.502,0.050,0.000,-0.001
1.560,513.989,82.293,-133.434,6.877,4,0.964,7,0.507,0.046,0.000,-0.001
1.580,513.862,82.298,-133.489,6.894,4,0.964,7,0.512,0.086,0.000,-0.001
1.600,513.735,82.303,-133.544,6.907,4,0.964,7,0.517,0.074,0.000,0.000
1.620,513.608,82.307,-133.600,6.918,4,0.964,7,0.521,0.065,0.000,0.001
1.640,513.480,82.311,-133.655,6.927,4,0.964,7,0.526,0.057,0.000,0.002
1.660,513.352,82.315,-133.709,6.935,4,0.964,7,0.530,0.051,0.000,0.004
1.680,513.225,82.319,-133.764,6.878,4,0.964,7,0.534,0.046,0.000,0.005
1.700,513.098,82.321,-133.818,6.897,4,0.964,7,0.536,0.085,0.000,0.007
1.720,512.970,82.324,-133.872,6.911,4,0.964,7,0.538,0.072,0.000,0.008
1.740,512.843,82.326,-133.927,6.923,4,0.964,7,0.539,0.062,0.000,0.010
1.760,512.714,82.327,-133.981,6.933,4,0.964,7,0.540,0.054,0.000,0.011
1.780,512.587,82.328,-134.034,6.878,4,0.964,8,0.540,0.047,0.000,-0.029
1.800,512.460,82.328,-134.087,6.898,4,0.964,8,0.539,0.085,0.000,-0.029
1.820,512.332,82.328,-134.141,6.914,4,0.964,8,0.539,0.071,0.000,-0.027
1.840,512.204,82.328,-134.194,6.926,4,0.964,8,0.538,0.060,0.000,-0.025
1.860,512.076,82.328,-134.248,6.936,4,0.964,8,0.536,0.052,0.000,-0.023
1.880,511.948,82.327,-134.301,6.882,4,0.964,8,0.535,0.045,0.000,-0.021
1.900,511.821,82.326,-134.354,6.902,4,0.964,8,0.533,0.083,0.000,-0.019
1.920,511.693,82.325,-134.407,6.917,4,0.964,8,0.532,0.069,0.000,-0.016
1.940,511.565,82.324,-134.461,6.930,4,0.964,8,0.530,0.058,0.000,-0.013
1.960,511.438,82.323,-134.514,6.877,4,0.964,8,0.529,0.049,0.000,-0.011
1.980,511.311,82.321,-134.567,6.898,4,0.964,8,0.527,0.086,0.000,-0.008
2.000,511.183,82.320,-134.620,6.914,4,0.964,8,0.526,0.071,0.000,-0.006
2.020,511.055,82.320,-134.674,6.928,4,0.964,9,0.524,0.060,0.000,-0.056
2.040,510.927,82.319,-134.728,6.938,4,0.964,9,0.522,0.051,0.000,-0.055
2.060,510.800,82.318,-134.782,6.884,4,0.964,9,0.521,0.043,0.000,-0.052
2.080,510.673,82.317,-134.835,6.904,4,0.964,9,0.520,0.081,0.000,-0.049
2.100,510.546,82.317,-134.890,6.919,4,0.964,9,0.520,0.067,0.000,-0.046
2.120,510.418,82.317,-134.944,6.932,4,0.964,9,0.519,0.056,0.000,-0.043
2.140,510.292,82.316,-134.998,6.881,4,0.964,9,0.519,0.048,0.000,-0.039
2.160,510.174,82.326,-135.046,6.665,4,0.966,9,0.529,0.083,0.000,-0.036
2.180,510.092,82.367,-135.106,6.716,4,0.937,9,0.576,0.234,0.000,-0.035
2.200,509.972,82.379,-135.157,6.746,4,0.938,9,0.588,0.198,0.000,-0.103
2.220,509.851,82.393,-135.209,6.767,4,0.938,9,0.602,0.178,0.000,-0.103
2.240,509.731,82.410,-135.261,6.763,4,0.940,9,0.619,0.163,0.000,-0.102
2.260,509.612,82.431,-135.312,6.735,4,0.942,9,0.593,0.166,0.000,-0.098
2.280,509.512,82.472,-135.362,6.741,4,0.928,10,0.593,0.186,0.000,-0.120
