time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.680,True,0,554.20,25.79,-313.15
3.01,Traffic 2,2.680,True,0,-90.88,30.59,-582.69
3.01,Traffic 3,2.680,True,0,-627.11,9.26,94.89
3.01,Traffic 4,2.150,True,0,119.68,9.77,547.65
5.00,Traffic 1,2.615,True,0,548.93,25.24,-334.18
5.00,Traffic 2,2.689,True,0,-69.10,30.35,-581.81
5.00,Traffic 3,2.679,True,0,-627.49,9.35,116.85
5.00,Traffic 4,2.163,True,0,95.97,9.74,546.11
7.00,Traffic 1,2.770,True,0,542.69,25.71,-364.51
7.00,Traffic 2,2.773,True,0,-37.88,30.46,-576.14
7.00,Traffic 3,2.679,True,0,-628.03,9.47,149.53
7.00,Traffic 4,2.869,True,0,47.75,8.95,536.41
9.00,Traffic 1,2.774,True,0,540.50,28.55,-395.10
9.00,Traffic 2,3.177,True,0,-14.08,33.83,-556.62
9.00,Traffic 3,2.678,True,0,-628.50,9.58,182.20
9.00,Traffic 4,1.801,True,0,-5.75,8.53,530.59
11.00,Traffic 1,2.676,True,0,539.26,32.18,-425.55
11.00,Traffic 2,2.875,True,0,-3.52,36.70,-527.17
11.00,Traffic 3,2.673,True,0,-628.87,9.66,214.88
11.00,Traffic 4,2.160,True,0,-63.07,8.58,531.09
13.00,Traffic 1,2.541,True,0,535.50,33.54,-456.16
13.00,Traffic 2,2.916,True,0,-0.86,34.37,-495.56
13.00,Traffic 3,2.687,True,0,-629.32,9.72,247.55
13.00,Traffic 4,2.156,True,0,-120.37,8.81,531.15
15.00,Traffic 1,2.595,True,0,527.62,29.93,-485.93
15.00,Traffic 2,2.673,True,0,-1.27,31.76,-463.86
15.00,Traffic 3,2.681,True,0,-629.90,9.76,280.22
15.00,Traffic 4,2.145,True,0,-177.66,9.22,531.22
17.00,Traffic 1,2.532,True,0,515.83,24.81,-514.10
17.00,Traffic 2,2.596,True,0,0.43,32.82,-435.10
17.00,Traffic 3,2.676,True,0,-630.42,9.77,312.90
17.00,Traffic 4,2.142,True,0,-234.94,9.56,531.62
19.00,Traffic 1,2.547,True,0,498.70,23.12,-536.89
19.00,Traffic 2,2.676,True,0,3.29,37.43,-404.17
19.00,Traffic 3,2.669,True,0,-630.61,9.76,345.57
19.00,Traffic 4,2.133,True,0,-292.25,9.63,532.63
21.00,Traffic 1,1.328,True,0,481.27,24.05,-541.66
21.00,Traffic 2,2.589,True,0,8.23,40.73,-373.21
21.00,Traffic 3,2.658,True,0,-630.10,9.72,378.25
21.00,Traffic 4,2.141,True,0,-349.57,9.39,534.42
23.00,Traffic 1,1.968,True,0,465.88,27.59,-517.24
23.00,Traffic 2,2.634,True,0,16.20,38.71,-342.43
23.00,Traffic 3,2.634,True,0,-628.12,9.62,410.86
23.00,Traffic 4,2.148,True,0,-406.90,9.02,536.56
25.00,Traffic 1,2.965,True,0,451.42,31.05,-490.45
25.00,Traffic 2,2.552,True,0,27.76,35.60,-313.01
25.00,Traffic 3,2.586,True,0,-623.30,9.36,443.16
25.00,Traffic 4,2.158,True,0,-464.23,8.68,538.60
27.00,Traffic 1,2.643,True,0,434.31,34.93,-465.30
27.00,Traffic 2,2.185,True,0,48.48,41.10,-291.03
27.00,Traffic 3,2.578,True,0,-615.02,8.95,474.75
27.00,Traffic 4,2.129,True,0,-521.49,8.73,541.32
29.00,Traffic 1,2.701,True,0,417.03,38.15,-440.10
29.00,Traffic 2,2.212,True,0,78.68,44.04,-285.67
29.00,Traffic 3,2.566,True,0,-605.50,8.61,505.97
29.00,Traffic 4,2.225,True,0,-572.95,8.74,543.42
31.00,Traffic 1,2.712,True,0,398.07,36.90,-415.68
31.00,Traffic 2,2.517,True,0,109.67,39.31,-291.13
31.00,Traffic 3,3.233,True,0,-602.18,8.63,528.24
31.00,Traffic 4,2.187,True,0,-598.03,8.74,538.65
33.00,Traffic 1,2.726,True,0,376.55,30.67,-394.93
33.00,Traffic 2,2.642,True,0,140.21,38.02,-299.54
33.00,Traffic 3,0.815,True,0,-576.73,8.74,540.80
33.00,Traffic 4,3.933,True,0,-610.45,8.55,519.81
35.00,Traffic 1,3.444,True,0,348.49,36.02,-389.83
35.00,Traffic 2,2.624,True,0,168.06,42.62,-308.86
35.00,Traffic 3,2.246,True,0,-523.07,8.74,537.35
35.00,Traffic 4,2.161,True,0,-615.95,8.80,486.75
37.00,Traffic 1,2.284,True,0,319.35,42.76,-390.84
37.00,Traffic 2,2.608,True,0,196.58,46.60,-321.48
37.00,Traffic 3,2.233,True,0,-467.25,8.67,534.50
37.00,Traffic 4,2.785,True,0,-626.03,9.24,454.75
39.00,Traffic 1,2.368,True,0,291.39,36.68,-379.13
39.00,Traffic 2,2.521,True,0,223.65,44.43,-338.07
39.00,Traffic 3,2.130,True,0,-411.41,8.99,532.65
39.00,Traffic 4,2.777,True,0,-632.15,9.56,421.79
41.00,Traffic 1,2.595,True,0,265.40,36.88,-362.76
41.00,Traffic 2,2.648,True,0,248.85,39.41,-356.90
41.00,Traffic 3,2.155,True,0,-355.59,9.36,530.54
41.00,Traffic 4,2.758,True,0,-634.95,9.69,388.38
43.00,Traffic 1,2.640,True,0,241.18,41.63,-344.72
43.00,Traffic 2,2.730,True,0,274.62,35.60,-375.12
43.00,Traffic 3,2.161,True,0,-299.75,9.62,528.73
43.00,Traffic 4,2.712,True,0,-635.78,9.75,354.87
45.00,Traffic 1,2.713,True,0,216.54,45.87,-327.10
45.00,Traffic 2,2.725,True,0,301.94,39.84,-389.89
45.00,Traffic 3,2.169,True,0,-243.86,9.59,527.62
45.00,Traffic 4,2.696,True,0,-635.72,9.77,321.34
47.00,Traffic 1,2.826,True,0,189.49,45.81,-312.17
47.00,Traffic 2,2.920,True,0,332.03,41.26,-397.55
47.00,Traffic 3,2.159,True,0,-187.94,9.29,527.16
47.00,Traffic 4,2.687,True,0,-635.24,9.76,287.82
49.00,Traffic 1,2.765,True,0,161.07,40.94,-300.74
49.00,Traffic 2,2.871,True,0,361.88,31.93,-395.58
49.00,Traffic 3,2.155,True,0,-131.99,8.89,527.04
49.00,Traffic 4,2.681,True,0,-634.64,9.73,254.30
51.00,Traffic 1,2.729,True,0,131.73,37.58,-291.65
51.00,Traffic 2,1.695,True,0,387.62,34.28,-409.81
51.00,Traffic 3,2.149,True,0,-76.06,8.61,527.03
51.00,Traffic 4,2.676,True,0,-634.13,9.67,220.78
53.00,Traffic 1,2.704,True,0,102.05,40.61,-284.25
53.00,Traffic 2,2.777,True,0,406.24,38.71,-434.56
53.00,Traffic 3,2.150,True,0,-20.15,8.52,526.78
53.00,Traffic 4,2.680,True,0,-633.76,9.59,187.26
55.00,Traffic 1,2.746,True,0,71.95,44.61,-280.81
55.00,Traffic 2,2.605,True,0,424.84,36.09,-460.30
55.00,Traffic 3,2.180,True,0,34.53,8.70,528.82
55.00,Traffic 4,2.683,True,0,-633.30,9.49,153.74
57.00,Traffic 1,3.020,True,0,42.69,40.00,-288.53
57.00,Traffic 2,2.668,True,0,442.28,32.06,-486.65
57.00,Traffic 3,1.885,True,0,83.79,9.69,541.10
57.00,Traffic 4,2.681,True,0,-632.75,9.37,120.22
59.00,Traffic 1,3.093,True,0,22.60,35.60,-310.94
59.00,Traffic 2,2.545,True,0,459.00,28.36,-513.48
59.00,Traffic 3,2.172,True,0,139.31,9.75,544.71
59.00,Traffic 4,2.681,True,0,-632.16,9.23,86.71
61.00,Traffic 1,2.851,True,0,11.53,38.54,-339.49
61.00,Traffic 2,2.524,True,0,472.89,25.05,-537.77
61.00,Traffic 3,2.277,True,0,194.90,9.38,550.60
61.00,Traffic 4,1.289,True,0,-627.84,9.09,53.86
63.00,Traffic 1,2.736,True,0,3.85,40.73,-369.27
63.00,Traffic 2,2.301,True,0,488.23,23.34,-547.20
63.00,Traffic 3,2.228,True,0,246.94,8.80,558.07
63.00,Traffic 4,6.968,True,0,-621.41,8.93,21.31
65.00,Traffic 1,2.787,True,0,-1.52,38.03,-399.69
65.00,Traffic 2,3.901,True,0,511.42,23.53,-532.25
65.00,Traffic 3,2.560,True,0,283.18,8.70,559.39
65.00,Traffic 4,6.172,True,0,-621.60,8.80,-12.21
67.00,Traffic 1,2.724,True,0,-4.38,33.37,-430.21
67.00,Traffic 2,2.775,True,0,526.21,26.77,-504.56
67.00,Traffic 3,2.435,True,0,305.98,8.70,557.19
67.00,Traffic 4,6.259,True,0,-620.93,8.67,-45.72
69.00,Traffic 1,2.662,True,0,-6.40,31.66,-460.99
69.00,Traffic 2,2.799,True,0,536.24,31.84,-475.31
69.00,Traffic 3,0.695,True,0,319.97,9.15,546.87
69.00,Traffic 4,6.253,True,0,-620.40,8.55,-79.24
71.00,Traffic 1,2.754,True,0,-6.39,33.98,-491.77
71.00,Traffic 2,2.753,True,0,542.75,33.57,-444.38
71.00,Traffic 3,2.658,True,0,317.23,15.13,516.87
71.00,Traffic 4,6.257,True,0,-619.90,8.43,-112.75
73.00,Traffic 1,2.608,True,0,-7.95,36.61,-522.39
73.00,Traffic 2,2.795,True,0,545.23,30.71,-412.76
73.00,Traffic 3,2.744,True,0,316.34,22.24,485.73
73.00,Traffic 4,6.255,True,0,-619.43,8.31,-146.28
75.00,Traffic 1,2.495,True,0,-17.58,34.27,-551.63
75.00,Traffic 2,2.667,True,0,546.50,26.95,-381.16
75.00,Traffic 3,2.663,True,0,316.25,30.38,454.96
75.00,Traffic 4,6.250,True,0,-618.97,8.20,-179.80
77.00,Traffic 1,1.905,True,0,-39.68,30.44,-572.01
77.00,Traffic 2,2.526,True,0,550.40,25.29,-349.69
77.00,Traffic 3,2.684,True,0,316.02,38.91,424.35
77.00,Traffic 4,5.476,True,0,-619.26,8.09,-213.26
79.00,Traffic 1,2.375,True,0,-70.10,30.35,-576.97
79.00,Traffic 2,2.606,True,0,558.10,25.61,-318.80
79.00,Traffic 3,2.689,True,0,316.06,47.39,393.72
79.00,Traffic 4,3.419,True,0,-627.56,7.98,-245.53
81.00,Traffic 1,2.668,True,0,-101.07,30.66,-577.79
81.00,Traffic 2,2.799,True,0,563.66,27.51,-287.63
81.00,Traffic 3,2.701,True,0,316.62,55.57,362.98
81.00,Traffic 4,2.629,True,0,-626.19,7.85,-279.02
83.00,Traffic 1,2.699,True,0,-132.03,30.82,-579.03
83.00,Traffic 2,2.854,True,0,561.92,30.15,-256.19
83.00,Traffic 3,2.674,True,0,317.21,63.81,332.25
83.00,Traffic 4,2.682,True,0,-625.59,7.72,-312.53
85.00,Traffic 1,2.657,True,0,-163.06,31.44,-579.92
85.00,Traffic 2,2.790,True,0,554.74,36.25,-226.43
85.00,Traffic 3,2.703,True,0,318.37,71.73,301.43
85.00,Traffic 4,2.683,True,0,-624.84,7.58,-346.04
87.00,Traffic 1,2.653,True,0,-194.06,31.36,-579.77
87.00,Traffic 2,2.731,True,0,545.86,47.75,-199.57
87.00,Traffic 3,2.754,True,0,321.63,78.37,270.32
87.00,Traffic 4,2.677,True,0,-624.17,7.42,-379.56
89.00,Traffic 1,2.646,True,0,-224.97,29.70,-578.27
89.00,Traffic 2,2.711,True,0,536.02,61.91,-174.79
89.00,Traffic 3,3.061,True,0,328.58,82.43,239.05
89.00,Traffic 4,2.681,True,0,-623.51,7.24,-413.08
91.00,Traffic 1,2.621,True,0,-255.54,25.60,-574.97
91.00,Traffic 2,2.699,True,0,525.38,75.34,-149.86
91.00,Traffic 3,2.869,True,0,341.42,82.82,209.50
91.00,Traffic 4,2.685,True,0,-622.72,7.06,-446.60
93.00,Traffic 1,2.657,True,0,-285.71,20.03,-570.39
