time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.003,tourer,0,0,0.00,0,0,316.80,23.40,481.02
3.003,original,0,0,0.00,0,0,321.22,21.51,488.61
3.003,moto,0,0,0.00,0,0,316.93,19.72,495.48
3.003,atv,0,0,0.00,0,0,321.50,18.15,502.19
5.860,tourer,0,1,27.98,0,0,317.82,12.42,530.01
5.860,original,0,1,22.34,0,0,321.74,10.97,537.51
5.860,moto,0,1,13.98,0,0,316.89,8.98,547.10
5.860,atv,0,1,11.53,0,0,320.51,8.81,548.63
7.860,tourer,0,1,12.12,0,0,311.10,8.71,558.34
7.860,original,0,1,16.73,0,0,310.22,8.70,561.90
7.860,moto,0,1,24.09,0,0,293.97,8.59,562.56
7.860,atv,0,1,25.83,0,0,293.00,8.59,565.28
9.860,tourer,0,1,27.40,0,0,270.91,8.70,564.10
9.860,original,0,1,30.24,0,0,262.26,8.70,565.16
9.860,moto,0,1,39.43,0,0,228.98,8.88,560.02
9.860,atv,0,1,38.48,0,0,227.41,8.90,561.66
11.860,tourer,0,1,36.21,0,0,206.85,9.27,556.67
11.860,original,0,1,37.43,0,0,194.29,9.34,556.74
11.860,moto,0,1,47.57,0,0,141.81,9.60,548.80
11.860,atv,0,1,45.04,0,0,143.83,9.60,551.01
13.860,tourer,0,1,41.15,0,0,129.29,9.77,552.60
13.860,original,0,1,41.26,0,0,115.92,9.78,547.11
13.860,moto,0,2,44.30,0,0,48.08,8.85,536.93
13.860,atv,0,2,43.54,0,0,53.59,9.09,542.12
15.860,tourer,0,2,38.79,0,0,49.04,9.06,541.92
15.860,original,0,2,38.35,0,0,36.65,8.68,533.89
15.860,moto,0,2,47.25,0,0,-39.22,8.38,530.51
15.860,atv,0,2,43.47,0,0,-28.29,8.37,534.50
17.860,tourer,0,2,41.23,0,0,-28.62,8.52,534.21
17.860,original,0,2,38.56,0,0,-35.35,8.53,530.87
17.860,moto,0,6,29.59,0,0,-96.79,8.07,506.46
17.860,atv,0,2,23.49,0,0,-88.95,8.33,517.51
19.860,tourer,0,2,44.20,0,0,-114.36,8.77,535.21
19.860,original,0,2,41.96,0,0,-116.27,8.78,531.15
19.860,moto,0,6,35.65,0,0,-110.23,10.92,437.93
19.860,atv,0,6,20.67,0,0,-103.09,8.89,471.70
21.860,tourer,0,3,0.00,0,0,-196.19,9.39,532.26
21.860,original,0,3,43.71,0,0,-202.14,9.39,531.33
21.860,moto,0,6,44.47,0,0,-157.30,13.85,373.75
21.860,atv,0,6,33.90,0,0,-121.75,11.74,420.23
23.860,tourer,0,3,20.62,0,0,-218.91,9.48,531.45
23.860,original,0,3,44.56,0,0,-290.58,9.64,532.57
23.860,moto,0,6,49.96,0,0,-235.80,16.24,320.63
23.860,atv,0,6,42.04,0,0,-170.95,14.38,362.26
25.860,tourer,0,3,32.44,0,0,-273.16,9.65,532.23
25.860,original,0,4,44.76,0,0,-379.89,9.20,535.53
25.860,moto,0,6,45.08,0,0,-315.64,16.88,263.95
25.860,atv,0,6,46.70,0,0,-246.00,16.39,314.11
27.860,tourer,0,3,39.28,0,0,-345.53,9.42,534.26
27.860,original,0,4,44.85,0,0,-469.45,8.66,538.78
27.860,moto,0,6,44.45,0,0,-386.46,16.34,209.69
27.860,atv,0,6,33.41,0,0,-317.50,17.08,262.52
29.860,tourer,0,4,43.24,0,0,-428.40,8.88,537.37
29.860,original,0,4,41.23,0,0,-558.55,8.74,543.46
29.860,moto,0,6,48.78,0,0,-461.85,11.63,158.71
29.860,atv,0,6,21.35,0,0,-356.48,12.52,232.55
31.860,tourer,0,4,45.41,0,0,-517.24,8.79,540.96
31.860,original,0,4,15.33,0,0,-603.46,8.74,534.17
31.860,moto,0,6,51.57,0,0,-549.74,9.60,107.96
31.860,atv,0,6,35.24,0,0,-401.81,13.20,198.70
33.860,tourer,0,4,19.81,0,0,-589.00,8.74,541.57
33.860,original,0,5,28.27,0,0,-609.36,8.72,491.56
33.860,moto,0,6,34.30,0,0,-622.47,8.92,49.13
33.860,atv,0,6,43.81,0,0,-468.57,11.46,154.59
35.860,tourer,0,5,21.67,0,0,-610.50,8.55,518.28
35.860,original,0,5,36.26,0,0,-625.65,9.51,428.26
35.860,moto,0,6,41.01,0,0,-629.56,8.65,-20.61
35.860,atv,0,6,48.26,0,0,-548.85,9.62,108.48
37.860,tourer,0,5,32.79,0,0,-621.95,9.12,464.14
37.860,original,0,5,40.34,0,0,-634.55,9.76,351.48
37.860,moto,0,6,43.10,0,0,-627.52,13.62,-107.41
37.860,atv,0,6,34.59,0,0,-620.62,8.93,52.12
39.860,tourer,0,5,39.08,0,0,-629.51,9.68,392.54
39.860,original,0,6,42.85,0,0,-629.60,9.75,268.29
39.860,moto,0,6,46.58,0,0,-626.77,8.01,-194.98
39.860,atv,0,6,38.24,0,0,-629.78,8.67,-13.37
41.860,tourer,0,5,42.94,0,0,-631.02,9.78,310.10
41.860,original,0,6,44.11,0,0,-633.09,9.58,181.33
41.860,moto,0,7,51.57,0,0,-625.08,7.65,-293.69
41.860,atv,0,6,33.68,0,0,-628.23,12.82,-83.25
43.860,tourer,0,6,44.00,0,0,-628.92,9.68,223.75
43.860,original,0,6,44.85,0,0,-631.27,9.25,92.27
