time,speed,signedSpeed,valid,grounded,timer,visible,rendered
0.000,0.000,0.000,False,2,0.000,False,False
0.009,0.290,0.000,False,4,0.000,False,False
0.021,0.290,0.000,False,4,0.000,False,False
0.030,0.578,-0.293,True,4,0.000,False,False
0.039,0.578,-0.293,True,4,0.000,False,False
0.047,0.578,-0.293,True,4,0.000,False,False
0.055,0.864,-0.574,True,4,0.000,False,False
0.064,0.864,-0.574,True,4,0.000,False,False
0.076,1.149,-0.867,True,4,0.000,False,False
0.085,1.149,-0.867,True,4,0.000,False,False
0.093,1.431,-1.147,True,4,0.000,False,False
0.102,1.431,-1.147,True,4,0.000,False,False
0.121,1.712,-1.428,True,4,0.000,False,False
0.188,2.544,-2.271,True,4,0.000,False,False
0.197,2.818,-2.539,True,4,0.000,False,False
0.205,2.818,-2.539,True,4,0.000,False,False
0.213,3.090,-2.820,True,4,0.000,False,False
0.222,3.090,-2.820,True,4,0.000,False,False
0.230,3.360,-3.088,True,4,0.020,False,False
0.239,3.360,-3.088,True,4,0.020,False,False
0.247,3.360,-3.088,True,4,0.020,False,False
0.255,3.629,-3.357,True,4,0.040,False,False
0.264,3.629,-3.357,True,4,0.040,False,False
0.272,3.896,-3.625,True,4,0.060,False,False
0.281,3.896,-3.625,True,4,0.060,False,False
0.297,4.161,-3.894,True,4,0.080,False,False
0.305,4.161,-3.894,True,4,0.080,False,False
0.313,4.425,-4.163,True,4,0.100,False,False
0.322,4.425,-4.163,True,4,0.100,False,False
0.330,4.687,-3.601,True,4,0.120,False,False
0.338,4.687,-3.601,True,4,0.120,False,False
0.347,4.687,-3.601,True,4,0.120,False,False
0.355,4.947,-4.688,True,4,0.140,False,False
0.363,4.947,-4.688,True,4,0.140,False,False
0.372,5.206,-4.944,True,4,0.160,False,False
0.380,5.206,-4.944,True,4,0.160,False,False
0.388,5.206,-4.944,True,4,0.160,False,False
0.397,5.463,-5.200,True,4,0.180,False,False
0.405,5.463,-5.200,True,4,0.180,False,False
0.414,5.718,-5.469,True,4,0.200,False,False
0.422,5.718,-5.469,True,4,0.200,False,False
0.430,5.972,-5.713,True,4,0.220,False,False
0.439,5.972,-5.713,True,4,0.220,False,False
0.447,5.972,-5.713,True,4,0.220,False,False
0.456,6.224,-5.969,True,4,0.240,False,False
0.464,6.224,-5.969,True,4,0.240,False,False
0.472,6.475,-6.226,True,4,0.260,False,False
0.481,6.475,-6.226,True,4,0.260,False,False
0.489,6.724,-6.470,True,4,0.280,False,False
0.497,6.724,-6.470,True,4,0.280,False,False
0.506,6.724,-6.470,True,4,0.280,False,False
0.514,6.971,-6.726,True,4,0.300,False,False
0.522,6.971,-6.726,True,4,0.300,False,False
0.531,7.217,-6.970,True,4,0.320,False,False
0.539,7.217,-6.970,True,4,0.320,False,False
0.547,7.217,-6.970,True,4,0.320,False,False
0.556,7.461,-7.214,True,4,0.340,False,False
0.564,7.461,-7.214,True,4,0.340,False,False
0.572,7.704,-7.458,True,4,0.360,False,False
0.582,7.704,-7.458,True,4,0.360,False,False
0.592,7.945,-6.934,True,4,0.380,False,False
0.600,7.945,-6.934,True,4,0.380,False,False
0.609,8.185,-7.947,True,4,0.400,False,False
0.617,8.185,-7.947,True,4,0.400,False,False
0.625,8.185,-7.947,True,4,0.400,False,False
0.634,8.423,-8.179,True,4,0.420,False,False
0.642,8.423,-8.179,True,4,0.420,False,False
0.651,8.660,-8.423,True,4,0.440,False,False
0.659,8.660,-8.423,True,4,0.440,False,False
0.667,8.660,-8.423,True,4,0.440,False,False
0.676,8.895,-8.655,True,4,0.460,False,False
0.684,8.895,-8.655,True,4,0.460,False,False
0.692,9.129,-8.899,True,4,0.480,False,False
0.715,9.361,-9.131,True,4,0.500,False,False
0.723,9.361,-9.131,True,4,0.500,False,False
0.732,9.592,-9.351,True,4,0.520,False,False
0.740,9.592,-9.351,True,4,0.520,False,False
0.748,9.592,-9.351,True,4,0.520,False,False
0.760,9.821,-9.595,True,4,0.540,False,False
0.769,10.049,-9.814,True,4,0.560,False,False
0.777,10.049,-9.814,True,4,0.560,False,False
0.788,10.049,-9.814,True,4,0.560,False,False
0.796,10.275,-9.302,True,4,0.580,False,False
0.806,10.275,-9.302,True,4,0.580,False,False
0.815,10.500,-10.278,True,4,0.600,False,False
0.823,10.500,-10.278,True,4,0.600,False,False
0.831,10.724,-10.498,True,4,0.620,False,False
0.840,10.724,-10.498,True,4,0.620,False,False
0.848,10.724,-10.498,True,4,0.620,False,False
0.857,10.946,-10.718,True,4,0.640,False,False
0.865,10.946,-10.718,True,4,0.640,False,False
0.873,11.166,-10.938,True,4,0.660,False,False
0.882,11.166,-10.938,True,4,0.660,False,False
0.890,11.386,-11.157,True,4,0.680,False,False
0.898,11.386,-11.157,True,4,0.680,False,False
0.907,11.386,-11.157,True,4,0.680,False,False
0.915,11.604,-11.377,True,4,0.700,False,False
0.923,11.604,-11.377,True,4,0.700,False,False
0.932,11.820,-10.901,True,4,0.720,False,False
0.940,11.820,-10.901,True,4,0.720,False,False
0.949,12.036,-11.816,True,4,0.740,False,False
0.960,12.035,-11.816,True,4,0.740,False,False
0.968,12.035,-11.816,True,4,0.740,False,False
0.977,12.249,-12.036,True,4,0.760,False,False
0.985,12.249,-12.036,True,4,0.760,False,False
0.993,12.462,-12.244,True,4,0.780,False,False
1.002,12.462,-12.244,True,4,0.780,False,False
1.010,12.673,-12.451,True,4,0.800,False,False
1.019,12.673,-12.451,True,4,0.800,False,False
1.027,12.673,-12.451,True,4,0.800,False,False
1.035,12.883,-12.671,True,4,0.820,False,False
1.044,12.883,-12.671,True,4,0.820,False,False
1.052,13.091,-12.878,True,4,0.840,False,False
1.061,13.091,-12.878,True,4,0.840,False,False
1.070,13.298,-12.427,True,4,0.860,False,False
1.078,13.298,-12.427,True,4,0.860,False,False
1.087,13.298,-12.427,True,4,0.860,False,False
1.095,13.504,-13.293,True,4,0.880,False,False
1.103,13.504,-13.293,True,4,0.880,False,False
1.112,13.709,-13.501,True,4,0.900,False,False
1.120,13.709,-13.501,True,4,0.900,False,False
1.128,13.709,-13.501,True,4,0.900,False,False
1.137,13.912,-13.696,True,4,0.920,False,False
1.145,13.912,-13.696,True,4,0.920,False,False
1.157,14.114,-13.916,True,4,0.940,False,False
1.165,14.114,-13.916,True,4,0.940,False,False
1.173,14.314,-14.111,True,4,0.960,False,False
1.182,14.314,-14.111,True,4,0.960,False,False
1.190,14.514,-14.307,True,4,0.980,False,False
1.198,14.514,-14.307,True,4,0.980,False,False
1.207,14.514,-14.307,True,4,0.980,False,False
1.215,14.712,-13.867,True,4,1.000,False,False
1.223,14.712,-13.867,True,4,1.000,False,False
1.232,14.909,-14.697,True,4,1.020,False,False
1.240,14.909,-14.697,True,4,1.020,False,False
1.248,14.909,-14.697,True,4,1.020,False,False
1.257,15.104,-14.905,True,4,1.040,False,False
1.265,15.104,-14.905,True,4,1.040,False,False
1.273,15.299,-15.100,True,4,1.060,False,False
1.282,15.299,-15.100,True,4,1.060,False,False
1.290,15.492,-15.295,True,4,1.080,False,False
1.298,15.492,-15.295,True,4,1.080,False,False
1.309,15.684,-15.479,True,4,1.100,False,False
1.317,15.684,-15.479,True,4,1.100,False,False
1.325,15.684,-15.479,True,4,1.100,False,False
1.334,15.874,-15.076,True,4,1.120,False,False
1.342,15.874,-15.076,True,4,1.120,False,False
1.350,16.064,-15.869,True,4,1.140,False,False
1.359,16.064,-15.869,True,4,1.140,False,False
1.367,16.064,-15.869,True,4,1.140,False,False
1.375,16.252,-16.064,True,4,1.160,False,False
1.384,16.252,-16.064,True,4,1.160,False,False
1.392,16.439,-16.248,True,4,1.180,False,False
1.400,16.439,-16.248,True,4,1.180,False,False
1.409,16.625,-16.431,True,4,1.200,False,False
1.417,16.625,-16.431,True,4,1.200,False,False
1.425,16.625,-16.431,True,4,1.200,False,False
1.434,16.810,-16.052,True,4,1.220,False,False
1.442,16.810,-16.052,True,4,1.220,False,False
1.450,16.993,-16.797,True,4,1.240,False,False
1.459,16.993,-16.797,True,4,1.240,False,False
1.469,17.176,-16.992,True,4,1.260,False,False
1.477,17.176,-16.992,True,4,1.260,False,False
1.486,17.176,-16.992,True,4,1.260,False,False
1.494,17.357,-17.163,True,4,1.280,False,False
1.502,17.357,-17.163,True,4,1.280,False,False
1.511,17.537,-17.358,True,4,1.300,False,False
1.519,17.537,-17.358,True,4,1.300,False,False
1.527,17.537,-17.358,True,4,1.300,False,False
1.536,17.716,-17.529,True,4,1.320,False,False
