time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,522.425,82.291,-129.497,0.339,3,1.000,1,0.531,1.000,0.000,0.000
0.040,522.413,82.291,-129.503,0.676,3,1.000,1,0.532,1.000,0.000,0.000
0.060,522.396,82.292,-129.512,1.010,3,1.000,1,0.534,1.000,0.000,0.000
0.080,522.372,82.293,-129.524,1.342,3,1.000,1,0.536,1.000,0.000,-0.001
0.100,522.343,82.295,-129.539,1.672,3,1.000,1,0.539,1.000,0.000,-0.001
0.120,522.307,82.296,-129.557,2.000,3,1.000,1,0.542,1.000,0.000,-0.001
0.140,522.266,82.297,-129.577,2.325,3,0.999,1,0.545,1.000,0.000,-0.002
0.160,522.218,82.297,-129.601,2.648,4,0.999,1,0.549,1.000,0.000,-0.002
0.180,522.165,82.298,-129.627,2.969,4,0.999,1,0.552,1.000,0.000,-0.003
0.200,522.106,82.298,-129.656,3.288,4,0.998,1,0.555,1.000,0.000,-0.003
0.220,522.044,82.301,-129.689,3.538,4,0.997,1,0.561,1.000,0.000,-0.004
0.240,521.977,82.304,-129.726,3.837,4,0.996,1,0.561,1.000,0.000,-0.006
0.260,521.904,82.306,-129.764,4.149,4,0.994,1,0.543,1.000,0.000,-0.009
0.280,521.825,82.307,-129.804,4.458,4,0.993,1,0.522,1.000,0.000,-0.010
0.300,521.739,82.307,-129.847,4.765,4,0.991,1,0.519,1.000,0.000,-0.012
0.320,521.648,82.306,-129.891,5.071,4,0.990,1,0.519,1.000,0.000,-0.012
0.340,521.551,82.305,-129.937,5.374,4,0.989,1,0.518,1.000,0.000,-0.013
0.360,521.448,82.304,-129.986,5.675,4,0.988,1,0.517,1.000,0.000,-0.013
0.380,521.340,82.302,-130.036,5.952,4,0.987,1,0.517,0.927,0.000,-0.013
0.400,521.229,82.301,-130.089,6.169,4,0.986,1,0.517,0.733,0.000,-0.012
0.420,521.113,82.299,-130.142,6.339,4,0.986,1,0.518,0.582,0.000,-0.011
0.440,520.996,82.298,-130.197,6.472,4,0.985,1,0.518,0.463,0.000,-0.011
0.460,520.877,82.297,-130.253,6.577,4,0.984,1,0.519,0.370,0.000,-0.010
0.480,520.756,82.296,-130.310,6.660,4,0.983,1,0.521,0.296,0.000,-0.009
0.500,520.634,82.296,-130.367,6.725,4,0.982,1,0.522,0.238,0.000,-0.009
0.520,520.512,82.295,-130.425,6.777,4,0.981,1,0.524,0.192,0.000,-0.008
0.540,520.388,82.295,-130.484,6.818,4,0.980,1,0.525,0.156,0.000,-0.007
0.560,520.264,82.295,-130.543,6.850,4,0.978,1,0.526,0.128,0.000,-0.006
0.580,520.140,82.295,-130.603,6.876,4,0.977,1,0.526,0.105,0.000,-0.006
0.600,520.015,82.295,-130.663,6.897,4,0.976,1,0.526,0.087,0.000,-0.005
0.620,519.890,82.294,-130.723,6.913,4,0.974,1,0.527,0.072,0.000,-0.004
0.640,519.765,82.294,-130.783,6.927,4,0.973,1,0.529,0.061,0.000,-0.003
0.660,519.639,82.293,-130.843,6.938,4,0.972,1,0.531,0.051,0.000,-0.002
0.680,519.514,82.292,-130.903,6.884,4,0.971,2,0.533,0.043,0.000,0.006
0.700,519.389,82.291,-130.963,6.905,4,0.970,2,0.534,0.081,0.000,0.007
0.720,519.264,82.290,-131.022,6.921,4,0.969,2,0.535,0.067,0.000,0.008
0.740,519.139,82.288,-131.082,6.934,4,0.968,2,0.536,0.055,0.000,0.010
0.760,519.014,82.287,-131.142,6.882,4,0.967,2,0.536,0.046,0.000,0.011
0.780,518.889,82.285,-131.201,6.903,4,0.967,2,0.535,0.083,0.000,0.012
0.800,518.764,82.283,-131.261,6.920,4,0.966,3,0.534,0.068,0.000,0.025
0.820,518.639,82.281,-131.321,6.934,4,0.965,3,0.533,0.056,0.000,0.026
0.840,518.514,82.279,-131.380,6.882,4,0.965,3,0.532,0.046,0.000,0.028
0.860,518.389,82.277,-131.439,6.904,4,0.965,3,0.530,0.082,0.000,0.029
0.880,518.264,82.275,-131.498,6.921,4,0.964,3,0.529,0.067,0.000,0.030
0.900,518.138,82.272,-131.557,6.935,4,0.964,3,0.527,0.055,0.000,0.031
0.920,518.014,82.270,-131.616,6.883,4,0.964,3,0.526,0.046,0.000,0.031
0.940,517.888,82.268,-131.675,6.904,4,0.964,4,0.525,0.082,0.000,0.041
0.960,517.763,82.265,-131.733,6.921,4,0.964,4,0.524,0.067,0.000,0.041
0.980,517.637,82.263,-131.792,6.935,4,0.964,4,0.522,0.055,0.000,0.042
1.000,517.512,82.261,-131.850,6.883,4,0.964,4,0.521,0.046,0.000,0.042
1.020,517.387,82.259,-131.909,6.904,4,0.964,4,0.519,0.082,0.000,0.042
1.040,517.262,82.258,-131.967,6.920,4,0.964,4,0.518,0.067,0.000,0.042
1.060,517.136,82.256,-132.025,6.934,4,0.964,4,0.517,0.056,0.000,0.042
1.080,517.011,82.254,-132.083,6.881,4,0.964,4,0.517,0.046,0.000,0.042
1.100,516.885,82.253,-132.141,6.903,4,0.964,4,0.517,0.083,0.000,0.043
1.120,516.759,82.252,-132.199,6.919,4,0.964,5,0.518,0.068,0.000,0.041
1.140,516.633,82.251,-132.256,6.932,4,0.964,5,0.518,0.057,0.000,0.041
1.160,516.508,82.250,-132.313,6.880,4,0.964,5,0.519,0.048,0.000,0.040
1.180,516.382,82.249,-132.371,6.901,4,0.964,5,0.519,0.084,0.000,0.040
1.200,516.256,82.248,-132.428,6.917,4,0.964,5,0.519,0.069,0.000,0.040
1.220,516.130,82.248,-132.485,6.930,4,0.964,5,0.518,0.058,0.000,0.040
1.240,516.004,82.247,-132.541,6.878,4,0.964,5,0.517,0.049,0.000,0.040
1.260,515.878,82.247,-132.598,6.899,4,0.964,5,0.518,0.085,0.000,0.040
1.280,515.752,82.247,-132.654,6.915,4,0.964,5,0.519,0.071,0.000,0.040
1.300,515.625,82.247,-132.710,6.928,4,0.964,5,0.520,0.059,0.000,0.040
1.320,515.498,82.247,-132.767,6.939,4,0.964,6,0.520,0.050,0.000,0.025
1.340,515.372,82.246,-132.822,6.884,4,0.964,6,0.521,0.043,0.000,0.024
1.360,515.246,82.247,-132.878,6.903,4,0.964,6,0.522,0.081,0.000,0.024
1.380,515.119,82.247,-132.934,6.919,4,0.964,6,0.523,0.068,0.000,0.024
1.400,514.992,82.247,-132.989,6.931,4,0.964,6,0.524,0.057,0.000,0.024
1.420,514.866,82.247,-133.044,6.878,4,0.964,6,0.524,0.049,0.000,0.024
1.440,514.739,82.247,-133.099,6.898,4,0.964,6,0.523,0.086,0.000,0.025
1.460,514.612,82.248,-133.154,6.914,4,0.964,6,0.523,0.071,0.000,0.025
1.480,514.485,82.248,-133.209,6.927,4,0.964,6,0.523,0.060,0.000,0.026
1.500,514.357,82.249,-133.264,6.937,4,0.964,6,0.523,0.051,0.000,0.027
1.520,514.230,82.249,-133.318,6.882,4,0.964,6,0.522,0.044,0.000,0.027
1.540,514.103,82.249,-133.372,6.902,4,0.964,7,0.522,0.082,0.000,-0.001
1.560,513.976,82.249,-133.427,6.917,4,0.964,7,0.522,0.069,0.000,-0.001
1.580,513.848,82.250,-133.481,6.929,4,0.964,7,0.523,0.058,0.000,-0.001
1.600,513.722,82.250,-133.535,6.876,4,0.964,7,0.523,0.050,0.000,0.000
1.620,513.595,82.250,-133.588,6.897,4,0.964,7,0.524,0.087,0.000,0.001
1.640,513.467,82.250,-133.642,6.913,4,0.964,7,0.523,0.072,0.000,0.002
1.660,513.339,82.251,-133.696,6.926,4,0.964,7,0.523,0.061,0.000,0.003
1.680,513.211,82.251,-133.750,6.937,4,0.964,7,0.522,0.052,0.000,0.005
1.700,513.084,82.251,-133.803,6.882,4,0.964,7,0.522,0.044,0.000,0.006
1.720,512.957,82.251,-133.857,6.902,4,0.964,7,0.521,0.082,0.000,0.008
1.740,512.829,82.252,-133.910,6.917,4,0.964,7,0.521,0.069,0.000,0.010
1.760,512.701,82.252,-133.964,6.929,4,0.964,7,0.520,0.058,0.000,0.011
1.780,512.574,82.252,-134.017,6.877,4,0.964,8,0.520,0.050,0.000,-0.030
1.800,512.447,82.252,-134.070,6.897,4,0.964,8,0.520,0.086,0.000,-0.029
1.820,512.319,82.253,-134.124,6.914,4,0.964,8,0.521,0.072,0.000,-0.027
1.840,512.191,82.253,-134.177,6.927,4,0.964,8,0.521,0.060,0.000,-0.026
1.860,512.063,82.253,-134.231,6.937,4,0.964,8,0.521,0.051,0.000,-0.023
1.880,511.936,82.253,-134.284,6.883,4,0.964,8,0.520,0.044,0.000,-0.021
1.900,511.809,82.254,-134.337,6.903,4,0.964,8,0.520,0.082,0.000,-0.019
1.920,511.681,82.254,-134.391,6.918,4,0.964,8,0.520,0.068,0.000,-0.016
1.940,511.554,82.254,-134.445,6.931,4,0.964,8,0.520,0.057,0.000,-0.014
1.960,511.427,82.255,-134.498,6.878,4,0.964,8,0.520,0.049,0.000,-0.011
1.980,511.300,82.255,-134.552,6.899,4,0.964,8,0.520,0.086,0.000,-0.008
2.000,511.172,82.255,-134.606,6.915,4,0.964,8,0.521,0.071,0.000,-0.006
2.020,511.045,82.256,-134.660,6.928,4,0.964,9,0.521,0.060,0.000,-0.057
2.040,510.917,82.256,-134.714,6.938,4,0.964,9,0.521,0.051,0.000,-0.055
2.060,510.790,82.257,-134.768,6.884,4,0.964,9,0.521,0.043,0.000,-0.052
2.080,510.663,82.257,-134.822,6.903,4,0.964,9,0.521,0.081,0.000,-0.049
2.100,510.541,82.263,-134.872,6.750,4,0.966,9,0.526,0.068,0.000,-0.046
2.120,510.442,82.283,-134.914,5.936,4,0.969,9,0.545,0.175,0.000,-0.036
2.140,510.350,82.309,-134.959,5.827,4,0.966,9,0.572,0.745,0.000,-0.034
2.160,510.259,82.339,-135.007,5.945,4,0.961,9,0.603,0.821,0.000,-0.034
2.180,510.165,82.371,-135.056,6.067,4,0.954,9,0.638,0.738,0.000,-0.033
2.200,510.068,82.405,-135.108,6.247,4,0.947,9,0.673,0.653,0.000,-0.032
2.220,509.975,82.443,-135.159,6.216,4,0.938,9,0.715,0.527,0.000,-0.030
2.240,509.877,82.482,-135.213,6.342,4,0.929,9,0.758,0.549,0.000,-0.027
2.260,509.775,82.520,-135.269,6.427,4,0.922,9,0.799,0.461,0.000,-0.026
2.280,509.694,82.614,-135.322,6.463,4,0.882,9,0.857,0.401,0.000,-0.024
