time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,522.425,82.291,-129.497,0.360,4,1.000,1,0.530,1.000,0.000,0.000
0.040,522.412,82.291,-129.503,0.717,4,1.000,1,0.531,1.000,0.000,0.000
0.060,522.392,82.291,-129.513,1.073,4,1.000,1,0.533,1.000,0.000,0.000
0.080,522.367,82.292,-129.525,1.426,4,1.000,1,0.535,1.000,0.000,0.000
0.100,522.335,82.292,-129.540,1.777,4,1.000,1,0.537,1.000,0.000,-0.001
0.120,522.296,82.292,-129.559,2.125,4,1.000,1,0.539,1.000,0.000,-0.001
0.140,522.255,82.296,-129.581,2.407,4,1.000,1,0.545,1.000,0.000,-0.001
0.160,522.208,82.301,-129.607,2.719,4,0.999,1,0.552,1.000,0.000,0.000
0.180,522.156,82.306,-129.636,3.030,4,0.998,1,0.560,1.000,0.000,0.000
0.200,522.099,82.312,-129.668,3.335,4,0.997,1,0.570,1.000,0.000,0.000
0.220,522.035,82.316,-129.703,3.670,4,0.996,1,0.577,1.000,0.000,0.000
0.240,521.965,82.319,-129.740,4.003,4,0.995,1,0.573,1.000,0.000,0.000
0.260,521.888,82.320,-129.780,4.333,4,0.993,1,0.553,1.000,0.000,0.000
0.280,521.804,82.321,-129.821,4.660,4,0.992,1,0.534,1.000,0.000,0.000
0.300,521.715,82.320,-129.865,4.985,4,0.991,1,0.534,1.000,0.000,0.000
0.320,521.619,82.319,-129.912,5.309,4,0.990,1,0.533,1.000,0.000,0.000
0.340,521.517,82.317,-129.961,5.630,4,0.989,1,0.532,1.000,0.000,0.000
0.360,521.410,82.314,-130.012,5.936,4,0.988,1,0.530,0.959,0.000,0.001
0.380,521.298,82.311,-130.065,6.171,4,0.987,1,0.528,0.745,0.000,0.001
0.400,521.183,82.307,-130.119,6.352,4,0.986,1,0.527,0.580,0.000,0.001
0.420,521.065,82.304,-130.174,6.491,4,0.985,1,0.526,0.454,0.000,0.002
0.440,520.946,82.302,-130.231,6.598,4,0.984,1,0.526,0.356,0.000,0.002
0.460,520.825,82.300,-130.288,6.682,4,0.983,1,0.527,0.281,0.000,0.002
0.480,520.707,82.351,-130.385,6.522,4,0.955,1,0.590,0.223,0.000,0.003
0.500,520.583,82.354,-130.448,6.630,3,0.949,1,0.597,0.335,0.000,-0.029
0.520,520.459,82.355,-130.510,6.721,2,0.944,1,0.601,0.259,0.000,-0.032
0.540,520.334,82.354,-130.572,6.796,2,0.939,1,0.600,0.196,0.000,-0.033
0.560,520.208,82.351,-130.632,6.858,2,0.936,1,0.597,0.143,0.000,-0.034
0.580,520.082,82.345,-130.691,6.910,2,0.933,1,0.591,0.099,0.000,-0.033
0.600,519.955,82.337,-130.749,6.952,2,0.931,1,0.584,0.063,0.000,-0.032
0.620,519.829,82.327,-130.805,6.923,2,0.930,1,0.575,0.034,0.000,-0.031
0.640,519.703,82.315,-130.861,6.963,2,0.929,1,0.564,0.054,0.000,-0.029
0.660,519.578,82.302,-130.915,6.931,3,0.929,2,0.552,0.026,0.000,-0.016
0.680,519.454,82.286,-130.968,6.904,3,0.929,2,0.537,0.049,0.000,-0.014
0.700,519.329,82.271,-131.021,6.943,4,0.930,2,0.522,0.067,0.000,-0.012
0.720,519.206,82.255,-131.074,6.909,4,0.931,2,0.508,0.040,0.000,-0.010
0.740,519.081,82.240,-131.128,6.940,4,0.932,2,0.493,0.063,0.000,-0.008
0.760,518.958,82.227,-131.181,6.897,4,0.934,2,0.480,0.042,0.000,-0.006
0.780,518.834,82.215,-131.235,6.929,4,0.936,3,0.467,0.072,0.000,0.012
0.800,518.710,82.205,-131.289,6.891,4,0.938,3,0.457,0.049,0.000,0.013
0.820,518.586,82.196,-131.345,6.922,4,0.939,3,0.448,0.076,0.000,0.014
0.840,518.462,82.190,-131.401,6.944,4,0.941,3,0.442,0.055,0.000,0.015
0.860,518.338,82.185,-131.458,6.898,4,0.943,3,0.438,0.039,0.000,0.016
0.880,518.213,82.182,-131.515,6.924,4,0.944,3,0.435,0.071,0.000,0.017
0.900,518.089,82.181,-131.573,6.943,4,0.946,3,0.434,0.053,0.000,0.018
0.920,517.965,82.182,-131.631,6.894,4,0.947,3,0.436,0.040,0.000,0.019
0.940,517.841,82.183,-131.690,6.918,4,0.949,4,0.439,0.074,0.000,0.031
0.960,517.716,82.187,-131.748,6.936,4,0.950,4,0.444,0.057,0.000,0.032
0.980,517.592,82.191,-131.807,6.886,4,0.951,4,0.449,0.045,0.000,0.032
1.000,517.468,82.196,-131.866,6.910,4,0.953,4,0.454,0.080,0.000,0.033
1.020,517.343,82.202,-131.926,6.927,4,0.954,4,0.461,0.063,0.000,0.033
1.040,517.218,82.208,-131.985,6.940,4,0.955,4,0.467,0.051,0.000,0.034
1.060,517.093,82.214,-132.044,6.887,4,0.956,4,0.475,0.042,0.000,0.034
1.080,516.968,82.220,-132.103,6.908,4,0.957,4,0.484,0.079,0.000,0.035
1.100,516.843,82.226,-132.162,6.924,4,0.958,4,0.492,0.064,0.000,0.035
1.120,516.717,82.232,-132.220,6.936,4,0.959,5,0.500,0.053,0.000,0.035
1.140,516.593,82.238,-132.278,6.883,4,0.959,5,0.507,0.045,0.000,0.035
1.160,516.467,82.243,-132.336,6.904,4,0.960,5,0.514,0.082,0.000,0.034
1.180,516.341,82.248,-132.394,6.920,4,0.961,5,0.519,0.067,0.000,0.034
1.200,516.215,82.252,-132.452,6.933,4,0.961,5,0.523,0.056,0.000,0.034
1.220,516.089,82.255,-132.509,6.880,4,0.962,5,0.527,0.047,0.000,0.034
1.240,515.963,82.258,-132.565,6.902,4,0.962,5,0.530,0.084,0.000,0.034
1.260,515.837,82.260,-132.622,6.918,4,0.963,5,0.533,0.069,0.000,0.035
1.280,515.710,82.262,-132.678,6.931,4,0.963,5,0.536,0.057,0.000,0.035
1.300,515.584,82.263,-132.734,6.879,4,0.964,5,0.538,0.048,0.000,0.035
1.320,515.457,82.264,-132.790,6.901,4,0.964,6,0.539,0.085,0.000,0.020
1.340,515.330,82.264,-132.845,6.918,4,0.964,6,0.540,0.069,0.000,0.020
1.360,515.203,82.264,-132.901,6.931,4,0.964,6,0.541,0.057,0.000,0.020
1.380,515.077,82.263,-132.955,6.879,4,0.964,6,0.541,0.048,0.000,0.020
1.400,514.950,82.263,-133.010,6.901,4,0.965,6,0.540,0.085,0.000,0.020
1.420,514.822,82.262,-133.065,6.918,4,0.965,6,0.539,0.069,0.000,0.021
1.440,514.695,82.261,-133.119,6.931,4,0.965,6,0.537,0.057,0.000,0.021
1.460,514.568,82.260,-133.173,6.879,4,0.965,6,0.535,0.048,0.000,0.022
1.480,514.441,82.259,-133.227,6.901,4,0.965,6,0.533,0.085,0.000,0.022
1.500,514.313,82.258,-133.281,6.918,4,0.965,6,0.531,0.069,0.000,0.023
1.520,514.186,82.256,-133.335,6.931,4,0.965,6,0.529,0.057,0.000,0.024
1.540,514.059,82.255,-133.389,6.879,4,0.965,7,0.527,0.048,0.000,-0.004
1.560,513.931,82.254,-133.442,6.901,4,0.965,7,0.526,0.085,0.000,-0.004
1.580,513.804,82.253,-133.496,6.918,4,0.965,7,0.525,0.069,0.000,-0.004
1.600,513.676,82.253,-133.549,6.931,4,0.965,7,0.525,0.057,0.000,-0.003
1.620,513.549,82.252,-133.602,6.879,4,0.965,7,0.524,0.048,0.000,-0.002
1.640,513.421,82.251,-133.656,6.901,4,0.965,7,0.523,0.085,0.000,0.000
1.660,513.294,82.251,-133.709,6.918,4,0.965,7,0.522,0.069,0.000,0.001
1.680,513.166,82.251,-133.763,6.931,4,0.965,7,0.521,0.057,0.000,0.003
1.700,513.039,82.251,-133.816,6.879,4,0.965,7,0.520,0.048,0.000,0.004
1.720,512.912,82.251,-133.869,6.901,4,0.965,7,0.519,0.085,0.000,0.006
1.740,512.784,82.252,-133.923,6.918,4,0.965,7,0.519,0.069,0.000,0.008
1.760,512.656,82.252,-133.976,6.931,4,0.965,8,0.518,0.058,0.000,-0.031
1.780,512.529,82.252,-134.029,6.879,4,0.965,8,0.518,0.048,0.000,-0.030
1.800,512.402,82.253,-134.083,6.901,4,0.965,8,0.519,0.085,0.000,-0.029
1.820,512.274,82.254,-134.136,6.918,4,0.965,8,0.520,0.069,0.000,-0.027
1.840,512.146,82.254,-134.190,6.931,4,0.965,8,0.521,0.057,0.000,-0.025
1.860,512.019,82.255,-134.243,6.879,4,0.965,8,0.521,0.048,0.000,-0.022
1.880,511.892,82.256,-134.297,6.901,4,0.965,8,0.521,0.085,0.000,-0.020
1.900,511.764,82.257,-134.351,6.918,4,0.965,8,0.522,0.069,0.000,-0.017
1.920,511.637,82.257,-134.405,6.932,4,0.965,8,0.522,0.057,0.000,-0.015
1.940,511.510,82.258,-134.458,6.880,4,0.965,8,0.523,0.048,0.000,-0.012
1.960,511.383,82.259,-134.512,6.902,4,0.965,8,0.523,0.084,0.000,-0.009
1.980,511.255,82.259,-134.566,6.919,4,0.965,8,0.523,0.069,0.000,-0.007
2.000,511.128,82.260,-134.620,6.932,4,0.965,9,0.524,0.057,0.000,-0.056
2.020,511.001,82.260,-134.674,6.880,4,0.965,9,0.524,0.047,0.000,-0.054
2.040,510.874,82.261,-134.729,6.903,4,0.965,9,0.525,0.084,0.000,-0.051
2.060,510.747,82.261,-134.783,6.920,4,0.964,9,0.525,0.068,0.000,-0.048
2.080,510.619,82.262,-134.838,6.933,4,0.964,9,0.525,0.056,0.000,-0.045
2.100,510.514,82.281,-134.879,6.089,4,0.969,9,0.542,0.047,0.000,-0.042
2.120,510.425,82.308,-134.922,5.696,4,0.968,9,0.570,0.638,0.000,-0.036
2.140,510.336,82.339,-134.969,5.832,4,0.963,9,0.603,0.913,0.000,-0.037
2.160,510.244,82.373,-135.018,5.991,4,0.956,9,0.639,0.818,0.000,-0.037
2.180,510.152,82.410,-135.069,6.118,4,0.949,9,0.678,0.706,0.000,-0.035
2.200,510.058,82.449,-135.121,6.213,4,0.940,9,0.720,0.617,0.000,-0.033
2.220,509.960,82.489,-135.176,6.358,4,0.932,9,0.763,0.551,0.000,-0.032
2.240,509.859,82.529,-135.231,6.455,4,0.924,9,0.807,0.449,0.000,-0.030
2.260,509.778,82.613,-135.287,6.506,4,0.885,9,0.896,0.381,0.000,-0.028
2.280,509.677,82.699,-135.324,6.452,3,0.863,9,0.928,0.346,0.000,-0.079
2.300,509.571,82.735,-135.382,6.346,1,0.858,10,0.871,0.383,0.000,-0.125
2.320,509.464,82.768,-135.439,6.236,0,0.853,10,0.809,0.458,0.000,-0.120
2.340,509.357,82.797,-135.497,6.123,0,0.849,10,0.744,0.535,0.000,-0.115
2.360,509.250,82.822,-135.554,6.008,0,0.844,10,0.674,0.614,0.000,-0.109
2.380,509.141,82.850,-135.612,6.121,2,0.841,10,0.606,0.695,0.000,-0.103
2.400,509.038,83.029,-135.678,6.205,2,0.837,10,0.693,0.615,0.000,-0.097
2.420,508.925,83.061,-135.735,6.281,2,0.837,10,0.689,0.557,0.000,-0.110
2.440,508.811,83.096,-135.792,6.344,2,0.838,10,0.747,0.503,0.000,-0.105
2.460,508.683,83.267,-135.857,6.501,2,0.878,10,0.944,0.459,0.000,-0.100
2.480,508.569,83.300,-135.914,6.419,1,0.880,10,1.001,0.349,0.000,-0.061
2.500,508.452,83.333,-135.972,6.469,2,0.883,11,1.057,0.407,0.000,-0.052
2.520,508.335,83.361,-136.029,6.395,0,0.887,11,1.109,0.371,0.000,-0.046
2.540,508.219,83.386,-136.087,6.323,0,0.890,11,1.108,0.424,0.000,-0.041
2.560,508.102,83.407,-136.145,6.254,0,0.894,11,1.084,0.474,0.000,-0.035
2.580,507.985,83.424,-136.202,6.188,0,0.897,11,1.055,0.522,0.000,-0.028
2.600,507.868,83.437,-136.260,6.124,0,0.901,11,1.023,0.569,0.000,-0.021
2.620,507.751,83.446,-136.317,6.064,0,0.904,11,0.986,0.613,0.000,-0.013
2.640,507.635,83.451,-136.375,6.008,0,0.907,11,0.946,0.655,0.000,-0.005
2.660,507.518,83.452,-136.432,5.954,0,0.911,11,0.902,0.695,0.000,0.004
2.680,507.401,83.449,-136.490,5.903,0,0.914,11,0.894,0.732,0.000,0.013
2.700,507.284,83.443,-136.547,5.856,0,0.918,12,0.893,0.768,0.000,0.037
2.720,507.167,83.432,-136.605,5.812,0,0.921,12,0.887,0.801,0.000,0.047
2.740,507.051,83.418,-136.662,5.771,0,0.925,12,0.878,0.832,0.000,0.057
2.760,506.934,83.401,-136.719,5.738,1,0.929,12,0.866,0.860,0.000,0.068
2.780,506.818,83.383,-136.777,5.712,1,0.933,12,0.853,0.884,0.000,0.080
2.800,506.702,83.364,-136.835,5.693,1,0.938,12,0.843,0.902,0.000,0.093
2.820,506.582,83.344,-136.896,5.967,2,0.944,12,0.835,0.915,0.000,0.107
2.840,506.458,83.323,-136.960,6.194,2,0.951,12,0.826,0.723,0.000,0.120
2.860,506.330,83.302,-137.026,6.381,2,0.958,12,0.817,0.564,0.000,0.133
2.880,506.201,83.280,-137.093,6.535,2,0.964,13,0.808,0.433,0.000,0.145
2.900,506.070,83.256,-137.160,6.660,2,0.971,13,0.797,0.326,0.000,0.154
2.920,505.937,83.231,-137.227,6.763,2,0.976,13,0.784,0.238,0.000,0.162
2.940,505.804,83.204,-137.294,6.846,2,0.981,13,0.771,0.166,0.000,0.169
2.960,505.670,83.175,-137.360,6.914,2,0.985,13,0.756,0.108,0.000,0.174
2.980,505.535,83.143,-137.426,6.969,2,0.988,13,0.738,0.060,0.000,0.179
3.000,505.401,83.109,-137.490,6.949,2,0.991,13,0.718,0.022,0.000,0.183
3.020,505.268,83.073,-137.552,6.936,2,0.992,13,0.696,0.036,0.000,0.186
3.040,505.136,83.035,-137.612,6.927,2,0.993,13,0.676,0.045,0.000,0.187
3.060,505.003,82.994,-137.672,6.985,2,0.993,13,0.655,0.051,0.000,0.189
3.080,504.872,82.951,-137.730,6.968,2,0.993,14,0.632,0.011,0.000,0.166
3.100,504.741,82.907,-137.786,6.957,2,0.992,14,0.607,0.022,0.000,0.164
3.120,504.610,82.860,-137.841,6.950,2,0.991,14,0.579,0.030,0.000,0.162
3.140,504.481,82.814,-137.894,6.943,3,0.989,14,0.555,0.035,0.000,0.159
3.160,504.353,82.771,-137.947,6.931,4,0.988,14,0.538,0.040,0.000,0.157
3.180,504.225,82.731,-137.998,6.918,4,0.987,14,0.524,0.049,0.000,0.154
3.200,504.097,82.693,-138.048,6.969,4,0.985,14,0.511,0.057,0.000,0.150
3.220,503.969,82.658,-138.098,6.944,4,0.985,14,0.499,0.022,0.000,0.147
3.240,503.841,82.625,-138.147,6.925,4,0.984,14,0.489,0.039,0.000,0.144
3.260,503.712,82.593,-138.194,6.972,4,0.983,14,0.481,0.053,0.000,0.140
3.280,503.583,82.563,-138.242,6.947,4,0.983,15,0.475,0.019,0.000,0.092
3.300,503.454,82.535,-138.288,6.928,4,0.982,15,0.470,0.037,0.000,0.087
3.320,503.324,82.507,-138.333,6.976,4,0.982,15,0.469,0.051,0.000,0.082
3.340,503.195,82.480,-138.378,6.951,4,0.982,15,0.474,0.017,0.000,0.078
