time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.676,True,0,319.48,74.96,287.49
3.01,Traffic 2,2.673,True,0,342.23,38.30,-396.58
3.01,Traffic 3,2.680,True,0,-564.13,6.97,-548.91
3.01,Traffic 4,2.202,True,0,-569.85,8.63,543.53
3.01,Traffic 5,6.184,True,0,-546.47,8.59,534.74
3.01,Traffic 6,6.184,True,0,-523.79,8.58,545.66
3.01,Traffic 7,2.150,True,0,-502.37,8.59,536.07
3.01,Traffic 8,2.150,True,0,-480.20,8.63,539.09
3.01,Traffic 9,6.184,True,0,-371.57,9.26,527.03
3.01,Traffic 10,6.184,True,0,-349.14,9.39,538.52
3.01,Traffic 11,2.150,True,0,-327.44,9.51,529.57
3.01,Traffic 12,2.150,True,0,-305.32,9.60,533.00
3.01,Traffic 13,6.184,True,0,-196.44,9.35,523.11
3.01,Traffic 14,6.184,True,0,-174.38,9.20,535.31
3.01,Traffic 15,2.150,True,0,-152.41,9.04,527.06
3.01,Traffic 16,2.150,True,0,-130.40,8.88,531.14
3.01,Traffic 17,6.184,True,0,-21.40,8.52,522.68
3.01,Traffic 18,6.184,True,0,0.47,8.55,535.16
3.01,Traffic 19,2.150,True,0,22.70,8.62,527.81
3.01,Traffic 20,2.150,True,0,43.93,8.86,534.64
4.56,Traffic 1,2.731,True,0,320.94,77.61,274.90
4.56,Traffic 2,2.734,True,0,357.58,33.23,-395.26
4.56,Traffic 3,2.633,True,0,-578.90,6.81,-549.16
4.56,Traffic 4,2.324,True,0,-583.98,8.74,542.57
4.56,Traffic 5,6.165,True,0,-531.56,8.74,533.89
4.56,Traffic 6,6.211,True,0,-538.69,8.71,546.64
4.56,Traffic 7,2.161,True,0,-487.41,8.59,535.26
4.56,Traffic 8,2.126,True,0,-495.13,8.62,539.73
4.56,Traffic 9,6.187,True,0,-356.71,9.35,526.48
4.56,Traffic 10,6.182,True,0,-364.11,9.30,539.06
4.56,Traffic 11,2.153,True,0,-312.56,9.57,529.11
4.56,Traffic 12,2.146,True,0,-320.28,9.54,533.44
4.56,Traffic 13,6.187,True,0,-181.45,9.25,523.04
4.56,Traffic 14,6.185,True,0,-189.25,9.30,535.37
4.56,Traffic 15,2.152,True,0,-137.41,8.93,527.04
4.56,Traffic 16,2.149,True,0,-145.27,8.99,531.15
4.56,Traffic 17,6.197,True,0,-6.48,8.53,522.74
4.56,Traffic 18,6.151,True,0,-14.47,8.53,534.96
4.56,Traffic 19,2.215,True,0,37.51,8.73,529.20
4.56,Traffic 20,1.907,True,0,29.07,8.66,532.14
6.56,Traffic 1,2.762,True,0,327.05,81.75,245.32
6.56,Traffic 2,1.603,True,0,384.55,33.11,-406.50
6.56,Traffic 3,2.273,True,0,-601.35,6.74,-546.92
6.56,Traffic 4,2.026,True,0,-603.33,8.74,535.16
6.56,Traffic 5,6.218,True,0,-483.63,8.57,530.98
6.56,Traffic 6,6.194,True,0,-580.22,8.70,547.00
6.56,Traffic 7,2.141,True,0,-438.31,8.82,533.63
6.56,Traffic 8,2.185,True,0,-544.37,8.74,542.83
6.56,Traffic 9,6.193,True,0,-308.83,9.59,524.89
6.56,Traffic 10,6.183,True,0,-412.77,8.98,540.88
6.56,Traffic 11,2.171,True,0,-263.62,9.64,527.92
6.56,Traffic 12,2.143,True,0,-369.76,9.27,535.16
6.56,Traffic 13,6.189,True,0,-133.31,8.90,522.94
6.56,Traffic 14,6.176,True,0,-237.67,9.57,535.76
6.56,Traffic 15,2.152,True,0,-88.23,8.65,527.05
6.56,Traffic 16,2.145,True,0,-194.51,9.34,531.29
6.56,Traffic 17,6.230,True,0,40.63,8.76,525.57
6.56,Traffic 18,6.176,True,0,-63.05,8.58,535.17
6.56,Traffic 19,1.890,True,0,82.87,9.69,540.98
6.56,Traffic 20,2.082,True,0,-20.53,8.52,530.80
8.56,Traffic 1,2.802,True,0,337.70,82.89,216.34
8.56,Traffic 2,2.663,True,0,403.36,38.68,-430.75
8.56,Traffic 3,0.797,True,0,-614.52,6.54,-539.46
8.56,Traffic 4,3.961,True,0,-611.49,8.60,508.85
8.56,Traffic 5,6.165,True,0,-430.65,8.87,529.26
8.56,Traffic 6,4.372,True,0,-601.39,8.74,539.48
8.56,Traffic 7,2.151,True,0,-382.52,9.18,531.54
8.56,Traffic 8,2.205,True,0,-580.95,8.74,542.82
8.56,Traffic 9,6.204,True,0,-255.83,9.63,523.69
8.56,Traffic 10,6.196,True,0,-467.23,8.67,542.80
8.56,Traffic 11,2.161,True,0,-207.73,9.42,527.27
8.56,Traffic 12,2.151,True,0,-427.05,8.89,537.31
8.56,Traffic 13,6.186,True,0,-80.24,8.62,522.94
8.56,Traffic 14,6.167,True,0,-292.11,9.63,536.72
8.56,Traffic 15,2.140,True,0,-32.34,8.53,526.81
8.56,Traffic 16,2.140,True,0,-251.76,9.62,531.84
8.56,Traffic 17,5.610,True,0,89.81,9.71,537.90
8.56,Traffic 18,6.195,True,0,-117.49,8.79,535.25
8.56,Traffic 19,2.168,True,0,138.36,9.76,544.65
8.56,Traffic 20,2.154,True,0,-77.81,8.62,531.14
10.56,Traffic 1,2.937,True,0,356.78,81.90,192.54
10.56,Traffic 2,2.614,True,0,422.16,36.63,-456.38
10.56,Traffic 3,2.696,True,0,-614.69,6.71,-507.80
10.56,Traffic 4,2.323,True,0,-619.47,8.95,476.37
10.56,Traffic 5,6.186,True,0,-377.68,9.22,527.25
10.56,Traffic 6,4.447,True,0,-611.05,8.57,518.12
10.56,Traffic 7,2.157,True,0,-326.69,9.51,529.54
10.56,Traffic 8,2.322,True,0,-596.10,8.74,539.59
10.56,Traffic 9,6.193,True,0,-202.77,9.39,523.14
10.56,Traffic 10,6.130,True,0,-521.62,8.73,545.44
10.56,Traffic 11,2.156,True,0,-151.79,9.03,527.05
10.56,Traffic 12,2.173,True,0,-484.38,8.62,539.28
10.56,Traffic 13,6.181,True,0,-27.19,8.52,522.68
10.56,Traffic 14,6.175,True,0,-346.57,9.41,538.42
10.56,Traffic 15,2.204,True,0,23.25,8.62,527.78
10.56,Traffic 16,2.130,True,0,-309.07,9.59,533.08
10.56,Traffic 17,6.241,True,0,142.70,9.74,540.79
10.56,Traffic 18,6.182,True,0,-171.92,9.18,535.30
10.56,Traffic 19,2.278,True,0,193.96,9.39,550.46
10.56,Traffic 20,2.149,True,0,-135.11,8.91,531.14
12.56,Traffic 1,3.045,True,0,385.08,77.42,180.90
12.56,Traffic 2,2.660,True,0,439.68,32.67,-482.70
12.56,Traffic 3,2.681,True,0,-616.56,6.89,-475.18
12.56,Traffic 4,2.820,True,0,-628.47,9.36,444.06
12.56,Traffic 5,6.191,True,0,-324.71,9.52,525.38
