time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.019,27.737,0.555,-627.014,8.342,-149.453,4,7.800,0.042,"",0.000,0.000,0.000,27.737,0.000,1.000,-39.445,-0.458,-0.041,27.733,0.000,0.008
0.039,27.742,1.109,-627.023,8.341,-148.898,4,8.344,0.006,"",0.132,0.000,0.000,27.742,0.000,1.000,-38.891,-0.458,-0.070,27.739,0.000,0.013
0.059,27.747,1.664,-627.032,8.339,-148.343,4,8.854,0.017,"",0.129,0.000,-0.001,27.748,0.000,1.000,-38.336,-0.458,-0.089,27.744,-0.020,0.016
0.079,27.752,2.219,-627.041,8.337,-147.789,4,9.318,0.032,"",0.126,0.000,0.002,27.752,0.000,1.000,-37.781,-0.458,-0.099,27.748,0.040,0.017
0.099,27.756,2.774,-627.050,8.335,-147.234,4,9.725,0.039,"",0.124,0.000,-0.003,27.756,0.000,1.000,-37.226,-0.458,-0.101,27.753,-0.063,0.017
0.119,27.760,3.329,-627.059,8.333,-146.679,4,10.068,0.042,"",0.122,0.000,0.004,27.760,0.000,1.000,-36.671,-0.458,-0.095,27.756,0.082,0.016
0.139,27.764,3.884,-627.068,8.331,-146.123,4,10.345,0.042,"",0.120,0.000,-0.004,27.764,0.000,1.000,-36.116,-0.458,-0.085,27.760,-0.099,0.014
0.159,27.767,4.440,-627.078,8.330,-145.568,4,10.557,0.040,"",0.118,0.000,0.005,27.767,0.000,1.000,-35.560,-0.458,-0.070,27.763,0.115,0.013
0.179,27.770,4.995,-627.087,8.329,-145.013,4,10.709,0.037,"",0.117,0.000,-0.006,27.770,0.000,1.000,-35.005,-0.458,-0.052,27.766,-0.130,0.011
0.199,27.773,5.550,-627.096,8.328,-144.458,4,10.806,0.033,"",0.115,0.000,0.006,27.773,0.000,1.000,-34.450,-0.459,-0.032,27.769,0.143,0.010
0.219,27.775,6.106,-627.105,8.328,-143.902,4,10.855,0.029,"",0.114,0.000,-0.007,27.776,0.000,1.000,-33.894,-0.458,-0.011,27.772,-0.155,0.008
0.239,27.778,6.661,-627.114,8.328,-143.347,4,10.862,0.025,"",0.112,0.000,0.007,27.778,0.000,1.000,-33.339,-0.459,0.010,27.774,0.163,0.007
0.259,27.780,7.217,-627.123,8.329,-142.791,4,10.834,0.021,"",0.111,0.000,-0.008,27.780,0.000,1.000,-32.783,-0.459,0.031,27.776,-0.170,0.006
0.279,27.782,7.773,-627.133,8.330,-142.236,4,10.779,0.017,"",0.110,0.000,0.008,27.782,0.000,1.000,-32.227,-0.459,0.050,27.778,0.177,0.005
