time,x,y,z,speed,wheels,up,obstacle
7.994351,1032.946,157.4854,64.89095,23.48886,4,0.9888622,
8.014351,1032.679,157.5543,65.27169,23.4893,4,0.9888987,
8.034351,1032.411,157.6231,65.6517,23.48974,4,0.9889414,
8.05435,1032.142,157.6917,66.03097,23.4902,4,0.9889784,
8.07435,1031.873,157.7602,66.40949,23.49065,4,0.989011,
8.094351,1031.602,157.8286,66.78732,23.4911,4,0.9890511,
8.114351,1031.33,157.8968,67.16444,23.49155,4,0.989087,
8.134352,1031.057,157.9649,67.54086,23.492,4,0.9891199,
8.15435,1030.783,158.0329,67.9166,23.49244,4,0.9891608,
8.174351,1030.508,158.1006,68.29168,23.4929,4,0.9892052,
8.194351,1030.232,158.1683,68.66609,23.49336,4,0.9892455,
8.214352,1029.955,158.2359,69.03983,23.49382,4,0.9892873,
8.23435,1029.677,158.3032,69.41295,23.49429,4,0.9893348,
8.254351,1029.399,158.3704,69.78542,23.49476,4,0.989378,
8.274351,1029.119,158.4375,70.15726,23.49524,4,0.989418,
8.294352,1028.839,158.5044,70.52849,23.49571,4,0.9894644,
8.31435,1028.558,158.5712,70.89911,23.4962,4,0.9895076,
8.334351,1028.276,158.6377,71.26912,23.49668,4,0.9895483,
8.354351,1027.993,158.7042,71.63854,23.49716,4,0.9895936,
8.374352,1027.709,158.7704,72.00739,23.49764,4,0.9896441,
8.39435,1027.424,158.8365,72.37566,23.49814,4,0.989691,
8.414351,1027.139,158.9024,72.74337,23.49863,4,0.9897352,
8.434351,1026.853,158.9682,73.11053,23.49913,4,0.9897852,
8.454351,1026.566,159.0337,73.47713,23.49964,4,0.9898327,
8.47435,1026.279,159.099,73.84319,23.50015,4,0.9898781,
8.49435,1025.99,159.1643,74.2087,23.50065,4,0.9899296,
8.514351,1025.701,159.2293,74.57371,23.50117,4,0.9899853,
8.534351,1025.411,159.2941,74.93819,23.5017,4,0.9900376,
8.55435,1025.121,159.3587,75.30215,23.50224,4,0.9900869,
8.57435,1024.83,159.4232,75.66561,23.50277,4,0.9901412,
8.594351,1024.538,159.4874,76.02857,23.50331,4,0.9901931,
8.614351,1024.245,159.5515,76.39103,23.50386,4,0.9902429,
8.63435,1023.952,159.6154,76.75301,23.50441,4,0.990298,
8.65435,1023.658,159.679,77.11451,23.50496,4,0.9903567,
8.674351,1023.364,159.7425,77.47554,23.50553,4,0.9904124,
8.694351,1023.068,159.8058,77.83608,23.5061,4,0.9904655,
8.71435,1022.773,159.8688,78.19617,23.50667,4,0.990523,
8.73435,1022.476,159.9317,78.5558,23.50725,4,0.9905784,
8.754351,1022.179,159.9943,78.91498,23.50784,4,0.9906321,
8.774351,1021.881,160.0567,79.2737,23.50842,4,0.9906904,
8.79435,1021.583,160.1189,79.632,23.50902,4,0.9907517,
8.81435,1021.284,160.1809,79.98985,23.50962,4,0.9908105,
8.834351,1020.985,160.2427,80.34726,23.51023,4,0.990867,
8.854351,1020.685,160.3043,80.70425,23.51084,4,0.9909273,
8.87435,1020.384,160.3656,81.06081,23.51147,4,0.9909859,
8.89435,1020.083,160.4267,81.41695,23.51209,4,0.991043,
8.914351,1019.781,160.4875,81.77267,23.51272,4,0.9911043,
8.934351,1019.479,160.5482,82.12799,23.51335,4,0.9911683,
8.954351,1019.176,160.6086,82.48289,23.514,4,0.9912301,
8.97435,1018.873,160.6688,82.83739,23.51465,4,0.99129,
8.99435,1018.569,160.7287,83.19149,23.51531,4,0.9913533,
9.014351,1018.265,160.7884,83.54519,23.51597,4,0.9914153,
9.034351,1017.96,160.8479,83.89848,23.51664,4,0.9914759,
9.05435,1017.654,160.9071,84.2514,23.51731,4,0.9915403,
9.07435,1017.348,160.9661,84.60394,23.51799,4,0.991607,
9.094351,1017.042,161.0248,84.95608,23.51869,4,0.9916719,
9.114351,1016.735,161.0832,85.30784,23.51938,4,0.9917351,
9.13435,1016.427,161.1415,85.65922,23.52009,4,0.9918015,
9.15435,1016.119,161.1994,86.01022,23.5208,4,0.9918669,
9.174351,1015.811,161.2571,86.36085,23.52152,4,0.9919312,
9.194351,1015.502,161.3145,86.71111,23.52224,4,0.991999,
9.21435,1015.192,161.3717,87.06101,23.52298,4,0.9920689,
9.23435,1014.882,161.4285,87.41054,23.52373,4,0.9921373,
9.254351,1014.572,161.4851,87.7597,23.52448,4,0.9922041,
9.274351,1014.261,161.5414,88.10851,23.52524,4,0.9922737,
9.29435,1013.949,161.5975,88.45695,23.526,4,0.9923427,
9.31435,1013.637,161.6532,88.80504,23.52678,4,0.9924107,
9.334351,1013.325,161.7086,89.15277,23.52756,4,0.9924818,
9.354351,1013.012,161.7638,89.50015,23.52835,4,0.9925546,
9.37435,1012.699,161.8186,89.84718,23.52916,4,0.9926262,
9.39435,1012.385,161.8732,90.19386,23.52997,4,0.9926965,
9.414351,1012.071,161.9274,90.54019,23.53079,4,0.9927692,
9.434351,1011.756,161.9814,90.88618,23.53162,4,0.9928415,
9.45435,1011.441,162.035,91.23182,23.53245,4,0.9929131,
9.47435,1011.125,162.0883,91.57712,23.5333,4,0.9929874,
9.49435,1010.809,162.1413,91.92208,23.53415,4,0.9930621,
9.514351,1010.493,162.194,92.2667,23.53502,4,0.9931362,
9.534349,1010.176,162.2463,92.61098,23.53589,4,0.9932103,
9.55435,1009.858,162.2983,92.95493,23.53677,4,0.9932864,
9.57435,1009.54,162.35,93.29855,23.53767,4,0.9933624,
9.594351,1009.222,162.4013,93.64182,23.53857,4,0.9934377,
9.614349,1008.903,162.4523,93.98476,23.53948,4,0.9935154,
9.63435,1008.584,162.5029,94.32738,23.54041,4,0.9935934,
9.65435,1008.264,162.5532,94.66966,23.54135,4,0.9936709,
9.674351,1007.944,162.6031,95.01162,23.54229,4,0.9937509,
9.694349,1007.624,162.6527,95.35326,23.54325,4,0.993832,
9.71435,1007.303,162.7018,95.69456,23.54423,4,0.9939126,
9.73435,1006.981,162.7507,96.03554,23.54521,4,0.9939929,
9.754351,1006.659,162.7991,96.3762,23.54621,4,0.9940747,
9.774351,1006.337,162.8471,96.71653,23.54722,4,0.9941566,
9.79435,1006.022,162.8936,97.04832,22.97686,4,0.9942379,
9.81435,1005.715,162.9385,97.37165,22.41015,4,0.9943209,
9.834351,1005.415,162.9819,97.68648,21.84056,4,0.9944043,
9.854351,1005.122,163.0238,97.99281,21.27135,4,0.9944872,
9.87435,1004.837,163.064,98.2907,20.70253,4,0.9945702,
9.89435,1004.559,163.1029,98.58047,20.15701,4,0.9946539,
9.914351,1004.287,163.1403,98.8632,19.68549,4,0.9947371,
9.934351,1004.021,163.1766,99.13986,19.27988,4,0.9948192,
9.95435,1003.759,163.2118,99.41124,18.92933,4,0.9949015,
9.97435,1003.501,163.246,99.67802,18.6256,4,0.9949834,
9.99435,1003.246,163.2794,99.9408,18.36315,4,0.9950644,
10.01435,1002.994,163.312,100.2001,18.13637,4,0.9951439,
10.03435,1002.745,163.344,100.4564,17.94141,4,0.9952224,
10.05435,1002.497,163.3753,100.71,17.773,4,0.9953006,
10.07435,1002.252,163.406,100.9614,17.62754,4,0.995378,
10.09435,1002.008,163.4363,101.2107,17.50113,4,0.995454,
10.11435,1001.765,163.466,101.4583,17.39199,4,0.9955281,
10.13435,1001.523,163.4954,101.7043,17.29777,4,0.9956022,
10.15435,1001.284,163.5243,101.9476,17.11694,4,0.9956758,
10.17435,1001.046,163.5526,102.1881,16.93796,4,0.9957486,
10.19435,1000.817,163.5797,102.4207,16.39193,4,0.9958199,
10.21435,1000.593,163.6058,102.6465,15.91996,4,0.9958915,
10.23435,1000.376,163.631,102.8663,15.51201,4,0.9959623,
10.25435,1000.163,163.6555,103.081,15.15944,4,0.9960327,
10.27435,999.9573,163.6787,103.2875,14.59622,4,0.996102,
10.29435,999.7598,163.7009,103.486,14.03338,4,0.9961695,
10.31435,999.57,163.7219,103.6764,13.47091,4,0.9962367,
10.33435,999.3875,163.7418,103.8592,12.94324,4,0.9963028,
10.35435,999.2113,163.7609,104.0355,12.48713,4,0.9963678,
10.37435,999.0405,163.7791,104.2061,12.0929,4,0.9964317,
10.39435,998.8744,163.7966,104.3718,11.75218,4,0.9964938,
10.41435,998.7123,163.8135,104.5333,11.46106,4,0.9965539,
10.43435,998.5536,163.8298,104.6911,11.20948,4,0.9966132,
10.45435,998.3979,163.8457,104.8458,10.99209,4,0.9966709,
10.47435,998.2448,163.8612,104.9977,10.80428,4,0.9967274,
10.49435,998.0939,163.8763,105.1473,10.64066,4,0.9967828,
10.51435,997.9449,163.8911,105.2949,10.49931,4,0.9968368,
10.53435,997.7977,163.9056,105.4407,10.3772,4,0.9968888,
10.55435,997.652,163.9199,105.5851,10.27171,4,0.9969394,
10.57435,997.5078,163.934,105.7283,10.18058,4,0.9969891,
10.59435,997.3652,163.9479,105.8701,10.06964,4,0.9970374,
10.61435,997.2244,163.9616,106.0106,9.959728,4,0.997085,
10.63435,997.0853,163.975,106.1498,9.850804,4,0.9971321,
10.65435,996.9481,163.9882,106.2878,9.742819,4,0.9971784,
10.67435,996.8127,164.0012,106.4247,9.638201,4,0.9972233,
10.69435,996.6779,164.0142,106.5623,9.644056,4,0.997267,
10.71435,996.5436,164.0271,106.7005,9.648341,4,0.9973097,
10.73435,996.4099,164.04,106.8395,9.651422,4,0.9973519,
10.75435,996.277,164.0528,106.9793,9.653579,4,0.9973937,
10.77435,996.1449,164.0655,107.12,9.655023,4,0.9974356,
10.79435,996.0137,164.0782,107.2616,9.657405,4,0.9974774,
10.81435,995.8837,164.0908,107.4042,9.658998,4,0.9975185,
10.83435,995.7546,164.1032,107.5479,9.659986,4,0.9975588,
10.85435,995.6268,164.1157,107.6926,9.660501,4,0.9975985,
10.87435,995.5003,164.128,107.8386,9.660648,4,0.997638,
10.89435,995.3717,164.1406,107.9901,9.941941,4,0.997677,
10.91435,995.2411,164.1534,108.1474,10.22107,4,0.9977161,
10.93435,995.1087,164.1665,108.3103,10.49791,4,0.9977559,
10.95435,994.9748,164.1797,108.4791,10.77235,4,0.9977958,
10.97435,994.8395,164.1932,108.6538,11.04422,4,0.9978353,
10.99435,994.7087,164.2063,108.8269,10.84226,4,0.9978748,
11.01435,994.5819,164.2191,108.9987,10.66677,4,0.9979145,
11.03435,994.4592,164.2315,109.1697,10.51427,4,0.9979542,
11.05435,994.3403,164.2436,109.3404,10.38175,4,0.9979948,
11.07435,994.2253,164.2553,109.5109,10.26662,4,0.998036,
11.09435,994.114,164.2668,109.6816,10.16518,4,0.998077,
11.11435,994.0068,164.2779,109.8521,10.04491,4,0.9981178,
11.13435,993.9037,164.2887,110.0224,9.92547,4,0.9981583,
11.15435,993.8048,164.2991,110.1924,9.806948,4,0.9981982,
11.17435,993.71,164.3092,110.3622,9.689408,4,0.9982376,
11.19435,993.6193,164.3189,110.5319,9.587779,4,0.9982772,
11.21435,993.5319,164.3284,110.7035,9.598019,4,0.9983168,
11.23435,993.4478,164.3377,110.877,9.6057,4,0.9983559,
11.25435,993.367,164.3468,111.0523,9.611414,4,0.9983941,
11.27435,993.2897,164.3556,111.2292,9.615612,4,0.9984317,
11.29435,993.216,164.3642,111.4077,9.618644,4,0.9984685,
11.31435,993.1459,164.3726,111.5878,9.618322,4,0.9985039,
11.33435,993.0797,164.3808,111.7692,9.617916,4,0.998539,
11.35435,993.0171,164.3888,111.952,9.617445,4,0.9985741,
11.37435,992.9584,164.3965,112.1361,9.616932,4,0.9986089,
11.39435,992.9037,164.404,112.3214,9.616394,4,0.998643,
11.41435,992.853,164.4113,112.5079,9.61585,4,0.9986765,
11.43435,992.8063,164.4184,112.6955,9.618303,4,0.9987092,
11.45435,992.7639,164.4253,112.8841,9.620051,4,0.9987409,
11.47435,992.7256,164.432,113.0737,9.621281,4,0.9987714,
11.49435,992.6916,164.4384,113.2641,9.622139,4,0.9988014,
11.51435,992.6619,164.4447,113.4553,9.622742,4,0.9988309,
11.53435,992.6365,164.4507,113.6472,9.623174,4,0.9988602,
11.55435,992.6157,164.4565,113.8396,9.621045,4,0.9988891,
11.57435,992.5993,164.4621,114.0323,9.619465,4,0.9989174,
11.59435,992.5874,164.4674,114.2254,9.618327,4,0.9989451,
11.61435,992.58,164.4726,114.4187,9.61755,4,0.998972,
11.63435,992.5772,164.4775,114.6122,9.617069,4,0.9989979,
11.65435,992.5791,164.4823,114.8069,9.678767,4,0.9990231,
11.67435,992.5858,164.4868,115.0024,9.725115,4,0.9990478,
11.69435,992.5972,164.4912,115.1984,9.759937,4,0.9990721,
11.71435,992.6135,164.4954,115.3947,9.786128,4,0.9990959,
11.73435,992.6346,164.4994,115.5908,9.805876,4,0.9991189,
11.75435,992.6606,164.5032,115.7868,9.820833,4,0.9991417,
11.77435,992.6914,164.5068,115.9822,9.832247,4,0.999164,
11.79435,992.7271,164.5102,116.177,9.841052,4,0.999186,
11.81435,992.7677,164.5134,116.371,9.847954,4,0.9992074,
11.83435,992.8132,164.5163,116.564,9.853475,4,0.9992284,
11.85435,992.8635,164.5191,116.756,9.858004,4,0.9992489,
11.87435,992.9186,164.5217,116.9466,9.861828,4,0.9992688,
11.89435,992.9784,164.5241,117.136,9.865155,4,0.9992884,
11.91435,993.043,164.5264,117.3238,9.868141,4,0.9993073,
11.93435,993.1121,164.5284,117.51,9.870891,4,0.9993257,
11.95435,993.1858,164.5303,117.6944,9.873484,4,0.9993434,
11.97435,993.264,164.532,117.8771,9.875971,4,0.9993603,
11.99435,993.3466,164.5335,118.0578,9.878391,4,0.9993764,
12.01435,993.4336,164.5349,118.2365,9.88077,4,0.9993919,
12.03435,993.5248,164.5361,118.4131,9.883124,4,0.9994068,
12.05435,993.6202,164.5372,118.5875,9.885464,4,0.9994212,
12.07435,993.7198,164.5382,118.7596,9.887796,4,0.9994349,
12.09435,993.8235,164.537,118.9298,9.890311,2,0.9994519,
12.11435,993.9313,164.5338,119.0979,9.893477,2,0.9994628,
12.13435,994.0432,164.5286,119.2638,9.897518,2,0.9994537,
12.15435,994.1589,164.5214,119.4275,9.902496,2,0.9994085,
12.17435,994.2784,164.5123,119.5887,9.908375,2,0.999311,
12.19435,994.4017,164.5012,119.7476,9.915061,2,0.9991456,
12.21435,994.5284,164.4883,119.9038,9.922439,2,0.9988979,
12.23435,994.6586,164.4735,120.0574,9.930381,2,0.9985551,
12.25435,994.7887,164.4548,120.2109,9.918371,0,0.9981464,
12.27435,994.9188,164.4321,120.3643,9.905093,0,0.9976768,
12.29435,995.0488,164.4055,120.5176,9.890528,0,0.9971511,
12.31435,995.1788,164.375,120.6707,9.874652,0,0.9965742,
12.33435,995.3087,164.3406,120.8237,9.857441,0,0.9959509,
12.35435,995.4385,164.3023,120.9765,9.838861,0,0.9952863,
12.37435,995.5682,164.26,121.1293,9.818885,0,0.994585,
12.39435,995.6979,164.2138,121.2819,9.797474,0,0.993852,
12.41435,995.8276,164.1637,121.4344,9.774591,0,0.9930919,
12.43435,995.9572,164.1097,121.5867,9.750199,0,0.9923093,
12.45435,996.0866,164.0518,121.739,9.724255,0,0.9915087,
12.47435,996.216,163.99,121.8911,9.696714,0,0.9906945,
12.49435,996.3453,163.9243,122.0431,9.667535,0,0.9898711,
12.51435,996.4745,163.8547,122.1949,9.636668,0,0.9890426,
12.53435,996.6036,163.7812,122.3467,9.604069,0,0.988213,
12.55435,996.7327,163.7038,122.4983,9.56969,0,0.9873862,
12.57435,996.8617,163.6225,122.6498,9.533481,0,0.9865659,
12.59435,996.9906,163.5373,122.8012,9.495394,0,0.9857556,
12.61435,997.1194,163.4483,122.9524,9.455379,0,0.9849587,
12.63435,997.248,163.3553,123.1035,9.41339,0,0.9841784,
12.65435,997.3766,163.2585,123.2546,9.369375,0,0.9834177,
12.67435,997.5052,163.1578,123.4055,9.323287,0,0.9826795,
12.69435,997.6336,163.0532,123.5563,9.275078,0,0.9819664,
12.71435,997.762,162.9448,123.707,9.224701,0,0.9812807,
12.73435,997.8902,162.8325,123.8576,9.17211,0,0.980625,
12.75435,998.0183,162.7163,124.008,9.117257,0,0.980001,
12.77435,998.1463,162.5962,124.1584,9.060102,0,0.9794109,
12.79435,998.2743,162.4723,124.3086,9.0006,0,0.9788561,
12.81435,998.4022,162.3446,124.4588,8.938711,0,0.9783384,
12.83435,998.5299,162.2129,124.6088,8.874395,0,0.9778588,
12.85435,998.6575,162.0774,124.7588,8.807616,0,0.9774188,
12.87435,998.785,161.9381,124.9087,8.738337,0,0.977019,
12.89435,998.9125,161.7949,125.0584,8.666524,0,0.9766604,
12.91435,999.0399,161.6478,125.2081,8.592147,0,0.9763435,
12.93435,999.1671,161.4969,125.3576,8.515176,0,0.9760687,
12.95435,999.2943,161.3421,125.5071,8.435584,0,0.9758363,
12.97435,999.4213,161.1835,125.6565,8.353348,0,0.9756464,
12.99435,999.5482,161.0211,125.8058,8.268445,0,0.975499,
13.01435,999.6751,160.8548,125.955,8.180858,0,0.9753939,
13.03435,999.8019,160.6846,126.1041,8.090569,0,0.9753307,
13.05435,999.9285,160.5106,126.2531,7.997568,0,0.9753088,
13.07435,1000.055,160.3328,126.4021,7.90184,0,0.9753278,
13.09435,1000.182,160.1511,126.5509,7.80338,0,0.975387,
13.11435,1000.327,159.9894,126.6836,8.214334,1,0.9668654,
13.13435,1000.494,159.8782,126.8091,8.781555,4,0.9533535,
13.15435,1000.661,159.8445,126.9003,8.27798,4,0.9520672,
13.17435,1000.834,159.8186,126.9739,8.501565,4,0.9505229,
13.19435,1001.011,159.791,127.0324,8.791061,4,0.9502341,
13.21435,1001.193,159.7586,127.0772,9.116231,4,0.9500686,
13.23435,1001.381,159.721,127.1101,9.43654,4,0.9495515,
13.25435,1001.574,159.6808,127.1335,9.756885,4,0.9484462,
13.27435,1001.773,159.6347,127.1479,10.10325,4,0.9470654,
13.29435,1001.98,159.5853,127.1553,10.44507,4,0.9445955,
13.31435,1002.194,159.5341,127.1577,10.77619,4,0.9395295,
13.33435,1002.41,159.4732,127.1591,11.12999,4,0.9383633,
13.35435,1002.632,159.4074,127.1584,11.48357,4,0.937638,
13.37435,1002.858,159.3367,127.156,11.83658,3,0.9372805,
13.39435,1003.091,159.2612,127.1521,12.18841,3,0.9372803,
13.41435,1003.328,159.1812,127.147,12.53822,3,0.9377413,
13.43435,1003.571,159.0971,127.1407,12.88576,4,0.9386653,
13.45435,1003.82,159.01,127.1332,13.22984,4,0.9400508,
13.47435,1004.075,158.9206,127.1248,13.5717,4,0.9417139,
13.49435,1004.336,158.8295,127.1155,13.91099,4,0.9435384,
13.51435,1004.604,158.7372,127.1054,14.24737,4,0.945474,
13.53435,1004.878,158.6456,127.0954,14.56314,4,0.9481384,
13.55435,1005.158,158.5548,127.0854,14.88186,4,0.9513282,
13.57435,1005.444,158.4663,127.076,15.18149,4,0.9551351,
13.59435,1005.737,158.3802,127.0667,15.49454,4,0.9590524,
13.61435,1006.037,158.297,127.0576,15.79554,4,0.9628646,
13.63435,1006.345,158.2138,127.0472,16.10766,4,0.9652744,
13.65435,1006.66,158.1322,127.0365,16.41602,4,0.9670885,
13.67435,1006.983,158.0524,127.0256,16.7211,4,0.9684637,
13.69435,1007.312,157.9743,127.0147,17.02319,4,0.9695546,
13.71435,1007.647,157.8981,127.0039,17.26578,4,0.9704114,
13.73435,1007.987,157.8239,126.9934,17.45628,4,0.9710765,
13.75435,1008.331,157.7516,126.9833,17.60616,4,0.9715859,
13.77435,1008.677,157.6809,126.9736,17.72421,4,0.9719723,
13.79435,1009.026,157.6117,126.9646,17.81727,4,0.9722644,
13.81435,1009.377,157.5436,126.9562,17.89065,4,0.9724869,
13.83435,1009.729,157.4764,126.9485,17.94852,4,0.9726543,
13.85435,1010.08,157.4104,126.9417,17.8327,4,0.9727792,
13.87435,1010.431,157.3444,126.9357,17.90166,4,0.9728724,
13.89435,1010.784,157.2782,126.9307,17.95624,4,0.9729452,
13.91435,1011.135,157.2124,126.9266,17.83792,4,0.9730067,
13.93435,1011.487,157.1458,126.9235,17.90516,4,0.9730622,
13.95435,1011.84,157.0783,126.9214,17.95853,4,0.9731183,
13.97435,1012.19,157.0107,126.9205,17.83939,4,0.9731796,
13.99435,1012.542,156.9418,126.9208,17.9061,4,0.9732499,
14.01435,1012.894,156.8719,126.9222,17.95912,4,0.9733323,
14.03435,1013.244,156.8015,126.9249,17.83973,4,0.9734277,
14.05435,1013.595,156.7299,126.929,17.90628,4,0.9735348,
14.07435,1013.946,156.6572,126.9344,17.95919,4,0.9736536,
14.09435,1014.295,156.5842,126.9411,17.8397,4,0.973784,
14.11435,1014.646,156.5101,126.9494,17.90615,4,0.9739256,
14.13435,1014.997,156.4352,126.9592,17.95897,4,0.9740773,
14.15435,1015.345,156.3603,126.9703,17.83941,4,0.9742382,
14.17435,1015.695,156.2846,126.9831,17.90578,4,0.9744061,
14.19435,1016.046,156.2083,126.9976,17.95852,4,0.9745797,
14.21435,1016.394,156.1323,127.0135,17.83888,4,0.974758,
14.23435,1016.743,156.0559,127.0311,17.90519,4,0.974941,
14.25435,1017.094,155.9792,127.0504,17.95786,4,0.9751284,
14.27435,1017.441,155.9031,127.0712,17.83817,4,0.9753191,
14.29435,1017.79,155.8268,127.0938,17.90442,4,0.975512,
14.31435,1018.14,155.7505,127.1182,17.95705,4,0.9757069,
14.33435,1018.488,155.6749,127.144,17.83733,4,0.9759043,
14.35435,1018.837,155.5993,127.1716,17.90354,4,0.9761035,
14.37435,1019.186,155.5239,127.201,17.95613,4,0.9763033,
14.39435,1019.534,155.4493,127.2318,17.83639,4,0.9765027,
14.41435,1019.882,155.3749,127.2645,17.90257,4,0.9767019,
14.43435,1020.232,155.3007,127.2989,17.95514,4,0.9769024,
14.45435,1020.579,155.2274,127.3347,17.83538,4,0.9771054,
14.47435,1020.927,155.1543,127.3722,17.90154,4,0.9773093,
14.49435,1021.276,155.0814,127.4115,17.95407,4,0.9775147,
14.51435,1021.623,155.0095,127.452,17.83429,4,0.9777197,
14.53435,1021.971,154.9378,127.4943,17.90041,4,0.9779254,
14.55435,1022.32,154.8663,127.5383,17.95291,4,0.9781345,
14.57435,1022.667,154.7957,127.5835,17.8331,4,0.9783458,
14.59435,1023.014,154.7254,127.6303,17.89917,4,0.9785577,
14.61435,1023.363,154.6553,127.6787,17.95162,4,0.9787705,
14.63435,1023.709,154.586,127.7282,17.83177,4,0.9789845,
14.65435,1024.056,154.5169,127.7793,17.89779,4,0.9792022,
14.67435,1024.404,154.4481,127.8319,17.95018,4,0.9794215,
14.69435,1024.75,154.3802,127.8855,17.83027,4,0.979641,
14.71435,1025.097,154.3124,127.9406,17.89622,4,0.9798595,
14.73435,1025.445,154.2448,127.9971,17.94854,4,0.9800779,
14.75435,1025.79,154.1781,128.0544,17.82859,4,0.9803002,
14.77435,1026.136,154.1115,128.1131,17.89447,4,0.9805246,
14.79435,1026.484,154.0452,128.1731,17.94672,4,0.9807496,
14.81435,1026.829,153.9797,128.2338,17.8267,4,0.9809741,
14.83435,1027.175,153.9144,128.2958,17.89251,4,0.9812002,
14.85435,1027.522,153.8493,128.359,17.94469,4,0.9814297,
14.87435,1027.866,153.7851,128.4227,17.82463,4,0.9816625,
14.89435,1028.216,153.7203,128.4884,18.1093,4,0.9818972,
14.91435,1028.572,153.655,128.5562,18.39202,4,0.9821326,
14.93435,1028.932,153.5891,128.6258,18.67276,4,0.9823707,
14.95435,1029.298,153.5227,128.6973,18.95153,4,0.9826153,
14.97435,1029.669,153.4558,128.7707,19.22836,4,0.9828631,
14.99435,1030.046,153.3884,128.8459,19.50323,4,0.9831142,
15.01435,1030.427,153.3207,128.9229,19.77616,4,0.9833675,
15.03435,1030.814,153.2526,129.0016,20.04714,4,0.9836284,
15.05435,1031.206,153.1841,129.0819,20.31619,4,0.9838948,
15.07435,1031.603,153.1154,129.1639,20.58331,4,0.9841649,
15.09435,1032.005,153.0464,129.2474,20.84848,4,0.9844406,
15.11435,1032.413,152.9774,129.3324,21.11173,4,0.9847254,
15.13435,1032.825,152.9082,129.4189,21.37304,4,0.9850192,
15.15435,1033.242,152.839,129.5067,21.63244,4,0.9853198,
15.17435,1033.665,152.7699,129.5958,21.88988,4,0.9856271,
15.19435,1034.093,152.7009,129.6861,22.14539,4,0.9859484,
15.21435,1034.525,152.6321,129.7776,22.39897,4,0.98628,
15.23435,1034.963,152.5637,129.8701,22.65061,4,0.9866182,
15.25435,1035.405,152.4957,129.9636,22.88993,4,0.9869636,
15.27435,1035.851,152.4283,130.0577,23.08448,4,0.9873191,
15.29435,1036.301,152.3617,130.1524,23.24298,4,0.9876805,
15.31435,1036.753,152.2961,130.2473,23.37229,4,0.9880452,
15.33435,1037.208,152.2315,130.3423,23.4779,4,0.9884139,
15.35435,1037.665,152.1681,130.4372,23.56418,4,0.9887864,
15.37435,1038.123,152.1061,130.532,23.6347,4,0.9891651,
15.39435,1038.583,152.0455,130.6264,23.69231,4,0.9895471,
15.41435,1039.044,151.9864,130.7205,23.73932,4,0.989934,
15.43435,1039.505,151.9292,130.8139,23.77449,4,0.9904065,
15.45435,1039.968,151.8747,130.9063,23.80717,4,0.9911231,
15.47435,1040.426,151.823,130.9971,23.61683,4,0.9918775,
15.49435,1040.887,151.7726,131.0878,23.67488,4,0.9924288,
15.51435,1041.349,151.7238,131.1779,23.72155,4,0.9928763,
15.53435,1041.812,151.6785,131.2679,23.76024,4,0.9935502,
15.55435,1042.276,151.6341,131.3567,23.79002,4,0.9939404,
15.57435,1042.737,151.5918,131.444,23.59958,4,0.9942251,
15.59435,1043.2,151.5514,131.5306,23.65647,4,0.9944881,
15.61435,1043.664,151.5128,131.6163,23.70284,4,0.9947334,
15.63435,1044.129,151.4758,131.701,23.74062,4,0.9949683,
15.65435,1044.596,151.4404,131.7847,23.77135,4,0.9951937,
15.67435,1045.063,151.4064,131.8674,23.79631,4,0.9954104,
15.69435,1045.526,151.3739,131.9481,23.60239,4,0.9956204,
15.71435,1045.991,151.3425,132.0278,23.65657,4,0.9958265,
15.73435,1046.457,151.3123,132.1063,23.70078,4,0.9960278,
15.75435,1046.924,151.283,132.1836,23.73679,4,0.9962238,
15.77435,1047.392,151.2546,132.2596,23.76607,4,0.9964167,
15.79435,1047.861,151.2271,132.3344,23.78981,4,0.9966058,
15.81435,1048.33,151.2005,132.4078,23.80899,4,0.9967896,
15.83435,1048.795,151.1749,132.4793,23.61018,4,0.9969673,
15.85435,1049.262,151.1502,132.5495,23.6604,4,0.9971393,
15.87435,1049.73,151.1262,132.6184,23.70133,4,0.9973066,
15.89435,1050.199,151.1031,132.6859,23.73464,4,0.9974684,
15.91435,1050.669,151.0807,132.7521,23.76167,4,0.9976242,
15.93435,1051.139,151.0591,132.817,23.78357,4,0.997774,
15.95435,1051.61,151.0384,132.8804,23.80123,4,0.9979175,
15.97435,1052.077,151.0186,132.9419,23.6013,4,0.9980555,
15.99435,1052.545,150.9997,133.0021,23.65056,4,0.9981872,
16.01435,1053.015,150.9815,133.0609,23.69072,4,0.9983126,
16.03435,1053.485,150.9642,133.1185,23.72342,4,0.9984319,
16.05435,1053.956,150.9477,133.1746,23.75,4,0.9985453,
16.07435,1054.427,150.932,133.2294,23.77157,4,0.9986529,
16.09435,1054.899,150.9171,133.2829,23.78901,4,0.9987544,
16.11435,1055.372,150.903,133.335,23.80307,4,0.9988508,
16.13435,1055.845,150.8897,133.3858,23.81436,4,0.9989418,
16.15435,1056.314,150.8773,133.4349,23.60912,4,0.9990277,
16.17435,1056.784,150.8657,133.4827,23.65419,4,0.9991082,
16.19435,1057.255,150.8548,133.5293,23.69098,4,0.9991834,
16.21435,1057.727,150.8446,133.5746,23.72097,4,0.9992543,
16.23435,1058.199,150.8352,133.6187,23.74541,4,0.9993207,
16.25435,1058.672,150.8265,133.6616,23.76526,4,0.9993824,
