time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.020,1064.367,145.989,178.325,31.701,-31.701,-0.063,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1605077;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971074;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971073;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;"
0.040,1063.736,145.993,178.325,31.695,-31.695,0.223,0.000,0.150,0.000,0.000,4,12.198,0.873,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2748579;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09995288;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2748579;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09995291;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1091172;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1589961;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04012945;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.215037;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04012944;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.215037;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09977001;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09977001;"
0.060,1063.112,146.008,178.325,31.597,-31.593,0.741,0.002,0.153,0.000,0.000,4,16.114,2.531,0.999,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2145372;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06795789;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2146362;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06785893;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1169611;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1595663;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008138388;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1547256;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008039985;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.154824;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03385256;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03389838;"
0.080,1062.487,146.029,178.325,31.572,-31.571,1.062,0.001,0.202,0.000,0.000,4,20.894,7.091,0.998,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1494115;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06171253;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1496459;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06147807;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06170109;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06272078;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001891881;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08960158;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001656507;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08983694;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002710104;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002940671;"
0.100,1061.862,146.066,178.325,31.480,-31.431,1.852,0.001,0.214,0.000,0.000,4,26.482,7.158,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09239826;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06028276;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09250297;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06017806;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06036657;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06970581;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004720455;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03259382;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000369465;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0326964;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009829193;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009931415;"
0.120,1061.235,146.113,178.325,31.447,-31.357,2.377,0.001,0.260,0.000,0.000,4,23.854,3.384,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06632265;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05993338;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0663674;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05988863;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06172898;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06359389;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001062042;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006499265;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=6.475154E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006540717;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008876622;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0009290576;"
0.140,1060.609,146.165,178.325,31.467,-31.361,2.590,0.000,0.276,0.000,0.000,4,20.362,0.676,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0611495;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05982378;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06109494;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05987833;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06059447;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06090689;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=2.149423E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001362164;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=7.587485E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001307783;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0005456507;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0006000102;"
0.160,1059.982,146.220,178.325,31.486,-31.364,2.775,0.000,0.266,0.000,0.000,4,19.010,0.555,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0607967;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06338122;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06067768;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06350023;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06073323;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06121475;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00359302;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001009643;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003708561;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008941023;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001738131;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001821041;"
0.180,1059.354,146.279,178.325,31.502,-31.367,2.931,0.000,0.257,0.000,0.000,4,17.525,0.448,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06465431;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07018301;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06448559;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07035172;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06720912;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06737772;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01035537;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004832179;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01052333;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004664218;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004850656;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004949898;"
0.200,1058.727,146.340,178.325,31.517,-31.371,3.055,0.000,0.249,0.000,0.000,4,15.983,0.354,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07195594;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07960697;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0717427;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07982021;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07328236;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07349563;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01980559;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01217272;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02001785;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01196046;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01351878;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01363626;"
0.220,1058.100,146.403,178.325,31.530,-31.376,3.149,0.000,0.242,0.000,0.000,4,14.450,0.274,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08216654;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09121697;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08191841;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09146509;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08198994;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08408251;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03139224;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02233318;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03164141;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02208402;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02547312;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02560991;"
0.240,1057.472,146.467,178.325,31.542,-31.382,3.213,0.000,0.235,0.000,0.000,4,12.975,0.205,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09444293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1043587;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09416009;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1046415;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09954333;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09982598;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04456498;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03464222;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04484428;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03436291;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03521928;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03537557;"
0.260,1056.844,146.532,178.325,31.552,-31.390,3.250,-0.001,0.229,0.000,0.000,4,11.602,0.147,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1082534;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1185858;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1079508;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1188883;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1105757;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1108782;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05877438;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04845238;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05907768;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04814908;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05079672;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0509719;"
