time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.012,original,0,0,0.00,0,0,116.08,9.77,543.18
3.012,tourer,0,0,0.00,0,0,107.82,9.77,547.09
3.012,moto,0,0,0.00,0,0,101.14,9.60,542.22
3.012,atv,0,0,0.00,0,0,93.81,9.58,546.07
4.500,original,0,0,16.81,0,0,102.11,9.75,545.16
4.500,tourer,0,0,16.54,0,0,94.39,9.73,547.27
4.500,moto,0,1,21.60,0,0,83.53,9.53,540.66
4.500,atv,0,1,20.29,0,0,77.28,9.49,544.14
6.500,original,0,1,29.57,0,0,55.91,9.27,544.42
6.500,tourer,0,1,30.27,0,0,47.49,8.95,537.40
6.500,moto,0,1,-21.46,0,0,77.79,9.44,543.60
6.500,atv,0,1,35.49,0,0,20.74,8.44,532.93
8.500,original,0,1,37.25,0,0,-10.71,8.52,534.35
8.500,tourer,0,1,37.87,0,0,-20.51,8.52,530.56
8.500,moto,0,1,-11.39,0,0,72.00,8.97,562.92
8.500,atv,0,1,43.62,0,0,-59.25,8.42,535.40
10.500,original,0,1,41.28,0,0,-89.70,8.64,535.20
10.500,tourer,0,1,42.31,0,0,-101.15,8.70,531.31
10.500,moto,0,1,-10.10,0,0,59.58,9.26,545.36
10.500,atv,0,2,39.24,0,0,-147.19,8.85,535.22
12.500,original,0,2,43.35,0,0,-174.58,9.20,535.30
12.500,tourer,0,2,33.54,0,0,-176.84,9.22,531.37
12.500,moto,0,1,9.94,0,0,65.28,9.02,552.21
12.500,atv,0,2,30.19,0,0,-214.69,9.31,535.53
14.500,original,0,2,34.87,0,0,-255.25,9.63,535.99
14.500,tourer,0,2,29.87,0,0,-239.63,9.58,531.81
14.500,moto,0,1,9.83,0,0,81.44,9.08,558.40
14.500,atv,0,2,27.85,0,0,-272.01,9.50,536.28
16.500,original,0,2,29.16,0,0,-318.37,9.55,537.47
16.500,tourer,0,2,29.06,0,0,-298.35,9.62,532.88
16.500,moto,0,1,24.31,0,0,66.37,9.34,538.71
16.500,atv,0,2,27.24,0,0,-327.03,9.36,537.75
18.500,original,0,2,27.76,0,0,-375.00,9.23,539.46
18.500,tourer,0,2,28.76,0,0,-356.08,9.35,534.70
18.500,moto,0,1,39.84,0,0,1.03,8.39,530.63
18.500,atv,0,3,27.31,0,0,-381.62,9.04,539.70
20.500,original,0,3,0.00,0,0,-406.18,9.06,536.18
20.500,tourer,0,3,28.70,0,0,-413.49,8.98,536.83
20.500,moto,0,1,47.92,0,0,-87.67,8.50,531.18
20.500,atv,0,3,27.28,0,0,-436.16,8.68,541.75
22.500,original,0,3,21.64,0,0,-430.27,8.87,537.44
22.500,tourer,0,3,28.68,0,0,-470.83,8.65,538.84
22.500,moto,0,2,52.14,0,0,-188.23,9.15,531.26
22.500,atv,0,3,27.02,0,0,-490.63,8.45,543.65
24.500,original,0,3,32.99,0,0,-485.84,8.61,543.18
24.500,tourer,0,3,28.66,0,0,-528.05,8.74,541.75
24.500,moto,0,2,54.43,0,0,-295.02,9.49,532.68
24.500,atv,0,3,26.00,0,0,-544.85,8.57,546.95
26.500,original,0,3,38.60,0,0,-557.76,8.73,546.79
26.500,tourer,0,3,11.44,0,0,-573.79,8.74,543.30
26.500,moto,0,3,55.77,0,0,-405.28,8.88,536.50
26.500,atv,0,3,21.18,0,0,-584.42,8.60,542.41
28.500,original,0,3,16.05,0,0,-600.45,8.74,536.84
28.500,tourer,0,3,11.08,0,0,-587.88,8.74,540.23
28.500,moto,0,3,56.41,0,0,-517.50,8.70,540.98
28.500,atv,0,4,25.52,0,0,-609.65,8.42,513.69
30.500,original,0,4,27.76,0,0,-611.58,8.68,496.39
30.500,tourer,0,4,21.27,0,0,-607.97,8.56,517.74
30.500,moto,0,3,18.38,0,0,-594.64,8.59,539.45
30.500,atv,0,4,38.20,0,0,-621.40,9.14,449.60
32.500,original,0,4,35.85,0,0,-627.31,9.46,434.03
32.500,tourer,0,4,32.52,0,0,-617.33,9.10,463.87
32.500,moto,0,4,26.49,0,0,-608.19,8.46,505.91
32.500,atv,0,4,44.90,0,0,-631.40,9.59,366.56
34.500,original,0,4,40.50,0,0,-631.09,9.75,357.28
34.500,tourer,0,4,38.48,0,0,-631.30,9.68,394.41
34.500,moto,0,4,40.48,0,0,-624.23,9.26,439.60
34.500,atv,0,5,46.74,0,0,-630.18,9.61,275.26
36.500,original,0,5,42.89,0,0,-633.69,9.75,273.64
36.500,tourer,0,4,42.64,0,0,-630.85,9.78,312.90
36.500,moto,0,4,48.15,0,0,-631.31,9.61,350.65
36.500,atv,0,5,49.39,0,0,-630.57,9.42,178.82
38.500,original,0,5,44.03,0,0,-628.41,9.60,187.16
38.500,tourer,0,5,45.08,0,0,-629.25,9.68,224.96
38.500,moto,0,5,52.35,0,0,-629.65,9.58,249.69
38.500,atv,0,5,50.88,0,0,-631.02,9.05,78.55
40.500,original,0,5,44.75,0,0,-631.94,9.28,98.42
40.500,tourer,0,5,46.49,0,0,-628.09,9.42,133.25
40.500,moto,0,5,49.53,0,0,-628.31,9.32,147.15
40.500,atv,0,5,51.73,0,0,-629.22,8.62,-24.14
42.500,original,0,5,45.32,0,0,-629.73,8.90,8.35
