time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,436.472,33.434,-152.339,0.290,4,1.000,5,0.679,1.000,0.000,-0.163
0.040,436.471,33.433,-152.351,0.578,4,1.000,5,0.678,1.000,0.000,-0.163
0.060,436.470,33.431,-152.368,0.864,4,1.000,5,0.676,1.000,0.000,-0.163
0.080,436.468,33.428,-152.391,1.149,4,1.000,5,0.673,1.000,0.000,-0.163
0.100,436.466,33.426,-152.419,1.431,4,1.000,5,0.671,1.000,0.000,-0.164
0.120,436.464,33.423,-152.454,1.712,4,1.000,5,0.668,1.000,0.000,-0.164
0.140,436.461,33.420,-152.493,1.991,4,1.000,5,0.665,1.000,0.000,-0.164
0.160,436.458,33.417,-152.539,2.268,4,1.000,5,0.662,1.000,0.000,-0.164
0.180,436.455,33.415,-152.589,2.544,4,1.000,5,0.660,1.000,0.000,-0.164
0.200,436.451,33.412,-152.646,2.818,4,1.000,5,0.657,1.000,0.000,-0.164
0.220,436.447,33.410,-152.707,3.090,4,1.000,5,0.655,1.000,0.000,-0.163
0.240,436.442,33.408,-152.774,3.360,4,1.000,5,0.653,1.000,0.000,-0.163
0.260,436.438,33.406,-152.847,3.629,4,1.000,5,0.651,1.000,0.000,-0.162
0.280,436.433,33.404,-152.924,3.896,4,1.000,5,0.649,1.000,0.000,-0.161
0.300,436.428,33.403,-153.008,4.161,4,1.000,5,0.648,1.000,0.000,-0.160
0.320,436.422,33.402,-153.096,4.425,4,1.000,5,0.647,1.000,0.000,-0.159
0.340,436.416,33.401,-153.189,4.686,4,1.000,5,0.646,1.000,0.000,-0.158
0.360,436.411,33.400,-153.288,4.947,4,1.000,6,0.645,1.000,0.000,-0.169
0.380,436.405,33.400,-153.392,5.205,4,1.000,6,0.645,1.000,0.000,-0.167
0.400,436.399,33.399,-153.501,5.462,4,1.000,6,0.645,1.000,0.000,-0.165
0.420,436.393,33.399,-153.615,5.717,4,1.000,6,0.644,1.000,0.000,-0.162
0.440,436.387,33.399,-153.734,5.945,4,1.000,6,0.644,0.898,0.000,-0.160
0.460,436.381,33.399,-153.857,6.130,4,1.000,6,0.645,0.739,0.000,-0.157
0.480,436.375,33.400,-153.982,6.282,4,1.000,6,0.645,0.609,0.000,-0.155
0.500,436.369,33.400,-154.110,6.406,4,1.000,6,0.645,0.503,0.000,-0.152
0.520,436.364,33.400,-154.240,6.508,4,1.000,6,0.646,0.416,0.000,-0.149
0.540,436.359,33.401,-154.372,6.592,4,1.000,6,0.646,0.344,0.000,-0.147
0.560,436.354,33.401,-154.505,6.660,4,1.000,6,0.646,0.286,0.000,-0.144
0.580,436.350,33.402,-154.639,6.717,4,1.000,6,0.647,0.238,0.000,-0.141
0.600,436.346,33.402,-154.775,6.763,4,1.000,6,0.647,0.198,0.000,-0.138
0.620,436.342,33.402,-154.911,6.802,4,1.000,7,0.648,0.166,0.000,-0.132
0.640,436.339,33.403,-155.047,6.833,4,1.000,7,0.648,0.139,0.000,-0.128
0.660,436.336,33.403,-155.184,6.859,4,1.000,7,0.648,0.117,0.000,-0.124
0.680,436.334,33.403,-155.322,6.881,4,1.000,7,0.649,0.099,0.000,-0.121
0.700,436.332,33.404,-155.460,6.898,4,1.000,7,0.649,0.084,0.000,-0.117
0.720,436.330,33.404,-155.598,6.913,4,1.000,7,0.649,0.071,0.000,-0.114
0.740,436.329,33.404,-155.737,6.925,4,1.000,7,0.649,0.061,0.000,-0.110
0.760,436.329,33.404,-155.876,6.935,4,1.000,7,0.649,0.053,0.000,-0.107
0.780,436.329,33.404,-156.013,6.881,4,1.000,7,0.650,0.046,0.000,-0.104
0.800,436.329,33.404,-156.151,6.898,4,1.000,7,0.650,0.084,0.000,-0.102
0.820,436.330,33.405,-156.290,6.913,4,1.000,7,0.650,0.071,0.000,-0.099
0.840,436.331,33.405,-156.428,6.925,4,1.000,7,0.650,0.061,0.000,-0.097
0.860,436.333,33.405,-156.567,6.935,4,1.000,7,0.650,0.052,0.000,-0.094
0.880,436.335,33.405,-156.704,6.881,4,1.000,8,0.650,0.046,0.000,-0.074
0.900,436.337,33.405,-156.842,6.899,4,1.000,8,0.650,0.083,0.000,-0.071
0.920,436.340,33.404,-156.981,6.913,4,1.000,8,0.650,0.071,0.000,-0.068
0.940,436.343,33.404,-157.119,6.925,4,1.000,8,0.650,0.061,0.000,-0.065
0.960,436.347,33.404,-157.258,6.935,4,1.000,8,0.650,0.052,0.000,-0.062
0.980,436.351,33.404,-157.395,6.881,4,1.000,8,0.650,0.045,0.000,-0.060
1.000,436.356,33.404,-157.533,6.899,4,1.000,8,0.649,0.083,0.000,-0.058
1.020,436.360,33.404,-157.671,6.914,4,1.000,8,0.649,0.071,0.000,-0.056
1.040,436.365,33.404,-157.810,6.926,4,1.000,8,0.649,0.060,0.000,-0.054
1.060,436.371,33.404,-157.949,6.936,4,1.000,8,0.649,0.052,0.000,-0.053
1.080,436.376,33.404,-158.086,6.882,4,1.000,8,0.649,0.045,0.000,-0.051
1.100,436.382,33.404,-158.224,6.899,4,1.000,8,0.649,0.083,0.000,-0.050
1.120,436.389,33.404,-158.362,6.914,4,1.000,9,0.649,0.070,0.000,-0.023
