time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.000,moto,0,0,0.00,0,0,564.07,82.55,-6.94
3.000,moto,0,0,0.00,0,0,568.74,82.57,0.91
3.000,moto,0,0,0.00,0,0,564.53,82.57,8.03
3.000,atv,0,0,0.00,0,0,569.05,82.57,14.95
4.000,moto,0,0,15.73,0,0,564.34,82.56,1.66
4.000,moto,0,0,15.73,0,0,568.96,82.57,9.52
4.000,moto,0,0,15.74,0,0,564.68,82.57,16.64
4.000,atv,0,0,14.81,0,0,568.57,82.55,23.05
5.000,moto,0,0,26.93,0,0,564.55,82.57,23.40
5.000,moto,0,1,26.95,0,0,568.84,82.54,31.26
5.000,moto,0,1,26.96,0,0,564.08,82.51,38.38
5.000,atv,0,1,25.29,0,0,566.39,82.47,43.37
6.000,moto,0,1,35.14,0,0,563.17,82.41,54.69
6.000,moto,0,1,35.16,0,0,567.44,82.37,62.58
6.000,moto,0,1,35.17,0,0,562.44,82.34,69.70
6.000,atv,0,1,32.88,0,0,564.98,82.29,72.69
7.220,moto,0,1,37.38,0,0,557.82,81.97,100.83
7.220,moto,0,1,36.33,0,0,560.07,81.85,107.68
7.220,moto,0,1,37.70,0,0,552.20,81.64,113.78
7.220,atv,0,1,36.42,0,0,555.03,81.65,114.43
8.220,moto,0,1,40.91,0,0,536.97,80.93,132.85
8.220,moto,0,1,41.14,0,0,536.61,80.85,137.92
8.220,moto,0,1,42.78,0,0,525.08,80.51,143.34
8.220,atv,0,1,40.73,0,0,528.95,80.61,142.66
9.220,moto,0,1,45.39,0,0,502.41,79.67,158.73
9.220,moto,0,1,44.80,0,0,500.59,79.58,161.70
9.220,moto,0,1,46.86,0,0,487.29,79.05,167.55
9.220,atv,0,1,44.20,0,0,493.44,79.29,166.06
10.220,moto,0,2,47.79,0,0,461.60,77.74,182.42
10.220,moto,0,2,45.65,0,0,460.97,77.65,184.93
10.220,moto,0,2,40.93,0,0,446.69,76.78,191.27
10.220,atv,0,2,42.69,0,0,454.38,77.22,188.88
11.220,moto,0,2,28.70,0,0,429.56,75.68,200.92
11.220,moto,0,2,28.73,0,0,429.76,75.65,201.55
11.220,moto,0,2,31.66,0,0,417.47,75.06,207.57
11.220,atv,0,2,31.91,0,0,424.02,75.35,204.30
12.220,moto,0,2,2.39,0,0,416.07,75.05,207.90
12.220,moto,0,2,2.39,0,0,416.28,75.04,208.55
12.220,moto,0,2,31.81,0,0,389.35,74.32,222.40
12.220,atv,0,2,31.92,0,0,395.74,74.22,218.90
